type,projection_id,start,stop,duration,metadata_size,data_size
push,0,2554499.372001358,2554499.372028549,2.7321279048919678e-05,272,20480
push,94,2554499.372185704,2554499.372195162,9.587965905666351e-06,272,20480
push,188,2554499.372318723,2554499.372326799,8.186325430870056e-06,272,20480
push,282,2554499.372448938,2554499.372456412,7.584225386381149e-06,272,20480
push,376,2554499.372573712,2554499.372581647,8.065253496170044e-06,272,20480
push,470,2554499.372693857,2554499.37270091,7.13299959897995e-06,272,20480
push,564,2554499.37282358,2554499.372830533,7.024034857749939e-06,272,20480
push,658,2554499.372953614,2554499.372961058,7.523689419031143e-06,272,20480
push,752,2554499.373082356,2554499.373090391,8.124858140945435e-06,272,20480
push,846,2554499.373197712,2554499.373204204,6.571877747774124e-06,272,20480
push,940,2554499.373309402,2554499.373316445,7.112976163625717e-06,272,20480
push,1034,2554499.373419819,2554499.373426401,6.651971489191055e-06,272,20480
push,1128,2554499.373524104,2554499.373530566,6.522051990032196e-06,272,20480
push,1222,2554499.373628991,2554499.373635884,6.952788680791855e-06,272,20480
push,1316,2554499.375369596,2554499.375379083,9.577255696058273e-06,272,20480
push,1410,2554499.3856033,2554499.385612638,9.428244084119797e-06,272,20480
push,1,2554499.41752384,2554499.41753401,1.0259915143251419e-05,272,20480
push,95,2554499.449648434,2554499.449658012,9.638257324695587e-06,272,20480
push,189,2554499.474164055,2554499.474173433,9.457580745220184e-06,272,20480
push,283,2554499.485689422,2554499.48569893,9.597744792699814e-06,272,20480
push,377,2554499.51773106,2554499.517740277,9.297393262386322e-06,272,20480
push,471,2554499.549732542,2554499.54974203,9.557697921991348e-06,272,20480
push,565,2554499.574255077,2554499.574264524,9.537674486637115e-06,272,20480
push,659,2554499.585704321,2554499.585713438,9.19681042432785e-06,272,20480
push,753,2554499.617724919,2554499.617734467,9.62754711508751e-06,272,20480
push,847,2554499.649777056,2554499.649787807,1.0870862752199173e-05,272,20480
push,941,2554499.674362529,2554499.674371917,9.458046406507492e-06,272,20480
push,1035,2554499.685711004,2554499.685720302,9.388197213411331e-06,272,20480
push,1129,2554499.71771983,2554499.717729318,9.577721357345581e-06,272,20480
push,1223,2554499.749748333,2554499.749757741,9.488314390182495e-06,272,20480
push,1317,2554499.774568847,2554499.774578305,9.547919034957886e-06,272,20480
push,1411,2554499.785568267,2554499.785577575,9.407754987478256e-06,272,20480
flush_after,1411,2554499.785579358,2554499.836541323,0.05096230562776327,8704,655360
push,2,2554499.836687858,2554499.836697686,9.908806532621384e-06,272,20480
push,96,2554499.836808785,2554499.836816449,7.734168320894241e-06,272,20480
push,190,2554499.836921977,2554499.836929291,7.374212145805359e-06,272,20480
push,284,2554499.837032835,2554499.837039598,6.842892616987228e-06,272,20480
push,378,2554499.837143743,2554499.837150395,6.723217666149139e-06,272,20480
push,472,2554499.837248329,2554499.837254681,6.421934813261032e-06,272,20480
push,566,2554499.837354118,2554499.8373608,6.761867552995682e-06,272,20480
push,660,2554499.837457662,2554499.837464424,6.853137165307999e-06,272,20480
push,754,2554499.837561647,2554499.837568309,6.741844117641449e-06,272,20480
push,848,2554499.837667746,2554499.837674448,6.78282231092453e-06,272,20480
push,942,2554499.837779596,2554499.837786659,7.112976163625717e-06,272,20480
push,1036,2554499.837905161,2554499.837912675,7.603783160448074e-06,272,20480
push,1130,2554499.838022551,2554499.838030957,8.516013622283936e-06,272,20480
push,1224,2554499.838148948,2554499.838157003,8.156057447195053e-06,272,20480
push,1318,2554499.83827799,2554499.838286406,8.495990186929703e-06,272,20480
push,1412,2554499.838414236,2554499.838422902,8.755829185247421e-06,272,20480
push,3,2554499.838539932,2554499.838546794,6.943009793758392e-06,272,20480
push,97,2554499.838659275,2554499.838669625,1.0489951819181442e-05,272,20480
push,191,2554499.838806351,2554499.838815328,9.05664637684822e-06,272,20480
push,285,2554499.838961282,2554499.838978624,1.7432961612939835e-05,272,20480
push,379,2554499.839116543,2554499.839124979,8.536037057638168e-06,272,20480
push,473,2554499.839249663,2554499.839262166,1.2652948498725891e-05,272,20480
push,567,2554499.839428638,2554499.839438497,9.94885340332985e-06,272,20480
push,661,2554499.839548203,2554499.839556268,8.144881576299667e-06,272,20480
push,755,2554499.83967484,2554499.839682454,7.664784789085388e-06,272,20480
push,849,2554499.839789094,2554499.839797009,7.985159754753113e-06,272,20480
push,943,2554499.839900644,2554499.839908619,8.044764399528503e-06,272,20480
push,1037,2554499.840012283,2554499.840020148,7.95489177107811e-06,272,20480
push,1131,2554499.840129904,2554499.840136877,7.0231035351753235e-06,272,20480
push,1225,2554499.840238878,2554499.840246492,7.715076208114624e-06,272,20480
push,1319,2554499.840353032,2554499.840360967,8.014962077140808e-06,272,20480
push,1413,2554499.84046391,2554499.840471675,7.844995707273483e-06,272,20480
flush_after,1413,2554499.840472957,2554499.899734789,0.059262102004140615,8704,655360
push,4,2554499.899878368,2554499.899887736,9.43802297115326e-06,272,20480
push,98,2554499.899997712,2554499.900005216,7.5837597250938416e-06,272,20480
push,192,2554499.900109201,2554499.900116094,7.002614438533783e-06,272,20480
push,286,2554499.900233675,2554499.90024164,8.065253496170044e-06,272,20480
push,380,2554499.900358128,2554499.90036474,6.683170795440674e-06,272,20480
push,474,2554499.900461652,2554499.900468205,6.633345037698746e-06,272,20480
push,568,2554499.900565587,2554499.900571959,6.452202796936035e-06,272,20480
push,662,2554499.900669372,2554499.900675764,6.47176057100296e-06,272,20480
push,756,2554499.900772485,2554499.900779258,6.862916052341461e-06,272,20480
push,850,2554499.90087608,2554499.900882532,6.542075425386429e-06,272,20480
push,944,2554499.900979193,2554499.900985565,6.452202796936035e-06,272,20480
push,1038,2554499.901084801,2554499.901091383,6.662681698799133e-06,272,20480
push,1132,2554499.901189568,2554499.901195819,6.31110742688179e-06,272,20480
push,1226,2554499.90129207,2554499.901298512,6.542075425386429e-06,272,20480
push,1320,2554499.901396786,2554499.901403359,6.643123924732208e-06,272,20480
push,1414,2554499.901501763,2554499.901508245,6.57280907034874e-06,272,20480
push,5,2554499.901613042,2554499.901619694,6.7427754402160645e-06,272,20480
push,99,2554499.90172392,2554499.901730703,6.862916052341461e-06,272,20480
push,193,2554499.901828506,2554499.901835449,7.012858986854553e-06,272,20480
push,287,2554499.901932571,2554499.901939254,6.753019988536835e-06,272,20480
push,381,2554499.902036526,2554499.902043028,6.573274731636047e-06,272,20480
push,475,2554499.902141784,2554499.902149418,7.714144885540009e-06,272,20480
push,569,2554499.9022836,2554499.902292266,8.755829185247421e-06,272,20480
push,663,2554499.902418763,2554499.90242764,8.947215974330902e-06,272,20480
push,757,2554499.9025396,2554499.902546373,6.852671504020691e-06,272,20480
push,851,2554499.902668502,2554499.902677278,8.865725249052048e-06,272,20480
push,945,2554499.90281152,2554499.902820016,8.977018296718597e-06,272,20480
push,1039,2554499.902962052,2554499.902972943,1.0961201041936874e-05,272,20480
push,1133,2554499.90310494,2554499.903113947,9.086914360523224e-06,272,20480
push,1227,2554499.903226689,2554499.903233912,7.302965968847275e-06,272,20480
push,1321,2554499.903353236,2554499.903363866,1.0780058801174164e-05,272,20480
push,1415,2554499.903497326,2554499.903505973,8.756760507822037e-06,272,20480
flush_after,1415,2554499.903507465,2554499.931605346,0.0280983611010015,8704,655360
push,6,2554499.931758292,2554499.9317674,9.17818397283554e-06,272,20480
push,100,2554499.931871234,2554499.931878338,7.194001227617264e-06,272,20480
push,194,2554499.931978335,2554499.931984928,6.682705134153366e-06,272,20480
push,288,2554499.932083352,2554499.932090015,6.732996553182602e-06,272,20480
push,382,2554499.932193238,2554499.932199851,6.703194230794907e-06,272,20480
push,476,2554499.932298265,2554499.932304788,6.603077054023743e-06,272,20480
push,570,2554499.932401499,2554499.932407931,6.5122731029987335e-06,272,20480
push,664,2554499.932504442,2554499.932511064,6.712973117828369e-06,272,20480
push,758,2554499.932607776,2554499.932614428,6.721820682287216e-06,272,20480
push,852,2554499.932712993,2554499.932719375,6.451737135648727e-06,272,20480
push,946,2554499.932821216,2554499.932828269,7.1339309215545654e-06,272,20480
push,1040,2554499.932926373,2554499.932932695,6.392132490873337e-06,272,20480
push,1134,2554499.933033595,2554499.933040688,7.1730464696884155e-06,272,20480
push,1228,2554499.933139072,2554499.933145705,6.723217666149139e-06,272,20480
push,1322,2554499.933242987,2554499.933249359,6.441958248615265e-06,272,20480
push,1416,2554499.93334582,2554499.933352222,6.4820051193237305e-06,272,20480
push,7,2554499.933447651,2554499.933453923,6.352085620164871e-06,272,20480
push,101,2554499.933550324,2554499.933556896,6.651971489191055e-06,272,20480
push,195,2554499.933652495,2554499.933658777,6.372109055519104e-06,272,20480
push,289,2554499.933754637,2554499.933761029,6.441958248615265e-06,272,20480
push,383,2554499.933856077,2554499.933862419,6.41215592622757e-06,272,20480
push,477,2554499.933962908,2554499.933969841,7.012858986854553e-06,272,20480
push,571,2554499.934067043,2554499.934073495,6.5318308770656586e-06,272,20480
push,665,2554499.934168543,2554499.934174985,6.5229833126068115e-06,272,20480
push,759,2554499.934270555,2554499.934277017,6.542075425386429e-06,272,20480
push,853,2554499.934385781,2554499.934392734,7.0426613092422485e-06,272,20480
push,947,2554499.934487953,2554499.934494615,6.7320652306079865e-06,272,20480
push,1041,2554499.934591687,2554499.934598209,6.592366844415665e-06,272,20480
push,1135,2554499.934697476,2554499.934704849,7.453840225934982e-06,272,20480
push,1229,2554499.934803715,2554499.934810287,6.651971489191055e-06,272,20480
push,1323,2554499.934913821,2554499.934920955,7.203780114650726e-06,272,20480
push,1417,2554499.935023457,2554499.93503036,6.983056664466858e-06,272,20480
flush_after,1417,2554499.935031542,2554499.979579877,0.04454865586012602,8704,655360
push,8,2554499.979733906,2554499.979742703,8.876901119947433e-06,272,20480
push,102,2554499.979863129,2554499.979870923,7.8640878200531e-06,272,20480
push,196,2554499.979994074,2554499.98000249,8.495990186929703e-06,272,20480
push,290,2554499.98011444,2554499.980121293,6.9229863584041595e-06,272,20480
push,384,2554499.980243562,2554499.98025294,9.44826751947403e-06,272,20480
push,478,2554499.980387091,2554499.980396038,9.096693247556686e-06,272,20480
push,572,2554499.98053551,2554499.980543785,8.345115929841995e-06,272,20480
push,666,2554499.980666075,2554499.980673609,7.604248821735382e-06,272,20480
push,760,2554499.980803933,2554499.980812489,8.636154234409332e-06,272,20480
push,854,2554499.980954035,2554499.980962691,8.735805749893188e-06,272,20480
push,948,2554499.981080412,2554499.981087766,7.453840225934982e-06,272,20480
push,1042,2554499.981193464,2554499.981200236,6.843358278274536e-06,272,20480
push,1136,2554499.981304753,2554499.981312217,7.543712854385376e-06,272,20480
push,1230,2554499.981419077,2554499.981426561,7.563736289739609e-06,272,20480
push,1324,2554499.981534023,2554499.981541677,7.734168320894241e-06,272,20480
push,1418,2554499.981647676,2554499.981654729,7.14324414730072e-06,272,20480
push,9,2554499.981761479,2554499.981769254,7.855240255594254e-06,272,20480
push,103,2554499.981881745,2554499.98188972,8.055008947849274e-06,272,20480
push,197,2554499.981994206,2554499.98200174,7.65407457947731e-06,272,20480
push,291,2554499.982107087,2554499.982114261,7.254071533679962e-06,272,20480
push,385,2554499.982219779,2554499.982227543,7.873866707086563e-06,272,20480
push,479,2554499.982332901,2554499.982339864,7.043126970529556e-06,272,20480
push,573,2554499.982440523,2554499.982447866,7.424037903547287e-06,272,20480
push,667,2554499.982548696,2554499.982556099,7.5339339673519135e-06,272,20480
push,761,2554499.982658492,2554499.982665895,7.493887096643448e-06,272,20480
push,855,2554499.982768698,2554499.982775361,6.753019988536835e-06,272,20480
push,949,2554499.982886229,2554499.982894073,7.924623787403107e-06,272,20480
push,1043,2554499.982999,2554499.983006023,7.082708179950714e-06,272,20480
push,1137,2554499.983108475,2554499.983115338,6.943941116333008e-06,272,20480
push,1231,2554499.983218191,2554499.983225866,7.764901965856552e-06,272,20480
push,1325,2554499.983327777,2554499.98333471,7.003080099821091e-06,272,20480
push,1419,2554499.983437162,2554499.983444596,7.504131644964218e-06,272,20480
flush_after,1419,2554499.983445918,2554500.059578403,0.07613282604143023,8704,655360
push,10,2554500.059739986,2554500.059749013,9.106937795877457e-06,272,20480
push,104,2554500.059856845,2554500.059864179,7.424037903547287e-06,272,20480
push,198,2554500.059966251,2554500.059973224,7.0533715188503265e-06,272,20480
push,292,2554500.060072059,2554500.060078882,6.893184036016464e-06,272,20480
push,386,2554500.060177096,2554500.060183618,6.581656634807587e-06,272,20480
push,480,2554500.060286662,2554500.060293214,6.61192461848259e-06,272,20480
push,574,2554500.060390657,2554500.060397039,6.441958248615265e-06,272,20480
push,668,2554500.060494421,2554500.060500673,6.321817636489868e-06,272,20480
push,762,2554500.060597945,2554500.060604287,6.41215592622757e-06,272,20480
push,856,2554500.060700478,2554500.060706619,6.210990250110626e-06,272,20480
push,950,2554500.060804663,2554500.060811265,6.662681698799133e-06,272,20480
push,1044,2554500.060908578,2554500.06091495,6.452202796936035e-06,272,20480
push,1138,2554500.061034344,2554500.061041768,7.493887096643448e-06,272,20480
push,1232,2554500.061164107,2554500.061172703,8.67573544383049e-06,272,20480
push,1326,2554500.061281718,2554500.0612883,6.651971489191055e-06,272,20480
push,1420,2554500.061407233,2554500.061417593,1.0439660400152206e-05,272,20480
push,11,2554500.061551634,2554500.061559789,8.234754204750061e-06,272,20480
push,105,2554500.061703449,2554500.061711404,8.034985512495041e-06,272,20480
push,199,2554500.06181583,2554500.061822983,7.222872227430344e-06,272,20480
push,293,2554500.061946435,2554500.061955321,8.986331522464752e-06,272,20480
push,387,2554500.062094783,2554500.062105773,1.11311674118042e-05,272,20480
push,481,2554500.062254963,2554500.06226401,9.117182344198227e-06,272,20480
push,575,2554500.062376942,2554500.062384125,7.263850420713425e-06,272,20480
push,669,2554500.062486618,2554500.062494332,7.814262062311172e-06,272,20480
push,763,2554500.062597616,2554500.06260517,7.634051144123077e-06,272,20480
push,857,2554500.062711139,2554500.062718222,7.172580808401108e-06,272,20480
push,951,2554500.062823379,2554500.062830382,7.084105163812637e-06,272,20480
push,1045,2554500.062935289,2554500.062942092,6.8731606006622314e-06,272,20480
push,1139,2554500.063048131,2554500.063055204,7.1730464696884155e-06,272,20480
push,1233,2554500.063166272,2554500.063173756,7.585156708955765e-06,272,20480
push,1327,2554500.063284364,2554500.063291988,7.714144885540009e-06,272,20480
