type,projection_id,start,stop,duration,metadata_size,data_size
push,0,2554757.580187772,2554757.58021366,2.6049092411994934e-05,272,10240
push,0,2554757.580218479,2554757.580231334,1.3004988431930542e-05,272,10240
push,94,2554757.580390162,2554757.580398958,8.906237781047821e-06,272,10240
push,94,2554757.580400832,2554757.58040526,4.5280903577804565e-06,272,10240
push,188,2554757.580536827,2554757.580544742,8.014962077140808e-06,272,10240
push,188,2554757.580548609,2554757.580553318,4.828907549381256e-06,272,10240
push,282,2554757.580683392,2554757.580690906,7.603783160448074e-06,272,10240
push,282,2554757.580692339,2554757.580696427,4.177913069725037e-06,272,10240
push,376,2554757.580818646,2554757.58082632,7.763970643281937e-06,272,10240
push,376,2554757.580827583,2554757.58083168,4.197936505079269e-06,272,10240
push,470,2554757.580952497,2554757.58095956,7.143709808588028e-06,272,10240
push,470,2554757.580960783,2554757.580964359,3.6866404116153717e-06,272,10240
push,564,2554757.581092009,2554757.581099192,7.274094969034195e-06,272,10240
push,564,2554757.581100415,2554757.581103991,3.676861524581909e-06,272,10240
push,658,2554757.581232653,2554757.581239746,7.1730464696884155e-06,272,10240
push,658,2554757.581240838,2554757.581244726,3.958120942115784e-06,272,10240
push,752,2554757.581355664,2554757.581363138,7.594004273414612e-06,272,10240
push,752,2554757.58136442,2554757.581368478,4.1280873119831085e-06,272,10240
push,846,2554757.581475358,2554757.581482101,6.833113729953766e-06,272,10240
push,846,2554757.581483213,2554757.58148672,3.5869888961315155e-06,272,10240
push,940,2554757.581590134,2554757.581596646,6.591901183128357e-06,272,10240
push,940,2554757.581597698,2554757.581601105,3.477092832326889e-06,272,10240
push,1034,2554757.581711532,2554757.581718525,7.063150405883789e-06,272,10240
push,1034,2554757.581722603,2554757.58172652,4.007015377283096e-06,272,10240
push,1128,2554757.592680088,2554757.592689656,9.649433195590973e-06,272,10240
push,1128,2554757.592690989,2554757.592695417,4.537869244813919e-06,272,10240
push,1222,2554757.624684496,2554757.624693623,9.217299520969391e-06,272,10240
push,1222,2554757.624694986,2554757.624699304,4.427973181009293e-06,272,10240
push,1316,2554757.656675509,2554757.656684356,8.926726877689362e-06,272,10240
push,1316,2554757.656685789,2554757.656690067,4.367902874946594e-06,272,10240
push,1410,2554757.681160615,2554757.681169401,8.887145668268204e-06,272,10240
push,1410,2554757.681170814,2554757.681175322,4.618894308805466e-06,272,10240
push,1,2554757.692433903,2554757.6924433,9.467825293540955e-06,272,10240
push,1,2554757.692444503,2554757.692449422,5.029141902923584e-06,272,10240
push,95,2554757.724439994,2554757.724449021,9.106937795877457e-06,272,10240
push,95,2554757.724450274,2554757.724454251,4.076864570379257e-06,272,10240
push,189,2554757.756438271,2554757.756446726,8.545815944671631e-06,272,10240
push,189,2554757.756448049,2554757.756452127,4.168134182691574e-06,272,10240
push,283,2554757.781153708,2554757.781162775,9.137671440839767e-06,272,10240
push,283,2554757.781164168,2554757.781168476,4.398170858621597e-06,272,10240
push,377,2554757.792682947,2554757.792691564,8.696690201759338e-06,272,10240
push,377,2554757.792692856,2554757.792696874,4.108063876628876e-06,272,10240
push,471,2554757.82467406,2554757.824682716,8.726958185434341e-06,272,10240
push,471,2554757.824684069,2554757.824688106,4.1280873119831085e-06,272,10240
push,565,2554757.856676254,2554757.856684911,8.746981620788574e-06,272,10240
push,565,2554757.856686243,2554757.85669016,4.007946699857712e-06,272,10240
push,659,2554757.881289711,2554757.881298477,8.865725249052048e-06,272,10240
push,659,2554757.881299779,2554757.881303787,4.098284989595413e-06,272,10240
push,753,2554757.892687452,2554757.892696068,8.706934750080109e-06,272,10240
push,753,2554757.892699184,2554757.892703382,4.298053681850433e-06,272,10240
push,847,2554757.924683325,2554757.924691831,8.596107363700867e-06,272,10240
push,847,2554757.924693193,2554757.924697281,4.178378731012344e-06,272,10240
push,941,2554757.956687292,2554757.956695868,8.665956556797028e-06,272,10240
push,941,2554757.956698803,2554757.956703001,4.287809133529663e-06,272,10240
push,1035,2554757.980750706,2554757.980759562,8.945818990468979e-06,272,10240
push,1035,2554757.980760785,2554757.980766906,6.201211363077164e-06,272,10240
push,1129,2554757.992659998,2554757.992668654,8.746050298213959e-06,272,10240
push,1129,2554757.992669927,2554757.992674185,4.3478794395923615e-06,272,10240
push,1223,2554758.024654146,2554758.024662753,8.697155863046646e-06,272,10240
push,1223,2554758.024664015,2554758.024668153,4.227738827466965e-06,272,10240
push,1317,2554758.05665623,2554758.056665217,9.077135473489761e-06,272,10240
push,1317,2554758.05666648,2554758.056671339,4.949048161506653e-06,272,10240
push,1411,2554758.081374773,2554758.0813836,8.947215974330902e-06,272,10240
push,1411,2554758.081384942,2554758.08138893,4.06801700592041e-06,272,10240
push,2,2554758.09265791,2554758.092667749,9.918585419654846e-06,272,10240
push,2,2554758.092669051,2554758.092674572,5.61075285077095e-06,272,10240
push,96,2554758.124653703,2554758.124662399,8.786097168922424e-06,272,10240
push,96,2554758.124663611,2554758.124667659,4.137866199016571e-06,272,10240
push,190,2554758.156674601,2554758.156683167,8.656643331050873e-06,272,10240
push,190,2554758.15668451,2554758.156688758,4.358123987913132e-06,272,10240
push,284,2554758.181424955,2554758.181433611,8.726026862859726e-06,272,10240
push,284,2554758.181434903,2554758.181438941,4.108063876628876e-06,272,10240
push,378,2554758.224725073,2554758.224733659,8.67573544383049e-06,272,10240
push,378,2554758.224734892,2554758.22473918,4.3478794395923615e-06,272,10240
push,472,2554758.257049442,2554758.257058208,8.837319910526276e-06,272,10240
push,472,2554758.257059481,2554758.257063839,4.438217729330063e-06,272,10240
push,566,2554758.281814572,2554758.281823339,8.867122232913971e-06,272,10240
push,566,2554758.281824711,2554758.281828789,4.168134182691574e-06,272,10240
push,660,2554758.292797276,2554758.292805902,8.69622454047203e-06,272,10240
push,660,2554758.292807074,2554758.292811192,4.20818105340004e-06,272,10240
push,754,2554758.324774713,2554758.32478372,9.10833477973938e-06,272,10240
push,754,2554758.324785013,2554758.324789221,4.277564585208893e-06,272,10240
push,848,2554758.356776426,2554758.356784912,8.585862815380096e-06,272,10240
push,848,2554758.356786244,2554758.356790332,4.177913069725037e-06,272,10240
push,942,2554758.381669507,2554758.381678154,8.746981620788574e-06,272,10240
push,942,2554758.381679386,2554758.381683484,4.168134182691574e-06,272,10240
push,1036,2554758.39285441,2554758.392863567,9.246636182069778e-06,272,10240
push,1036,2554758.39286494,2554758.392871602,6.761867552995682e-06,272,10240
push,1130,2554758.424786161,2554758.424795369,9.29785892367363e-06,272,10240
push,1130,2554758.424796671,2554758.424800959,4.377681761980057e-06,272,10240
push,1224,2554758.456786512,2554758.456795339,8.907169103622437e-06,272,10240
push,1224,2554758.456796862,2554758.456801009,4.2477622628211975e-06,272,10240
push,1318,2554758.481707164,2554758.481715931,8.847098797559738e-06,272,10240
push,1318,2554758.481717113,2554758.481721261,4.248227924108505e-06,272,10240
push,1412,2554758.492778654,2554758.49278726,8.686911314725876e-06,272,10240
push,1412,2554758.492788543,2554758.492792671,4.2282044887542725e-06,272,10240
push,3,2554758.524789976,2554758.524798792,8.89599323272705e-06,272,10240
push,3,2554758.524800145,2554758.524804333,4.2780302464962006e-06,272,10240
push,97,2554758.556789885,2554758.556798752,8.967239409685135e-06,272,10240
push,97,2554758.556800044,2554758.556804152,4.187691956758499e-06,272,10240
push,191,2554758.58177025,2554758.581778996,8.836854249238968e-06,272,10240
push,191,2554758.581780409,2554758.581784437,4.108063876628876e-06,272,10240
push,285,2554758.592814438,2554758.592824708,1.0360032320022583e-05,272,10240
push,285,2554758.592826281,2554758.59283129,5.119014531373978e-06,272,10240
push,379,2554758.656790613,2554758.656800933,1.0429881513118744e-05,272,10240
push,379,2554758.656802445,2554758.656807315,4.979781806468964e-06,272,10240
push,473,2554758.681825801,2554758.681834517,8.796341717243195e-06,272,10240
push,473,2554758.681835669,2554758.681839767,4.207715392112732e-06,272,10240
push,567,2554758.692776454,2554758.69278501,8.635688573122025e-06,272,10240
push,567,2554758.692786252,2554758.69279039,4.227738827466965e-06,272,10240
push,661,2554758.724778547,2554758.724787053,8.596107363700867e-06,272,10240
push,661,2554758.724788305,2554758.724792243,4.027970135211945e-06,272,10240
push,755,2554758.75676934,2554758.756781643,1.2402888387441635e-05,272,10240
push,755,2554758.756782946,2554758.756786963,4.1066668927669525e-06,272,10240
push,849,2554758.781886973,2554758.781895669,8.786097168922424e-06,272,10240
push,849,2554758.781896941,2554758.781901159,4.298053681850433e-06,272,10240
push,943,2554758.79278183,2554758.792790487,8.737202733755112e-06,272,10240
push,943,2554758.792791659,2554758.792795646,4.076864570379257e-06,272,10240
push,1037,2554758.824775579,2554758.824784065,8.576083928346634e-06,272,10240
push,1037,2554758.824785357,2554758.824789435,4.168134182691574e-06,272,10240
push,1131,2554758.856776089,2554758.856784655,8.645933121442795e-06,272,10240
push,1131,2554758.856785908,2554758.856789795,3.966968506574631e-06,272,10240
push,1225,2554758.881924369,2554758.881933056,8.767005056142807e-06,272,10240
push,1225,2554758.881934298,2554758.881938346,4.127621650695801e-06,272,10240
push,1319,2554758.892774985,2554758.8927834,8.485745638608932e-06,272,10240
push,1319,2554758.892784713,2554758.89278869,4.07826155424118e-06,272,10240
push,1413,2554758.923967519,2554758.923976045,8.606351912021637e-06,272,10240
push,1413,2554758.923977307,2554758.923981545,4.3478794395923615e-06,272,10240
flush_after,1413,2554758.923982727,2554759.031795909,0.10781362233683467,34816,1310720
push,4,2554759.032012906,2554759.032023466,1.0659918189048767e-05,272,10240
push,4,2554759.032024668,2554759.032028886,4.287809133529663e-06,272,10240
push,98,2554759.032143241,2554759.032150745,7.5642019510269165e-06,272,10240
push,98,2554759.032151847,2554759.032155964,4.177913069725037e-06,272,10240
push,192,2554759.032264168,2554759.032271211,7.1232207119464874e-06,272,10240
push,192,2554759.032272343,2554759.03227604,3.7569552659988403e-06,272,10240
push,286,2554759.032381327,2554759.03238811,6.853137165307999e-06,272,10240
push,286,2554759.032389232,2554759.03239328,4.117842763662338e-06,272,10240
push,380,2554759.032497085,2554759.032504789,7.7737495303154e-06,272,10240
push,380,2554759.032505831,2554759.032509658,3.8868747651577e-06,272,10240
push,474,2554759.032613122,2554759.032619995,6.954185664653778e-06,272,10240
push,474,2554759.032621067,2554759.032625045,4.047993570566177e-06,272,10240
push,568,2554759.032729301,2554759.032736133,6.891787052154541e-06,272,10240
push,568,2554759.032737215,2554759.032740932,3.7867575883865356e-06,272,10240
push,662,2554759.032844978,2554759.0328515,6.602145731449127e-06,272,10240
push,662,2554759.032852572,2554759.032856469,3.966968506574631e-06,272,10240
push,756,2554759.03295823,2554759.032964923,6.7730434238910675e-06,272,10240
push,756,2554759.032966015,2554759.032969902,3.957189619541168e-06,272,10240
push,850,2554759.033072715,2554759.033079247,6.621703505516052e-06,272,10240
push,850,2554759.033080259,2554759.033084197,4.038214683532715e-06,272,10240
push,944,2554759.033187701,2554759.033194494,6.8731606006622314e-06,272,10240
push,944,2554759.033195606,2554759.033199473,3.946945071220398e-06,272,10240
push,1038,2554759.033302857,2554759.033309389,6.602145731449127e-06,272,10240
push,1038,2554759.033310401,2554759.033314308,3.9781443774700165e-06,272,10240
push,1132,2554759.033415839,2554759.033422391,6.632879376411438e-06,272,10240
push,1132,2554759.033423343,2554759.0334271,3.836583346128464e-06,272,10240
push,1226,2554759.033528511,2554759.033534923,6.4820051193237305e-06,272,10240
push,1226,2554759.033535944,2554759.033540072,4.197936505079269e-06,272,10240
push,1320,2554759.033641603,2554759.033648155,6.62216916680336e-06,272,10240
push,1320,2554759.033649137,2554759.033652974,3.89711931347847e-06,272,10240
push,1414,2554759.033753793,2554759.033760035,6.321817636489868e-06,272,10240
push,1414,2554759.033761047,2554759.033764854,3.887340426445007e-06,272,10240
push,5,2554759.033867367,2554759.033873889,6.61192461848259e-06,272,10240
push,5,2554759.033875031,2554759.033878868,3.917142748832703e-06,272,10240
push,99,2554759.03398127,2554759.033987682,6.47176057100296e-06,272,10240
push,99,2554759.033988644,2554759.033992431,3.8673169910907745e-06,272,10240
push,193,2554759.034094693,2554759.034101155,6.5318308770656586e-06,272,10240
push,193,2554759.034102207,2554759.034105814,3.696884959936142e-06,272,10240
push,287,2554759.034207375,2554759.034213927,6.62216916680336e-06,272,10240
push,287,2554759.034215039,2554759.034218886,3.926921635866165e-06,272,10240
push,381,2554759.034321309,2554759.034327941,6.712041795253754e-06,272,10240
push,381,2554759.034329093,2554759.03433279,3.776978701353073e-06,272,10240
push,475,2554759.034432888,2554759.034439661,6.853137165307999e-06,272,10240
push,475,2554759.03444443,2554759.034448718,4.358123987913132e-06,272,10240
push,569,2554759.034569835,2554759.034577179,7.434282451868057e-06,272,10240
push,569,2554759.034578351,2554759.034582148,3.89711931347847e-06,272,10240
push,663,2554759.034687155,2554759.034693717,6.643123924732208e-06,272,10240
push,663,2554759.034694769,2554759.034698647,3.9781443774700165e-06,272,10240
push,757,2554759.034800458,2554759.03480715,6.7730434238910675e-06,272,10240
push,757,2554759.034808373,2554759.0348121,3.817025572061539e-06,272,10240
push,851,2554759.03491357,2554759.034920293,6.7930668592453e-06,272,10240
push,851,2554759.034921285,2554759.034925122,3.916677087545395e-06,272,10240
push,945,2554759.035026011,2554759.035032573,6.643123924732208e-06,272,10240
push,945,2554759.035033726,2554759.035037463,3.8067810237407684e-06,272,10240
push,1039,2554759.035138502,2554759.035145055,6.633345037698746e-06,272,10240
push,1039,2554759.035146237,2554759.035149914,3.776978701353073e-06,272,10240
push,1133,2554759.035268206,2554759.035276211,8.104834705591202e-06,272,10240
push,1133,2554759.035277543,2554759.035281791,4.327856004238129e-06,272,10240
push,1227,2554759.035401265,2554759.035407908,6.722752004861832e-06,272,10240
push,1227,2554759.03540899,2554759.035412727,3.826804459095001e-06,272,10240
push,1321,2554759.035514268,2554759.03552068,6.461981683969498e-06,272,10240
push,1321,2554759.035521712,2554759.035525418,3.7867575883865356e-06,272,10240
push,1415,2554759.035625837,2554759.035632119,6.372109055519104e-06,272,10240
push,1415,2554759.035633191,2554759.035637168,4.056841135025024e-06,272,10240
push,6,2554759.035741664,2554759.035748257,6.683170795440674e-06,272,10240
push,6,2554759.035749279,2554759.035753026,3.817025572061539e-06,272,10240
push,100,2554759.035865988,2554759.03587279,6.8927183747291565e-06,272,10240
push,100,2554759.035873953,2554759.03587783,3.957189619541168e-06,272,10240
push,194,2554759.03598467,2554759.035991253,6.643123924732208e-06,272,10240
push,194,2554759.035992365,2554759.035996052,3.7671998143196106e-06,272,10240
push,288,2554759.036102522,2554759.036109455,7.012858986854553e-06,272,10240
push,288,2554759.036110567,2554759.036114284,3.776978701353073e-06,272,10240
push,382,2554759.036217327,2554759.036223699,6.461981683969498e-06,272,10240
push,382,2554759.036224811,2554759.036228378,3.647059202194214e-06,272,10240
push,476,2554759.0363306,2554759.036337082,6.552319973707199e-06,272,10240
push,476,2554759.036338084,2554759.036341781,3.7671998143196106e-06,272,10240
push,570,2554759.036443512,2554759.036450064,6.642192602157593e-06,272,10240
push,570,2554759.036451136,2554759.036454612,3.5567209124565125e-06,272,10240
push,664,2554759.036555933,2554759.036562244,6.382353603839874e-06,272,10240
push,664,2554759.036563276,2554759.036566943,3.7369318306446075e-06,272,10240
push,758,2554759.036669285,2554759.036675697,6.482936441898346e-06,272,10240
push,758,2554759.03667684,2554759.036680396,3.6461278796195984e-06,272,10240
