type,size,duration
Push,26214400,2.7191e-05
Push,26214400,7.985e-06
Push,26214400,7.865e-06
Push,26214400,7.123e-06
Push,26214400,7.694e-06
Push,26214400,6.953e-06
Push,26214400,7.264e-06
Push,26214400,7.033e-06
Push,26214400,7.935e-06
Push,26214400,7.274e-06
Push,26214400,7.364e-06
Push,26214400,7.304e-06
Push,26214400,7.985e-06
Push,26214400,7.123e-06
Push,26214400,6.893e-06
Push,26214400,7.024e-06
Push,26214400,8.556e-06
Push,26214400,7.304e-06
Push,26214400,6.983e-06
Push,26214400,7.534e-06
Push,26214400,7.043e-06
Push,26214400,8.145e-06
Push,26214400,7.575e-06
Push,26214400,7.484e-06
Push,26214400,7.534e-06
Push,26214400,7.404e-06
Push,26214400,7.334e-06
Push,26214400,7.324e-06
Push,26214400,7.655e-06
Push,26214400,7.585e-06
Push,26214400,7.324e-06
Push,26214400,7.153e-06
Push,26214400,9.347e-06
Push,26214400,7.434e-06
Push,26214400,7.114e-06
Push,26214400,6.963e-06
Push,26214400,7.224e-06
Push,26214400,7.253e-06
Push,26214400,7.274e-06
Push,26214400,7.104e-06
Push,26214400,7.264e-06
Push,26214400,7.514e-06
Push,26214400,7.104e-06
Push,26214400,7.113e-06
Push,26214400,7.393e-06
Push,26214400,7.013e-06
Push,26214400,6.883e-06
Push,26214400,7.053e-06
Push,26214400,7.534e-06
Push,26214400,7.234e-06
Push,26214400,6.382e-06
Push,26214400,6.792e-06
Push,26214400,7.494e-06
Push,26214400,7.494e-06
Push,26214400,7.314e-06
Push,26214400,7.234e-06
Push,26214400,6.783e-06
Push,26214400,7.173e-06
Push,26214400,7.454e-06
Push,26214400,6.853e-06
Push,26214400,6.843e-06
Push,26214400,7.484e-06
Push,26214400,7.264e-06
Push,26214400,7.634e-06
Flush,1677721600,0.307618
Push,26214400,1.2374e-05
Push,26214400,7.604e-06
Push,26214400,7.314e-06
Push,26214400,7.254e-06
Push,26214400,7.393e-06
Push,26214400,7.113e-06
Push,26214400,6.973e-06
Push,26214400,7.594e-06
Push,26214400,7.514e-06
Push,26214400,7.053e-06
Push,26214400,6.803e-06
Push,26214400,7.144e-06
Push,26214400,7.434e-06
Push,26214400,7.184e-06
Push,26214400,7.123e-06
Push,26214400,7.063e-06
Push,26214400,8.235e-06
Push,26214400,7.494e-06
Push,26214400,7.184e-06
Push,26214400,7.304e-06
Push,26214400,7.424e-06
Push,26214400,7.935e-06
Push,26214400,6.853e-06
Push,26214400,6.602e-06
Push,26214400,7.204e-06
Push,26214400,7.274e-06
Push,26214400,7.665e-06
Push,26214400,6.733e-06
Push,26214400,6.953e-06
Push,26214400,7.003e-06
Flush,786432000,0.613896
