type,projection_id,start,stop,duration,metadata_size,data_size
push,0,1228958.764068458,1228958.764097873,2.9605114832520485e-05,272,10240
push,94,1228958.795926513,1228958.795937053,1.069018617272377e-05,272,10240
push,188,1228958.827914,1228958.827923899,1.002894714474678e-05,272,10240
push,282,1228958.859926695,1228958.859936553,9.95793379843235e-06,272,10240
push,376,1228958.895902842,1228958.89591259,9.84896905720234e-06,272,10240
push,470,1228958.927898505,1228958.927907842,9.437091648578644e-06,272,10240
push,564,1228958.959893486,1228958.959902904,9.498093277215958e-06,272,10240
push,658,1228958.9958409,1228958.995850478,9.707873687148094e-06,272,10240
push,752,1228963.615939356,1228963.615953763,1.4567049220204353e-05,272,10240
push,846,1228963.643859593,1228963.643869402,9.889015927910805e-06,272,10240
push,940,1228963.675857166,1228963.675866713,9.606825187802315e-06,272,10240
push,1034,1228963.707852012,1228963.707861049,9.116949513554573e-06,272,10240
push,1128,1228963.730379926,1228963.730389193,9.347917512059212e-06,272,10240
push,1222,1228963.743865032,1228963.743874169,9.20705497264862e-06,272,10240
push,1316,1228963.775853636,1228963.775862663,9.138137102127075e-06,272,10240
push,1410,1228963.807817375,1228963.807826161,8.875969797372818e-06,272,10240
push,1,1228968.459930125,1228968.459946045,1.6010133549571037e-05,272,10240
push,95,1228968.491859249,1228968.491868847,9.699026122689247e-06,272,10240
push,189,1228968.515882309,1228968.515892038,9.808922186493874e-06,272,10240
push,283,1228968.518353981,1228968.518363088,9.167008101940155e-06,272,10240
push,377,1228968.527854687,1228968.527864094,9.496929123997688e-06,272,10240
push,471,1228968.559862768,1228968.559871975,9.30693931877613e-06,272,10240
push,565,1228968.59186634,1228968.591875547,9.258044883608818e-06,272,10240
push,659,1228968.618372684,1228968.6183813,8.675968274474144e-06,272,10240
push,753,1228973.319950538,1228973.319966548,1.6089994460344315e-05,272,10240
push,847,1228973.331856842,1228973.331866119,9.346986189484596e-06,272,10240
push,941,1228973.363837552,1228973.363846829,9.417068213224411e-06,272,10240
push,1035,1228973.390397045,1228973.390406082,9.106937795877457e-06,272,10240
push,1129,1228973.399850902,1228973.39986024,9.43802297115326e-06,272,10240
push,1223,1228973.431854235,1228973.431863682,9.506940841674805e-06,272,10240
push,1317,1228973.463834644,1228973.463843421,8.876901119947433e-06,272,10240
push,1411,1228973.490430956,1228973.490439703,8.837087079882622e-06,272,10240
push,2,1228978.159922734,1228978.159937612,1.4998018741607666e-05,272,10240
push,96,1228978.203841607,1228978.203851345,9.877840057015419e-06,272,10240
push,190,1228978.219834762,1228978.219844059,9.397044777870178e-06,272,10240
push,284,1228978.251835429,1228978.251844596,9.236857295036316e-06,272,10240
push,378,1228978.271887815,1228978.271897092,9.356997907161713e-06,272,10240
push,472,1228978.287832329,1228978.287841135,8.885981515049934e-06,272,10240
push,566,1228978.319851892,1228978.319861049,9.236857295036316e-06,272,10240
push,660,1228978.351823886,1228978.351832862,9.077135473489761e-06,272,10240
push,754,1228983.003948789,1228983.003964749,1.611979678273201e-05,272,10240
push,848,1228983.035839581,1228983.035848748,9.23709012567997e-06,272,10240
push,942,1228983.062344161,1228983.062353539,9.467825293540955e-06,272,10240
push,1036,1228983.071855977,1228983.071865475,9.6180010586977e-06,272,10240
push,1130,1228983.103844732,1228983.103853889,9.2268455773592e-06,272,10240
push,1224,1228983.135835171,1228983.135843857,8.756062015891075e-06,272,10240
push,1318,1228983.162395806,1228983.162404662,8.946051821112633e-06,272,10240
push,1412,1228983.171809027,1228983.171817303,8.34604725241661e-06,272,10240
push,3,1228987.851935831,1228987.851952873,1.7201993614435196e-05,272,10240
push,97,1228987.883842162,1228987.883852711,1.0629883036017418e-05,272,10240
push,191,1228987.915836668,1228987.915845975,9.377952665090561e-06,272,10240
push,285,1228987.947836905,1228987.947845951,9.106937795877457e-06,272,10240
push,379,1228987.970396969,1228987.970406206,9.33697447180748e-06,272,10240
push,473,1228987.983833664,1228987.983842531,8.926959708333015e-06,272,10240
