type,index,start,stop,duration,metadata_size,data_size
push,0,1228959.618713006,1228959.618772448,5.956203676760197e-05,184,20540
push,94,1228960.218840513,1228960.218868506,2.8213020414114e-05,184,20548
push,188,1228960.818930831,1228960.818948113,1.743203029036522e-05,184,20548
push,282,1228961.419010598,1228961.419025977,1.550908200442791e-05,184,20548
push,376,1228962.01908739,1228962.019100544,1.3263896107673645e-05,184,20548
push,470,1228962.619161697,1228962.619172848,1.1240830644965172e-05,184,20548
push,564,1228963.219234862,1228963.219248508,1.3746088370680809e-05,184,20548
push,658,1228963.819315641,1228963.819330309,1.4808028936386108e-05,184,20548
flush_after,658,1228963.819333224,1228963.867768844,0.048435959964990616,1472,164384
push,752,1228964.467835426,1228964.467854973,1.9636936485767365e-05,184,20548
push,846,1228965.067918169,1228965.06793482,1.67209655046463e-05,184,20548
push,940,1228965.667999038,1228965.66801085,1.189298927783966e-05,184,20548
push,1034,1228966.268071843,1228966.26808616,1.4426885172724724e-05,184,20548
push,1128,1228966.868148755,1228966.868165667,1.703202724456787e-05,184,20548
push,1222,1228967.468227971,1228967.468240805,1.2923963367938995e-05,184,20548
push,1316,1228968.06830279,1228968.068316686,1.39561016112566e-05,184,20548
push,1410,1228968.668388318,1228968.66840004,1.1791940778493881e-05,184,20548
flush_after,1410,1228968.668402745,1228968.715767947,0.04736547311767936,1472,164384
push,1,1228969.315831936,1228969.315852133,2.02979426831007e-05,184,20548
push,95,1228969.915915219,1228969.915928304,1.3174954801797867e-05,184,20548
push,189,1228970.515990969,1228970.516005857,1.5038065612316132e-05,184,20548
push,283,1228971.116070426,1228971.11608329,1.2944918125867844e-05,184,20548
push,377,1228971.716144853,1228971.716161274,1.648091711103916e-05,184,20548
push,471,1228972.316223428,1228972.316237254,1.3917218893766403e-05,184,20548
push,565,1228972.91630019,1228972.916314327,1.4217104762792587e-05,184,20548
push,659,1228973.516377143,1228973.516390337,1.3263896107673645e-05,184,20548
flush_after,659,1228973.516392461,1228973.563768304,0.04737612302415073,1472,164384
push,753,1228974.163834546,1228974.163855275,2.0798994228243828e-05,184,20548
push,847,1228974.763918231,1228974.763932087,1.3916054740548134e-05,184,20548
push,941,1228975.363994211,1228975.364010882,1.6740988940000534e-05,184,20548
push,1035,1228975.964074018,1228975.964087153,1.3215001672506332e-05,184,20548
push,1129,1228976.564148005,1228976.56416095,1.3015000149607658e-05,184,20548
push,1223,1228977.164222994,1228977.164236449,1.3525132089853287e-05,184,20548
push,1317,1228977.764299164,1228977.764321366,2.2351974621415138e-05,184,20548
push,1411,1228978.364386315,1228978.364401964,1.580989919602871e-05,184,20548
flush_after,1411,1228978.364404349,1228978.411767348,0.047363340156152844,1472,164384
push,2,1228979.011835173,1228979.011854058,1.8964987248182297e-05,184,20548
push,96,1228979.611916633,1228979.611929557,1.3025011867284775e-05,184,20548
push,190,1228980.211990079,1228980.212002643,1.2634089216589928e-05,184,20548
