type,projection_id,start,stop,duration,metadata_size,data_size
push,0,1229455.296505148,1229455.296536136,3.111804835498333e-05,272,10240
push,94,1229455.328357159,1229455.328367679,1.0630115866661072e-05,272,10240
push,188,1229455.360324346,1229455.360334635,1.0378891602158546e-05,272,10240
push,282,1229455.39232782,1229455.392337098,9.367940947413445e-06,272,10240
push,376,1229455.428425738,1229455.428435747,1.0099029168486595e-05,272,10240
push,470,1229455.460297987,1229455.460306533,8.616829290986061e-06,272,10240
push,564,1229455.492289319,1229455.492298066,8.827075362205505e-06,272,10240
push,658,1229455.528301797,1229455.528310884,9.146984666585922e-06,272,10240
push,752,1229455.540268724,1229455.540278212,9.597977623343468e-06,272,10240
push,846,1229455.572274954,1229455.5722835,8.645933121442795e-06,272,10240
push,940,1229455.596873181,1229455.596881787,8.675968274474144e-06,272,10240
push,1034,1229455.608266722,1229455.608275268,8.647097274661064e-06,272,10240
push,1128,1229455.640268795,1229455.640277672,8.956994861364365e-06,272,10240
push,1222,1229455.672275286,1229455.672284162,8.977018296718597e-06,272,10240
push,1316,1229455.696927774,1229455.69694143,1.378590241074562e-05,272,10240
push,1410,1229455.708277864,1229455.708286581,8.797040209174156e-06,272,10240
push,1,1229455.740268205,1229455.740277442,9.33697447180748e-06,272,10240
push,95,1229455.772273584,1229455.77228204,8.546048775315285e-06,272,10240
push,189,1229455.796992317,1229455.797000953,8.745817467570305e-06,272,10240
push,283,1229455.808263859,1229455.808272415,8.627073839306831e-06,272,10240
push,377,1229455.840268206,1229455.840277042,8.906936272978783e-06,272,10240
push,471,1229455.87227658,1229455.872285197,8.726958185434341e-06,272,10240
push,565,1229455.8970415,1229455.897050226,8.81589949131012e-06,272,10240
push,659,1229455.908261927,1229455.908270393,8.555827662348747e-06,272,10240
push,753,1229455.940270241,1229455.940279007,8.846167474985123e-06,272,10240
push,847,1229455.972269498,1229455.972278135,8.716946467757225e-06,272,10240
push,941,1229455.996326,1229455.996334566,8.665956556797028e-06,272,10240
push,1035,1229455.9970997,1229455.997108416,8.817063644528389e-06,272,10240
push,1129,1229456.008259123,1229456.008267519,8.47596675157547e-06,272,10240
push,1223,1229456.040279339,1229456.040288166,8.896924555301666e-06,272,10240
push,1317,1229456.072270932,1229456.072279528,8.68597999215126e-06,272,10240
push,1411,1229456.097103679,1229456.097111964,8.37491825222969e-06,272,10240
push,2,1229474.548382361,1229474.548398721,1.64711382240057e-05,272,10240
push,96,1229474.580280578,1229474.580290096,9.597977623343468e-06,272,10240
push,190,1229474.624253165,1229474.624262061,8.987030014395714e-06,272,10240
push,284,1229474.640272955,1229474.640282143,9.248033165931702e-06,272,10240
push,378,1229474.672270338,1229474.672279986,9.74792055785656e-06,272,10240
push,472,1229474.692328314,1229474.69233698,8.746050298213959e-06,272,10240
push,566,1229474.708269597,1229474.708277863,8.356058970093727e-06,272,10240
push,660,1229474.740266249,1229474.740274685,8.506001904606819e-06,272,10240
push,754,1229474.772249475,1229474.772258813,9.408220648765564e-06,272,10240
push,848,1229474.792358326,1229474.792366592,8.356058970093727e-06,272,10240
push,942,1229474.808276126,1229474.808284692,8.656177669763565e-06,272,10240
push,1036,1229474.840286863,1229474.84029567,8.926959708333015e-06,272,10240
push,1130,1229474.872280589,1229474.872289616,9.116949513554573e-06,272,10240
push,1224,1229474.892433663,1229474.892442901,9.33813862502575e-06,272,10240
push,1318,1229474.908273898,1229474.908282544,8.746050298213959e-06,272,10240
push,1412,1229474.940291859,1229474.940302499,1.075095497071743e-05,272,10240
push,3,1229474.972271488,1229474.972281106,9.71904955804348e-06,272,10240
push,97,1229474.992484465,1229474.992493322,8.936971426010132e-06,272,10240
