type,projection_id,start,stop,duration,metadata_size,data_size
push,0,2554443.537761228,2554443.537782578,2.1480023860931396e-05,272,20480
push,94,2554443.537936025,2554443.537944801,8.89599323272705e-06,272,20480
flush_after,94,2554443.537947085,2554443.583747183,0.04580047866329551,544,40960
push,188,2554443.583903385,2554443.583913093,9.797979146242142e-06,272,20480
push,282,2554443.584043847,2554443.584051882,8.155126124620438e-06,272,20480
flush_after,282,2554443.58405651,2554443.631746324,0.04769024485722184,544,40960
push,376,2554443.631895903,2554443.631905601,9.82917845249176e-06,272,20480
push,470,2554443.63202795,2554443.632035364,7.50366598367691e-06,272,20480
flush_after,470,2554443.632036957,2554443.675746073,0.0437094671651721,544,40960
push,564,2554443.675897035,2554443.675906182,9.227078408002853e-06,272,20480
push,658,2554443.676038328,2554443.676045862,7.614027708768845e-06,272,20480
flush_after,658,2554443.676047435,2554443.723745785,0.04769864119589329,544,40960
push,752,2554443.723888171,2554443.723897348,9.267125278711319e-06,272,20480
push,846,2554443.724006281,2554443.724013234,7.0231035351753235e-06,272,20480
flush_after,846,2554443.724014557,2554443.767745103,0.04373081587255001,544,40960
push,940,2554443.767878151,2554443.767886567,8.485745638608932e-06,272,20480
push,1034,2554443.76799555,2554443.768002824,7.354188710451126e-06,272,20480
flush_after,1034,2554443.768004297,2554443.815746037,0.04774206131696701,544,40960
push,1128,2554443.815883454,2554443.81589226,8.886214345693588e-06,272,20480
push,1222,2554443.815998388,2554443.816005532,7.223803550004959e-06,272,20480
flush_after,1222,2554443.816006884,2554443.859746257,0.04373965412378311,544,40960
push,1316,2554443.859879085,2554443.859887761,8.746050298213959e-06,272,20480
push,1410,2554443.85999465,2554443.860002215,7.645227015018463e-06,272,20480
flush_after,1410,2554443.860003657,2554443.907747201,0.047743835020810366,544,40960
push,1,2554443.907879889,2554443.907888475,8.676201105117798e-06,272,20480
push,95,2554443.907995024,2554443.908002267,7.323920726776123e-06,272,20480
flush_after,95,2554443.90800376,2554443.951745197,0.04374176682904363,544,40960
push,189,2554443.951876792,2554443.951885358,8.64686444401741e-06,272,20480
push,283,2554443.952000984,2554443.952008308,7.404014468193054e-06,272,20480
flush_after,283,2554443.95200961,2554444.00774703,0.055737690068781376,544,40960
push,377,2554444.007880879,2554444.007889676,8.896924555301666e-06,272,20480
push,471,2554444.007996786,2554444.008004029,7.313210517168045e-06,272,20480
flush_after,471,2554444.008005542,2554444.087746871,0.07974161999300122,544,40960
push,565,2554444.087879398,2554444.087888175,8.8568776845932e-06,272,20480
