type,index,start,stop,duration,metadata_size,data_size
push,0,2553901.387415911,2553901.387550925,0.00013518380001187325,184,20540
push,94,2553901.987620154,2553901.987669136,4.914216697216034e-05,184,20548
push,188,2553902.587733436,2553902.587746841,1.3566110283136368e-05,184,20548
push,282,2553903.187808767,2553903.187821291,1.2653879821300507e-05,184,20548
push,376,2553903.787882033,2553903.787892744,1.0821036994457245e-05,184,20548
push,470,2553904.387954239,2553904.387971441,1.731235533952713e-05,184,20548
push,564,2553904.988034369,2553904.988046431,1.2182164937257767e-05,184,20548
push,658,2553905.588066628,2553905.588079252,1.2763775885105133e-05,184,20548
flush_after,658,2553905.588082659,2553905.636068669,0.0479864408262074,1472,164384
push,752,2553906.236135331,2553906.236153656,1.8444843590259552e-05,184,20548
push,846,2553906.836215398,2553906.836226278,1.1070165783166885e-05,184,20548
push,940,2553907.436286457,2553907.436299171,1.2784264981746674e-05,184,20548
push,1034,2553908.036360082,2553908.036372225,1.2262724339962006e-05,184,20548
push,1128,2553908.636433356,2553908.636446972,1.370580866932869e-05,184,20548
push,1222,2553909.236510388,2553909.236524224,1.3946089893579483e-05,184,20548
push,1316,2553909.836585495,2553909.836595023,9.628012776374817e-06,184,20548
push,1410,2553910.436655292,2553910.436667786,1.2574251741170883e-05,184,20548
flush_after,1410,2553910.436670731,2553910.484068254,0.04739777324721217,1472,164384
push,1,2553911.084133914,2553911.084149553,1.5748664736747742e-05,184,20548
push,95,2553911.684210514,2553911.684223418,1.2984033674001694e-05,184,20548
push,189,2553912.284282816,2553912.284293557,1.085083931684494e-05,184,20548
push,283,2553912.884353085,2553912.884369796,1.6790814697742462e-05,184,20548
push,377,2553913.48443263,2553913.484444523,1.1953059583902359e-05,184,20548
push,471,2553914.084505464,2553914.08451949,1.413607969880104e-05,184,20548
push,565,2553914.68457997,2553914.684594858,1.4977995306253433e-05,184,20548
push,659,2553915.284658423,2553915.284672269,1.3926997780799866e-05,184,20548
flush_after,659,2553915.284675295,2553915.332067849,0.04739275388419628,1472,164384
push,753,2553915.932133959,2553915.932152244,1.8415041267871857e-05,184,20548
push,847,2553916.532214376,2553916.532228343,1.4036893844604492e-05,184,20548
push,941,2553917.132291458,2553917.132306096,1.4698132872581482e-05,184,20548
push,1035,2553917.732367858,2553917.73237954,1.1742115020751953e-05,184,20548
push,1129,2553918.332441402,2553918.332453745,1.2402888387441635e-05,184,20548
push,1223,2553918.932515628,2553918.932529194,1.3625714927911758e-05,184,20548
push,1317,2553919.532591677,2553919.53260375,1.2143049389123917e-05,184,20548
push,1411,2553920.132665553,2553920.13268009,1.4606863260269165e-05,184,20548
flush_after,1411,2553920.132682695,2553920.180069838,0.04738730285316706,1472,164384
push,2,2553920.780137752,2553920.780154183,1.650070771574974e-05,184,20548
push,96,2553921.380219061,2553921.380230522,1.155119389295578e-05,184,20548
push,190,2553921.980291784,2553921.980307704,1.601036638021469e-05,184,20548
push,284,2553922.580380587,2553922.580394333,1.3805925846099854e-05,184,20548
push,378,2553923.180456527,2553923.180472767,1.6309786587953568e-05,184,20548
push,472,2553923.780535952,2553923.780549808,1.391582190990448e-05,184,20548
push,566,2553924.380611911,2553924.380628572,1.6751233488321304e-05,184,20548
