push,projection_id,start,stop,duration,metadata_size,data_size
"['push', 679, 1258630.760300037, 1258630.760311709, 1.1761905625462532e-05, 272, 20480]","['flush_after', 679, 1258630.760313542, 1258630.824145745, 0.06383243296295404, 272, 20480]"
"['push', 773, 1258631.408278337, 1258631.408289858, 1.1682044714689255e-05, 272, 20480]","['flush_after', 773, 1258631.408291992, 1258631.472144453, 0.06385272089391947, 272, 20480]"
"['push', 867, 1258632.056304195, 1258632.056315596, 1.1481111869215965e-05, 272, 20480]","['flush_after', 867, 1258632.056317389, 1258632.120145003, 0.06382783502340317, 272, 20480]"
"['push', 961, 1258632.704281733, 1258632.704292914, 1.1261086910963058e-05, 272, 20480]","['flush_after', 961, 1258632.704294737, 1258632.768145424, 0.0638508980628103, 272, 20480]"
"['push', 1055, 1258633.352277484, 1258633.352288665, 1.1261086910963058e-05, 272, 20480]","['flush_after', 1055, 1258633.352290358, 1258633.416144783, 0.06385466502979398, 272, 20480]"
"['push', 1149, 1258634.012274987, 1258634.01228707, 1.2162839993834496e-05, 272, 20480]","['flush_after', 1149, 1258634.012289214, 1258634.092143825, 0.0798548620659858, 272, 20480]"
"['push', 1243, 1258634.648287473, 1258634.648298634, 1.123105175793171e-05, 272, 20480]","['flush_after', 1243, 1258634.648300317, 1258634.712145915, 0.06384587776847184, 272, 20480]"
"['push', 1337, 1258635.296281412, 1258635.296293685, 1.234305091202259e-05, 272, 20480]","['flush_after', 1337, 1258635.296295418, 1258635.360145845, 0.06385064707137644, 272, 20480]"
"['push', 1431, 1258635.944284898, 1258635.944296129, 1.1290889233350754e-05, 272, 20480]","['flush_after', 1431, 1258635.944297823, 1258636.008146556, 0.06384903402067721, 272, 20480]"
"['push', 22, 1258636.592282994, 1258636.592294816, 1.1913012713193893e-05, 272, 20480]","['flush_after', 22, 1258636.59229665, 1258636.656145434, 0.06384906405583024, 272, 20480]"
"['push', 116, 1258637.240279768, 1258637.240291671, 1.1973083019256592e-05, 272, 20480]","['flush_after', 116, 1258637.240293574, 1258637.304145815, 0.06385250086896122, 272, 20480]"
"['push', 210, 1258637.888284086, 1258637.888295357, 1.1340947821736336e-05, 272, 20480]","['flush_after', 210, 1258637.88829698, 1258637.952144872, 0.0638480931520462, 272, 20480]"
"['push', 304, 1258638.536283024, 1258638.536294035, 1.1091120541095734e-05, 272, 20480]","['flush_after', 304, 1258638.536295718, 1258638.600146005, 0.06385047687217593, 272, 20480]"
"['push', 398, 1258639.184272394, 1258639.184284577, 1.2272968888282776e-05, 272, 20480]","['flush_after', 398, 1258639.1842863, 1258639.248145613, 0.06385955400764942, 272, 20480]"
"['push', 492, 1258639.832283054, 1258639.832294556, 1.1591939255595207e-05, 272, 20480]","['flush_after', 492, 1258639.832296509, 1258639.896146225, 0.06384991598315537, 272, 20480]"
"['push', 586, 1258640.480281461, 1258640.480292632, 1.1251075193285942e-05, 272, 20480]","['flush_after', 586, 1258640.480294345, 1258640.548145352, 0.06785126798786223, 272, 20480]"
"['push', 680, 1258641.128295577, 1258641.128306999, 1.151207834482193e-05, 272, 20480]","['flush_after', 680, 1258641.128309023, 1258641.192146214, 0.06383745186030865, 272, 20480]"
"['push', 774, 1258641.784280397, 1258641.784291277, 1.1051073670387268e-05, 272, 20480]","['flush_after', 774, 1258641.784293171, 1258641.848144499, 0.06385162891820073, 272, 20480]"
"['push', 868, 1258642.432285076, 1258642.432296818, 1.1841999366879463e-05, 272, 20480]","['flush_after', 868, 1258642.432298541, 1258642.496143498, 0.06384517694823444, 272, 20480]"
"['push', 962, 1258643.080275838, 1258643.080286839, 1.1080875992774963e-05, 272, 20480]","['flush_after', 962, 1258643.080288572, 1258643.144143908, 0.06385558610782027, 272, 20480]"
"['push', 1056, 1258643.728279044, 1258643.728290175, 1.120101660490036e-05, 272, 20480]","['flush_after', 1056, 1258643.728291908, 1258643.792143437, 0.06385178002528846, 272, 20480]"
"['push', 1150, 1258644.376275928, 1258644.376287169, 1.133093610405922e-05, 272, 20480]","['flush_after', 1150, 1258644.376288852, 1258644.440145671, 0.06385710905306041, 272, 20480]"
"['push', 1244, 1258645.024280226, 1258645.024291918, 1.1781929060816765e-05, 272, 20480]","['flush_after', 1244, 1258645.024293541, 1258645.088144829, 0.06385150901041925, 272, 20480]"
"['push', 1338, 1258645.672279435, 1258645.672291057, 1.1692056432366371e-05, 272, 20480]","['flush_after', 1338, 1258645.67229267, 1258645.736143798, 0.06385138793848455, 272, 20480]"
"['push', 1432, 1258646.320290906, 1258646.320302377, 1.1562136933207512e-05, 272, 20480]","['flush_after', 1432, 1258646.320304151, 1258646.384144118, 0.06384019716642797, 272, 20480]"
"['push', 23, 1258646.968280847, 1258646.968291928, 1.1160969734191895e-05, 272, 20480]","['flush_after', 23, 1258646.968293641, 1258647.036143846, 0.06785046611912549, 272, 20480]"
"['push', 117, 1258647.616282169, 1258647.616293621, 1.1522090062499046e-05, 272, 20480]","['flush_after', 117, 1258647.616295314, 1258647.680146983, 0.06385192996822298, 272, 20480]"
"['push', 211, 1258648.296283205, 1258648.296295889, 1.2774020433425903e-05, 272, 20480]","['flush_after', 211, 1258648.296297522, 1258648.360146416, 0.06384913390502334, 272, 20480]"
"['push', 305, 1258648.912283021, 1258648.912294382, 1.14410649985075e-05, 272, 20480]","['flush_after', 305, 1258648.912296195, 1258648.976144688, 0.0638487539254129, 272, 20480]"
"['push', 399, 1258649.560280686, 1258649.560291306, 1.0689953342080116e-05, 272, 20480]","['flush_after', 399, 1258649.56029313, 1258649.624143917, 0.06385103799402714, 272, 20480]"
"['push', 493, 1258650.208279203, 1258650.208290394, 1.1261086910963058e-05, 272, 20480]","['flush_after', 493, 1258650.208292298, 1258650.272143987, 0.06385190901346505, 272, 20480]"
"['push', 587, 1258650.856286287, 1258650.856298269, 1.2052012607455254e-05, 272, 20480]","['flush_after', 587, 1258650.856299992, 1258650.920143967, 0.06384428613819182, 272, 20480]"
"['push', 681, 1258651.504292678, 1258651.5043043, 1.1691823601722717e-05, 272, 20480]","['flush_after', 681, 1258651.504306093, 1258651.568144197, 0.06383832381106913, 272, 20480]"
"['push', 775, 1258652.152278021, 1258652.152289252, 1.1320924386382103e-05, 272, 20480]","['flush_after', 775, 1258652.152291065, 1258652.216143656, 0.06385279190726578, 272, 20480]"
"['push', 869, 1258652.80028856, 1258652.800300062, 1.1561904102563858e-05, 272, 20480]","['flush_after', 869, 1258652.800302056, 1258652.864144067, 0.06384225119836628, 272, 20480]"
"['push', 963, 1258653.448291165, 1258653.448302106, 1.1031050235033035e-05, 272, 20480]","['flush_after', 963, 1258653.448303849, 1258653.512143626, 0.0638400970492512, 272, 20480]"
"['push', 1057, 1258654.096283691, 1258654.096295022, 1.1401018127799034e-05, 272, 20480]","['flush_after', 1057, 1258654.096296705, 1258654.160144116, 0.0638476419262588, 272, 20480]"
"['push', 1151, 1258654.744277459, 1258654.744289281, 1.1913012713193893e-05, 272, 20480]","['flush_after', 1151, 1258654.744291055, 1258654.808144267, 0.06385345198214054, 272, 20480]"
"['push', 1245, 1258655.392280565, 1258655.392291426, 1.096096821129322e-05, 272, 20480]","['flush_after', 1245, 1258655.39229382, 1258655.456144226, 0.06385069712996483, 272, 20480]"
"['push', 1339, 1258656.040279954, 1258656.040290794, 1.0930001735687256e-05, 272, 20480]","['flush_after', 1339, 1258656.040292507, 1258656.104144257, 0.06385199003852904, 272, 20480]"
"['push', 1433, 1258656.688289742, 1258656.688301104, 1.1452008038759232e-05, 272, 20480]","['flush_after', 1433, 1258656.688302887, 1258656.752145599, 0.06384300300851464, 272, 20480]"
"['push', 24, 1258657.336280615, 1258657.336292447, 1.1911848559975624e-05, 272, 20480]","['flush_after', 24, 1258657.33629401, 1258657.400144928, 0.0638511679135263, 272, 20480]"
"['push', 118, 1258657.980305702, 1258657.980317465, 1.1852942407131195e-05, 272, 20480]","['flush_after', 118, 1258657.980319108, 1258658.00415242, 0.023833522805944085, 272, 20480]"
"['push', 212, 1258658.64428473, 1258658.644296232, 1.1591939255595207e-05, 272, 20480]","['flush_after', 212, 1258658.644298265, 1258658.72414403, 0.07984613603912294, 272, 20480]"
"['push', 306, 1258659.280295463, 1258659.280306844, 1.1460855603218079e-05, 272, 20480]","['flush_after', 306, 1258659.280308647, 1258659.344144206, 0.06383577990345657, 272, 20480]"
"['push', 400, 1258659.928300852, 1258659.928313005, 1.2233154848217964e-05, 272, 20480]","['flush_after', 400, 1258659.928314768, 1258659.992144887, 0.06383033888414502, 272, 20480]"
"['push', 494, 1258660.576280624, 1258660.576292807, 1.2263190001249313e-05, 272, 20480]","['flush_after', 494, 1258660.576294611, 1258660.640144376, 0.06384998606517911, 272, 20480]"
"['push', 588, 1258661.224286144, 1258661.224297305, 1.130206510424614e-05, 272, 20480]","['flush_after', 588, 1258661.224299249, 1258661.288144195, 0.06384517694823444, 272, 20480]"
"['push', 682, 1258661.872288349, 1258661.872300812, 1.2532807886600494e-05, 272, 20480]","['flush_after', 682, 1258661.872302435, 1258661.936143855, 0.0638416598085314, 272, 20480]"
"['push', 776, 1258662.52028382, 1258662.520295041, 1.130090095102787e-05, 272, 20480]","['flush_after', 776, 1258662.520297004, 1258662.584143895, 0.06384713109582663, 272, 20480]"
"['push', 870, 1258663.200281569, 1258663.20029273, 1.1280877515673637e-05, 272, 20480]","['flush_after', 870, 1258663.200295135, 1258663.296143672, 0.0958488171454519, 272, 20480]"
"['push', 964, 1258663.828276684, 1258663.828288566, 1.1961907148361206e-05, 272, 20480]","['flush_after', 964, 1258663.82829042, 1258663.908143979, 0.07985402015037835, 272, 20480]"
"['push', 1058, 1258664.464290572, 1258664.464301643, 1.1150958016514778e-05, 272, 20480]","['flush_after', 1058, 1258664.464303376, 1258664.528144395, 0.06384121999144554, 272, 20480]"
"['push', 1152, 1258665.128606601, 1258665.128618904, 1.2393109500408173e-05, 272, 20480]","['flush_after', 1152, 1258665.128620678, 1258665.156152454, 0.027531996835023165, 272, 20480]"
"['push', 1246, 1258665.756279963, 1258665.756290754, 1.085083931684494e-05, 272, 20480]","['flush_after', 1246, 1258665.756292577, 1258665.820147241, 0.06385489413514733, 272, 20480]"
"['push', 1340, 1258666.404277228, 1258666.404288709, 1.1580996215343475e-05, 272, 20480]","['flush_after', 1340, 1258666.404290483, 1258666.468145127, 0.06385487481020391, 272, 20480]"
"['push', 1434, 1258667.052293128, 1258667.05230494, 1.1891825124621391e-05, 272, 20480]","['flush_after', 1434, 1258667.052306583, 1258667.116145789, 0.06383943604305387, 272, 20480]"
"['push', 25, 1258667.700285474, 1258667.700297266, 1.1862022802233696e-05, 272, 20480]","['flush_after', 25, 1258667.700298939, 1258667.76414427, 0.06384563213214278, 272, 20480]"
"['push', 119, 1258668.348280203, 1258668.348291183, 1.1049909517168999e-05, 272, 20480]","['flush_after', 119, 1258668.348293067, 1258668.412145811, 0.06385296513326466, 272, 20480]"
"['push', 213, 1258668.988331689, 1258668.98834311, 1.1520925909280777e-05, 272, 20480]","['flush_after', 213, 1258668.988345004, 1258669.016152995, 0.027808221988379955, 272, 20480]"
"['push', 307, 1258669.688288292, 1258669.688300364, 1.2142118066549301e-05, 272, 20480]","['flush_after', 307, 1258669.688302068, 1258669.768145321, 0.07984364405274391, 272, 20480]"
"['push', 401, 1258670.300275578, 1258670.300287931, 1.2453179806470871e-05, 272, 20480]","['flush_after', 401, 1258670.300289574, 1258670.328153791, 0.027864426840096712, 272, 20480]"
"['push', 495, 1258670.928611061, 1258670.928621881, 1.0899966582655907e-05, 272, 20480]","['flush_after', 495, 1258670.928623674, 1258671.016144435, 0.08752106199972332, 272, 20480]"
"['push', 589, 1258671.616608207, 1258671.616619628, 1.151091419160366e-05, 272, 20480]","['flush_after', 589, 1258671.616621502, 1258671.688146333, 0.07152515091001987, 272, 20480]"
"['push', 683, 1258672.268291248, 1258672.268303821, 1.2653879821300507e-05, 272, 20480]","['flush_after', 683, 1258672.268314071, 1258672.332143792, 0.06382997101172805, 272, 20480]"
"['push', 777, 1258672.916275948, 1258672.91628791, 1.2042000889778137e-05, 272, 20480]","['flush_after', 777, 1258672.916289593, 1258672.98014345, 0.06385410693474114, 272, 20480]"
"['push', 871, 1258673.564282819, 1258673.564294611, 1.1872034519910812e-05, 272, 20480]","['flush_after', 871, 1258673.564296264, 1258673.628143508, 0.06384750502184033, 272, 20480]"
"['push', 965, 1258674.212278229, 1258674.21228975, 1.1611031368374825e-05, 272, 20480]","['flush_after', 965, 1258674.212291904, 1258674.276143937, 0.06385228387080133, 272, 20480]"
"['push', 1059, 1258674.860282685, 1258674.860293155, 1.0560033842921257e-05, 272, 20480]","['flush_after', 1059, 1258674.860294768, 1258674.92414629, 0.06385173322632909, 272, 20480]"
"['push', 1153, 1258675.508279819, 1258675.508290879, 1.1140014976263046e-05, 272, 20480]","['flush_after', 1153, 1258675.508292432, 1258675.572143403, 0.06385119212791324, 272, 20480]"
"['push', 1247, 1258676.156291358, 1258676.156302299, 1.1011026799678802e-05, 272, 20480]","['flush_after', 1247, 1258676.156303902, 1258676.220144063, 0.06384040112607181, 272, 20480]"
"['push', 1341, 1258676.804276659, 1258676.80428791, 1.1332100257277489e-05, 272, 20480]","['flush_after', 1341, 1258676.804290014, 1258676.868145744, 0.06385597097687423, 272, 20480]"
"['push', 1435, 1258677.45228338, 1258677.452294341, 1.1030817404389381e-05, 272, 20480]","['flush_after', 1435, 1258677.452302025, 1258677.51614421, 0.06384238507598639, 272, 20480]"
"['push', 26, 1258678.100279982, 1258678.100291995, 1.2103002518415451e-05, 272, 20480]","['flush_after', 26, 1258678.100293668, 1258678.164143777, 0.06385035999119282, 272, 20480]"
"['push', 120, 1258678.748281904, 1258678.748293205, 1.140194945037365e-05, 272, 20480]","['flush_after', 120, 1258678.748294969, 1258678.812144146, 0.06384941702708602, 272, 20480]"
"['push', 214, 1258679.396276813, 1258679.396289016, 1.2292992323637009e-05, 272, 20480]","['flush_after', 214, 1258679.396290839, 1258679.460144214, 0.0638537360355258, 272, 20480]"
"['push', 308, 1258680.044289145, 1258680.044300115, 1.1050142347812653e-05, 272, 20480]","['flush_after', 308, 1258680.044302119, 1258680.108143551, 0.06384163303300738, 272, 20480]"
"['push', 402, 1258680.724278638, 1258680.72429052, 1.196213997900486e-05, 272, 20480]","['flush_after', 402, 1258680.724292253, 1258680.788144957, 0.06385291507467628, 272, 20480]"
"['push', 496, 1258681.340289572, 1258681.340301023, 1.1522090062499046e-05, 272, 20480]","['flush_after', 496, 1258681.340302917, 1258681.404145472, 0.06384278507903218, 272, 20480]"
"['push', 590, 1258681.980335327, 1258681.980346007, 1.0789837688207626e-05, 272, 20480]","['flush_after', 590, 1258681.980347851, 1258682.008153458, 0.027805806836113334, 272, 20480]"
"['push', 684, 1258682.648276477, 1258682.648287187, 1.079007051885128e-05, 272, 20480]","['flush_after', 684, 1258682.648295202, 1258682.728144227, 0.07984942593611777, 272, 20480]"
"['push', 778, 1258683.284272115, 1258683.284283255, 1.123105175793171e-05, 272, 20480]","['flush_after', 778, 1258683.284284979, 1258683.348145998, 0.06386128882877529, 272, 20480]"
"['push', 872, 1258683.932284165, 1258683.932295326, 1.123105175793171e-05, 272, 20480]","['flush_after', 872, 1258683.932297009, 1258683.996172015, 0.06387531594373286, 272, 20480]"
"['push', 966, 1258684.580278072, 1258684.580288852, 1.0849907994270325e-05, 272, 20480]","['flush_after', 966, 1258684.580290876, 1258684.644145353, 0.0638547979760915, 272, 20480]"
"['push', 1060, 1258685.228281066, 1258685.228292237, 1.1250842362642288e-05, 272, 20480]","['flush_after', 1060, 1258685.22829392, 1258685.292143348, 0.0638496580068022, 272, 20480]"
"['push', 1154, 1258685.876281705, 1258685.876292385, 1.0750023648142815e-05, 272, 20480]","['flush_after', 1154, 1258685.876294038, 1258685.940143276, 0.06384946894831955, 272, 20480]"
"['push', 1248, 1258686.524283427, 1258686.524294838, 1.1480879038572311e-05, 272, 20480]","['flush_after', 1248, 1258686.524296411, 1258686.588145809, 0.06384969898499548, 272, 20480]"
"['push', 1342, 1258687.172276743, 1258687.172288244, 1.158192753791809e-05, 272, 20480]","['flush_after', 1342, 1258687.172290368, 1258687.236143824, 0.06385368597693741, 272, 20480]"
"['push', 1436, 1258687.852314056, 1258687.852325698, 1.1732103303074837e-05, 272, 20480]","['flush_after', 1436, 1258687.852334394, 1258687.916144047, 0.0638098840136081, 272, 20480]"
"['push', 27, 1258688.500283036, 1258688.500294367, 1.141219399869442e-05, 272, 20480]","['flush_after', 27, 1258688.50029598, 1258688.564144727, 0.06384898698888719, 272, 20480]"
"['push', 121, 1258689.148286551, 1258689.148298714, 1.2242933735251427e-05, 272, 20480]","['flush_after', 121, 1258689.148300467, 1258689.212143473, 0.0638432358391583, 272, 20480]"
"['push', 215, 1258689.796279155, 1258689.796290717, 1.1621974408626556e-05, 272, 20480]","['flush_after', 215, 1258689.79629256, 1258689.860143962, 0.06385165313258767, 272, 20480]"
"['push', 309, 1258690.444289423, 1258690.444301756, 1.2432923540472984e-05, 272, 20480]","['flush_after', 309, 1258690.444303689, 1258690.508144712, 0.06384135293774307, 272, 20480]"
"['push', 403, 1258691.092281777, 1258691.09229424, 1.2553064152598381e-05, 272, 20480]","['flush_after', 403, 1258691.092296084, 1258691.156143698, 0.06384786497801542, 272, 20480]"
"['push', 497, 1258691.740284621, 1258691.740295531, 1.100008375942707e-05, 272, 20480]","['flush_after', 497, 1258691.740297294, 1258691.804143817, 0.06384678301401436, 272, 20480]"
"['push', 591, 1258692.388278808, 1258692.388289278, 1.0560033842921257e-05, 272, 20480]","['flush_after', 591, 1258692.388291121, 1258692.452143865, 0.0638529749121517, 272, 20480]"
"['push', 685, 1258693.036283175, 1258693.036295137, 1.2102071195840836e-05, 272, 20480]","['flush_after', 685, 1258693.036297111, 1258693.100143974, 0.06384708289988339, 272, 20480]"
"['push', 779, 1258693.684281901, 1258693.684293873, 1.2052012607455254e-05, 272, 20480]","['flush_after', 779, 1258693.684295686, 1258693.748145716, 0.06385029014199972, 272, 20480]"
"['push', 873, 1258694.332290344, 1258694.332302357, 1.2103002518415451e-05, 272, 20480]","['flush_after', 873, 1258694.33230414, 1258694.396143633, 0.06383977388031781, 272, 20480]"
"['push', 967, 1258694.980278965, 1258694.980289675, 1.0799849405884743e-05, 272, 20480]","['flush_after', 967, 1258694.980291468, 1258695.068142333, 0.0878511848859489, 272, 20480]"
"['push', 1061, 1258695.628282935, 1258695.628294787, 1.1912081390619278e-05, 272, 20480]","['flush_after', 1061, 1258695.628296741, 1258695.6921442, 0.0638476989697665, 272, 20480]"
"['push', 1155, 1258696.284280656, 1258696.284291487, 1.0921154171228409e-05, 272, 20480]","['flush_after', 1155, 1258696.2842932, 1258696.348145587, 0.06385258818045259, 272, 20480]"
"['push', 1249, 1258696.93228708, 1258696.932298421, 1.1421972885727882e-05, 272, 20480]","['flush_after', 1249, 1258696.932300004, 1258697.000145551, 0.06784592801705003, 272, 20480]"
"['push', 1343, 1258697.580279298, 1258697.5802908, 1.1592172086238861e-05, 272, 20480]","['flush_after', 1343, 1258697.580292683, 1258697.644143769, 0.06385132693685591, 272, 20480]"
"['push', 1437, 1258698.228282978, 1258698.228294539, 1.1662021279335022e-05, 272, 20480]","['flush_after', 1437, 1258698.228296533, 1258698.292144032, 0.06385478191077709, 272, 20480]"
"['push', 28, 1258698.876280415, 1258698.876291696, 1.1370982974767685e-05, 272, 20480]","['flush_after', 28, 1258698.876293459, 1258698.940146218, 0.06385304010473192, 272, 20480]"
"['push', 122, 1258699.524287841, 1258699.524299093, 1.1341879144310951e-05, 272, 20480]","['flush_after', 122, 1258699.524300866, 1258699.588144989, 0.06384436297230422, 272, 20480]"
"['push', 216, 1258700.172281512, 1258700.172293805, 1.236284151673317e-05, 272, 20480]","['flush_after', 216, 1258700.172295609, 1258700.236143458, 0.06384806986898184, 272, 20480]"
"['push', 310, 1258700.820283919, 1258700.820296091, 1.2242933735251427e-05, 272, 20480]","['flush_after', 310, 1258700.820297654, 1258700.884143881, 0.06384642794728279, 272, 20480]"
"['push', 404, 1258701.468277269, 1258701.46828851, 1.1340947821736336e-05, 272, 20480]","['flush_after', 404, 1258701.468290444, 1258701.532143513, 0.063853400060907, 272, 20480]"
"['push', 498, 1258702.116283774, 1258702.116295225, 1.1521158739924431e-05, 272, 20480]","['flush_after', 498, 1258702.116297079, 1258702.18014607, 0.06384925195015967, 272, 20480]"
"['push', 592, 1258702.772283188, 1258702.7722947, 1.1591939255595207e-05, 272, 20480]","['flush_after', 592, 1258702.772296413, 1258702.836144703, 0.06384851993061602, 272, 20480]"
"['push', 686, 1258703.420278391, 1258703.420289362, 1.1050840839743614e-05, 272, 20480]","['flush_after', 686, 1258703.420291065, 1258703.484144315, 0.06385348993353546, 272, 20480]"
"['push', 780, 1258704.06827659, 1258704.068288092, 1.1631986126303673e-05, 272, 20480]","['flush_after', 780, 1258704.068290026, 1258704.132143897, 0.06385413114912808, 272, 20480]"
"['push', 874, 1258704.716275812, 1258704.716286993, 1.1271098628640175e-05, 272, 20480]","['flush_after', 874, 1258704.716288776, 1258704.780144199, 0.0638556641060859, 272, 20480]"
"['push', 968, 1258705.364288597, 1258705.36430034, 1.18231400847435e-05, 272, 20480]","['flush_after', 968, 1258705.364302003, 1258705.428144913, 0.06384333083406091, 272, 20480]"
"['push', 1062, 1258706.012286526, 1258706.012297767, 1.1321157217025757e-05, 272, 20480]","['flush_after', 1062, 1258706.012299801, 1258706.076143643, 0.06384411291219294, 272, 20480]"
"['push', 1156, 1258706.660279005, 1258706.660290606, 1.1701835319399834e-05, 272, 20480]","['flush_after', 1156, 1258706.66029233, 1258706.724143415, 0.06385136512108147, 272, 20480]"
"['push', 1250, 1258707.308281592, 1258707.308292462, 1.0959804058074951e-05, 272, 20480]","['flush_after', 1250, 1258707.308294145, 1258707.37214462, 0.06385074509307742, 272, 20480]"
"['push', 1344, 1258707.956278037, 1258707.956289769, 1.1832918971776962e-05, 272, 20480]","['flush_after', 1344, 1258707.956291473, 1258708.028142151, 0.07185093802399933, 272, 20480]"
"['push', 1438, 1258708.604282629, 1258708.604297116, 1.4557037502527237e-05, 272, 20480]","['flush_after', 1438, 1258708.60429907, 1258708.668145316, 0.06384654599241912, 272, 20480]"
"['push', 29, 1258709.252300154, 1258709.252312567, 1.2492993846535683e-05, 272, 20480]","['flush_after', 29, 1258709.25231444, 1258709.316143886, 0.06382967601530254, 272, 20480]"
"['push', 123, 1258709.900283395, 1258709.900294846, 1.154094934463501e-05, 272, 20480]","['flush_after', 123, 1258709.900296479, 1258709.964144239, 0.06384819094091654, 272, 20480]"
"['push', 217, 1258710.548283838, 1258710.54829527, 1.151207834482193e-05, 272, 20480]","['flush_after', 217, 1258710.548296933, 1258710.612145112, 0.06384841003455222, 272, 20480]"
"['push', 311, 1258711.196284341, 1258711.196295592, 1.131114549934864e-05, 272, 20480]","['flush_after', 311, 1258711.196297245, 1258711.260143402, 0.06384638696908951, 272, 20480]"
"['push', 405, 1258711.844276098, 1258711.844287139, 1.120101660490036e-05, 272, 20480]","['flush_after', 405, 1258711.844288892, 1258711.908143705, 0.06385502289049327, 272, 20480]"
"['push', 499, 1258712.492284817, 1258712.492296209, 1.1472031474113464e-05, 272, 20480]","['flush_after', 499, 1258712.492297912, 1258712.580142895, 0.0878452539909631, 272, 20480]"
"['push', 593, 1258713.140281834, 1258713.140293265, 1.1550961062312126e-05, 272, 20480]","['flush_after', 593, 1258713.140295028, 1258713.20414398, 0.06384924310259521, 272, 20480]"
"['push', 687, 1258713.788284742, 1258713.788296454, 1.1791940778493881e-05, 272, 20480]","['flush_after', 687, 1258713.788298187, 1258713.852143782, 0.06384580582380295, 272, 20480]"
"['push', 781, 1258714.436290756, 1258714.436302047, 1.1360971257090569e-05, 272, 20480]","['flush_after', 781, 1258714.43630405, 1258714.500145047, 0.0638412469998002, 272, 20480]"
"['push', 875, 1258715.084285718, 1258715.08429728, 1.1621974408626556e-05, 272, 20480]","['flush_after', 875, 1258715.084298943, 1258715.148143897, 0.06384515506215394, 272, 20480]"
"['push', 969, 1258715.732300288, 1258715.7323119, 1.1702068150043488e-05, 272, 20480]","['flush_after', 969, 1258715.732313593, 1258715.796145433, 0.06383203016594052, 272, 20480]"
"['push', 1063, 1258716.392282652, 1258716.392294454, 1.1892057955265045e-05, 272, 20480]","['flush_after', 1063, 1258716.392296157, 1258716.456143556, 0.06384761980734766, 272, 20480]"
"['push', 1157, 1258717.056603122, 1258717.056615275, 1.2222910299897194e-05, 272, 20480]","['flush_after', 1157, 1258717.056617248, 1258717.136143792, 0.07952681393362582, 272, 20480]"
"['push', 1251, 1258717.716280714, 1258717.716291143, 1.0519055649638176e-05, 272, 20480]","['flush_after', 1251, 1258717.716293267, 1258717.780146437, 0.06385341007262468, 272, 20480]"
"['push', 1345, 1258718.364283011, 1258718.364294683, 1.1751893907785416e-05, 272, 20480]","['flush_after', 1345, 1258718.364296356, 1258718.428145307, 0.06384918210096657, 272, 20480]"
"['push', 1439, 1258719.00434153, 1258719.004356378, 1.49579718708992e-05, 272, 20480]","['flush_after', 1439, 1258719.004358251, 1258719.032152626, 0.027794565772637725, 272, 20480]"
"['push', 30, 1258719.672278422, 1258719.672290024, 1.1682044714689255e-05, 272, 20480]","['flush_after', 30, 1258719.672291767, 1258719.752144201, 0.07985266484320164, 272, 20480]"
"['push', 124, 1258720.336290052, 1258720.336300872, 1.0890187695622444e-05, 272, 20480]","['flush_after', 124, 1258720.336302625, 1258720.400145596, 0.06384323094971478, 272, 20480]"
"['push', 218, 1258720.984280677, 1258720.984291898, 1.1310912668704987e-05, 272, 20480]","['flush_after', 218, 1258720.984293982, 1258721.048144066, 0.0638503641821444, 272, 20480]"
"['push', 312, 1258721.632287923, 1258721.632299284, 1.1431053280830383e-05, 272, 20480]","['flush_after', 312, 1258721.632301048, 1258721.696145501, 0.0638447031378746, 272, 20480]"
"['push', 406, 1258722.280275081, 1258722.280286572, 1.1561904102563858e-05, 272, 20480]","['flush_after', 406, 1258722.280288236, 1258722.34414409, 0.06385608506388962, 272, 20480]"
"['push', 500, 1258722.928285884, 1258722.928296564, 1.0760035365819931e-05, 272, 20480]","['flush_after', 500, 1258722.928298978, 1258722.992144283, 0.06384550617076457, 272, 20480]"
"['push', 594, 1258723.576280707, 1258723.576292499, 1.1882046237587929e-05, 272, 20480]","['flush_after', 594, 1258723.576294152, 1258723.640143845, 0.06384994392283261, 272, 20480]"
"['push', 688, 1258724.224290747, 1258724.224302129, 1.1472031474113464e-05, 272, 20480]","['flush_after', 688, 1258724.224303782, 1258724.288144669, 0.0638411371037364, 272, 20480]"
"['push', 782, 1258724.904280764, 1258724.904292907, 1.2222910299897194e-05, 272, 20480]","['flush_after', 782, 1258724.90429453, 1258724.968145846, 0.06385152600705624, 272, 20480]"
"['push', 876, 1258725.552285525, 1258725.552296446, 1.1011026799678802e-05, 272, 20480]","['flush_after', 876, 1258725.552298309, 1258725.616145578, 0.06384747894480824, 272, 20480]"
"['push', 970, 1258726.200277342, 1258726.200288603, 1.1441996321082115e-05, 272, 20480]","['flush_after', 970, 1258726.200290257, 1258726.26414533, 0.06385529297403991, 272, 20480]"
"['push', 1064, 1258726.848288947, 1258726.848300789, 1.1912081390619278e-05, 272, 20480]","['flush_after', 1064, 1258726.848302472, 1258726.912145692, 0.06384346098639071, 272, 20480]"
"['push', 1158, 1258727.496278399, 1258727.49628947, 1.1141179129481316e-05, 272, 20480]","['flush_after', 1158, 1258727.496291744, 1258727.560146276, 0.06385487294755876, 272, 20480]"
"['push', 1252, 1258728.144286417, 1258728.144298139, 1.1811964213848114e-05, 272, 20480]","['flush_after', 1252, 1258728.144299942, 1258728.208144846, 0.06384514481760561, 272, 20480]"
