t_wait,t_metadata,metadata_size,t_data,data_size
1365.8240872260649,4.3789856135845184e-05,272,1.3269949704408646e-05,52428800
0.0358046421315521,4.400033503770828e-06,272,6.634974852204323e-06,52428800
0.035966812865808606,5.237990990281105e-06,272,5.726935341954231e-06,52428800
0.0359868579544127,4.400033503770828e-06,272,6.285961717367172e-06,52428800
0.03597917594015598,4.819128662347794e-06,272,5.797017365694046e-06,52428800
0.03586736018769443,4.6798959374427795e-06,272,6.075948476791382e-06,52428800
0.03592819184996188,4.819128662347794e-06,272,5.16907311975956e-06,52428800
0.03591485205106437,5.237990990281105e-06,272,6.216112524271011e-06,52428800
0.036023384891450405,5.797017365694046e-06,272,5.168141797184944e-06,52428800
0.03588670585304499,5.237990990281105e-06,272,5.16790896654129e-06,52428800
0.03600550605915487,4.6798959374427795e-06,272,4.261033609509468e-06,52428800
0.03592400113120675,5.517853423953056e-06,272,4.749046638607979e-06,52428800
0.03194759297184646,5.377922207117081e-06,272,4.8889778554439545e-06,52428800
0.03592253499664366,4.8889778554439545e-06,272,5.30807301402092e-06,52428800
0.035918692825362086,5.30807301402092e-06,272,4.819128662347794e-06,52428800
0.03594418615102768,5.0978269428014755e-06,272,4.330882802605629e-06,52428800
0.035955569008365273,5.16790896654129e-06,272,3.841007128357887e-06,52428800
0.03595319390296936,5.16790896654129e-06,272,4.3299514800310135e-06,52428800
0.035960178822278976,5.30807301402092e-06,272,8.590985089540482e-06,52428800
0.03597987396642566,4.260102286934853e-06,272,3.841007128357887e-06,52428800
0.03593070595525205,5.237990990281105e-06,272,4.261033609509468e-06,52428800
0.03596618492156267,4.749046638607979e-06,272,4.259869456291199e-06,52428800
0.03593685198575258,4.81889583170414e-06,272,4.749977961182594e-06,52428800
0.035956756910309196,5.30807301402092e-06,272,4.748813807964325e-06,52428800
0.035951378056779504,5.168840289115906e-06,272,3.7709251046180725e-06,52428800
0.03602499119006097,4.8889778554439545e-06,272,4.190020263195038e-06,52428800
0.03592323302291334,4.749046638607979e-06,272,3.772089257836342e-06,52428800
0.03590542310848832,4.8889778554439545e-06,272,4.3299514800310135e-06,52428800
0.03598161996342242,4.260102286934853e-06,272,4.400033503770828e-06,52428800
0.035971003817394376,5.30807301402092e-06,272,4.8889778554439545e-06,52428800
0.03598301694728434,5.867099389433861e-06,272,4.3299514800310135e-06,52428800
0.03591771493665874,5.237990990281105e-06,272,4.749046638607979e-06,52428800
0.03593803895637393,4.678964614868164e-06,272,3.910856321454048e-06,52428800
0.03597694099880755,6.285030394792557e-06,272,5.30807301402092e-06,52428800
0.03593252110294998,4.3299514800310135e-06,272,4.8889778554439545e-06,52428800
0.03598567098379135,4.8889778554439545e-06,272,4.81889583170414e-06,52428800
0.0359463500790298,5.237990990281105e-06,272,5.307840183377266e-06,52428800
0.03594537288881838,4.190020263195038e-06,272,5.237990990281105e-06,52428800
0.03598406491801143,4.330184310674667e-06,272,4.330882802605629e-06,52428800
0.035923931980505586,4.3299514800310135e-06,272,4.259869456291199e-06,52428800
0.03605530201457441,4.330184310674667e-06,272,4.749046638607979e-06,52428800
0.035922953160479665,4.81889583170414e-06,272,4.749046638607979e-06,52428800
0.035898229805752635,4.330184310674667e-06,272,3.842171281576157e-06,52428800
0.03594858478754759,4.749046638607979e-06,272,4.190951585769653e-06,52428800
0.036003201035782695,4.3299514800310135e-06,272,3.7709251046180725e-06,52428800
0.03596974699757993,4.678964614868164e-06,272,4.3299514800310135e-06,52428800
0.03591722599230707,4.819128662347794e-06,272,5.168141797184944e-06,52428800
0.03597589302808046,4.749046638607979e-06,272,5.16790896654129e-06,52428800
0.03600424784235656,5.30807301402092e-06,272,4.400033503770828e-06,52428800
0.03588628699071705,4.749046638607979e-06,272,4.749977961182594e-06,52428800
0.035989722004160285,5.237990990281105e-06,272,4.260102286934853e-06,52428800
0.03597917617298663,4.608882591128349e-06,272,5.237990990281105e-06,52428800
0.036082820035517216,4.6798959374427795e-06,272,4.259869456291199e-06,52428800
0.03593168407678604,4.190020263195038e-06,272,4.749977961182594e-06,52428800
0.03594781714491546,4.260800778865814e-06,272,4.191184416413307e-06,52428800
0.03597435588017106,4.3299514800310135e-06,272,4.3299514800310135e-06,52428800
0.03590730903670192,4.259869456291199e-06,272,3.4230761229991913e-06,52428800
0.035943835973739624,4.819128662347794e-06,272,4.749046638607979e-06,52428800
0.035958223044872284,4.81889583170414e-06,272,4.748813807964325e-06,52428800
0.06794269196689129,5.2389223128557205e-06,272,4.3299514800310135e-06,52428800
0.035982178058475256,4.8889778554439545e-06,272,4.3299514800310135e-06,52428800
0.03593755001202226,5.16790896654129e-06,272,4.81889583170414e-06,52428800
0.03595794388093054,5.168141797184944e-06,272,4.678964614868164e-06,52428800
0.030823918990790844,2.4440232664346695e-06,272,2.7942005544900894e-06,52428800
619.2043214889709,7.68294557929039e-06,272,1.2990087270736694e-05,52428800
0.03588314587250352,4.3299514800310135e-06,272,5.65708614885807e-06,52428800
0.012066113064065576,5.3069088608026505e-06,272,5.239155143499374e-06,52428800
0.03994182706810534,5.726935341954231e-06,272,4.259869456291199e-06,52428800
0.03593922802247107,4.81889583170414e-06,272,4.749046638607979e-06,52428800
0.03602080186828971,5.237990990281105e-06,272,4.81889583170414e-06,52428800
0.03597659291699529,5.168141797184944e-06,272,4.81889583170414e-06,52428800
0.036004249937832355,5.237990990281105e-06,272,4.3299514800310135e-06,52428800
0.035923023940995336,7.543014362454414e-06,272,4.3299514800310135e-06,52428800
0.035791933070868254,5.16790896654129e-06,272,7.543014362454414e-06,52428800
0.06791587616316974,4.609813913702965e-06,272,4.399800673127174e-06,52428800
0.035972821060568094,5.237990990281105e-06,272,3.841007128357887e-06,52428800
0.03596262400969863,4.3299514800310135e-06,272,4.261033609509468e-06,52428800
0.036000618012622,5.237990990281105e-06,272,3.772089257836342e-06,52428800
0.03595452313311398,4.678964614868164e-06,272,4.748813807964325e-06,52428800
0.03593594511039555,4.330882802605629e-06,272,4.749046638607979e-06,52428800
0.0361381359398365,4.679197445511818e-06,272,5.16790896654129e-06,52428800
0.035933432169258595,4.3299514800310135e-06,272,5.16907311975956e-06,52428800
0.03594551398418844,5.237990990281105e-06,272,4.260102286934853e-06,52428800
0.03596073901280761,4.3299514800310135e-06,272,4.679197445511818e-06,52428800
