type,index,start,stop,duration,metadata_size,data_size
push,0,2553949.865960493,2553949.866100296,0.00014017289504408836,184,20540
flush_after,0,2553949.866109763,2553949.911637159,0.04552781628444791,184,20540
push,94,2553950.5117041,2553950.511763742,5.992315709590912e-05,184,20548
flush_after,94,2553950.511767539,2553950.551636838,0.03986959997564554,184,20548
push,188,2553951.151701565,2553951.151718266,1.6842037439346313e-05,184,20548
flush_after,188,2553951.151722775,2553951.19963737,0.04791482537984848,184,20548
push,282,2553951.79970351,2553951.799721343,1.798383891582489e-05,184,20548
flush_after,282,2553951.799725892,2553951.843636854,0.043911201879382133,184,20548
push,376,2553952.443702553,2553952.44372241,1.9968021661043167e-05,184,20548
flush_after,376,2553952.443725967,2553952.487637951,0.04391219513490796,184,20548
push,470,2553953.08770357,2553953.087718979,1.553911715745926e-05,184,20548
flush_after,470,2553953.087721944,2553953.135639845,0.04791815206408501,184,20548
push,564,2553953.735706016,2553953.735722396,1.6530975699424744e-05,184,20548
flush_after,564,2553953.735726143,2553953.783636239,0.04791035642847419,184,20548
push,658,2553954.383709893,2553954.3837293,1.9527040421962738e-05,184,20548
flush_after,658,2553954.383734199,2553954.427638118,0.04390420997515321,184,20548
push,752,2553955.027704759,2553955.027720759,1.6179867088794708e-05,184,20548
flush_after,752,2553955.027724095,2553955.071636911,0.04391299607232213,184,20548
push,846,2553955.671699615,2553955.671716627,1.7101876437664032e-05,184,20548
flush_after,846,2553955.671719702,2553955.71963602,0.04791654786095023,184,20548
push,940,2553956.319701579,2553956.319719783,1.8293969333171844e-05,184,20548
flush_after,940,2553956.31972346,2553956.36763601,0.04791274992749095,184,20548
push,1034,2553956.967702311,2553956.967718251,1.6020145267248154e-05,184,20548
flush_after,1034,2553956.967721497,2553957.019635154,0.05191402789205313,184,20548
push,1128,2553957.619700082,2553957.619716874,1.688208431005478e-05,184,20548
flush_after,1128,2553957.619719759,2553957.667636147,0.04791657906025648,184,20548
push,1222,2553958.267701065,2553958.267718117,1.7191749066114426e-05,184,20548
flush_after,1222,2553958.267720822,2553958.319637185,0.051916574127972126,184,20548
push,1316,2553958.919701942,2553958.919719135,1.726299524307251e-05,184,20548
flush_after,1316,2553958.919722912,2553958.967638408,0.04791570594534278,184,20548
push,1410,2553959.56770521,2553959.567722061,1.692119985818863e-05,184,20548
flush_after,1410,2553959.567725157,2553959.615638629,0.04791369196027517,184,20548
push,1,2553960.215702836,2553960.215717924,1.516798511147499e-05,184,20548
flush_after,1,2553960.215720759,2553960.263636255,0.04791568638756871,184,20548
push,95,2553960.86369941,2553960.863715881,1.6550999134778976e-05,184,20548
flush_after,95,2553960.863718616,2553960.939659106,0.07594114122912288,184,20548
push,189,2553961.539726399,2553961.539746036,1.980690285563469e-05,184,20548
flush_after,189,2553961.539749402,2553961.615638807,0.07588984491303563,184,20548
push,283,2553962.215708192,2553962.215727849,1.9766855984926224e-05,184,20548
flush_after,283,2553962.215731586,2553962.263638687,0.04790728120133281,184,20548
push,377,2553962.863704837,2553962.863719565,1.4828052371740341e-05,184,20548
flush_after,377,2553962.863722811,2553962.911637245,0.047914663795381784,184,20548
push,471,2553963.51170079,2553963.511718593,1.7873942852020264e-05,184,20548
flush_after,471,2553963.511720888,2553963.559638537,0.047917820047587156,184,20548
push,565,2553964.159702654,2553964.159722501,1.9896775484085083e-05,184,20548
flush_after,565,2553964.159725727,2553964.215636605,0.055911139119416475,184,20548
push,659,2553964.815703066,2553964.81572098,1.798383891582489e-05,184,20548
flush_after,659,2553964.815724587,2553964.863638459,0.0479140430688858,184,20548
push,753,2553965.463703818,2553965.463719047,1.5298835933208466e-05,184,20548
