type,projection_id,start,stop,duration,metadata_size,data_size
push,0,2554461.849002771,2554461.849021766,1.9144732505083084e-05,272,20480
push,94,2554461.849175764,2554461.84918427,8.637085556983948e-06,272,20480
push,188,2554461.849306239,2554461.849314023,7.925089448690414e-06,272,20480
push,282,2554461.849440821,2554461.849448195,7.513910531997681e-06,272,20480
push,376,2554461.849565725,2554461.849573349,7.774215191602707e-06,272,20480
push,470,2554461.849683565,2554461.849690428,6.963033229112625e-06,272,20480
push,564,2554461.849807508,2554461.849814501,7.092952728271484e-06,272,20480
push,658,2554461.849938733,2554461.849945676,7.032882422208786e-06,272,20480
flush_after,658,2554461.84994767,2554461.891388689,0.0414414401166141,2176,163840
push,752,2554461.891542066,2554461.891551534,9.558163583278656e-06,272,20480
push,846,2554461.891660829,2554461.891667952,7.222872227430344e-06,272,20480
push,940,2554461.891772658,2554461.891779431,6.862916052341461e-06,272,20480
push,1034,2554461.891883245,2554461.891889787,6.621703505516052e-06,272,20480
push,1128,2554461.891988302,2554461.891994624,6.391666829586029e-06,272,20480
push,1222,2554461.892093318,2554461.892099771,6.5229833126068115e-06,272,20480
push,1316,2554461.892196782,2554461.892203004,6.292015314102173e-06,272,20480
push,1410,2554461.892301047,2554461.89230769,6.752554327249527e-06,272,20480
flush_after,1410,2554461.892309203,2554461.939387839,0.047078986186534166,2176,163840
push,1,2554461.93952721,2554461.939536236,9.106937795877457e-06,272,20480
push,95,2554461.939643427,2554461.93965028,6.9229863584041595e-06,272,20480
push,189,2554461.939754976,2554461.939761889,6.983056664466858e-06,272,20480
push,283,2554461.939869711,2554461.939876604,6.983056664466858e-06,272,20480
push,377,2554461.939978925,2554461.939985678,6.833113729953766e-06,272,20480
push,471,2554461.940089533,2554461.940096255,6.7818909883499146e-06,272,20480
push,565,2554461.940193588,2554461.940199679,6.170943379402161e-06,272,20480
push,659,2554461.940297502,2554461.940304405,6.972812116146088e-06,272,20480
flush_after,659,2554461.940305808,2554461.991388974,0.05108346603810787,2176,163840
push,753,2554461.991526561,2554461.991535077,8.606351912021637e-06,272,20480
push,847,2554461.991638631,2554461.991645203,6.6319480538368225e-06,272,20480
push,941,2554461.991745141,2554461.991751663,6.591901183128357e-06,272,20480
push,1035,2554461.991850658,2554461.991857321,6.723217666149139e-06,272,20480
push,1129,2554461.991956757,2554461.991963239,6.542075425386429e-06,272,20480
push,1223,2554461.992068446,2554461.992075058,6.713438779115677e-06,272,20480
push,1317,2554461.992178702,2554461.992185585,6.994232535362244e-06,272,20480
push,1411,2554461.992283529,2554461.992289911,6.4820051193237305e-06,272,20480
flush_after,1411,2554461.992294349,2554462.015401372,0.023107334040105343,2176,163840
push,2,2554462.015536295,2554462.015544901,8.686445653438568e-06,272,20480
push,96,2554462.015652011,2554462.015658814,6.902962923049927e-06,272,20480
push,190,2554462.015759954,2554462.015766516,6.6319480538368225e-06,272,20480
push,284,2554462.015866183,2554462.015872625,6.511807441711426e-06,272,20480
push,378,2554462.015969586,2554462.015975688,6.171874701976776e-06,272,20480
push,472,2554462.016074693,2554462.016080885,6.2622129917144775e-06,272,20480
push,566,2554462.016178518,2554462.016184649,6.210990250110626e-06,272,20480
push,660,2554462.016280619,2554462.01628687,6.3320621848106384e-06,272,20480
flush_after,660,2554462.016288213,2554462.063387638,0.0470997360534966,2176,163840
push,754,2554462.063525226,2554462.063533632,8.47596675157547e-06,272,20480
push,848,2554462.063636595,2554462.063643187,6.671994924545288e-06,272,20480
push,942,2554462.063741441,2554462.063747883,6.5122731029987335e-06,272,20480
push,1036,2554462.063864952,2554462.063872126,7.254071533679962e-06,272,20480
push,1130,2554462.063974507,2554462.06398102,6.592832505702972e-06,272,20480
push,1224,2554462.064083712,2554462.064090344,6.731599569320679e-06,272,20480
push,1318,2554462.064188849,2554462.064195261,6.4820051193237305e-06,272,20480
push,1412,2554462.064294106,2554462.064300718,6.702262908220291e-06,272,20480
flush_after,1412,2554462.064302131,2554462.107389592,0.04308779211714864,2176,163840
push,3,2554462.107525377,2554462.107534414,9.11671668291092e-06,272,20480
push,97,2554462.107638919,2554462.107645882,7.043126970529556e-06,272,20480
push,191,2554462.107747032,2554462.107753614,6.651971489191055e-06,272,20480
push,285,2554462.107854243,2554462.107860544,6.3711777329444885e-06,272,20480
push,379,2554462.107959259,2554462.107965771,6.59329816699028e-06,272,20480
push,473,2554462.108064576,2554462.108070898,6.392132490873337e-06,272,20480
push,567,2554462.10816814,2554462.108174382,6.301794201135635e-06,272,20480
push,661,2554462.108271604,2554462.108278106,6.571877747774124e-06,272,20480
flush_after,661,2554462.108279309,2554462.155388863,0.047109824139624834,2176,163840
push,755,2554462.155521531,2554462.155529917,8.4657222032547e-06,272,20480
push,849,2554462.155632018,2554462.155638651,6.722752004861832e-06,272,20480
push,943,2554462.155743918,2554462.15575061,6.7730434238910675e-06,272,20480
push,1037,2554462.155850137,2554462.155856388,6.3320621848106384e-06,272,20480
push,1131,2554462.155954512,2554462.155961034,6.6231004893779755e-06,272,20480
push,1225,2554462.156059759,2554462.156066893,7.3336996138095856e-06,272,20480
push,1319,2554462.156171609,2554462.156178271,6.7516230046749115e-06,272,20480
push,1413,2554462.156277617,2554462.156283919,6.401911377906799e-06,272,20480
flush_after,1413,2554462.156285232,2554462.199391067,0.04310617595911026,2176,163840
push,4,2554462.19952598,2554462.199534336,8.466187864542007e-06,272,20480
push,98,2554462.199638992,2554462.199645885,6.983056664466858e-06,272,20480
push,192,2554462.199746924,2554462.199753336,6.511807441711426e-06,272,20480
push,286,2554462.199852131,2554462.199858242,6.202142685651779e-06,272,20480
push,380,2554462.199954573,2554462.199960935,6.461981683969498e-06,272,20480
push,474,2554462.200063968,2554462.20007038,6.502028554677963e-06,272,20480
push,568,2554462.200169636,2554462.200176128,6.571877747774124e-06,272,20480
push,662,2554462.200272879,2554462.200279672,6.872694939374924e-06,272,20480
flush_after,662,2554462.200280874,2554462.247387473,0.04710686905309558,2176,163840
push,756,2554462.247516665,2554462.24752511,8.525792509317398e-06,272,20480
push,850,2554462.247626901,2554462.247633533,6.722752004861832e-06,272,20480
push,944,2554462.247731146,2554462.247737508,6.441958248615265e-06,272,20480
push,1038,2554462.247840341,2554462.247846973,6.701797246932983e-06,272,20480
push,1132,2554462.247943414,2554462.247949706,6.361864507198334e-06,272,20480
push,1226,2554462.248046457,2554462.248052668,6.28223642706871e-06,272,20480
push,1320,2554462.248148678,2554462.2481549,6.292015314102173e-06,272,20480
push,1414,2554462.24825099,2554462.248257272,6.3516199588775635e-06,272,20480
flush_after,1414,2554462.248258514,2554462.291389447,0.04313123319298029,2176,163840
push,5,2554462.291523418,2554462.291531874,8.526258170604706e-06,272,20480
push,99,2554462.291632742,2554462.291639154,6.4927153289318085e-06,272,20480
push,193,2554462.291739102,2554462.291745494,6.4820051193237305e-06,272,20480
push,287,2554462.291852073,2554462.291858766,6.763264536857605e-06,272,20480
push,381,2554462.291956368,2554462.291962891,6.613321602344513e-06,272,20480
