type,size,duration
wait_t,1,5.37e-06
wait_t,1,8.82e-07
wait_t,1,4.81e-07
wait_t,1,3.2e-07
mata_t,133,6e-08
data_t,20480,1.924e-06
mata_t,132,2.41e-07
data_t,20480,3.01e-07
mata_t,133,9e-08
data_t,20480,1.81e-07
mata_t,132,7e-08
data_t,20480,4e-08
wait_t,1,3.076e-06
wait_t,1,1.804e-06
wait_t,1,2.4e-07
wait_t,1,2.21e-07
mata_t,132,8e-08
data_t,20480,2.4e-07
mata_t,132,1.01e-07
data_t,20480,7e-08
mata_t,131,7e-08
data_t,20480,5e-08
mata_t,132,7e-08
data_t,20480,5e-08
wait_t,1,4.779e-06
wait_t,1,4e-07
wait_t,1,2.01e-07
wait_t,1,5.91e-07
mata_t,132,9e-08
data_t,20480,4.61e-07
mata_t,132,9e-08
data_t,20480,1.6e-07
mata_t,133,8e-08
data_t,20480,5e-08
mata_t,133,1.61e-07
data_t,20480,1.1e-07
wait_t,1,4.939e-06
wait_t,1,2.41e-07
wait_t,1,1.7e-07
wait_t,1,2.01e-07
mata_t,133,7e-08
data_t,20480,6.01e-07
mata_t,134,7.1e-08
data_t,20480,1.31e-07
mata_t,134,7e-08
data_t,20480,1.4e-07
mata_t,134,7e-08
data_t,20480,4e-08
wait_t,1,4.699e-06
wait_t,1,1.012e-06
wait_t,1,3.3e-07
wait_t,1,2.21e-07
mata_t,133,7e-08
data_t,20480,6.21e-07
mata_t,133,8e-08
data_t,20480,4e-08
mata_t,134,8.1e-08
data_t,20480,4e-08
mata_t,133,7e-08
data_t,20480,4e-08
wait_t,1,3.597e-06
wait_t,1,3.2e-07
wait_t,1,1.9e-07
wait_t,1,9.12e-07
mata_t,133,7e-08
data_t,20480,3.81e-07
mata_t,133,8e-08
data_t,20480,2.41e-07
mata_t,133,7e-08
data_t,20480,1.11e-07
mata_t,133,7e-08
data_t,20480,4e-08
wait_t,1,5.3e-06
wait_t,1,4.01e-07
wait_t,1,2.7e-07
wait_t,1,3.51e-07
mata_t,133,7e-08
data_t,20480,6.21e-07
mata_t,133,7e-08
data_t,20480,4e-08
mata_t,133,7e-08
data_t,20480,1.2e-07
mata_t,134,7e-08
data_t,20480,2.2e-07
wait_t,1,5.089e-06
wait_t,1,8.02e-07
wait_t,1,2.7e-07
wait_t,1,1.7e-07
mata_t,133,7e-08
data_t,20480,6.72e-07
mata_t,133,7e-08
data_t,20480,6e-08
mata_t,134,7e-08
data_t,20480,5e-08
mata_t,134,7e-08
data_t,20480,4e-08
wait_t,1,4.799e-06
wait_t,1,5.21e-07
wait_t,1,2.9e-07
wait_t,1,5.61e-07
mata_t,133,9.1e-08
data_t,20480,6.11e-07
mata_t,133,7e-08
data_t,20480,6e-08
mata_t,133,7.1e-08
data_t,20480,1.2e-07
mata_t,133,8.1e-08
data_t,20480,1.2e-07
wait_t,1,3.246e-06
wait_t,1,3.71e-07
wait_t,1,1.7e-07
wait_t,1,3.01e-07
mata_t,132,7e-08
data_t,20480,4.3e-07
mata_t,133,8e-08
data_t,20480,6e-08
mata_t,132,8e-08
data_t,20480,4e-08
mata_t,133,1.61e-07
data_t,20480,1.3e-07
wait_t,1,4.709e-06
wait_t,1,7.21e-07
wait_t,1,1.7e-07
wait_t,1,1.6e-07
mata_t,132,7e-08
data_t,20480,9.12e-07
mata_t,133,1.1e-07
data_t,20480,5.01e-07
mata_t,133,8e-08
data_t,20480,4.1e-08
mata_t,134,7e-08
data_t,20480,5.1e-08
wait_t,1,4.668e-06
wait_t,1,2.71e-07
wait_t,1,2.2e-07
wait_t,1,8.72e-07
mata_t,133,7.1e-08
data_t,20480,4.61e-07
mata_t,132,1.11e-07
data_t,20480,1.3e-07
mata_t,133,1.6e-07
data_t,20480,2.1e-07
mata_t,134,7e-08
data_t,20480,1.21e-07
wait_t,1,4.698e-06
wait_t,1,3.91e-07
wait_t,1,1.7e-07
wait_t,1,2.7e-07
mata_t,133,7.1e-08
data_t,20480,6.01e-07
mata_t,133,1.2e-07
data_t,20480,6e-08
mata_t,134,8e-08
data_t,20480,4e-08
mata_t,133,7e-08
data_t,20480,4e-08
wait_t,1,3.236e-06
wait_t,1,8.92e-07
wait_t,1,2.5e-07
wait_t,1,2.3e-07
mata_t,133,8e-08
data_t,20480,6.41e-07
mata_t,133,1e-07
data_t,20480,3e-08
mata_t,133,7e-08
data_t,20480,4e-08
mata_t,133,7e-08
data_t,20480,4.1e-08
wait_t,1,4.899e-06
wait_t,1,3.01e-07
wait_t,1,2.4e-07
wait_t,1,9.02e-07
mata_t,133,8e-08
data_t,20480,4.61e-07
mata_t,133,1.1e-07
data_t,20480,4e-08
mata_t,133,7e-08
data_t,20480,2.21e-07
mata_t,134,8e-08
data_t,20480,4e-08
wait_t,1,5.13e-06
wait_t,1,3.9e-07
wait_t,1,3.11e-07
wait_t,1,2.6e-07
mata_t,134,7e-08
data_t,20480,3.8e-07
mata_t,133,1.1e-07
data_t,20480,2.2e-07
mata_t,133,8.1e-08
data_t,20480,4e-08
mata_t,133,9e-08
data_t,20480,1.1e-07
wait_t,1,4.979e-06
wait_t,1,9.02e-07
wait_t,1,2.91e-07
wait_t,1,5.91e-07
mata_t,133,7e-08
data_t,20480,6.01e-07
mata_t,131,1.11e-07
data_t,20480,6e-08
mata_t,134,8e-08
data_t,20480,3e-08
mata_t,133,7e-08
data_t,20480,4e-08
wait_t,1,3.456e-06
wait_t,1,5.31e-07
wait_t,1,2.11e-07
wait_t,1,6.31e-07
mata_t,133,7e-08
data_t,20480,1.9e-07
mata_t,133,8.1e-08
data_t,20480,1.51e-07
mata_t,133,6.1e-08
data_t,20480,4e-08
mata_t,133,1.5e-07
data_t,20480,4.1e-08
wait_t,1,5.099e-06
wait_t,1,3.7e-07
wait_t,1,2.5e-07
wait_t,1,2.1e-07
mata_t,130,9.1e-08
data_t,20480,6.31e-07
mata_t,133,8e-08
data_t,20480,4e-08
mata_t,133,8e-08
data_t,20480,4e-08
mata_t,134,7e-08
data_t,20480,4e-08
wait_t,1,4.709e-06
wait_t,1,6.71e-07
wait_t,1,2.21e-07
wait_t,1,1.61e-07
mata_t,134,7e-08
data_t,20480,4.81e-07
mata_t,134,1.1e-07
data_t,20480,4e-08
mata_t,133,7e-08
data_t,20480,4e-08
mata_t,133,6e-08
data_t,20480,2.01e-07
wait_t,1,4.879e-06
wait_t,1,4.31e-07
wait_t,1,2.7e-07
wait_t,1,7.22e-07
mata_t,133,8e-08
data_t,20480,4.51e-07
mata_t,133,1.5e-07
data_t,20480,7e-08
mata_t,134,7.1e-08
data_t,20480,5e-08
mata_t,132,7e-08
data_t,20480,4e-08
wait_t,1,3.045e-06
wait_t,1,3.51e-07
wait_t,1,1.5e-07
wait_t,1,3.01e-07
mata_t,132,7e-08
data_t,20480,2.31e-07
mata_t,133,1.21e-07
data_t,20480,2.3e-07
mata_t,133,8e-08
data_t,20480,4e-08
mata_t,133,8e-08
data_t,20480,2.21e-07
wait_t,1,5.049e-06
wait_t,1,7.11e-07
wait_t,1,2.4e-07
wait_t,1,2e-07
mata_t,132,8e-08
data_t,20480,5.91e-07
mata_t,133,1.6e-07
data_t,20480,4e-08
mata_t,133,7e-08
data_t,20480,5e-08
mata_t,133,7.1e-08
data_t,20480,4e-08
wait_t,1,4.629e-06
wait_t,1,3.41e-07
wait_t,1,2.21e-07
wait_t,1,1.052e-06
mata_t,133,8.1e-08
data_t,20480,6.11e-07
mata_t,134,1e-07
data_t,20480,2e-07
mata_t,134,5e-08
data_t,20480,6e-08
mata_t,133,7e-08
data_t,20480,2.51e-07
wait_t,1,5.49e-06
wait_t,1,4.61e-07
wait_t,1,2.81e-07
wait_t,1,2.1e-07
mata_t,133,7e-08
data_t,20480,5.11e-07
mata_t,134,1.2e-07
data_t,20480,6e-08
mata_t,133,7.1e-08
data_t,20480,5e-08
mata_t,134,7e-08
data_t,20480,4e-08
wait_t,1,3.466e-06
wait_t,1,7.61e-07
wait_t,1,3.1e-07
wait_t,1,2.4e-07
mata_t,134,8e-08
data_t,20480,3.61e-07
mata_t,134,7e-08
data_t,20480,2.4e-07
mata_t,134,7e-08
data_t,20480,4e-08
mata_t,134,9e-08
data_t,20480,4e-08
wait_t,1,4.949e-06
wait_t,1,3.61e-07
wait_t,1,1.51e-07
wait_t,1,7.91e-07
mata_t,134,7e-08
data_t,20480,4.51e-07
mata_t,134,7.1e-08
data_t,20480,4e-08
mata_t,134,8e-08
data_t,20480,4e-08
mata_t,134,8e-08
data_t,20480,2e-07
wait_t,1,4.87e-06
wait_t,1,2.9e-07
wait_t,1,1.9e-07
wait_t,1,2e-07
mata_t,134,7.1e-08
data_t,20480,4.51e-07
mata_t,135,1.2e-07
data_t,20480,1.2e-07
mata_t,135,7.1e-08
data_t,20480,4e-08
mata_t,135,7.1e-08
data_t,20480,2.11e-07
wait_t,1,5.14e-06
wait_t,1,7.51e-07
wait_t,1,3.61e-07
wait_t,1,2.61e-07
mata_t,134,7e-08
data_t,20480,4.4e-07
mata_t,135,7e-08
data_t,20480,6e-08
mata_t,134,8.1e-08
data_t,20480,1.2e-07
mata_t,134,7e-08
data_t,20480,3e-08
wait_t,1,3.537e-06
wait_t,1,4.11e-07
wait_t,1,2.6e-07
wait_t,1,7.01e-07
mata_t,134,8e-08
data_t,20480,1.2e-07
mata_t,134,8e-08
data_t,20480,4e-08
mata_t,134,7e-08
data_t,20480,4.1e-08
mata_t,134,7e-08
data_t,20480,4e-08
wait_t,1,5.19e-06
wait_t,1,3.31e-07
wait_t,1,1.71e-07
wait_t,1,1.81e-07
mata_t,134,7e-08
data_t,20480,5.21e-07
mata_t,134,1.1e-07
data_t,20480,4e-08
mata_t,134,1.4e-07
data_t,20480,3e-08
mata_t,134,7e-08
data_t,20480,1.2e-07
wait_t,1,4.738e-06
wait_t,1,9.52e-07
wait_t,1,2.4e-07
wait_t,1,1.5e-07
mata_t,134,7e-08
data_t,20480,4.61e-07
mata_t,134,1e-07
data_t,20480,1.2e-07
mata_t,135,8e-08
data_t,20480,4e-08
mata_t,135,8e-08
data_t,20480,2.21e-07
wait_t,1,4.839e-06
wait_t,1,4.9e-07
wait_t,1,2.61e-07
wait_t,1,1.001e-06
mata_t,134,8e-08
data_t,20480,4.41e-07
mata_t,134,1.5e-07
data_t,20480,6e-08
mata_t,135,5e-08
data_t,20480,5e-08
mata_t,133,7e-08
data_t,20480,5e-08
wait_t,1,3.727e-06
wait_t,1,4.41e-07
wait_t,1,2.31e-07
wait_t,1,2.51e-07
mata_t,134,7.1e-08
data_t,20480,1.9e-07
mata_t,134,6e-08
data_t,20480,1.31e-07
mata_t,133,8e-08
data_t,20480,1.2e-07
mata_t,134,7e-08
data_t,20480,3e-08
wait_t,1,5.1e-06
wait_t,1,8.62e-07
wait_t,1,4.11e-07
wait_t,1,2.1e-07
mata_t,133,7.1e-08
data_t,20480,6.02e-07
mata_t,134,8e-08
data_t,20480,4e-08
mata_t,134,8.1e-08
data_t,20480,4e-08
mata_t,135,7e-08
data_t,20480,4e-07
wait_t,1,4.809e-06
wait_t,1,6.01e-07
wait_t,1,3e-07
wait_t,1,5.92e-07
mata_t,135,1.8e-07
data_t,20480,4.51e-07
