type,index,start,stop,duration,metadata_size,data_size
push,0,1258445.662631606,1258445.662695366,6.396998651325703e-05,184,20540
push,94,1258446.262765824,1258446.26279542,2.9785791411995888e-05,184,20548
push,188,1258446.862859667,1258446.862874484,1.4977995306253433e-05,184,20548
push,282,1258447.462938781,1258447.462953629,1.498800702393055e-05,184,20548
push,376,1258448.063018998,1258448.063040939,2.210121601819992e-05,184,20548
push,470,1258448.663106178,1258448.663123079,1.706206239759922e-05,184,20548
push,564,1258449.263186845,1258449.263201062,1.4347024261951447e-05,184,20548
push,658,1258449.863269547,1258449.863284765,1.5378929674625397e-05,184,20548
push,752,1258450.463347098,1258450.463365874,1.891585998237133e-05,184,20548
push,846,1258451.06343001,1258451.063444267,1.4386838302016258e-05,184,20548
push,940,1258451.663504897,1258451.663517511,1.2704171240329742e-05,184,20548
push,1034,1258452.263579594,1258452.263595794,1.6300007700920105e-05,184,20548
push,1128,1258452.863657306,1258452.863672254,1.5018042176961899e-05,184,20548
push,1222,1258453.463723025,1258453.463735389,1.2423843145370483e-05,184,20548
push,1316,1258454.063797241,1258454.063814714,1.757289282977581e-05,184,20548
push,1410,1258454.663876917,1258454.663892446,1.5618978068232536e-05,184,20548
push,1,1258455.263953867,1258455.263972322,1.856498420238495e-05,184,20548
push,95,1258455.864034766,1258455.86404798,1.330394297838211e-05,184,20548
push,189,1258456.464110203,1258456.4641301,2.0026927813887596e-05,184,20548
push,283,1258457.064193836,1258457.064210307,1.657102257013321e-05,184,20548
push,377,1258457.664282328,1258457.664299621,1.7422949895262718e-05,184,20548
push,471,1258458.264362004,1258458.264376572,1.4698132872581482e-05,184,20548
push,565,1258458.864439596,1258458.864452901,1.3455050066113472e-05,184,20548
push,659,1258459.464514473,1258459.464527808,1.3475073501467705e-05,184,20548
push,753,1258460.064589089,1258460.064607824,1.8825987353920937e-05,184,20548
push,847,1258460.664671069,1258460.664685026,1.4066928997635841e-05,184,20548
push,941,1258461.2647481,1258461.264766144,1.8103979527950287e-05,184,20548
push,1035,1258461.864826714,1258461.864839267,1.2704171240329742e-05,184,20548
push,1129,1258462.46490131,1258462.464916489,1.5279045328497887e-05,184,20548
push,1223,1258463.064978171,1258463.064989863,1.1802185326814651e-05,184,20548
push,1317,1258463.665052256,1258463.665066393,1.4276942238211632e-05,184,20548
push,1411,1258464.265129107,1258464.265140738,1.1700903996825218e-05,184,20548
push,2,1258464.86520237,1258464.865224091,2.1840911358594894e-05,184,20548
push,96,1258465.465286595,1258465.465304027,1.7532845959067345e-05,184,20548
push,190,1258466.065366901,1258466.065385346,1.8524937331676483e-05,184,20548
push,284,1258466.665447429,1258466.665462958,1.560896635055542e-05,184,20548
push,378,1258467.26552491,1258467.2655409,1.6100937500596046e-05,184,20548
push,472,1258467.86560681,1258467.86562258,1.595006324350834e-05,184,20548
push,566,1258468.465683811,1258468.465700783,1.7041806131601334e-05,184,20548
push,660,1258469.065763968,1258469.065783204,1.942599192261696e-05,184,20548
push,754,1258469.665847912,1258469.66586294,1.5117926523089409e-05,184,20548
push,848,1258470.265927638,1258470.26594482,1.727207563817501e-05,184,20548
push,942,1258470.866006181,1258470.866020438,1.4356803148984909e-05,184,20548
push,1036,1258471.46608212,1258471.466099572,1.7592916265130043e-05,184,20548
push,1130,1258472.066161735,1258472.066173507,1.1852942407131195e-05,184,20548
push,1224,1258472.666235771,1258472.666252632,1.6951002180576324e-05,184,20548
push,1318,1258473.266313503,1258473.26632776,1.4347024261951447e-05,184,20548
push,1412,1258473.866391365,1258473.866408728,1.7462996765971184e-05,184,20548
push,3,1258474.466476181,1258474.466492581,1.646089367568493e-05,184,20548
push,97,1258475.066554544,1258475.066570825,1.646089367568493e-05,184,20548
push,191,1258475.666634841,1258475.666651763,1.699221320450306e-05,184,20548
push,285,1258476.266714256,1258476.266729194,1.5077879652380943e-05,184,20548
push,379,1258476.866790235,1258476.86680875,1.861504279077053e-05,184,20548
push,473,1258477.466871634,1258477.466892283,2.0769191905856133e-05,184,20548
push,567,1258478.066958273,1258478.066971347,1.3204989954829216e-05,184,20548
push,661,1258478.667032699,1258478.667046886,1.4266930520534515e-05,184,20548
push,755,1258479.267107846,1258479.267124668,1.6922131180763245e-05,184,20548
push,849,1258479.867186771,1258479.867203833,1.7141923308372498e-05,184,20548
push,943,1258480.467270363,1258480.467286954,1.6682082787156105e-05,184,20548
push,1037,1258481.067350269,1258481.067366981,1.6801990568637848e-05,184,20548
push,1131,1258481.667429785,1258481.667444422,1.4737946912646294e-05,184,20548
push,1225,1258482.267504381,1258482.267521243,1.695193350315094e-05,184,20548
push,1319,1258482.86758568,1258482.867602452,1.6842037439346313e-05,184,20548
push,1413,1258483.467663673,1258483.467677008,1.3415003195405006e-05,184,20548
push,4,1258484.067721558,1258484.067743769,2.2311927750706673e-05,184,20548
push,98,1258484.667805271,1258484.667821722,1.660105772316456e-05,184,20548
push,192,1258485.267884997,1258485.26790267,1.7763115465641022e-05,184,20548
push,286,1258485.867963721,1258485.867975864,1.2212898582220078e-05,184,20548
push,380,1258486.468038978,1258486.468049538,1.0639894753694534e-05,184,20548
push,474,1258487.068121049,1258487.068138942,1.7972895875573158e-05,184,20548
push,568,1258487.668201185,1258487.668215342,1.422688364982605e-05,184,20548
push,662,1258488.268279839,1258488.268295158,1.539895310997963e-05,184,20548
push,756,1258488.868357952,1258488.868373361,1.5519093722105026e-05,184,20548
push,850,1258489.468439371,1258489.468455431,1.6139820218086243e-05,184,20548
push,944,1258490.068517684,1258490.068533975,1.644110307097435e-05,184,20548
push,1038,1258490.668596839,1258490.668613099,1.6350997611880302e-05,184,20548
push,1132,1258491.268675563,1258491.268693276,1.7813174054026604e-05,184,20548
push,1226,1258491.868759917,1258491.868778162,1.8344959244132042e-05,184,20548
push,1320,1258492.468838972,1258492.468852908,1.4015939086675644e-05,184,20548
push,1414,1258493.068914871,1258493.068936632,2.1921005100011826e-05,184,20548
push,5,1258493.669005141,1258493.669015872,1.0821036994457245e-05,184,20548
push,99,1258494.269077658,1258494.269097816,2.027815207839012e-05,184,20548
push,193,1258494.869160835,1258494.869174341,1.3566110283136368e-05,184,20548
push,287,1258495.46923735,1258495.469257167,1.9897008314728737e-05,184,20548
push,381,1258496.069320236,1258496.069334312,1.4205928891897202e-05,184,20548
push,475,1258496.669397572,1258496.669413481,1.5979865565896034e-05,184,20548
push,569,1258497.269476591,1258497.269495346,1.885509118437767e-05,184,20548
push,663,1258497.869559919,1258497.869574386,1.4598015695810318e-05,184,20548
push,757,1258498.46963697,1258498.469651507,1.4637131243944168e-05,184,20548
push,851,1258499.069714051,1258499.069727727,1.3736076653003693e-05,184,20548
push,945,1258499.66978987,1258499.669804457,1.4666933566331863e-05,184,20548
push,1039,1258500.26986634,1258500.269878983,1.2843869626522064e-05,184,20548
push,1133,1258500.869940375,1258500.869956575,1.6310950741171837e-05,184,20548
push,1227,1258501.470018959,1258501.470033636,1.475820317864418e-05,184,20548
push,1321,1258502.070099667,1258502.070116358,1.6781035810709e-05,184,20548
push,1415,1258502.670178812,1258502.670193569,1.4828052371740341e-05,184,20548
push,6,1258503.270256153,1258503.27027039,1.4306977391242981e-05,184,20548
push,100,1258503.870331361,1258503.870344575,1.3345154002308846e-05,184,20548
push,194,1258504.470406288,1258504.4704234,1.719198189675808e-05,184,20548
push,288,1258505.070487126,1258505.070501693,1.4696968719363213e-05,184,20548
