type,index,start,stop,duration,metadata_size,data_size
push,0,1443375.667736116,1443375.66780199,6.601400673389435e-05,184,20540
push,94,1443376.267871697,1443376.267904298,3.283098340034485e-05,184,20548
flush_after,94,1443376.267908326,1443376.312266983,0.04435903811827302,368,41096
push,188,1443376.912333392,1443376.912352949,1.970701850950718e-05,184,20548
push,282,1443377.512418837,1443377.512435247,1.654098741710186e-05,184,20548
flush_after,282,1443377.512438724,1443377.56426445,0.05182601697742939,368,41096
push,376,1443378.164331901,1443378.164350345,1.8565217033028603e-05,184,20548
push,470,1443378.764413879,1443378.764428566,1.4828052371740341e-05,184,20548
flush_after,470,1443378.764431241,1443378.812264835,0.04783394397236407,368,41096
push,564,1443379.412331764,1443379.412351491,1.988699659705162e-05,184,20548
push,658,1443380.012423039,1443380.012439821,1.6922131180763245e-05,184,20548
flush_after,658,1443380.012444429,1443380.060265198,0.04782111989334226,368,41096
push,752,1443380.660332128,1443380.660352045,2.006813883781433e-05,184,20548
push,846,1443381.260414586,1443381.260429825,1.529906876385212e-05,184,20548
flush_after,846,1443381.26043244,1443381.308263889,0.04783183988183737,368,41096
push,940,1443381.908330108,1443381.908349183,1.913495361804962e-05,184,20548
push,1034,1443382.508411735,1443382.50843055,1.89049169421196e-05,184,20548
flush_after,1034,1443382.508434417,1443382.556266828,0.047832752112299204,368,41096
push,1128,1443383.156333016,1443383.156351781,1.885509118437767e-05,184,20548
push,1222,1443383.756414784,1443383.756430423,1.57190952450037e-05,184,20548
flush_after,1222,1443383.756432547,1443383.804264086,0.047831879928708076,368,41096
push,1316,1443384.404330415,1443384.404348789,1.848512329161167e-05,184,20548
push,1410,1443385.004413034,1443385.004430176,1.7201993614435196e-05,184,20548
flush_after,1410,1443385.004433782,1443385.052266895,0.047833523945882916,368,41096
push,1,1443385.652331661,1443385.652353391,2.1819956600666046e-05,184,20548
push,95,1443386.252418428,1443386.252437373,1.901504583656788e-05,184,20548
flush_after,95,1443386.252440188,1443386.300264644,0.0478248568251729,368,41096
push,189,1443386.900330201,1443386.900348776,1.871492713689804e-05,184,20548
push,283,1443387.500411628,1443387.5004289,1.7351936548948288e-05,184,20548
flush_after,283,1443387.500432126,1443387.548265239,0.04783340310677886,368,41096
push,377,1443388.148332539,1443388.148351274,1.8815044313669205e-05,184,20548
push,471,1443388.7484164,1443388.748435826,1.949700526893139e-05,184,20548
flush_after,471,1443388.748439113,1443388.796265522,0.04782667011022568,368,41096
push,565,1443389.396333113,1443389.39635271,1.9686995074152946e-05,184,20548
push,659,1443389.996421964,1443389.996438014,1.613004133105278e-05,184,20548
flush_after,659,1443389.996441741,1443390.044264354,0.04782289289869368,368,41096
push,753,1443390.64432988,1443390.644350128,2.030818723142147e-05,184,20548
push,847,1443391.24441293,1443391.244429231,1.6371021047234535e-05,184,20548
flush_after,847,1443391.244431856,1443391.292265179,0.047833632910624146,368,41096
push,941,1443391.892332319,1443391.892353999,2.17510387301445e-05,184,20548
push,1035,1443392.492419626,1443392.492442709,2.3233937099575996e-05,184,20548
flush_after,1035,1443392.492447168,1443392.532264856,0.03981792787089944,368,41096
push,1129,1443393.132331525,1443393.132353917,2.2521940991282463e-05,184,20548
push,1223,1443393.732418031,1443393.732435704,1.7792917788028717e-05,184,20548
flush_after,1223,1443393.732438479,1443393.780266472,0.0478283038828522,368,41096
push,1317,1443394.380332711,1443394.380354592,2.1951040253043175e-05,184,20548
push,1411,1443394.980418635,1443394.980434405,1.585995778441429e-05,184,20548
flush_after,1411,1443394.98043711,1443395.020264927,0.03982807695865631,368,41096
push,2,1443395.62033932,1443395.620358617,1.938687637448311e-05,184,20548
push,96,1443396.220422531,1443396.220440815,1.8483959138393402e-05,184,20548
flush_after,96,1443396.22044376,1443396.268263638,0.04782024887390435,368,41096
push,190,1443396.868330357,1443396.868350354,2.0076986402273178e-05,184,20548
push,284,1443397.468414058,1443397.468434987,2.0998995751142502e-05,184,20548
flush_after,284,1443397.468439546,1443397.516263691,0.047824606066569686,368,41096
push,378,1443398.11633009,1443398.116348525,1.8514925613999367e-05,184,20548
push,472,1443398.716411617,1443398.716429129,1.7582206055521965e-05,184,20548
flush_after,472,1443398.716432125,1443398.764264937,0.047833412885665894,368,41096
push,566,1443399.364331576,1443399.364353757,2.226186916232109e-05,184,20548
push,660,1443399.964418293,1443399.964435605,1.737195998430252e-05,184,20548
flush_after,660,1443399.964439352,1443400.012265431,0.04782634996809065,368,41096
push,754,1443400.612333403,1443400.612353731,2.0398059859871864e-05,184,20548
push,848,1443401.212418506,1443401.21243639,1.7954036593437195e-05,184,20548
flush_after,848,1443401.212439315,1443401.260264112,0.047825068002566695,368,41096
push,942,1443401.860330621,1443401.860352953,2.240203320980072e-05,184,20548
