type,size,duration
wait_t,1,1.17319
wait_t,1,0.0317431
wait_t,1,1.20067
wait_t,1,0.0352441
mata_t,133,6e-08
data_t,20480,1.884e-06
mata_t,132,2.3e-07
data_t,20480,1.4e-07
mata_t,133,7e-08
data_t,20480,6e-08
mata_t,132,6.1e-08
data_t,20480,5e-08
wait_t,1,3.777e-06
wait_t,1,1.994e-06
wait_t,1,6.62e-07
wait_t,1,6.91e-07
mata_t,132,8e-08
data_t,20480,2.7e-07
mata_t,132,5e-08
data_t,20480,1.8e-07
mata_t,131,6e-08
data_t,20480,8e-08
mata_t,132,5e-08
data_t,20480,4e-08
wait_t,1,4.95e-06
wait_t,1,6.11e-07
wait_t,1,5.81e-07
wait_t,1,6.82e-07
mata_t,133,8e-08
data_t,20480,4.31e-07
mata_t,132,6e-08
data_t,20480,5e-08
mata_t,133,5e-08
data_t,20480,2.21e-07
mata_t,133,7e-08
data_t,20480,5e-08
wait_t,1,5.831e-06
wait_t,1,8.22e-07
wait_t,1,6.91e-07
wait_t,1,4.51e-07
mata_t,133,1e-07
data_t,20480,5.31e-07
mata_t,134,6e-08
data_t,20480,4e-08
mata_t,134,5e-08
data_t,20480,4e-08
mata_t,134,6e-08
data_t,20480,4e-08
wait_t,1,4.068e-06
wait_t,1,8.12e-07
wait_t,1,1.002e-06
wait_t,1,4.91e-07
mata_t,133,1.01e-07
data_t,20480,2.8e-07
mata_t,133,5e-08
data_t,20480,6e-08
mata_t,134,6e-08
data_t,20480,4e-08
mata_t,133,5e-08
data_t,20480,4e-08
wait_t,1,3.717e-06
wait_t,1,6.51e-07
wait_t,1,7.11e-07
wait_t,1,7.32e-07
mata_t,133,6e-08
data_t,20480,2.2e-07
mata_t,133,5e-08
data_t,20480,2.2e-07
mata_t,133,5e-08
data_t,20480,2.3e-07
mata_t,133,5e-08
data_t,20480,1.31e-07
wait_t,1,5.661e-06
wait_t,1,6.81e-07
wait_t,1,8.01e-07
wait_t,1,3.51e-07
mata_t,133,1.2e-07
data_t,20480,4.31e-07
mata_t,133,6.1e-08
data_t,20480,6.1e-08
mata_t,133,5e-08
data_t,20480,6e-08
mata_t,134,5e-08
data_t,20480,5e-08
wait_t,1,5.881e-06
wait_t,1,1.302e-06
wait_t,1,7.61e-07
wait_t,1,4.51e-07
mata_t,133,8e-08
data_t,20480,4.31e-07
mata_t,133,3.71e-07
data_t,20480,4e-08
mata_t,134,6e-08
data_t,20480,1.21e-07
mata_t,134,5e-08
data_t,20480,1.2e-07
wait_t,1,4.668e-06
wait_t,1,8.12e-07
wait_t,1,6.81e-07
wait_t,1,7.31e-07
mata_t,133,7.1e-08
data_t,20480,2.81e-07
mata_t,133,5e-08
data_t,20480,4e-08
mata_t,133,5e-08
data_t,20480,7e-08
mata_t,133,4e-08
data_t,20480,4.1e-08
wait_t,1,3.667e-06
wait_t,1,4.41e-07
wait_t,1,6.01e-07
wait_t,1,4.51e-07
mata_t,132,9e-08
data_t,20480,2.1e-07
mata_t,133,5e-08
data_t,20480,6e-08
mata_t,132,7e-08
data_t,20480,5e-08
mata_t,133,6e-08
data_t,20480,1.4e-07
wait_t,1,5.22e-06
wait_t,1,9.42e-07
wait_t,1,6.81e-07
wait_t,1,3.8e-07
mata_t,132,1.9e-07
data_t,20480,3.21e-07
mata_t,133,6e-08
data_t,20480,5e-08
mata_t,133,4e-08
data_t,20480,1.4e-07
mata_t,134,1.1e-07
data_t,20480,6e-08
wait_t,1,6.472e-06
wait_t,1,5.51e-07
wait_t,1,7.02e-07
wait_t,1,1.092e-06
mata_t,133,1.2e-07
data_t,20480,3.81e-07
mata_t,132,4e-08
data_t,20480,4.1e-08
mata_t,133,5e-08
data_t,20480,6e-08
mata_t,134,2.5e-07
data_t,20480,1.1e-07
wait_t,1,4.699e-06
wait_t,1,5.91e-07
wait_t,1,5.71e-07
wait_t,1,5.61e-07
mata_t,133,1e-07
data_t,20480,6.71e-07
mata_t,133,5e-08
data_t,20480,2e-07
mata_t,134,5e-08
data_t,20480,5e-08
mata_t,133,2.91e-07
data_t,20480,4e-08
wait_t,1,5.17e-06
wait_t,1,8.71e-07
wait_t,1,6.81e-07
wait_t,1,5.71e-07
mata_t,133,6e-08
data_t,20480,2.61e-07
mata_t,133,5e-08
data_t,20480,5e-08
mata_t,133,5e-08
data_t,20480,1.4e-07
mata_t,133,6e-08
data_t,20480,5.1e-08
wait_t,1,5.36e-06
wait_t,1,7.31e-07
wait_t,1,6.61e-07
wait_t,1,8.61e-07
mata_t,133,1.1e-07
data_t,20480,3.71e-07
mata_t,133,5e-08
data_t,20480,1.2e-07
mata_t,133,5e-08
data_t,20480,5e-08
mata_t,134,5e-08
data_t,20480,4e-08
wait_t,1,6.202e-06
wait_t,1,6.61e-07
wait_t,1,4.81e-07
wait_t,1,4.21e-07
mata_t,134,9e-08
data_t,20480,4.61e-07
mata_t,133,6e-08
data_t,20480,4e-08
mata_t,133,4e-08
data_t,20480,4e-08
mata_t,133,5.1e-08
data_t,20480,1.2e-07
wait_t,1,4.629e-06
wait_t,1,9.92e-07
wait_t,1,6.92e-07
wait_t,1,5.51e-07
mata_t,133,1.2e-07
data_t,20480,3.4e-07
mata_t,131,5e-08
data_t,20480,4e-08
mata_t,134,7e-08
data_t,20480,4e-08
mata_t,133,6e-08
data_t,20480,1.2e-07
wait_t,1,4.318e-06
wait_t,1,6.92e-07
wait_t,1,5.21e-07
wait_t,1,1.052e-06
mata_t,133,7e-08
data_t,20480,2.71e-07
mata_t,133,5e-08
data_t,20480,5e-08
mata_t,133,5.1e-08
data_t,20480,1.31e-07
mata_t,133,5e-08
data_t,20480,5e-08
wait_t,1,5.25e-06
wait_t,1,6.11e-07
wait_t,1,5.51e-07
wait_t,1,6.11e-07
mata_t,130,8e-08
data_t,20480,4.41e-07
mata_t,133,5.1e-08
data_t,20480,1.3e-07
mata_t,133,6e-08
data_t,20480,1.11e-07
mata_t,134,5e-08
data_t,20480,4e-08
wait_t,1,5.911e-06
wait_t,1,1.072e-06
wait_t,1,8.71e-07
wait_t,1,4.11e-07
mata_t,134,1.01e-07
data_t,20480,6.41e-07
mata_t,134,6e-08
data_t,20480,4e-08
mata_t,133,6e-08
data_t,20480,3e-08
mata_t,133,5e-08
data_t,20480,4e-08
wait_t,1,4.369e-06
wait_t,1,6.81e-07
wait_t,1,5.71e-07
wait_t,1,6.72e-07
mata_t,133,1.3e-07
data_t,20480,6.31e-07
mata_t,133,5e-08
data_t,20480,3e-08
mata_t,134,6e-08
data_t,20480,1.21e-07
mata_t,132,5e-08
data_t,20480,4e-08
wait_t,1,5.621e-06
wait_t,1,1.222e-06
wait_t,1,6.11e-07
wait_t,1,7.01e-07
mata_t,132,8e-08
data_t,20480,2.31e-07
mata_t,133,7e-08
data_t,20480,5e-08
mata_t,133,5e-08
data_t,20480,5e-08
mata_t,133,4e-08
data_t,20480,4e-08
wait_t,1,6.061e-06
wait_t,1,8.42e-07
wait_t,1,7.32e-07
wait_t,1,4.21e-07
mata_t,132,1.81e-07
data_t,20480,5.01e-07
mata_t,133,5e-08
data_t,20480,5e-08
mata_t,133,6e-08
data_t,20480,5e-08
mata_t,133,4e-08
data_t,20480,4e-08
wait_t,1,5.711e-06
wait_t,1,6.02e-07
wait_t,1,6.71e-07
wait_t,1,8.12e-07
mata_t,133,1.4e-07
data_t,20480,5.11e-07
mata_t,134,5e-08
data_t,20480,4.1e-08
mata_t,134,5e-08
data_t,20480,4e-08
mata_t,133,5.1e-08
data_t,20480,4e-08
wait_t,1,4.368e-06
wait_t,1,9.22e-07
wait_t,1,4.31e-07
wait_t,1,4.91e-07
mata_t,133,8e-08
data_t,20480,3.61e-07
mata_t,134,5e-08
data_t,20480,1.51e-07
mata_t,134,5e-08
data_t,20480,3.41e-07
mata_t,134,6e-08
data_t,20480,1.2e-07
wait_t,1,3.537e-06
wait_t,1,8.11e-07
wait_t,1,4.81e-07
