type,index,start,stop,duration,metadata_size,data_size
push,0,2553528.434906865,2553528.435039434,0.00013284897431731224,184,20540
push,94,2553529.035110047,2553529.035160581,5.0854869186878204e-05,184,20548
push,188,2553529.635226105,2553529.635242767,1.682201400399208e-05,184,20548
push,282,2553530.235306757,2553530.235320813,1.4186836779117584e-05,184,20548
flush_after,282,2553530.2353241,2553530.282906351,0.04758274182677269,736,82192
push,376,2553530.882973751,2553530.882991584,1.7973128706216812e-05,184,20548
push,470,2553531.48305316,2553531.483067276,1.4217104762792587e-05,184,20548
push,564,2553532.083131437,2553532.083144993,1.3715587556362152e-05,184,20548
push,658,2553532.683214133,2553532.683230133,1.6150064766407013e-05,184,20548
flush_after,658,2553532.68323395,2553532.730905657,0.04767216835170984,736,82192
push,752,2553533.330970579,2553533.33098732,1.6821082681417465e-05,184,20548
push,846,2553533.931049147,2553533.931064025,1.49579718708992e-05,184,20548
push,940,2553534.531127335,2553534.531140589,1.3333745300769806e-05,184,20548
push,1034,2553535.131203758,2553535.131216372,1.2693926692008972e-05,184,20548
flush_after,1034,2553535.131219318,2553535.178905702,0.04768671374768019,736,82192
push,1128,2553535.778970405,2553535.778987888,1.767277717590332e-05,184,20548
push,1222,2553536.379051143,2553536.379062885,1.1863186955451965e-05,184,20548
push,1316,2553536.97912575,2553536.979139936,1.4286022633314133e-05,184,20548
push,1410,2553537.579201638,2553537.579215194,1.371605321764946e-05,184,20548
flush_after,1410,2553537.579219001,2553537.658912735,0.07969413418322802,736,82192
push,1,2553538.258978856,2553538.258995787,1.700129359960556e-05,184,20548
push,95,2553538.859057319,2553538.859071616,1.4387071132659912e-05,184,20548
push,189,2553539.459135963,2553539.459153286,1.7482787370681763e-05,184,20548
push,283,2553540.059217072,2553540.059229345,1.2353062629699707e-05,184,20548
flush_after,283,2553540.059232391,2553540.106905733,0.04767369292676449,736,82192
push,377,2553540.706972425,2553540.706989867,1.754332333803177e-05,184,20548
push,471,2553541.307051449,2553541.307065736,1.4427118003368378e-05,184,20548
push,565,2553541.907128501,2553541.907139902,1.1480879038572311e-05,184,20548
push,659,2553542.507201114,2553542.507217875,1.6860663890838623e-05,184,20548
