type,index,start,stop,duration,metadata_size,data_size
push,0,1442786.197246516,1442786.197310657,6.432109512388706e-05,184,20540
push,94,1442786.797381174,1442786.797414016,3.310199826955795e-05,184,20548
push,188,1442787.397478983,1442787.397493721,1.4887889847159386e-05,184,20548
push,282,1442787.997559169,1442787.997574919,1.5900004655122757e-05,184,20548
push,376,1442788.597639525,1442788.597657509,1.812400296330452e-05,184,20548
push,470,1442789.19772469,1442789.197742774,1.8224120140075684e-05,184,20548
push,564,1442789.797809064,1442789.797824503,1.558917574584484e-05,184,20548
push,658,1442790.397896303,1442790.397913735,1.760292798280716e-05,184,20548
push,752,1442790.997979003,1442790.997996536,1.7662998288869858e-05,184,20548
push,846,1442791.598062145,1442791.598078966,1.6940990462899208e-05,184,20548
push,940,1442792.198142781,1442792.198157118,1.444714143872261e-05,184,20548
push,1034,1442792.798220051,1442792.798236643,1.6721896827220917e-05,184,20548
push,1128,1442793.398299646,1442793.398314033,1.446693204343319e-05,184,20548
push,1222,1442793.998376355,1442793.998391464,1.5208963304758072e-05,184,20548
push,1316,1442794.598455158,1442794.598471399,1.633097417652607e-05,184,20548
push,1410,1442795.198534362,1442795.198551043,1.67719554156065e-05,184,20548
push,1,1442795.798614027,1442795.798633614,1.9697006791830063e-05,184,20548
push,95,1442796.398706185,1442796.398722766,1.6682082787156105e-05,184,20548
push,189,1442796.998786932,1442796.998805537,1.874496228992939e-05,184,20548
push,283,1442797.598870053,1442797.598885743,1.579010859131813e-05,184,20548
push,377,1442798.198949958,1442798.198964165,1.4296965673565865e-05,184,20548
push,471,1442798.799027168,1442798.799045303,1.8255086615681648e-05,184,20548
push,565,1442799.399110019,1442799.399127372,1.7452985048294067e-05,184,20548
push,659,1442799.999191157,1442799.999206857,1.5789875760674477e-05,184,20548
push,753,1442800.599269098,1442800.599283345,1.4348188415169716e-05,184,20548
push,847,1442801.199345788,1442801.199362499,1.6801059246063232e-05,184,20548
push,941,1442801.799427556,1442801.799444779,1.730280928313732e-05,184,20548
push,1035,1442802.399508153,1442802.399523652,1.5588942915201187e-05,184,20548
push,1129,1442802.999586655,1442802.999602355,1.5789875760674477e-05,184,20548
push,1223,1442803.599665128,1442803.599678463,1.343502663075924e-05,184,20548
push,1317,1442804.199740706,1442804.199754823,1.4207093045115471e-05,184,20548
push,1411,1442804.79981731,1442804.799834402,1.7181970179080963e-05,184,20548
push,2,1442805.3998976,1442805.399917097,1.95968896150589e-05,184,20548
push,96,1442805.999979853,1442805.999996094,1.6391044482588768e-05,184,20548
push,190,1442806.600059072,1442806.600072767,1.3865996152162552e-05,184,20548
push,284,1442807.200134994,1442807.200149471,1.4557037502527237e-05,184,20548
push,378,1442807.800212208,1442807.800225293,1.3174954801797867e-05,184,20548
push,472,1442808.400282228,1442808.400297437,1.529906876385212e-05,184,20548
push,566,1442809.000361126,1442809.000375623,1.4607096090912819e-05,184,20548
push,660,1442809.600439212,1442809.600452146,1.3045035302639008e-05,184,20548
push,754,1442810.200515063,1442810.200528078,1.309509389102459e-05,184,20548
push,848,1442810.800590855,1442810.800603759,1.3035023584961891e-05,184,20548
push,942,1442811.400666226,1442811.400682296,1.6161007806658745e-05,184,20548
push,1036,1442812.000745705,1442812.000760503,1.4897901564836502e-05,184,20548
push,1130,1442812.600822989,1442812.600836174,1.327507197856903e-05,184,20548
push,1224,1442813.200899302,1442813.200916284,1.7072074115276337e-05,184,20548
push,1318,1442813.800979892,1442813.800995672,1.585995778441429e-05,184,20548
push,1412,1442814.401058228,1442814.401073577,1.542898826301098e-05,184,20548
push,3,1442815.001141454,1442815.001156523,1.5168916434049606e-05,184,20548
push,97,1442815.601220131,1442815.601236943,1.696217805147171e-05,184,20548
push,191,1442816.201300983,1442816.201318646,1.7832964658737183e-05,184,20548
push,285,1442816.801382675,1442816.801399296,1.670094206929207e-05,184,20548
push,379,1442817.401462464,1442817.401480649,1.827511005103588e-05,184,20548
push,473,1442818.00154544,1442818.001559256,1.3906043022871017e-05,184,20548
push,567,1442818.601622122,1442818.601638884,1.684180460870266e-05,184,20548
push,661,1442819.201703334,1442819.201717381,1.4116987586021423e-05,184,20548
push,755,1442819.801780218,1442819.801794335,1.4197081327438354e-05,184,20548
push,849,1442820.401857142,1442820.401873924,1.6851816326379776e-05,184,20548
push,943,1442821.001940668,1442821.00195782,1.7251819372177124e-05,184,20548
push,1037,1442821.602020978,1442821.60203783,1.6961945220828056e-05,184,20548
push,1131,1442822.202104885,1442822.202121497,1.669209450483322e-05,184,20548
push,1225,1442822.802185345,1442822.802200564,1.5289057046175003e-05,184,20548
push,1319,1442823.402272368,1442823.402286505,1.4216871932148933e-05,184,20548
push,1413,1442824.002348771,1442824.002366555,1.7873942852020264e-05,184,20548
flush_after,1413,1442824.002372005,1442824.048282863,0.045911319088190794,11776,1315072
push,4,1442824.648355598,1442824.648383531,2.8172973543405533e-05,184,20548
push,98,1442825.248450406,1442825.248469021,1.8735183402895927e-05,184,20548
push,192,1442825.848532119,1442825.848549,1.698196865618229e-05,184,20548
push,286,1442826.44861317,1442826.44862908,1.598987728357315e-05,184,20548
push,380,1442827.048717515,1442827.048735349,1.7924001440405846e-05,184,20548
push,474,1442827.648800771,1442827.648819627,1.8955906853079796e-05,184,20548
push,568,1442828.248884067,1442828.248900869,1.6892096027731895e-05,184,20548
push,662,1442828.848962974,1442828.848980727,1.7843907698988914e-05,184,20548
push,756,1442829.449045048,1442829.44906221,1.7241807654500008e-05,184,20548
push,850,1442830.049127963,1442830.04914763,1.975707709789276e-05,184,20548
push,944,1442830.649214124,1442830.649231196,1.7151935026049614e-05,184,20548
push,1038,1442831.249294484,1442831.24930858,1.4177057892084122e-05,184,20548
push,1132,1442831.849373652,1442831.849389913,1.6350997611880302e-05,184,20548
push,1226,1442832.449454173,1442832.449470413,1.631001941859722e-05,184,20548
push,1320,1442833.049532769,1442833.049551565,1.887604594230652e-05,184,20548
push,1414,1442833.649616235,1442833.649633869,1.7713988199830055e-05,184,20548
push,5,1442834.249700233,1442834.249716333,1.6179867088794708e-05,184,20548
push,99,1442834.849780823,1442834.849797605,1.7071841284632683e-05,184,20548
push,193,1442835.449862456,1442835.44988047,1.809396781027317e-05,184,20548
push,287,1442836.04994492,1442836.049963665,1.8835067749023438e-05,184,20548
push,381,1442836.650028006,1442836.650044537,1.6631092876195908e-05,184,20548
push,475,1442837.250109006,1442837.250127301,1.8385006114840508e-05,184,20548
push,569,1442837.850192543,1442837.850209986,1.7523067072033882e-05,184,20548
push,663,1442838.450275067,1442838.45029255,1.7562881112098694e-05,184,20548
push,757,1442839.050355868,1442839.050373481,1.7693964764475822e-05,184,20548
push,851,1442839.65043709,1442839.650451387,1.4366814866662025e-05,184,20548
push,945,1442840.250514675,1442840.250533721,1.9126106053590775e-05,184,20548
push,1039,1442840.850598622,1442840.850614442,1.5899771824479103e-05,184,20548
push,1133,1442841.450679533,1442841.450697717,1.8254155293107033e-05,184,20548
push,1227,1442842.050772026,1442842.050790792,1.884601078927517e-05,184,20548
push,1321,1442842.650858198,1442842.650873687,1.5568919479846954e-05,184,20548
push,1415,1442843.250936864,1442843.250957914,2.1140091121196747e-05,184,20548
push,6,1442843.851029548,1442843.851050788,2.132984809577465e-05,184,20548
push,100,1442844.451114627,1442844.451130487,1.5930039808154106e-05,184,20548
push,194,1442845.051193555,1442845.051210096,1.6691163182258606e-05,184,20548
push,288,1442845.651274576,1442845.651290416,1.592002809047699e-05,184,20548
push,382,1442846.251354736,1442846.251373852,1.9195955246686935e-05,184,20548
push,476,1442846.851438282,1442846.851455775,1.757289282977581e-05,184,20548
push,570,1442847.451519333,1442847.451536876,1.761387102305889e-05,184,20548
push,664,1442848.051600385,1442848.051617397,1.7102109268307686e-05,184,20548
push,758,1442848.65168296,1442848.651702707,1.9826926290988922e-05,184,20548
push,852,1442849.25176872,1442849.251786834,1.8203863874077797e-05,184,20548
push,946,1442849.851852657,1442849.851868436,1.5859026461839676e-05,184,20548
push,1040,1442850.451930212,1442850.451946062,1.5929806977510452e-05,184,20548
push,1134,1442851.052012325,1442851.052028736,1.6500940546393394e-05,184,20548
