type,size,duration
Push,26214400,0.0124187
Push,26214400,9.227e-06
Push,26214400,9.497e-06
Push,26214400,9.187e-06
Push,26214400,8.867e-06
Push,26214400,8.666e-06
Push,26214400,1.7113e-05
Push,26214400,8.185e-06
Push,26214400,9.187e-06
Push,26214400,8.576e-06
Push,26214400,1.3605e-05
Push,26214400,8.396e-06
Push,26214400,8.716e-06
Push,26214400,8.196e-06
Push,26214400,8.235e-06
Push,26214400,8.186e-06
Push,26214400,9.908e-06
Push,26214400,8.536e-06
Push,26214400,1.7874e-05
Push,26214400,8.306e-06
Push,26214400,8.105e-06
Push,26214400,9.397e-06
Push,26214400,8.706e-06
Push,26214400,8.596e-06
Push,26214400,8.817e-06
Push,26214400,8.926e-06
Push,26214400,8.816e-06
Push,26214400,9.187e-06
Push,26214400,0.00045214
Push,26214400,8.486e-06
Push,26214400,9.719e-06
Push,26214400,9.527e-06
Push,26214400,1.05e-05
Push,26214400,9.137e-06
Push,26214400,1.6481e-05
Push,26214400,8.887e-06
Push,26214400,9.027e-06
Push,26214400,9.077e-06
Push,26214400,8.887e-06
Push,26214400,8.536e-06
Push,26214400,8.436e-06
Push,26214400,8.656e-06
Push,26214400,8.406e-06
Push,26214400,8.666e-06
Push,26214400,8.706e-06
Push,26214400,8.917e-06
Push,26214400,7.494e-06
Push,26214400,8.526e-06
Push,26214400,8.235e-06
Push,26214400,7.995e-06
Push,26214400,9.217e-06
Push,26214400,9.337e-06
Push,26214400,8.947e-06
Push,26214400,8.776e-06
Push,26214400,9.188e-06
Push,26214400,8.325e-06
Push,26214400,9.368e-06
Push,26214400,1.0179e-05
Push,26214400,9.318e-06
Push,26214400,9.338e-06
Push,26214400,8.857e-06
Push,26214400,8.275e-06
Push,26214400,8.806e-06
Push,26214400,9.007e-06
Flush,1677721600,0.344617
Push,26214400,1.2383e-05
Push,26214400,1.068e-05
Push,26214400,9.268e-06
Push,26214400,8.366e-06
Push,26214400,9.738e-06
Push,26214400,9.148e-06
Push,26214400,8.876e-06
Push,26214400,9.728e-06
Push,26214400,8.897e-06
Push,26214400,8.947e-06
Push,26214400,8.636e-06
Push,26214400,8.656e-06
Push,26214400,7.925e-06
Push,26214400,8.967e-06
Push,26214400,8.395e-06
Push,26214400,8.296e-06
Push,26214400,1.0219e-05
Push,26214400,8.846e-06
Push,26214400,9.438e-06
Push,26214400,8.316e-06
Push,26214400,8.216e-06
Push,26214400,9.088e-06
Push,26214400,9.007e-06
Push,26214400,8.115e-06
Push,26214400,8.877e-06
Push,26214400,9.057e-06
Push,26214400,8.115e-06
Push,26214400,9.508e-06
Push,26214400,9.809e-06
Push,26214400,1.0309e-05
Flush,786432000,0.515338
