type,index,start,stop,duration,metadata_size,data_size
push,0,2553626.065151989,2553626.06528527,0.00013347109779715538,184,20540
push,94,2553626.665353982,2553626.665409195,5.5464450269937515e-05,184,20548
push,188,2553627.265476174,2553627.265491163,1.5148892998695374e-05,184,20548
push,282,2553627.865555316,2553627.865572669,1.7492566257715225e-05,184,20548
push,376,2553628.465637263,2553628.465652361,1.5239231288433075e-05,184,20548
push,470,2553629.065715994,2553629.065732685,1.6841571778059006e-05,184,20548
push,564,2553629.665797931,2553629.665814472,1.6680918633937836e-05,184,20548
push,658,2553630.26588609,2553630.265903562,1.7622951418161392e-05,184,20548
push,752,2553630.865967906,2553630.865983536,1.577986404299736e-05,184,20548
push,846,2553631.466046206,2553631.466061926,1.582968980073929e-05,184,20548
push,940,2553632.066124547,2553632.066141168,1.6740988940000534e-05,184,20548
push,1034,2553632.666203919,2553632.666221221,1.7412938177585602e-05,184,20548
push,1128,2553633.266285856,2553633.26629895,1.320522278547287e-05,184,20548
push,1222,2553633.86636093,2553633.866374245,1.3435259461402893e-05,184,20548
push,1316,2553634.466437998,2553634.466456252,1.8383841961622238e-05,184,20548
push,1410,2553635.066519113,2553635.066534452,1.5429221093654633e-05,184,20548
push,1,2553635.666598365,2553635.666617441,1.9185710698366165e-05,184,20548
push,95,2553636.266680632,2553636.266695009,1.4488119632005692e-05,184,20548
push,189,2553636.866757059,2553636.866772538,1.5729106962680817e-05,184,20548
push,283,2553637.466835589,2553637.466850828,1.5358906239271164e-05,184,20548
push,377,2553638.066915192,2553638.066932194,1.7102807760238647e-05,184,20548
push,471,2553638.666994565,2553638.667010725,1.6269739717245102e-05,184,20548
push,565,2553639.267077864,2553639.267093043,1.52587890625e-05,184,20548
push,659,2553639.867156565,2553639.867171222,1.4757737517356873e-05,184,20548
push,753,2553640.467233803,2553640.467250675,1.6971956938505173e-05,184,20548
push,847,2553641.06731572,2553641.067330377,1.475820317864418e-05,184,20548
push,941,2553641.667394591,2553641.667412324,1.7824117094278336e-05,184,20548
push,1035,2553642.267476939,2553642.267492718,1.585995778441429e-05,184,20548
push,1129,2553642.867555579,2553642.867570908,1.5428755432367325e-05,184,20548
push,1223,2553643.467633419,2553643.467648477,1.515774056315422e-05,184,20548
push,1317,2553644.06771239,2553644.067726116,1.3805925846099854e-05,184,20548
push,1411,2553644.667789508,2553644.6678068,1.740269362926483e-05,184,20548
push,2,2553645.267833784,2553645.267850516,1.6841571778059006e-05,184,20548
push,96,2553645.867913146,2553645.86793125,1.8233899027109146e-05,184,20548
push,190,2553646.467996265,2553646.468012937,1.6781967133283615e-05,184,20548
push,284,2553647.068079825,2553647.068097198,1.74730084836483e-05,184,20548
push,378,2553647.668161131,2553647.668177051,1.6020145267248154e-05,184,20548
push,472,2553648.268240934,2553648.268256433,1.5569385141134262e-05,184,20548
push,566,2553648.868319956,2553648.868337329,1.746276393532753e-05,184,20548
push,660,2553649.468403436,2553649.468418905,1.554936170578003e-05,184,20548
push,754,2553650.06848383,2553650.068498167,1.444714143872261e-05,184,20548
push,848,2553650.668560637,2553650.668576948,1.6401056200265884e-05,184,20548
push,942,2553651.268641101,2553651.268658454,1.7432961612939835e-05,184,20548
push,1036,2553651.868722257,2553651.868738988,1.6830861568450928e-05,184,20548
push,1130,2553652.468804103,2553652.468819162,1.5188939869403839e-05,184,20548
push,1224,2553653.068882424,2553653.068897652,1.529790461063385e-05,184,20548
push,1318,2553653.668969721,2553653.668986813,1.7181970179080963e-05,184,20548
push,1412,2553654.269051838,2553654.269070032,1.8293969333171844e-05,184,20548
push,3,2553654.869136881,2553654.869152871,1.6089994460344315e-05,184,20548
push,97,2553655.469217806,2553655.469234046,1.6421079635620117e-05,184,20548
push,191,2553656.069298991,2553656.069317386,1.8475111573934555e-05,184,20548
push,285,2553656.669380788,2553656.669398431,1.775287091732025e-05,184,20548
push,379,2553657.269464208,2553657.26948138,1.7282087355852127e-05,184,20548
push,473,2553657.869545894,2553657.869563788,1.798383891582489e-05,184,20548
push,567,2553658.469627891,2553658.469646326,1.8534716218709946e-05,184,20548
push,661,2553659.06971099,2553659.069728633,1.77738256752491e-05,184,20548
push,755,2553659.669793799,2553659.669811763,1.807417720556259e-05,184,20548
push,849,2553660.269875926,2553660.269891706,1.5890225768089294e-05,184,20548
push,943,2553660.869957002,2553660.869974805,1.7913058400154114e-05,184,20548
push,1037,2553661.470039019,2553661.470053496,1.4567282050848007e-05,184,20548
push,1131,2553662.070115215,2553662.070130654,1.552887260913849e-05,184,20548
push,1225,2553662.670194006,2553662.670210507,1.6580801457166672e-05,184,20548
push,1319,2553663.270276283,2553663.270292804,1.661200076341629e-05,184,20548
push,1413,2553663.870356547,2553663.87037427,1.784367486834526e-05,184,20548
push,4,2553664.470438334,2553664.470460716,2.2481661289930344e-05,184,20548
push,98,2553665.070524459,2553665.070539778,1.548929139971733e-05,184,20548
push,192,2553665.670604713,2553665.670619861,1.5278346836566925e-05,184,20548
push,286,2553666.270684546,2553666.270698272,1.3816170394420624e-05,184,20548
push,380,2553666.870761654,2553666.870777794,1.6239937394857407e-05,184,20548
push,474,2553667.470839783,2553667.470853449,1.3756100088357925e-05,184,20548
push,568,2553668.070915549,2553668.070929224,1.3756100088357925e-05,184,20548
push,662,2553668.670993668,2553668.671009949,1.6390811651945114e-05,184,20548
push,756,2553669.27107277,2553669.271087578,1.4928169548511505e-05,184,20548
push,850,2553669.871150121,2553669.871164518,1.4506746083498001e-05,184,20548
push,944,2553670.471228532,2553670.471244412,1.5969853848218918e-05,184,20548
push,1038,2553671.071308245,2553671.071324445,1.6290228813886642e-05,184,20548
push,1132,2553671.671387927,2553671.671404078,1.6240868717432022e-05,184,20548
push,1226,2553672.271466388,2553672.27148337,1.7141923308372498e-05,184,20548
push,1320,2553672.871546731,2553672.871564625,1.799408346414566e-05,184,20548
push,1414,2553673.47162933,2553673.471647364,1.813424751162529e-05,184,20548
push,5,2553674.071713331,2553674.071726175,1.2923963367938995e-05,184,20548
push,99,2553674.671788635,2553674.671804976,1.6550999134778976e-05,184,20548
push,193,2553675.271834204,2553675.271849984,1.5890225768089294e-05,184,20548
push,287,2553675.87191554,2553675.871934626,1.9175931811332703e-05,184,20548
push,381,2553676.472000613,2553676.472016312,1.5770085155963898e-05,184,20548
push,475,2553677.072080616,2553677.072097218,1.6712117940187454e-05,184,20548
push,569,2553677.672161381,2553677.672178573,1.7311889678239822e-05,184,20548
push,663,2553678.272243037,2553678.272261943,1.8985942006111145e-05,184,20548
push,757,2553678.872327609,2553678.872343479,1.5980098396539688e-05,184,20548
push,851,2553679.472407773,2553679.472422631,1.49579718708992e-05,184,20548
push,945,2553680.072484651,2553680.072501522,1.6971025615930557e-05,184,20548
push,1039,2553680.672565576,2553680.672582698,1.722201704978943e-05,184,20548
push,1133,2553681.2726459,2553681.272663813,1.8013175576925278e-05,184,20548
push,1227,2553681.87273474,2553681.872749026,1.437729224562645e-05,184,20548
push,1321,2553682.472812699,2553682.47282938,1.6781035810709e-05,184,20548
push,1415,2553683.072893534,2553683.072910385,1.6942154616117477e-05,184,20548
push,6,2553683.672974569,2553683.67299092,1.645134761929512e-05,184,20548
push,100,2553684.273060584,2553684.273075362,1.487787812948227e-05,184,20548
push,194,2553684.873138694,2553684.873155856,1.7271842807531357e-05,184,20548
push,288,2553685.47322015,2553685.473237382,1.734308898448944e-05,184,20548
push,382,2553686.073304171,2553686.073322525,1.84536911547184e-05,184,20548
push,476,2553686.67338753,2553686.673403551,1.6131438314914703e-05,184,20548
push,570,2553687.273467253,2553687.273485577,1.8415041267871857e-05,184,20548
push,664,2553687.873549531,2553687.873566342,1.693097874522209e-05,184,20548
push,758,2553688.47363277,2553688.473650383,1.7712824046611786e-05,184,20548
push,852,2553689.073715539,2553689.073731118,1.5698838979005814e-05,184,20548
push,946,2553689.67379419,2553689.673812484,1.839408650994301e-05,184,20548
push,1040,2553690.273875325,2553690.273891526,1.631118357181549e-05,184,20548
push,1134,2553690.8739564,2553690.873976178,1.9887927919626236e-05,184,20548
push,1228,2553691.474042736,2553691.474058014,1.5389174222946167e-05,184,20548
push,1322,2553692.074122488,2553692.074138048,1.56499445438385e-05,184,20548
push,1416,2553692.674200668,2553692.674218171,1.7603859305381775e-05,184,20548
push,7,2553693.274284299,2553693.274301621,1.7402227967977524e-05,184,20548
push,101,2553693.874366606,2553693.874386063,1.9576866179704666e-05,184,20548
push,195,2553694.474449636,2553694.474465786,1.625996083021164e-05,184,20548
push,289,2553695.074528938,2553695.074544206,1.5358906239271164e-05,184,20548
push,383,2553695.67460859,2553695.674629549,2.108002081513405e-05,184,20548
push,477,2553696.274696218,2553696.274726334,3.0267052352428436e-05,184,20548
push,571,2553696.874792512,2553696.874809243,1.6841106116771698e-05,184,20548
push,665,2553697.474872285,2553697.47489109,1.89049169421196e-05,184,20548
push,759,2553698.074953991,2553698.07496918,1.5298835933208466e-05,184,20548
push,853,2553698.675033374,2553698.675052359,1.9084662199020386e-05,184,20548
push,947,2553699.275117475,2553699.275133024,1.5649013221263885e-05,184,20548
push,1041,2553699.875197548,2553699.87521442,1.696217805147171e-05,184,20548
push,1135,2553700.475277221,2553700.475301386,2.4245120584964752e-05,184,20548
push,1229,2553701.075366972,2553701.075384335,1.7443206161260605e-05,184,20548
push,1323,2553701.675448879,2553701.675466703,1.7923768609762192e-05,184,20548
push,1417,2553702.27553286,2553702.275550243,1.74730084836483e-05,184,20548
flush_after,1417,2553702.27555429,2553702.319838316,0.04428452719002962,23552,2630144
push,8,2553702.919921987,2553702.919941934,2.0056962966918945e-05,184,20548
push,102,2553703.520006949,2553703.520026345,1.950608566403389e-05,184,20548
push,196,2553704.12009084,2553704.1201072,1.6440171748399734e-05,184,20548
push,290,2553704.720173137,2553704.720191362,1.8335413187742233e-05,184,20548
push,384,2553705.320255395,2553705.320273208,1.7923768609762192e-05,184,20548
push,478,2553705.92033642,2553705.920351719,1.539895310997963e-05,184,20548
push,572,2553706.520415903,2553706.520433877,1.8073711544275284e-05,184,20548
push,666,2553707.120499252,2553707.120516765,1.7624348402023315e-05,184,20548
push,760,2553707.720583404,2553707.720604203,2.0909123122692108e-05,184,20548
push,854,2553708.320669388,2553708.320685177,1.5910249203443527e-05,184,20548
push,948,2553708.920747508,2553708.920765131,1.7703045159578323e-05,184,20548
push,1042,2553709.520829465,2553709.520846076,1.671118661761284e-05,184,20548
push,1136,2553710.120911843,2553710.120930398,1.864507794380188e-05,184,20548
push,1230,2553710.720995864,2553710.721012465,1.6691163182258606e-05,184,20548
push,1324,2553711.321075446,2553711.32109345,1.8103979527950287e-05,184,20548
push,1418,2553711.921156942,2553711.92117151,1.4658086001873016e-05,184,20548
push,9,2553712.521236365,2553712.521254579,1.832377165555954e-05,184,20548
