type,projection_id,start,stop,duration,metadata_size,data_size
push,0,1221631.58499279,1221631.585021835,2.916506491601467e-05,272,10240
push,0,1221631.585026163,1221631.585040049,1.4026183634996414e-05,272,10240
flush_after,0,1221631.585042573,1221631.692654445,0.10761230206117034,544,20480
push,94,1221632.232823079,1221632.232835492,1.2523028999567032e-05,272,10240
push,94,1221632.232837616,1221632.232843507,6.021000444889069e-06,272,10240
flush_after,94,1221632.23284509,1221632.340655343,0.10781061393208802,544,20480
push,188,1221632.880805813,1221632.880816944,1.123105175793171e-05,272,10240
push,188,1221632.880821162,1221632.880827464,6.442191079258919e-06,272,10240
flush_after,188,1221632.880830269,1221632.988729989,0.10790028097108006,544,20480
push,282,1221633.52881687,1221633.528827991,1.1221040040254593e-05,272,10240
push,282,1221633.528829454,1221633.528834884,5.5299606174230576e-06,272,10240
flush_after,282,1221633.528836106,1221633.636655096,0.1078193299472332,544,20480
push,376,1221634.17283499,1221634.172849758,1.4867866411805153e-05,272,10240
push,376,1221634.172851391,1221634.172858143,6.871996447443962e-06,272,10240
flush_after,376,1221634.172859556,1221634.244651625,0.07179234991781414,544,20480
push,470,1221634.824811133,1221634.824822063,1.0999850928783417e-05,272,10240
push,470,1221634.824823426,1221634.824828826,5.489913746714592e-06,272,10240
flush_after,470,1221634.824829898,1221634.932653736,0.10782417794689536,544,20480
push,564,1221635.472802653,1221635.472813223,1.0659918189048767e-05,272,10240
push,564,1221635.472814666,1221635.472825827,1.1250842362642288e-05,272,10240
flush_after,564,1221635.472826989,1221635.580653572,0.10782690299674869,544,20480
push,658,1221636.120807408,1221636.120818018,1.0700197890400887e-05,272,10240
push,658,1221636.120819381,1221636.12082457,5.2801333367824554e-06,272,10240
flush_after,658,1221636.120825582,1221636.228655091,0.10782984015531838,544,20480
push,752,1221636.768802496,1221636.768814238,1.1831987649202347e-05,272,10240
push,752,1221636.76881565,1221636.768821331,5.781184881925583e-06,272,10240
flush_after,752,1221636.768822333,1221636.876653565,0.10783157288096845,544,20480
push,846,1221637.416797683,1221637.416808994,1.1391937732696533e-05,272,10240
push,846,1221637.416810457,1221637.416815977,5.611218512058258e-06,272,10240
flush_after,846,1221637.416817039,1221637.524653552,0.1078368229791522,544,20480
push,940,1221638.064790436,1221638.064801858,1.1491822078824043e-05,272,10240
push,940,1221638.064803411,1221638.06480864,5.3299590945243835e-06,272,10240
flush_after,940,1221638.064809712,1221638.172653568,0.10784416692331433,544,20480
push,1034,1221638.712797626,1221638.712808597,1.1051073670387268e-05,272,10240
push,1034,1221638.71281007,1221638.712815229,5.26895746588707e-06,272,10240
flush_after,1034,1221638.712816301,1221638.820653785,0.1078378139063716,544,20480
push,1128,1221639.360792643,1221639.360803834,1.1281110346317291e-05,272,10240
push,1128,1221639.360805186,1221639.360810266,5.159992724657059e-06,272,10240
flush_after,1128,1221639.360811288,1221639.468655013,0.10784396599046886,544,20480
push,1222,1221639.996819227,1221639.996830558,1.1401018127799034e-05,272,10240
push,1222,1221639.99683189,1221639.9968369,5.0801318138837814e-06,272,10240
flush_after,1222,1221639.996837952,1221640.124652026,0.12781442515552044,544,20480
push,1316,1221640.656790612,1221640.656800962,1.0409858077764511e-05,272,10240
push,1316,1221640.656802454,1221640.656807935,5.560927093029022e-06,272,10240
flush_after,1316,1221640.656808967,1221640.764652572,0.10784387588500977,544,20480
push,1410,1221641.304811698,1221641.304823661,1.2053176760673523e-05,272,10240
push,1410,1221641.304825344,1221641.304830574,5.340203642845154e-06,272,10240
flush_after,1410,1221641.304831636,1221641.41265335,0.10782201518304646,544,20480
push,1,1221641.952799662,1221641.952810593,1.1021038517355919e-05,272,10240
push,1,1221641.952811895,1221641.952816905,5.100155249238014e-06,272,10240
flush_after,1,1221641.952817947,1221642.092651882,0.13983421516604722,544,20480
push,95,1221642.593066536,1221642.593077957,1.1511147022247314e-05,272,10240
push,95,1221642.59307967,1221642.59308473,5.1800161600112915e-06,272,10240
flush_after,95,1221642.593085822,1221642.720653356,0.12756782514043152,544,20480
push,189,1221643.252793425,1221643.252804626,1.1281110346317291e-05,272,10240
push,189,1221643.252806068,1221643.252811298,5.3299590945243835e-06,272,10240
flush_after,189,1221643.25281231,1221643.360651988,0.10784009820781648,544,20480
push,283,1221643.900804081,1221643.900815222,1.1221040040254593e-05,272,10240
push,283,1221643.900816614,1221643.900821523,5.008885636925697e-06,272,10240
flush_after,283,1221643.900822565,1221644.044652485,0.14383021998219192,544,20480
push,377,1221644.545076406,1221644.545087296,1.0969815775752068e-05,272,10240
push,377,1221644.545088679,1221644.545093948,5.359994247555733e-06,272,10240
flush_after,377,1221644.54509484,1221644.616652782,0.07155818189494312,544,20480
push,471,1221645.196797842,1221645.196809975,1.2203119695186615e-05,272,10240
push,471,1221645.196811257,1221645.196816437,5.2801333367824554e-06,272,10240
flush_after,471,1221645.196821146,1221645.304651857,0.10783101199194789,544,20480
push,565,1221645.84479325,1221645.844804221,1.1050840839743614e-05,272,10240
push,565,1221645.844805824,1221645.844810913,5.158828571438789e-06,272,10240
flush_after,565,1221645.844811915,1221645.952653747,0.10784209310077131,544,20480
push,659,1221646.492798617,1221646.492810118,1.1590775102376938e-05,272,10240
push,659,1221646.492811641,1221646.492825577,1.4035962522029877e-05,272,10240
flush_after,659,1221646.492826659,1221646.600653202,0.10782683407887816,544,20480
push,753,1221647.14079723,1221647.14080803,1.0879943147301674e-05,272,10240
push,753,1221647.140809343,1221647.140814402,5.1390379667282104e-06,272,10240
flush_after,753,1221647.140815384,1221647.248652277,0.10783732403069735,544,20480
push,847,1221647.788795734,1221647.788808007,1.234305091202259e-05,272,10240
push,847,1221647.788809329,1221647.788814499,5.269888788461685e-06,272,10240
flush_after,847,1221647.788815491,1221647.896651943,0.10783674218691885,544,20480
push,941,1221648.436795861,1221648.436807533,1.1742115020751953e-05,272,10240
push,941,1221648.436809326,1221648.436814175,4.968838766217232e-06,272,10240
flush_after,941,1221648.436815287,1221648.544653673,0.1078386961016804,544,20480
push,1035,1221649.084798853,1221649.084810485,1.1702068150043488e-05,272,10240
