push,projection_id,start,stop,duration,metadata_size,data_size
"['push', 0, 1263447.638898847, 1263447.638936142, 3.820308484137058e-05, 272, 20480]"
"['push', 94, 1263447.670685414, 1263447.670697008, 1.2571923434734344e-05, 272, 20480]"
"['push', 188, 1263447.702684789, 1263447.702696802, 1.299101859331131e-05, 272, 20480]"
"['push', 282, 1263447.734677878, 1263447.734688913, 1.2431992217898369e-05, 272, 20480]"
"['push', 376, 1263447.770681698, 1263447.77069364, 1.292000524699688e-05, 272, 20480]"
"['push', 470, 1263447.80267772, 1263447.802688196, 1.1384021490812302e-05, 272, 20480]"
"['push', 564, 1263447.834669971, 1263447.834680448, 1.1873198673129082e-05, 272, 20480]"
"['push', 658, 1263447.870671486, 1263447.870682311, 1.2221978977322578e-05, 272, 20480]"
"['push', 752, 1263447.882663726, 1263447.882674272, 1.1942815035581589e-05, 272, 20480]"
"['push', 846, 1263447.914640682, 1263447.914651158, 1.1384021490812302e-05, 272, 20480]"
"['push', 940, 1263447.93930137, 1263447.939311427, 1.1523952707648277e-05, 272, 20480]"
"['push', 1034, 1263447.95064499, 1263447.950654977, 1.1454103514552116e-05, 272, 20480]"
"['push', 1128, 1263447.982635216, 1263447.982645552, 1.1732801795005798e-05, 272, 20480]"
"['push', 1222, 1263448.026655047, 1263448.026665174, 1.1105090379714966e-05, 272, 20480]"
"['push', 1316, 1263448.039359044, 1263448.039369241, 1.1174939572811127e-05, 272, 20480]"
"['push', 1410, 1263448.070640586, 1263448.070651062, 1.1872965842485428e-05, 272, 20480]"
"['push', 1, 1263448.102644152, 1263448.102655117, 1.2361910194158554e-05, 272, 20480]"
"['push', 95, 1263448.134639755, 1263448.134650092, 1.131417229771614e-05, 272, 20480]"
"['push', 189, 1263448.17064993, 1263448.170660336, 1.1384021490812302e-05, 272, 20480]"
"['push', 283, 1263448.20265608, 1263448.202666207, 1.1103926226496696e-05, 272, 20480]"
"['push', 377, 1263448.234637924, 1263448.234648331, 1.1384952813386917e-05, 272, 20480]"
"['push', 471, 1263448.27064789, 1263448.270658715, 1.1803116649389267e-05, 272, 20480]"
"['push', 565, 1263448.282645787, 1263448.282655704, 1.1313939467072487e-05, 272, 20480]"
"['push', 659, 1263448.314641111, 1263448.314650959, 1.1314870789647102e-05, 272, 20480]"
"['push', 753, 1263448.33954408, 1263448.339553928, 1.1313939467072487e-05, 272, 20480]"
"['push', 847, 1263448.350641648, 1263448.350651495, 1.1243857443332672e-05, 272, 20480]"
"['push', 941, 1263448.382637182, 1263448.382647239, 1.1523021385073662e-05, 272, 20480]"
"['push', 1035, 1263448.414645147, 1263448.414655554, 1.1872965842485428e-05, 272, 20480]"
"['push', 1129, 1263448.439591837, 1263448.439602453, 1.1523952707648277e-05, 272, 20480]"
"['push', 1223, 1263448.450637652, 1263448.450648058, 1.1802883818745613e-05, 272, 20480]"
"['push', 1317, 1263448.482641567, 1263448.482651833, 1.1244090273976326e-05, 272, 20480]"
"['push', 1411, 1263448.514634656, 1263448.514644783, 1.1035008355975151e-05, 272, 20480]"
"['push', 2, 1263448.554636564, 1263448.554650742, 1.5573808923363686e-05, 272, 20480]"
"['push', 96, 1263448.586638313, 1263448.586648231, 1.1314870789647102e-05, 272, 20480]"
"['push', 190, 1263448.618647047, 1263448.618657873, 1.1802883818745613e-05, 272, 20480]"
"['push', 284, 1263448.639717103, 1263448.639727719, 1.1594034731388092e-05, 272, 20480]"
"['push', 378, 1263448.65463606, 1263448.654646117, 1.096515916287899e-05, 272, 20480]"
"['push', 472, 1263448.686630546, 1263448.686640743, 1.1593801900744438e-05, 272, 20480]"
"['push', 566, 1263448.718630899, 1263448.718641026, 1.1594034731388092e-05, 272, 20480]"
"['push', 660, 1263448.739772892, 1263448.739783298, 1.1802883818745613e-05, 272, 20480]"
"['push', 754, 1263448.754631016, 1263448.754641213, 1.1105090379714966e-05, 272, 20480]"
"['push', 848, 1263448.786634442, 1263448.78664408, 1.1035008355975151e-05, 272, 20480]"
"['push', 942, 1263448.818640103, 1263448.818650021, 1.1313939467072487e-05, 272, 20480]"
"['push', 1036, 1263448.839861576, 1263448.839871842, 1.1662952601909637e-05, 272, 20480]"
"['push', 1130, 1263448.854648532, 1263448.854658799, 1.1662952601909637e-05, 272, 20480]"
"['push', 1224, 1263448.886637151, 1263448.886647697, 1.1523952707648277e-05, 272, 20480]"
"['push', 1318, 1263448.918632895, 1263448.918642533, 1.0615913197398186e-05, 272, 20480]"
"['push', 1412, 1263448.93989711, 1263448.939906958, 1.1245021596550941e-05, 272, 20480]"
"['push', 3, 1263448.954632034, 1263448.954642161, 1.1523952707648277e-05, 272, 20480]"
"['push', 97, 1263448.986668635, 1263448.986678762, 1.1524185538291931e-05, 272, 20480]"
"['push', 191, 1263449.018631692, 1263449.0186414, 1.1174939572811127e-05, 272, 20480]"
"['push', 285, 1263449.039955693, 1263449.039965959, 1.1662952601909637e-05, 272, 20480]"
"['push', 379, 1263449.054636629, 1263449.054647175, 1.1523952707648277e-05, 272, 20480]"
"['push', 473, 1263449.08662902, 1263449.086638658, 1.1104857549071312e-05, 272, 20480]"
"['push', 567, 1263449.118637754, 1263449.118647811, 1.1453870683908463e-05, 272, 20480]"
"['push', 661, 1263449.14001651, 1263449.140026427, 1.131417229771614e-05, 272, 20480]"
"['push', 755, 1263449.154631376, 1263449.154641014, 1.0615913197398186e-05, 272, 20480]"
"['push', 849, 1263449.186630751, 1263449.186640389, 1.1105090379714966e-05, 272, 20480]"
"['push', 943, 1263449.218636063, 1263449.218646679, 1.1524185538291931e-05, 272, 20480]"
"['push', 1037, 1263449.240071391, 1263449.240081448, 1.1454103514552116e-05, 272, 20480]"
"['push', 1131, 1263449.254629126, 1263449.254639114, 1.0964926332235336e-05, 272, 20480]"
"['push', 1225, 1263449.286627035, 1263449.286637022, 1.1454103514552116e-05, 272, 20480]"
"['push', 1319, 1263449.318637305, 1263449.318647432, 1.1523952707648277e-05, 272, 20480]"
"['push', 1413, 1263449.34007829, 1263449.340087928, 1.0545831173658371e-05, 272, 20480]","['flush_after', 1413, 1263449.3400917, 1263449.418458984, 0.078369100112468, 17408, 1310720]"
"['push', 4, 1263486.094746679, 1263486.094765676, 1.9975006580352783e-05, 272, 20480]"
"['push', 98, 1263486.126622901, 1263486.126633727, 1.2221978977322578e-05, 272, 20480]"
"['push', 192, 1263486.154615709, 1263486.154625976, 1.1663883924484253e-05, 272, 20480]"
"['push', 286, 1263486.186612199, 1263486.186622256, 1.1523952707648277e-05, 272, 20480]"
"['push', 380, 1263486.218613578, 1263486.218624473, 1.2361910194158554e-05, 272, 20480]"
"['push', 474, 1263486.24092231, 1263486.240932646, 1.1733034625649452e-05, 272, 20480]"
"['push', 568, 1263486.254606486, 1263486.254617102, 1.1523952707648277e-05, 272, 20480]"
"['push', 662, 1263486.286615268, 1263486.286625604, 1.1243857443332672e-05, 272, 20480]"
"['push', 756, 1263486.318614691, 1263486.318625237, 1.1943047866225243e-05, 272, 20480]"
"['push', 850, 1263486.340984605, 1263486.340994871, 1.1662952601909637e-05, 272, 20480]"
"['push', 944, 1263486.354606691, 1263486.354616818, 1.1035008355975151e-05, 272, 20480]"
"['push', 1038, 1263486.386610445, 1263486.386620921, 1.1872965842485428e-05, 272, 20480]"
"['push', 1132, 1263486.418615874, 1263486.418626141, 1.1664116755127907e-05, 272, 20480]"
"['push', 1226, 1263486.441041941, 1263486.441051998, 1.0964926332235336e-05, 272, 20480]"
"['push', 1320, 1263486.454607805, 1263486.454617932, 1.1105090379714966e-05, 272, 20480]"
"['push', 1414, 1263486.486609114, 1263486.486619241, 1.1104857549071312e-05, 272, 20480]"
"['push', 5, 1263486.518610981, 1263486.518621947, 1.2361910194158554e-05, 272, 20480]"
"['push', 99, 1263486.541109474, 1263486.54111988, 1.1803116649389267e-05, 272, 20480]"
"['push', 193, 1263486.554604239, 1263486.554613807, 1.0964926332235336e-05, 272, 20480]"
"['push', 287, 1263486.586614138, 1263486.586624684, 1.1454103514552116e-05, 272, 20480]"
"['push', 381, 1263486.618609162, 1263486.61861887, 1.1103926226496696e-05, 272, 20480]"
"['push', 475, 1263486.64116213, 1263486.641172816, 1.1663883924484253e-05, 272, 20480]"
"['push', 569, 1263486.654651169, 1263486.654661505, 1.1733034625649452e-05, 272, 20480]"
"['push', 663, 1263486.686627334, 1263486.68663816, 1.2222910299897194e-05, 272, 20480]"
"['push', 757, 1263486.718611323, 1263486.71862138, 1.1523952707648277e-05, 272, 20480]"
"['push', 851, 1263486.741225263, 1263486.741235251, 1.1453870683908463e-05, 272, 20480]"
"['push', 945, 1263486.754612961, 1263486.754622948, 1.1384021490812302e-05, 272, 20480]"
"['push', 1039, 1263486.786608473, 1263486.7866186, 1.1594034731388092e-05, 272, 20480]"
"['push', 1133, 1263486.81861055, 1263486.818620677, 1.1594034731388092e-05, 272, 20480]"
"['push', 1227, 1263486.841281901, 1263486.841292238, 1.1244788765907288e-05, 272, 20480]"
"['push', 1321, 1263486.854611141, 1263486.854621757, 1.1524185538291931e-05, 272, 20480]"
"['push', 1415, 1263486.886611542, 1263486.886621669, 1.1523952707648277e-05, 272, 20480]"
"['push', 6, 1263486.918645118, 1263486.91865748, 1.3759126886725426e-05, 272, 20480]"
"['push', 100, 1263486.941348386, 1263486.941358234, 1.1245021596550941e-05, 272, 20480]"
"['push', 194, 1263486.954610159, 1263486.954620356, 1.1105090379714966e-05, 272, 20480]"
"['push', 288, 1263486.986611748, 1263486.986621875, 1.1523952707648277e-05, 272, 20480]"
"['push', 382, 1263487.018611101, 1263487.018621228, 1.1594034731388092e-05, 272, 20480]"
"['push', 476, 1263487.04140237, 1263487.041412707, 1.1733965948224068e-05, 272, 20480]"
"['push', 570, 1263487.05472728, 1263487.054738175, 1.2361910194158554e-05, 272, 20480]"
"['push', 664, 1263487.086613559, 1263487.086623756, 1.1594034731388092e-05, 272, 20480]"
"['push', 758, 1263487.118611307, 1263487.118621922, 1.1592870578169823e-05, 272, 20480]"
"['push', 852, 1263487.141464735, 1263487.141475211, 1.1384021490812302e-05, 272, 20480]"
"['push', 946, 1263487.154608615, 1263487.154618253, 1.1105090379714966e-05, 272, 20480]"
"['push', 1040, 1263487.186607828, 1263487.186617886, 1.1524185538291931e-05, 272, 20480]"
"['push', 1134, 1263487.218635188, 1263487.218646084, 1.1872965842485428e-05, 272, 20480]"
"['push', 1228, 1263487.241525493, 1263487.24153555, 1.1523952707648277e-05, 272, 20480]"
"['push', 1322, 1263487.254604769, 1263487.254614757, 1.0966090485453606e-05, 272, 20480]"
"['push', 1416, 1263487.286610059, 1263487.286620256, 1.1594034731388092e-05, 272, 20480]"
"['push', 7, 1263487.318605083, 1263487.318614581, 1.0894844308495522e-05, 272, 20480]"
"['push', 101, 1263487.341608601, 1263487.341618938, 1.1803116649389267e-05, 272, 20480]"
"['push', 195, 1263487.354627464, 1263487.35463787, 1.1313939467072487e-05, 272, 20480]"
"['push', 289, 1263487.38660342, 1263487.386612919, 1.0896008461713791e-05, 272, 20480]"
"['push', 383, 1263487.418602983, 1263487.41861304, 1.1454103514552116e-05, 272, 20480]"
"['push', 477, 1263487.441647848, 1263487.441657766, 1.0894844308495522e-05, 272, 20480]"
"['push', 571, 1263487.454604761, 1263487.454614679, 1.0896008461713791e-05, 272, 20480]"
"['push', 665, 1263487.486606908, 1263487.486616966, 1.1035008355975151e-05, 272, 20480]"
"['push', 759, 1263487.518607309, 1263487.518617297, 1.1453870683908463e-05, 272, 20480]"
"['push', 853, 1263487.541709305, 1263487.541719711, 1.1384021490812302e-05, 272, 20480]"
"['push', 947, 1263487.554628504, 1263487.554638351, 1.1244090273976326e-05, 272, 20480]"
"['push', 1041, 1263487.586618568, 1263487.586628695, 1.1523952707648277e-05, 272, 20480]"
"['push', 1135, 1263487.618608423, 1263487.61861848, 1.1453870683908463e-05, 272, 20480]"
"['push', 1229, 1263487.641795905, 1263487.641805822, 1.1313939467072487e-05, 272, 20480]"
"['push', 1323, 1263487.654637649, 1263487.654648125, 1.1454103514552116e-05, 272, 20480]"
"['push', 1417, 1263487.686581268, 1263487.686591395, 1.1523952707648277e-05, 272, 20480]","['flush_after', 1417, 1263487.686595167, 1263487.75045866, 0.0638654490467161, 17408, 1310720]"
"['push', 8, 1263524.550729213, 1263524.55074793, 2.0114006474614143e-05, 272, 20480]"
"['push', 102, 1263524.586642571, 1263524.586653187, 1.2012897059321404e-05, 272, 20480]"
"['push', 196, 1263524.618627956, 1263524.618638782, 1.2222211807966232e-05, 272, 20480]"
"['push', 290, 1263524.650617112, 1263524.65062717, 1.1455034837126732e-05, 272, 20480]"
