t_wait,t_metadata,metadata_size,t_data,data_size
76.98409824981354,3.951508551836014e-05,272,1.120101660490036e-05,52428800
0.035774871008470654,3.868015483021736e-06,272,5.731126293540001e-06,52428800
0.03597298404201865,3.817025572061539e-06,272,4.848930984735489e-06,52428800
0.030812579207122326,1.0619405657052994e-06,272,1.7730053514242172e-06,52428800
84.57668391405605,6.141839548945427e-06,272,5.810987204313278e-06,52428800
0.035793832037597895,5.3299590945243835e-06,272,4.729023203253746e-06,52428800
0.03593611088581383,4.698056727647781e-06,272,4.609115421772003e-06,52428800
0.03091056109406054,1.4819670468568802e-06,272,1.7031561583280563e-06,52428800
84.57281981408596,6.041955202817917e-06,272,6.291083991527557e-06,52428800
0.03600529208779335,4.088040441274643e-06,272,4.859175533056259e-06,52428800
0.03592454013414681,4.698988050222397e-06,272,3.6158598959445953e-06,52428800
0.03082189499400556,1.2330710887908936e-06,272,1.593027263879776e-06,52428800
84.56035731197335,6.210990250110626e-06,272,6.411923095583916e-06,52428800
0.035884774988517165,3.95788811147213e-06,272,4.7390349209308624e-06,52428800
0.035918148001655936,4.8389192670583725e-06,272,4.077097401022911e-06,52428800
0.030815361998975277,1.6230624169111252e-06,272,1.69314444065094e-06,52428800
84.41662187618203,4.958827048540115e-06,272,6.351852789521217e-06,52428800
0.03600704809650779,4.107831045985222e-06,272,4.92902472615242e-06,52428800
0.03587064309976995,4.197936505079269e-06,272,3.977911546826363e-06,52428800
0.030827996088191867,1.0919757187366486e-06,272,1.4230608940124512e-06,52428800
84.40474362205714,5.309935659170151e-06,272,6.192130967974663e-06,52428800
0.035930149955675006,4.598172381520271e-06,272,4.458008334040642e-06,52428800
0.0359721181448549,4.176981747150421e-06,272,4.799105226993561e-06,52428800
0.030741981929168105,1.1620577424764633e-06,272,1.5229452401399612e-06,52428800
84.59629986691289,4.919013008475304e-06,272,6.120884791016579e-06,52428800
0.0359644100535661,5.22984191775322e-06,272,4.959059879183769e-06,52428800
0.035966614028438926,5.040084943175316e-06,272,4.468020051717758e-06,52428800
0.030783004127442837,1.5229452401399612e-06,272,1.6030389815568924e-06,52428800
84.14443286880851,5.049165338277817e-06,272,6.441958248615265e-06,52428800
0.036034852964803576,5.330191925168037e-06,272,5.220063030719757e-06,52428800
0.035905220080167055,4.7390349209308624e-06,272,4.066852852702141e-06,52428800
0.030721344985067844,1.3131648302078247e-06,272,1.9229482859373093e-06,52428800
84.19673449615948,5.469890311360359e-06,272,5.841022357344627e-06,52428800
0.035998507868498564,4.979083314538002e-06,272,4.7478824853897095e-06,52428800
0.03582887887023389,4.47896309196949e-06,272,4.127854481339455e-06,52428800
0.030809589195996523,1.7138663679361343e-06,272,1.542968675494194e-06,52428800
84.13257411308587,5.7211145758628845e-06,272,6.902962923049927e-06,52428800
0.03595466981641948,5.029141902923584e-06,272,4.989095032215118e-06,52428800
0.03596095088869333,4.198169335722923e-06,272,3.727152943611145e-06,52428800
0.030809323070570827,1.8139835447072983e-06,272,1.6030389815568924e-06,52428800
84.36568241915666,5.239853635430336e-06,272,6.9229863584041595e-06,52428800
0.03596401819959283,4.708999767899513e-06,272,4.537869244813919e-06,52428800
0.03600095701403916,4.237983375787735e-06,272,4.449160769581795e-06,52428800
0.03075130400247872,1.393025740981102e-06,272,1.6731210052967072e-06,52428800
83.28869678406045,4.998873919248581e-06,272,6.251968443393707e-06,52428800
0.0359228290617466,4.0780287235975266e-06,272,4.92902472615242e-06,52428800
0.03597805299796164,4.409113898873329e-06,272,4.458939656615257e-06,52428800
0.030751893995329738,1.3229437172412872e-06,272,1.6130506992340088e-06,52428800
83.1245372579433,5.51086850464344e-06,272,6.912974640727043e-06,52428800
0.036006374983116984,4.268018528819084e-06,272,5.1800161600112915e-06,52428800
0.03594652307219803,4.959991201758385e-06,272,4.017027094960213e-06,52428800
0.030771309975534678,1.1920928955078125e-06,272,1.4330726116895676e-06,52428800
83.01321174087934,4.92902472615242e-06,272,7.1730464696884155e-06,52428800
0.03600566298700869,4.468020051717758e-06,272,4.698988050222397e-06,52428800
0.035962282912805676,4.749046638607979e-06,272,4.47896309196949e-06,52428800
0.03075456921942532,1.5317928045988083e-06,272,1.6328413039445877e-06,52428800
83.20862316084094,5.330191925168037e-06,272,6.782123818993568e-06,52428800
0.03595774318091571,4.598870873451233e-06,272,4.890142008662224e-06,52428800
0.03597429511137307,3.876863047480583e-06,272,4.969071596860886e-06,52428800
0.030799634056165814,1.1820811778306961e-06,272,1.734122633934021e-06,52428800
83.10006008599885,5.058944225311279e-06,272,6.092013791203499e-06,52428800
0.035817080177366734,4.828907549381256e-06,272,4.288041964173317e-06,52428800
0.03596101887524128,3.917142748832703e-06,272,3.926921635866165e-06,52428800
0.030811114935204387,1.1830125004053116e-06,272,1.492910087108612e-06,52428800
83.12433709809557,5.560927093029022e-06,272,6.451969966292381e-06,52428800
0.03595888614654541,4.909001290798187e-06,272,5.048932507634163e-06,52428800
0.03599228896200657,4.2282044887542725e-06,272,4.598870873451233e-06,52428800
0.03078503510914743,1.1730007827281952e-06,272,1.5129335224628448e-06,52428800
83.20813375595026,5.260109901428223e-06,272,6.763031706213951e-06,52428800
0.03595150401815772,4.30806539952755e-06,272,4.748813807964325e-06,52428800
0.035996809136122465,3.446824848651886e-06,272,4.359055310487747e-06,52428800
0.03078660019673407,1.0819640010595322e-06,272,1.4030374586582184e-06,52428800
83.31399021600373,5.409820005297661e-06,272,6.82193785905838e-06,52428800
0.03596286615356803,4.317844286561012e-06,272,4.789093509316444e-06,52428800
0.03598210192285478,4.769070073962212e-06,272,3.6370474845170975e-06,52428800
0.03081878088414669,1.2919772416353226e-06,272,1.7029233276844025e-06,52428800
83.16867367504165,5.190027877688408e-06,272,6.402144208550453e-06,52428800
0.03596842591650784,4.218192771077156e-06,272,4.40794974565506e-06,52428800
0.03590984595939517,3.776978701353073e-06,272,3.99700365960598e-06,52428800
0.030839771032333374,1.6530975699424744e-06,272,1.44285149872303e-06,52428800
83.03641998302191,6.441958248615265e-06,272,6.401911377906799e-06,52428800
0.035880571929737926,4.417961463332176e-06,272,4.138099029660225e-06,52428800
0.03597361710853875,3.9869919419288635e-06,272,4.51807864010334e-06,52428800
0.030805226881057024,9.720679372549057e-07,272,1.5730038285255432e-06,52428800
83.07664823485538,5.7711731642484665e-06,272,6.551854312419891e-06,52428800
0.03593082586303353,4.40794974565506e-06,272,4.51807864010334e-06,52428800
0.03597028995864093,4.71901148557663e-06,272,4.3387990444898605e-06,52428800
0.030811156844720244,1.101987436413765e-06,272,1.5529803931713104e-06,52428800
83.05662502394989,5.2300747483968735e-06,272,6.561866030097008e-06,52428800
0.03595800790935755,5.060108378529549e-06,272,4.6889763325452805e-06,52428800
0.03599314484745264,4.878966137766838e-06,272,3.627035766839981e-06,52428800
0.03077658312395215,1.1320225894451141e-06,272,1.492910087108612e-06,52428800
51.78066051285714,5.4710544645786285e-06,272,6.0710590332746506e-06,52428800
0.01085442490875721,1.2121163308620453e-06,272,1.8731225281953812e-06,52428800
