type,index,start,stop,duration,metadata_size,data_size
push,0,1443368.557032943,1443368.557108915,7.61828850954771e-05,184,20540
push,94,1443369.157182255,1443369.157215818,3.375392407178879e-05,184,20548
push,188,1443369.757282456,1443369.757297875,1.566018909215927e-05,184,20548
push,282,1443370.357361707,1443370.357377357,1.5800120308995247e-05,184,20548
flush_after,282,1443370.357380984,1443370.403812977,0.046432373113930225,736,82192
push,376,1443371.003879905,1443371.003901696,2.1931016817688942e-05,184,20548
push,470,1443371.603967868,1443371.603983507,1.5778932720422745e-05,184,20548
push,564,1443372.204048679,1443372.204064629,1.610000617802143e-05,184,20548
push,658,1443372.804135683,1443372.804153566,1.806393265724182e-05,184,20548
flush_after,658,1443372.804158997,1443372.851810588,0.0476519619114697,736,82192
push,752,1443373.451877213,1443373.451898383,2.1289801225066185e-05,184,20548
push,846,1443374.051959588,1443374.051973444,1.3996148481965065e-05,184,20548
push,940,1443374.652035351,1443374.65204599,1.0750023648142815e-05,184,20548
push,1034,1443375.252106094,1443375.25212007,1.4096032828092575e-05,184,20548
flush_after,1034,1443375.252122374,1443375.299811696,0.04768962296657264,736,82192
push,1128,1443375.899878091,1443375.89989876,2.076895907521248e-05,184,20548
push,1222,1443376.499962019,1443376.499977287,1.5388941392302513e-05,184,20548
push,1316,1443377.100041178,1443377.100054823,1.3765878975391388e-05,184,20548
push,1410,1443377.700119645,1443377.700131317,1.182197593152523e-05,184,20548
flush_after,1410,1443377.700133791,1443377.779811128,0.07967818900942802,736,82192
push,1,1443378.379878405,1443378.379901058,2.2772932425141335e-05,184,20548
push,95,1443378.979964016,1443378.979977601,1.3705110177397728e-05,184,20548
push,189,1443379.58004084,1443379.580055127,1.4427118003368378e-05,184,20548
push,283,1443380.180117304,1443380.180131931,1.4737015590071678e-05,184,20548
flush_after,283,1443380.180134977,1443380.227809261,0.04767455509863794,736,82192
push,377,1443380.827877209,1443380.827903879,2.6799971237778664e-05,184,20548
push,471,1443381.427969693,1443381.427985482,1.588999293744564e-05,184,20548
push,565,1443382.02804805,1443382.028062387,1.4457153156399727e-05,184,20548
push,659,1443382.628135614,1443382.628151134,1.5639932826161385e-05,184,20548
flush_after,659,1443382.628153859,1443382.675809719,0.047656150069087744,736,82192
push,753,1443383.27587439,1443383.275894918,2.0649051293730736e-05,184,20548
push,847,1443383.875958057,1443383.875971733,1.3776123523712158e-05,184,20548
push,941,1443384.476035533,1443384.476047625,1.219194382429123e-05,184,20548
push,1035,1443385.076109291,1443385.076125682,1.654098741710186e-05,184,20548
flush_after,1035,1443385.076129018,1443385.123810185,0.0476814080029726,736,82192
push,1129,1443385.723875238,1443385.723896107,2.0988984033465385e-05,184,20548
push,1223,1443386.323956701,1443386.323970056,1.3475073501467705e-05,184,20548
push,1317,1443386.924032243,1443386.924045117,1.2964010238647461e-05,184,20548
push,1411,1443387.524107174,1443387.524124737,1.768302172422409e-05,184,20548
flush_after,1411,1443387.524127793,1443387.57180942,0.047681877855211496,736,82192
push,2,1443388.171874873,1443388.171894841,2.0167790353298187e-05,184,20548
push,96,1443388.771959582,1443388.771976324,1.687183976173401e-05,184,20548
push,190,1443389.372039954,1443389.372053108,1.3295095413923264e-05,184,20548
push,284,1443389.972115476,1443389.972131015,1.5669036656618118e-05,184,20548
flush_after,284,1443389.97213348,1443390.027809416,0.055676196003332734,736,82192
push,378,1443390.627876953,1443390.627897882,2.1039042621850967e-05,184,20548
push,472,1443391.227961391,1443391.227977101,1.5819910913705826e-05,184,20548
push,566,1443391.828039308,1443391.828053024,1.3835960999131203e-05,184,20548
push,660,1443392.428114189,1443392.428127854,1.378590241074562e-05,184,20548
flush_after,660,1443392.42813102,1443392.475809712,0.0476790030952543,736,82192
push,754,1443393.075876328,1443393.07589859,2.237199805676937e-05,184,20548
push,848,1443393.675961608,1443393.675975364,1.3865996152162552e-05,184,20548
push,942,1443394.276037882,1443394.276053801,1.6059959307312965e-05,184,20548
push,1036,1443394.876117531,1443394.876133501,1.610000617802143e-05,184,20548
flush_after,1036,1443394.876135975,1443394.923809629,0.047673894092440605,736,82192
push,1130,1443395.52387396,1443395.52389552,2.168118953704834e-05,184,20548
push,1224,1443396.123960683,1443396.123973977,1.3385200873017311e-05,184,20548
push,1318,1443396.724035143,1443396.724050542,1.5519093722105026e-05,184,20548
push,1412,1443397.324112999,1443397.324128678,1.5808967873454094e-05,184,20548
flush_after,1412,1443397.324132175,1443397.371811719,0.047679945128038526,736,82192
push,3,1443397.971884846,1443397.971907118,2.2392021492123604e-05,184,20548
push,97,1443398.57197206,1443398.571986117,1.422688364982605e-05,184,20548
push,191,1443399.172049296,1443399.172062741,1.3544922694563866e-05,184,20548
push,285,1443399.772125989,1443399.772143061,1.719314604997635e-05,184,20548
flush_after,285,1443399.772146298,1443399.819812176,0.04766617901623249,736,82192
push,379,1443400.419879723,1443400.419895122,1.552887260913849e-05,184,20548
push,473,1443401.019956006,1443401.019969913,1.4007091522216797e-05,184,20548
push,567,1443401.620031468,1443401.620043731,1.2382864952087402e-05,184,20548
push,661,1443402.220104275,1443402.220118061,1.3865996152162552e-05,184,20548
flush_after,661,1443402.220120896,1443402.267810389,0.04768976313062012,736,82192
push,755,1443402.867873648,1443402.8678907,1.716194674372673e-05,184,20548
push,849,1443403.467950623,1443403.467963687,1.3174023479223251e-05,184,20548
push,943,1443404.068028839,1443404.068046793,1.806393265724182e-05,184,20548
push,1037,1443404.668110623,1443404.668124419,1.3916054740548134e-05,184,20548
flush_after,1037,1443404.668126563,1443404.715810565,0.047684272984042764,736,82192
push,1131,1443405.315874235,1443405.31589256,1.843506470322609e-05,184,20548
push,1225,1443405.915954746,1443405.915966538,1.1913012713193893e-05,184,20548
push,1319,1443406.516028275,1443406.516041149,1.2974021956324577e-05,184,20548
push,1413,1443407.116102545,1443407.116117432,1.5018042176961899e-05,184,20548
flush_after,1413,1443407.116120729,1443407.163810582,0.04769013309851289,736,82192
push,4,1443407.763878149,1443407.763896353,1.833401620388031e-05,184,20548
push,98,1443408.363958269,1443408.363972546,1.4377059414982796e-05,184,20548
push,192,1443408.964040464,1443408.96405418,1.3995915651321411e-05,184,20548
push,286,1443409.564116236,1443409.564131374,1.53188593685627e-05,184,20548
flush_after,286,1443409.564133899,1443409.611810348,0.0476766990032047,736,82192
push,380,1443410.211879738,1443410.211900457,2.081901766359806e-05,184,20548
push,474,1443410.811963495,1443410.811975498,1.2132804840803146e-05,184,20548
push,568,1443411.412036834,1443411.412052743,1.6009900718927383e-05,184,20548
push,662,1443412.012117234,1443412.012134236,1.713191159069538e-05,184,20548
flush_after,662,1443412.012137352,1443412.059809212,0.04767209989950061,736,82192
push,756,1443412.659876879,1443412.659898479,2.1709827706217766e-05,184,20548
push,850,1443413.259960827,1443413.259975324,1.4587072655558586e-05,184,20548
push,944,1443413.860045115,1443413.860059652,1.4656921848654747e-05,184,20548
push,1038,1443414.460123983,1443414.460140244,1.6371021047234535e-05,184,20548
flush_after,1038,1443414.460142749,1443414.507809529,0.04766723117791116,736,82192
push,1132,1443415.10787414,1443415.107893857,1.984718255698681e-05,184,20548
push,1226,1443415.707957246,1443415.707973547,1.640082336962223e-05,184,20548
