type,size,duration
wait_t,1,5.239e-06
wait_t,1,1.886e-06
wait_t,1,1.396e-06
wait_t,1,1.467e-06
mata_t,133,1.397e-06
data_t,10240,3.283e-06
mata_t,132,1.885e-06
data_t,10240,1.466e-06
mata_t,133,1.397e-06
data_t,10240,1.466e-06
mata_t,132,1.397e-06
data_t,10240,1.396e-06
wait_t,1,4.679e-06
wait_t,1,3.282e-06
wait_t,1,1.467e-06
wait_t,1,1.956e-06
mata_t,132,1.397e-06
data_t,10240,1.466e-06
mata_t,132,1.467e-06
data_t,10240,9.08e-07
mata_t,131,1.955e-06
data_t,10240,1.886e-06
mata_t,132,1.466e-06
data_t,10240,9.77e-07
wait_t,1,6.216e-06
wait_t,1,1.397e-06
wait_t,1,1.467e-06
wait_t,1,1.886e-06
mata_t,132,9.08e-07
data_t,10240,1.467e-06
mata_t,132,9.08e-07
data_t,10240,1.466e-06
mata_t,133,9.78e-07
data_t,10240,9.08e-07
mata_t,133,9.08e-07
data_t,10240,9.77e-07
wait_t,1,5.797e-06
wait_t,1,1.467e-06
wait_t,1,1.397e-06
wait_t,1,1.467e-06
mata_t,133,1.397e-06
data_t,10240,1.397e-06
mata_t,134,9.78e-07
data_t,10240,9.08e-07
mata_t,134,9.78e-07
data_t,10240,9.78e-07
mata_t,134,1.396e-06
data_t,10240,1.397e-06
wait_t,1,5.797e-06
wait_t,1,1.886e-06
wait_t,1,1.466e-06
wait_t,1,1.397e-06
mata_t,133,9.08e-07
data_t,10240,1.885e-06
mata_t,133,9.08e-07
data_t,10240,1.397e-06
mata_t,134,1.397e-06
data_t,10240,9.08e-07
mata_t,133,1.397e-06
data_t,10240,1.466e-06
wait_t,1,5.168e-06
wait_t,1,1.397e-06
wait_t,1,1.397e-06
wait_t,1,1.955e-06
mata_t,133,1.886e-06
data_t,10240,1.467e-06
mata_t,133,1.467e-06
data_t,10240,1.467e-06
mata_t,133,1.956e-06
data_t,10240,1.396e-06
mata_t,133,1.886e-06
data_t,10240,1.397e-06
wait_t,1,6.286e-06
wait_t,1,1.886e-06
wait_t,1,9.08e-07
wait_t,1,4.89e-07
mata_t,133,1.467e-06
data_t,10240,9.77e-07
mata_t,133,9.77e-07
data_t,10240,9.78e-07
mata_t,133,9.08e-07
data_t,10240,9.78e-07
mata_t,134,9.78e-07
data_t,10240,9.77e-07
wait_t,1,6.635e-06
wait_t,1,1.885e-06
wait_t,1,1.397e-06
wait_t,1,1.467e-06
mata_t,133,1.467e-06
data_t,10240,1.885e-06
mata_t,133,1.397e-06
data_t,10240,1.467e-06
mata_t,134,1.397e-06
data_t,10240,1.467e-06
mata_t,134,1.467e-06
data_t,10240,1.397e-06
wait_t,1,5.797e-06
wait_t,1,1.886e-06
wait_t,1,1.467e-06
wait_t,1,1.467e-06
mata_t,133,1.397e-06
data_t,10240,1.397e-06
mata_t,133,4.89e-07
data_t,10240,9.08e-07
mata_t,133,1.466e-06
data_t,10240,9.08e-07
mata_t,133,1.467e-06
data_t,10240,9.78e-07
wait_t,1,4.749e-06
wait_t,1,1.886e-06
wait_t,1,1.886e-06
wait_t,1,1.885e-06
mata_t,132,9.78e-07
data_t,10240,1.396e-06
mata_t,133,1.466e-06
data_t,10240,1.886e-06
mata_t,132,1.397e-06
data_t,10240,1.466e-06
mata_t,133,1.397e-06
data_t,10240,1.886e-06
wait_t,1,6.076e-06
wait_t,1,1.467e-06
wait_t,1,1.467e-06
wait_t,1,1.397e-06
mata_t,132,1.467e-06
data_t,10240,1.397e-06
mata_t,133,9.08e-07
data_t,10240,1.397e-06
mata_t,133,1.397e-06
data_t,10240,1.467e-06
mata_t,134,1.397e-06
data_t,10240,1.467e-06
wait_t,1,6.146e-06
wait_t,1,1.397e-06
wait_t,1,9.78e-07
wait_t,1,1.886e-06
mata_t,133,9.77e-07
data_t,10240,1.397e-06
mata_t,132,9.07e-07
data_t,10240,1.397e-06
mata_t,133,1.467e-06
data_t,10240,9.78e-07
mata_t,134,1.397e-06
data_t,10240,1.397e-06
wait_t,1,6.566e-06
wait_t,1,1.397e-06
wait_t,1,1.397e-06
wait_t,1,1.467e-06
mata_t,133,1.397e-06
data_t,10240,1.467e-06
mata_t,133,9.77e-07
data_t,10240,9.08e-07
mata_t,134,9.08e-07
data_t,10240,9.08e-07
mata_t,133,9.78e-07
data_t,10240,1.466e-06
wait_t,1,4.679e-06
wait_t,1,2.445e-06
wait_t,1,1.397e-06
wait_t,1,1.467e-06
mata_t,133,1.397e-06
data_t,10240,1.397e-06
mata_t,133,1.467e-06
data_t,10240,1.397e-06
mata_t,133,1.466e-06
data_t,10240,9.08e-07
mata_t,133,1.467e-06
data_t,10240,1.397e-06
wait_t,1,5.657e-06
wait_t,1,1.397e-06
wait_t,1,1.466e-06
wait_t,1,1.956e-06
mata_t,133,9.08e-07
data_t,10240,1.956e-06
mata_t,133,9.78e-07
data_t,10240,9.78e-07
mata_t,133,9.78e-07
data_t,10240,9.78e-07
mata_t,134,1.467e-06
data_t,10240,1.397e-06
wait_t,1,5.657e-06
wait_t,1,1.886e-06
wait_t,1,1.397e-06
wait_t,1,9.78e-07
mata_t,134,9.78e-07
data_t,10240,1.956e-06
mata_t,133,9.78e-07
data_t,10240,9.08e-07
mata_t,133,9.78e-07
data_t,10240,1.466e-06
mata_t,133,9.08e-07
data_t,10240,9.78e-07
wait_t,1,6.216e-06
wait_t,1,2.375e-06
wait_t,1,1.397e-06
wait_t,1,1.886e-06
mata_t,133,9.77e-07
data_t,10240,1.886e-06
mata_t,131,9.07e-07
data_t,10240,9.78e-07
mata_t,134,9.77e-07
data_t,10240,9.78e-07
mata_t,133,1.467e-06
data_t,10240,1.397e-06
wait_t,1,4.4e-06
wait_t,1,2.375e-06
wait_t,1,1.956e-06
wait_t,1,1.955e-06
mata_t,133,1.466e-06
data_t,10240,1.956e-06
mata_t,133,1.397e-06
data_t,10240,9.77e-07
mata_t,133,1.397e-06
data_t,10240,1.397e-06
mata_t,133,9.78e-07
data_t,10240,1.396e-06
wait_t,1,6.774e-06
wait_t,1,1.885e-06
wait_t,1,9.08e-07
wait_t,1,1.886e-06
mata_t,130,9.08e-07
data_t,10240,9.08e-07
mata_t,133,9.78e-07
data_t,10240,9.08e-07
mata_t,133,9.78e-07
data_t,10240,9.78e-07
mata_t,134,1.467e-06
data_t,10240,1.467e-06
wait_t,1,5.727e-06
wait_t,1,2.304e-06
wait_t,1,1.466e-06
wait_t,1,1.397e-06
mata_t,134,1.396e-06
data_t,10240,1.467e-06
mata_t,134,9.08e-07
data_t,10240,9.78e-07
mata_t,133,1.397e-06
data_t,10240,1.397e-06
mata_t,133,1.467e-06
data_t,10240,1.885e-06
wait_t,1,7.124e-06
wait_t,1,1.886e-06
wait_t,1,1.467e-06
wait_t,1,1.886e-06
mata_t,133,9.78e-07
data_t,10240,1.397e-06
mata_t,133,9.08e-07
data_t,10240,9.77e-07
mata_t,134,9.08e-07
data_t,10240,9.78e-07
mata_t,132,1.397e-06
data_t,10240,1.397e-06
wait_t,1,4.679e-06
wait_t,1,1.397e-06
wait_t,1,1.886e-06
wait_t,1,1.397e-06
mata_t,132,1.397e-06
data_t,10240,1.955e-06
mata_t,133,1.397e-06
data_t,10240,1.467e-06
mata_t,133,1.397e-06
data_t,10240,1.466e-06
mata_t,133,1.396e-06
data_t,10240,1.397e-06
wait_t,1,5.727e-06
wait_t,1,1.886e-06
wait_t,1,1.885e-06
wait_t,1,1.466e-06
mata_t,132,1.397e-06
data_t,10240,1.466e-06
mata_t,133,1.397e-06
data_t,10240,1.397e-06
mata_t,133,9.08e-07
data_t,10240,1.467e-06
mata_t,133,9.78e-07
data_t,10240,1.397e-06
wait_t,1,6.147e-06
wait_t,1,1.466e-06
wait_t,1,1.466e-06
wait_t,1,1.886e-06
mata_t,133,1.467e-06
data_t,10240,1.467e-06
mata_t,134,1.397e-06
data_t,10240,1.397e-06
mata_t,134,1.397e-06
data_t,10240,1.397e-06
mata_t,133,9.08e-07
data_t,10240,1.956e-06
wait_t,1,5.168e-06
wait_t,1,1.886e-06
wait_t,1,1.397e-06
wait_t,1,1.396e-06
mata_t,133,1.397e-06
data_t,10240,1.955e-06
mata_t,134,1.397e-06
data_t,10240,9.78e-07
mata_t,133,9.78e-07
data_t,10240,9.08e-07
mata_t,134,1.467e-06
data_t,10240,9.08e-07
wait_t,1,3.772e-06
wait_t,1,1.956e-06
wait_t,1,1.397e-06
wait_t,1,9.78e-07
mata_t,134,1.396e-06
data_t,10240,1.886e-06
