type,size,duration
Push,26214400,6.6725e-05
Push,26214400,7.915e-06
Push,26214400,7.424e-06
Push,26214400,7.674e-06
Push,26214400,8.095e-06
Push,26214400,6.893e-06
Push,26214400,7.564e-06
Push,26214400,7.744e-06
Push,26214400,8.185e-06
Push,26214400,7.434e-06
Push,26214400,7.114e-06
Push,26214400,7.434e-06
Push,26214400,7.304e-06
Push,26214400,7.304e-06
Push,26214400,7.183e-06
Push,26214400,7.534e-06
Push,26214400,8.416e-06
Push,26214400,7.614e-06
Push,26214400,7.705e-06
Push,26214400,1.4387e-05
Push,26214400,7.855e-06
Push,26214400,7.604e-06
Push,26214400,7.794e-06
Push,26214400,7.224e-06
Push,26214400,7.765e-06
Push,26214400,6.963e-06
Push,26214400,7.134e-06
Push,26214400,7.564e-06
Push,26214400,5.44e-06
Push,26214400,7.033e-06
Push,26214400,7.264e-06
Push,26214400,7.595e-06
Push,26214400,9.689e-06
Push,26214400,7.324e-06
Push,26214400,7.574e-06
Push,26214400,7.254e-06
Push,26214400,7.424e-06
Push,26214400,7.685e-06
Push,26214400,8.015e-06
Push,26214400,7.754e-06
Push,26214400,7.434e-06
Push,26214400,7.714e-06
Push,26214400,7.414e-06
Push,26214400,7.485e-06
Push,26214400,7.705e-06
Push,26214400,7.214e-06
Push,26214400,7.144e-06
Push,26214400,7.373e-06
Push,26214400,7.403e-06
Push,26214400,7.614e-06
Push,26214400,7.484e-06
Push,26214400,7.724e-06
Push,26214400,7.925e-06
Push,26214400,7.294e-06
Push,26214400,5.04e-06
Push,26214400,7.203e-06
Push,26214400,7.574e-06
Push,26214400,7.254e-06
Push,26214400,7.154e-06
Push,26214400,7.654e-06
Push,26214400,7.074e-06
Push,26214400,7.614e-06
Push,26214400,6.812e-06
Push,26214400,7.234e-06
Push,26214400,1.0509e-05
Push,26214400,7.594e-06
Push,26214400,7.945e-06
Push,26214400,7.595e-06
Push,26214400,7.093e-06
Push,26214400,7.404e-06
Push,26214400,8.075e-06
Push,26214400,7.534e-06
Push,26214400,7.565e-06
Push,26214400,7.073e-06
Push,26214400,7.554e-06
Push,26214400,7.414e-06
Push,26214400,7.414e-06
Push,26214400,7.625e-06
Push,26214400,7.634e-06
Push,26214400,1.7052e-05
Push,26214400,7.745e-06
Push,26214400,7.765e-06
Push,26214400,7.484e-06
Push,26214400,6.813e-06
Push,26214400,7.624e-06
Push,26214400,7.764e-06
Push,26214400,7.313e-06
Push,26214400,7.154e-06
Push,26214400,7.434e-06
Push,26214400,7.855e-06
Push,26214400,7.454e-06
Push,26214400,7.294e-06
Push,26214400,7.244e-06
Push,26214400,7.695e-06
Flush,2464153600,0.694271
