type,size,duration
Push,26214400,2.4125e-05
Flush,26214400,0.0635514
Push,26214400,8.215e-06
Flush,26214400,0.0873903
Push,26214400,1.0099e-05
Flush,26214400,0.0662767
Push,26214400,7.344e-06
Flush,26214400,0.0686454
Push,26214400,7.154e-06
Flush,26214400,0.0623809
Push,26214400,6.542e-06
Flush,26214400,0.0784104
Push,26214400,7.614e-06
Flush,26214400,0.0622803
Push,26214400,7.253e-06
Flush,26214400,0.108217
Push,26214400,7.203e-06
Flush,26214400,0.0502299
Push,26214400,6.933e-06
Flush,26214400,0.0621889
Push,26214400,7.294e-06
Flush,26214400,0.0503017
Push,26214400,9.889e-06
Flush,26214400,0.0781156
Push,26214400,7.304e-06
Flush,26214400,0.0360208
Push,26214400,7.243e-06
Flush,26214400,0.0621822
Push,26214400,8.386e-06
Flush,26214400,0.0823414
Push,26214400,8.065e-06
Flush,26214400,0.178139
Push,26214400,7.604e-06
Flush,26214400,0.0462177
Push,26214400,7.584e-06
Flush,26214400,0.0850897
Push,26214400,7.614e-06
Flush,26214400,0.0857581
Push,26214400,1.0259e-05
Flush,26214400,0.0499718
Push,26214400,6.172e-06
Flush,26214400,0.0622164
Push,26214400,7.043e-06
Flush,26214400,0.0760856
Push,26214400,7.514e-06
Flush,26214400,0.0664026
Push,26214400,7.884e-06
Flush,26214400,0.0782681
Push,26214400,1.086e-05
Flush,26214400,0.0675809
Push,26214400,7.615e-06
Flush,26214400,0.0623714
Push,26214400,7.754e-06
Flush,26214400,0.0403912
Push,26214400,7.414e-06
Flush,26214400,0.0577361
Push,26214400,6.953e-06
Flush,26214400,0.0784411
Push,26214400,6.722e-06
Flush,26214400,0.0620886
Push,26214400,7.795e-06
Flush,26214400,0.0904085
Push,26214400,7.564e-06
Flush,26214400,0.246316
Push,26214400,0.0143613
Flush,26214400,0.101346
Push,26214400,7.064e-06
Flush,26214400,0.0743778
Push,26214400,7.474e-06
Flush,26214400,0.0781266
Push,26214400,7.775e-06
Flush,26214400,0.0783705
Push,26214400,1.019e-05
Flush,26214400,0.0540407
Push,26214400,7.474e-06
Flush,26214400,0.0622707
Push,26214400,7.825e-06
Flush,26214400,0.0822065
Push,26214400,7.955e-06
Flush,26214400,0.066422
Push,26214400,8.566e-06
Flush,26214400,0.0761556
Push,26214400,7.615e-06
Flush,26214400,0.0824371
Push,26214400,7.834e-06
Flush,26214400,0.050374
Push,26214400,8.285e-06
Flush,26214400,0.0593481
Push,26214400,6.993e-06
Flush,26214400,0.0424078
Push,26214400,7.384e-06
Flush,26214400,0.106332
Push,26214400,7.785e-06
Flush,26214400,0.0621256
Push,26214400,8.185e-06
Flush,26214400,0.0662661
Push,26214400,7.505e-06
Flush,26214400,0.0703711
Push,26214400,7.584e-06
Flush,26214400,0.0618209
Push,26214400,7.033e-06
Flush,26214400,0.0823613
Push,26214400,7.364e-06
Flush,26214400,0.0583858
Push,26214400,7.705e-06
Flush,26214400,0.0661024
Push,26214400,7.855e-06
Flush,26214400,0.0663278
Push,26214400,6.963e-06
Flush,26214400,0.0824051
Push,26214400,7.023e-06
Flush,26214400,0.110171
Push,26214400,7.444e-06
Flush,26214400,0.085464
Push,26214400,7.855e-06
Flush,26214400,0.0441221
Push,26214400,7.203e-06
Flush,26214400,0.0385379
Push,26214400,6.822e-06
Flush,26214400,0.0719682
Push,26214400,9.337e-06
Flush,26214400,0.0781466
Push,26214400,7.073e-06
Flush,26214400,0.0784419
Push,26214400,7.284e-06
Flush,26214400,0.0701328
Push,26214400,7.274e-06
Flush,26214400,0.406269
Push,26214400,7.575e-06
Flush,26214400,0.0360626
Push,26214400,8.236e-06
Flush,26214400,0.0743386
Push,26214400,6.843e-06
Flush,26214400,0.0783446
Push,26214400,6.983e-06
Flush,26214400,0.0623211
Push,26214400,8.366e-06
Flush,26214400,0.0900627
Push,26214400,8.025e-06
Flush,26214400,0.10242
Push,26214400,8.045e-06
Flush,26214400,0.0900791
Push,26214400,8.516e-06
Flush,26214400,0.130141
Push,26214400,7.924e-06
Flush,26214400,0.0663671
Push,26214400,7.173e-06
Flush,26214400,0.0823829
Push,26214400,7.825e-06
Flush,26214400,0.106412
Push,26214400,7.614e-06
Flush,26214400,0.0699542
Push,26214400,7.735e-06
Flush,26214400,0.0663019
Push,26214400,7.023e-06
Flush,26214400,0.0579612
Push,26214400,7.895e-06
Flush,26214400,0.0565717
Push,26214400,7.985e-06
Flush,26214400,0.0376336
Push,26214400,7.434e-06
Flush,26214400,0.062205
Push,26214400,7.664e-06
Flush,26214400,0.0282189
Push,26214400,7.254e-06
Flush,26214400,0.0459892
Push,26214400,7.604e-06
Flush,26214400,0.0502656
Push,26214400,7.805e-06
Flush,26214400,0.0449938
Push,26214400,8.156e-06
Flush,26214400,0.066147
Push,26214400,8.195e-06
Flush,26214400,0.0614754
Push,26214400,1.057e-05
Flush,26214400,0.0743792
Push,26214400,1.1652e-05
Flush,26214400,0.0644422
Push,26214400,9.508e-06
Flush,26214400,0.0660318
Push,26214400,1.1752e-05
Flush,26214400,0.0495626
Push,26214400,1.078e-05
Flush,26214400,0.0664263
Push,26214400,1.05e-05
Flush,26214400,0.0552429
Push,26214400,1.062e-05
Flush,26214400,0.0819487
Flush,0,4.118e-06
