t_wait,t_metadata,metadata_size,t_data,data_size
2.0742882043123245e-05,8.590053766965866e-06,272,9.078998118638992e-06,26214400
7.262919098138809e-06,2.3748725652694702e-06,272,2.8638169169425964e-06,26214400
5.238223820924759e-06,1.885928213596344e-06,272,2.3744069039821625e-06,26214400
0.09476961381733418,4.330184310674667e-06,272,6.7749060690402985e-06,26214400
0.0971456179395318,4.259869456291199e-06,272,6.564892828464508e-06,26214400
0.0644045271910727,3.841705620288849e-06,272,7.263384759426117e-06,26214400
0.06365079991519451,4.749279469251633e-06,272,7.263850420713425e-06,26214400
0.06426030537113547,4.400033503770828e-06,272,7.194001227617264e-06,26214400
0.06343938922509551,5.237758159637451e-06,272,7.124152034521103e-06,26214400
0.09466268727555871,4.32971864938736e-06,272,5.797017365694046e-06,26214400
0.06441661017015576,4.6798959374427795e-06,272,6.145797669887543e-06,26214400
0.06451250333338976,4.190020263195038e-06,272,6.564892828464508e-06,26214400
0.06434090295806527,4.748813807964325e-06,272,7.68294557929039e-06,26214400
0.061793367844074965,4.190020263195038e-06,272,6.1462633311748505e-06,26214400
0.04546521510928869,4.400033503770828e-06,272,5.727168172597885e-06,26214400
0.055563583970069885,4.748813807964325e-06,272,5.726702511310577e-06,26214400
9.499024599790573e-06,1.3960525393486023e-06,272,2.9332004487514496e-06,26214400
5.238223820924759e-06,1.8849968910217285e-06,272,2.444721758365631e-06,26214400
5.16790896654129e-06,1.885928213596344e-06,272,2.862885594367981e-06,26214400
4.400033503770828e-06,1.9548460841178894e-06,272,2.3739412426948547e-06,26214400
3.7709251046180725e-06,2.3050233721733093e-06,272,2.3748725652694702e-06,26214400
3.4230761229991913e-06,1.955311745405197e-06,272,1.885928213596344e-06,26214400
4.190020263195038e-06,3.771856427192688e-06,272,2.3739412426948547e-06,26214400
4.400033503770828e-06,1.885928213596344e-06,272,1.885928213596344e-06,26214400
4.678964614868164e-06,1.4672987163066864e-06,272,2.3748725652694702e-06,26214400
4.330184310674667e-06,1.955777406692505e-06,272,2.375338226556778e-06,26214400
3.7709251046180725e-06,1.816079020500183e-06,272,2.3748725652694702e-06,26214400
4.331115633249283e-06,1.4659017324447632e-06,272,2.4437904357910156e-06,26214400
3.911089152097702e-06,1.816079020500183e-06,272,1.8156133592128754e-06,26214400
3.842171281576157e-06,1.4659017324447632e-06,272,1.9562430679798126e-06,26214400
3.7709251046180725e-06,1.885928213596344e-06,272,1.885928213596344e-06,26214400
3.3532269299030304e-06,1.9548460841178894e-06,272,1.955777406692505e-06,26214400
2.682022750377655e-05,4.190020263195038e-06,272,6.564892828464508e-06,26214400
6.285961717367172e-06,2.3739412426948547e-06,272,2.862885594367981e-06,26214400
