type,index,start,stop,duration,metadata_size,data_size
push,0,2553888.526184508,2553888.526343537,0.00016042590141296387,184,20540
push,94,2553889.126419102,2553889.126480632,6.341608241200447e-05,184,20548
push,188,2553889.726553753,2553889.726570934,1.857709139585495e-05,184,20548
push,282,2553890.326638606,2553890.326653832,1.6203150153160095e-05,184,20548
push,376,2553890.926724368,2553890.926738615,1.5644356608390808e-05,184,20548
push,470,2553891.526807615,2553891.526822072,1.585390418767929e-05,184,20548
push,564,2553892.126890862,2553892.126903643,1.4177989214658737e-05,184,20548
push,658,2553892.726975576,2553892.726990802,1.669209450483322e-05,184,20548
push,752,2553893.327058893,2553893.327073769,1.6342848539352417e-05,184,20548
push,846,2553893.927139975,2553893.927152756,1.4247838407754898e-05,184,20548
push,940,2553894.52722015,2553894.527235934,1.725088804960251e-05,184,20548
push,1034,2553895.127304165,2553895.127319251,1.599406823515892e-05,184,20548
push,1128,2553895.727387343,2553895.727401311,1.49458646774292e-05,184,20548
push,1222,2553896.32746612,2553896.327484558,1.9905157387256622e-05,184,20548
push,1316,2553896.927522339,2553896.927536377,1.5435274690389633e-05,184,20548
push,1410,2553897.527604399,2553897.527619135,1.5644356608390808e-05,184,20548
flush_after,1410,2553897.527624932,2553897.575525651,0.04790260409936309,2944,328768
push,1,2553898.17560202,2553898.175622414,2.1860934793949127e-05,184,20548
push,95,2553898.775690284,2553898.775704602,1.5784986317157745e-05,184,20548
push,189,2553899.375771006,2553899.37578672,1.669209450483322e-05,184,20548
push,283,2553899.975854591,2553899.975868349,1.5224795788526535e-05,184,20548
push,377,2553900.575936429,2553900.575951725,1.6272999346256256e-05,184,20548
push,471,2553901.176020503,2553901.176037544,1.8508173525333405e-05,184,20548
push,565,2553901.776103948,2553901.776117427,1.4876015484333038e-05,184,20548
push,659,2553902.37618425,2553902.376200873,1.801876351237297e-05,184,20548
push,753,2553902.976270349,2553902.976287042,1.808861270546913e-05,184,20548
push,847,2553903.576354772,2553903.57636923,1.592421904206276e-05,184,20548
push,941,2553904.176438497,2553904.176453094,1.6062986105680466e-05,184,20548
push,1035,2553904.776521453,2553904.776538285,1.822877675294876e-05,184,20548
push,1129,2553905.376609508,2553905.376624803,1.6761943697929382e-05,184,20548
push,1223,2553905.976691766,2553905.97670741,1.7040874809026718e-05,184,20548
push,1317,2553906.576776119,2553906.57679323,1.8508173525333405e-05,184,20548
push,1411,2553907.176861729,2553907.176875348,1.4597084373235703e-05,184,20548
flush_after,1411,2553907.176881005,2553907.223524416,0.046644807793200016,2944,328768
push,2,2553907.823595569,2553907.823614706,2.060411497950554e-05,184,20548
push,96,2553908.423684392,2553908.423701573,1.8647871911525726e-05,184,20548
push,190,2553909.023769444,2553909.02378453,1.6062986105680466e-05,184,20548
push,284,2553909.623852121,2553909.623866578,1.592375338077545e-05,184,20548
push,378,2553910.223935356,2553910.223950372,1.6483012586832047e-05,184,20548
push,472,2553910.824021525,2553910.824042827,2.269865944981575e-05,184,20548
push,566,2553911.424115586,2553911.424134723,2.0602717995643616e-05,184,20548
push,660,2553912.02420399,2553912.024220543,1.7529819160699844e-05,184,20548
push,754,2553912.624290299,2553912.624301823,1.2919772416353226e-05,184,20548
push,848,2553913.224372417,2553913.224385826,1.4876015484333038e-05,184,20548
push,942,2553913.824452929,2553913.824464802,1.3269949704408646e-05,184,20548
push,1036,2553914.424530228,2553914.424544545,1.5294644981622696e-05,184,20548
push,1130,2553915.024611927,2553915.024625267,1.4735851436853409e-05,184,20548
push,1224,2553915.624703962,2553915.624717861,1.529604196548462e-05,184,20548
push,1318,2553916.224785452,2553916.22480403,2.0044390112161636e-05,184,20548
push,1412,2553916.824874275,2553916.824894669,2.1860003471374512e-05,184,20548
flush_after,1412,2553916.824901443,2553916.871525299,0.0466253231279552,2944,328768
push,3,2553917.471603227,2553917.471620268,1.8508173525333405e-05,184,20548
push,97,2553918.071688837,2553918.071705459,1.808907836675644e-05,184,20548
push,191,2553918.67177759,2553918.671794352,1.81589275598526e-05,184,20548
push,285,2553919.271864038,2553919.271878356,1.529604196548462e-05,184,20548
push,379,2553919.871946226,2553919.871958588,1.3758894056081772e-05,184,20548
push,473,2553920.472023805,2553920.472039938,1.711072400212288e-05,184,20548
push,567,2553921.072108297,2553921.072124431,1.753075048327446e-05,184,20548
push,661,2553921.672195025,2553921.672211857,1.822924241423607e-05,184,20548
push,755,2553922.272281543,2553922.272297258,1.669209450483322e-05,184,20548
push,849,2553922.872364919,2553922.872376233,1.2292061001062393e-05,184,20548
push,943,2553923.472443126,2553923.47245891,1.7249956727027893e-05,184,20548
push,1037,2553924.072528666,2553924.072543333,1.6133300960063934e-05,184,20548
push,1131,2553924.672611133,2553924.672629851,2.0114704966545105e-05,184,20548
push,1225,2553925.272697372,2553925.272713575,1.7181038856506348e-05,184,20548
push,1319,2553925.872782423,2553925.872796112,1.4666933566331863e-05,184,20548
push,1413,2553926.472864402,2553926.47287837,1.5434809029102325e-05,184,20548
flush_after,1413,2553926.472883189,2553926.519525553,0.04664376098662615,2944,328768
push,4,2553927.119597893,2553927.119619893,2.339668571949005e-05,184,20548
push,98,2553927.719687624,2553927.719701104,1.49458646774292e-05,184,20548
push,192,2553928.319768415,2553928.319784549,1.7531216144561768e-05,184,20548
push,286,2553928.919855702,2553928.919872394,1.808861270546913e-05,184,20548
push,380,2553929.519945642,2553929.519962055,1.7810147255659103e-05,184,20548
push,474,2553930.12003209,2553930.120048364,1.7739832401275635e-05,184,20548
push,568,2553930.720115256,2553930.720129015,1.515587791800499e-05,184,20548
push,662,2553931.320196257,2553931.320209736,1.49458646774292e-05,184,20548
push,756,2553931.920278305,2553931.920294858,1.794891431927681e-05,184,20548
push,850,2553932.520365452,2553932.520381166,1.7181038856506348e-05,184,20548
push,944,2553933.120456929,2553933.120475507,1.9974075257778168e-05,184,20548
push,1038,2553933.720544075,2553933.720559231,1.6552861779928207e-05,184,20548
push,1132,2553934.32062801,2553934.320644283,1.7249956727027893e-05,184,20548
push,1226,2553934.920714039,2553934.920732128,1.9066035747528076e-05,184,20548
push,1320,2553935.520798532,2553935.520815154,1.801922917366028e-05,184,20548
push,1414,2553936.120884142,2553936.120899507,1.6761943697929382e-05,184,20548
flush_after,1414,2553936.120905164,2553936.167525179,0.04662099201232195,2944,328768
push,5,2553936.767598566,2553936.767618541,2.0952895283699036e-05,184,20548
push,99,2553937.367691021,2553937.36770904,1.9486062228679657e-05,184,20548
push,193,2553937.967777609,2553937.967791438,1.5226192772388458e-05,184,20548
push,287,2553938.567861054,2553938.567878375,1.8717721104621887e-05,184,20548
push,381,2553939.16794862,2553939.167963217,1.5574973076581955e-05,184,20548
push,475,2553939.768029132,2553939.76804303,1.5295110642910004e-05,184,20548
push,569,2553940.36811111,2553940.368129688,2.0045321434736252e-05,184,20548
push,663,2553940.968198955,2553940.968215997,1.8508173525333405e-05,184,20548
push,757,2553941.568286661,2553941.568302515,1.725088804960251e-05,184,20548
push,851,2553942.168369338,2553942.16838603,1.8157996237277985e-05,184,20548
push,945,2553942.768455576,2553942.768471221,1.7041806131601334e-05,184,20548
push,1039,2553943.368539441,2553943.368552501,1.4456920325756073e-05,184,20548
push,1133,2553943.96862121,2553943.968634968,1.5154946595430374e-05,184,20548
push,1227,2553944.568700394,2553944.568713874,1.4876946806907654e-05,184,20548
push,1321,2553945.168785236,2553945.168799903,1.606438308954239e-05,184,20548
push,1415,2553945.768868681,2553945.768883488,1.620408147573471e-05,184,20548
flush_after,1415,2553945.768888656,2553945.815525013,0.0466373348608613,2944,328768
push,6,2553946.415600986,2553946.415624382,2.4373643100261688e-05,184,20548
push,100,2553947.015695326,2553947.015709574,1.56438909471035e-05,184,20548
push,194,2553947.615777793,2553947.615794625,1.822924241423607e-05,184,20548
push,288,2553948.215864242,2553948.215881911,1.9135884940624237e-05,184,20548
push,382,2553948.81595502,2553948.81597255,1.899711787700653e-05,184,20548
push,476,2553949.416043075,2553949.41606256,2.0952429622411728e-05,184,20548
push,570,2553950.016134621,2553950.016149567,1.6342848539352417e-05,184,20548
push,664,2553950.616223867,2553950.616238394,1.592375338077545e-05,184,20548
push,758,2553951.216315642,2553951.216330938,1.6761943697929382e-05,184,20548
push,852,2553951.816398548,2553951.816416078,1.8437858670949936e-05,184,20548
push,946,2553952.416484805,2553952.416501008,1.7600134015083313e-05,184,20548
push,1040,2553953.016570714,2553953.016585241,1.5993136912584305e-05,184,20548
push,1134,2553953.61665334,2553953.616666819,1.4387071132659912e-05,184,20548
push,1228,2553954.21673422,2553954.216750702,1.7949379980564117e-05,184,20548
push,1322,2553954.816821455,2553954.816838636,1.8578022718429565e-05,184,20548
push,1416,2553955.416907852,2553955.416927478,2.1022744476795197e-05,184,20548
flush_after,1416,2553955.416934113,2553955.463527868,0.04659522185102105,2944,328768
push,7,2553956.063602113,2553956.063622088,2.0952895283699036e-05,184,20548
push,101,2553956.663690466,2553956.663704434,1.5364959836006165e-05,184,20548
push,195,2553957.263773651,2553957.263788737,1.648208126425743e-05,184,20548
