push,projection_id,start,stop,duration,metadata_size,data_size
"['push', 0, 1263462.17179413, 1263462.17182598, 3.198999911546707e-05, 272, 20480]"
"['push', 94, 1263462.203592867, 1263462.203602876, 1.0129064321517944e-05, 272, 20480]"
"['push', 188, 1263462.235590827, 1263462.235600876, 1.0159099474549294e-05, 272, 20480]"
"['push', 282, 1263462.267595371, 1263462.267604768, 9.506940841674805e-06, 272, 20480]"
"['push', 376, 1263462.303576805, 1263462.303586734, 1.0068994015455246e-05, 272, 20480]"
"['push', 470, 1263462.335577311, 1263462.335586488, 9.27806831896305e-06, 272, 20480]"
"['push', 564, 1263462.367575302, 1263462.367584328, 9.116949513554573e-06, 272, 20480]"
"['push', 658, 1263462.403579339, 1263462.403588416, 9.158160537481308e-06, 272, 20480]"
"['push', 752, 1263462.415568405, 1263462.415577833, 9.53790731728077e-06, 272, 20480]"
"['push', 846, 1263462.447541921, 1263462.447550707, 8.89599323272705e-06, 272, 20480]"
"['push', 940, 1263462.472153261, 1263462.472161867, 8.68597999215126e-06, 272, 20480]"
"['push', 1034, 1263462.483556768, 1263462.483565605, 8.917180821299553e-06, 272, 20480]"
"['push', 1128, 1263462.515547445, 1263462.515556272, 8.926959708333015e-06, 272, 20480]"
"['push', 1222, 1263462.547667956, 1263462.547677373, 9.486917406320572e-06, 272, 20480]"
"['push', 1316, 1263462.572189949, 1263462.572198335, 8.47596675157547e-06, 272, 20480]"
"['push', 1410, 1263462.583537641, 1263462.583546107, 8.536037057638168e-06, 272, 20480]"
"['push', 1, 1263462.615541283, 1263462.615550581, 9.387964382767677e-06, 272, 20480]"
"['push', 95, 1263462.647535556, 1263462.647544664, 9.187962859869003e-06, 272, 20480]"
"['push', 189, 1263462.672248959, 1263462.672257645, 8.775852620601654e-06, 272, 20480]"
"['push', 283, 1263462.683542971, 1263462.683551447, 8.556060492992401e-06, 272, 20480]"
"['push', 377, 1263462.715542584, 1263462.71555115, 8.645933121442795e-06, 272, 20480]"
"['push', 471, 1263462.747540685, 1263462.747549221, 8.615897968411446e-06, 272, 20480]"
"['push', 565, 1263462.77229845, 1263462.772307086, 8.746981620788574e-06, 272, 20480]"
"['push', 659, 1263462.783528512, 1263462.783536818, 8.425908163189888e-06, 272, 20480]"
"['push', 753, 1263462.81553543, 1263462.815543956, 8.625909686088562e-06, 272, 20480]"
"['push', 847, 1263462.847537679, 1263462.847546315, 8.726026862859726e-06, 272, 20480]"
"['push', 941, 1263462.872363371, 1263462.872371978, 8.67689959704876e-06, 272, 20480]"
"['push', 1035, 1263462.883535915, 1263462.883544471, 8.666887879371643e-06, 272, 20480]"
"['push', 1129, 1263462.915531091, 1263462.915539627, 8.6161307990551e-06, 272, 20480]"
"['push', 1223, 1263463.003578732, 1263463.003587619, 8.977018296718597e-06, 272, 20480]"
"['push', 1317, 1263463.011537266, 1263463.011545752, 8.58609564602375e-06, 272, 20480]"
"['push', 1411, 1263463.043528304, 1263463.04353707, 8.865958079695702e-06, 272, 20480]"
"['push', 2, 1263463.072457917, 1263463.072467595, 9.787967428565025e-06, 272, 20480]"
"['push', 96, 1263463.103534519, 1263463.103543275, 8.835922926664352e-06, 272, 20480]"
"['push', 190, 1263463.135540294, 1263463.135549411, 9.197043254971504e-06, 272, 20480]"
"['push', 284, 1263463.167529679, 1263463.167538605, 8.996110409498215e-06, 272, 20480]"
"['push', 378, 1263463.203526673, 1263463.20353533, 8.746981620788574e-06, 272, 20480]"
"['push', 472, 1263463.211525312, 1263463.211533728, 8.495990186929703e-06, 272, 20480]"
"['push', 566, 1263463.24352747, 1263463.243536086, 8.726026862859726e-06, 272, 20480]"
"['push', 660, 1263463.272568202, 1263463.272576828, 8.695991709828377e-06, 272, 20480]"
"['push', 754, 1263463.303533545, 1263463.303542301, 8.845934644341469e-06, 272, 20480]"
"['push', 848, 1263463.335525945, 1263463.335534612, 8.777016773819923e-06, 272, 20480]"
"['push', 942, 1263463.367528614, 1263463.36753705, 8.516013622283936e-06, 272, 20480]"
"['push', 1036, 1263463.40354761, 1263463.403556948, 9.417999535799026e-06, 272, 20480]"
"['push', 1130, 1263463.411534437, 1263463.411543093, 8.756062015891075e-06, 272, 20480]"
"['push', 1224, 1263463.443528941, 1263463.443537367, 8.506001904606819e-06, 272, 20480]"
"['push', 1318, 1263463.472675792, 1263463.472684578, 8.885981515049934e-06, 272, 20480]"
"['push', 1412, 1263463.503529826, 1263463.503538212, 8.455943316221237e-06, 272, 20480]"
"['push', 3, 1263463.535526544, 1263463.535535211, 8.746981620788574e-06, 272, 20480]"
