type,projection_id,start,stop,duration,metadata_size,data_size
push,0,1229601.629065891,1229601.629098361,3.2630981877446175e-05,272,10240
push,94,1229601.660889061,1229601.660899361,1.0410090908408165e-05,272,10240
push,188,1229601.692867642,1229601.692877601,1.0068994015455246e-05,272,10240
push,282,1229601.724861701,1229601.724870839,9.248033165931702e-06,272,10240
push,376,1229601.760852034,1229601.760861972,1.0028015822172165e-05,272,10240
push,470,1229601.768849055,1229601.768858152,9.20705497264862e-06,272,10240
push,564,1229601.800849137,1229601.800858354,9.297160431742668e-06,272,10240
push,658,1229601.829433772,1229601.829442999,9.296927601099014e-06,272,10240
push,752,1229601.860824113,1229601.860833581,9.577954187989235e-06,272,10240
push,846,1229601.89283292,1229601.892841686,8.847098797559738e-06,272,10240
push,940,1229601.924833151,1229601.924842098,9.017065167427063e-06,272,10240
push,1034,1229601.960824405,1229601.960833402,9.076902642846107e-06,272,10240
push,1128,1229601.968830604,1229601.96883955,9.036855772137642e-06,272,10240
push,1222,1229602.012834629,1229602.012843476,8.956994861364365e-06,272,10240
push,1316,1229602.028833051,1229602.028842198,9.248033165931702e-06,272,10240
push,1410,1229602.072836535,1229602.072845502,9.046867489814758e-06,272,10240
push,1,1229602.088824929,1229602.088834958,1.0129064321517944e-05,272,10240
push,95,1229602.120836902,1229602.120846049,9.238021448254585e-06,272,10240
push,189,1229602.140889976,1229602.140898692,8.797040209174156e-06,272,10240
push,283,1229602.156817146,1229602.156826012,8.925795555114746e-06,272,10240
push,377,1229602.18881913,1229602.188827786,8.756062015891075e-06,272,10240
push,471,1229602.220831023,1229602.22083967,8.736969903111458e-06,272,10240
push,565,1229602.240943648,1229602.240952474,8.907169103622437e-06,272,10240
push,659,1229602.256817317,1229602.256826094,8.846865966916084e-06,272,10240
push,753,1229602.288826285,1229602.288835191,8.987030014395714e-06,272,10240
push,847,1229602.320829923,1229602.320838529,8.68597999215126e-06,272,10240
push,941,1229602.340987391,1229602.340996047,8.767005056142807e-06,272,10240
push,1035,1229602.356830904,1229602.35683953,8.696923032402992e-06,272,10240
push,1129,1229602.388815206,1229602.388823782,8.675968274474144e-06,272,10240
push,1223,1229602.420829494,1229602.420838541,9.136972948908806e-06,272,10240
push,1317,1229602.441153163,1229602.441161969,8.89599323272705e-06,272,10240
push,1411,1229602.456801621,1229602.456810377,8.8568776845932e-06,272,10240
push,2,1229602.488815528,1229602.488825536,1.0098796337842941e-05,272,10240
