push,projection_id,start,stop,duration,metadata_size,data_size
"['push', 0, 1263385.776686222, 1263385.776719374, 3.360304981470108e-05, 272, 20480]"
"['push', 94, 1263385.808474033, 1263385.808484192, 1.0279007256031036e-05, 272, 20480]"
"['push', 188, 1263385.840475224, 1263385.840485333, 1.0230112820863724e-05, 272, 20480]"
"['push', 282, 1263385.87246793, 1263385.872477438, 9.607989341020584e-06, 272, 20480]"
"['push', 376, 1263385.908467923, 1263385.908478252, 1.0438961908221245e-05, 272, 20480]"
"['push', 470, 1263385.94046654, 1263385.940475747, 9.287148714065552e-06, 272, 20480]"
"['push', 564, 1263385.972453274, 1263385.97246191, 8.726026862859726e-06, 272, 20480]"
"['push', 658, 1263386.012462047, 1263386.012471474, 9.498093277215958e-06, 272, 20480]"
"['push', 752, 1263386.02845077, 1263386.028460078, 9.397976100444794e-06, 272, 20480]"
"['push', 846, 1263386.060424701, 1263386.060433307, 8.675968274474144e-06, 272, 20480]"
"['push', 940, 1263386.092437584, 1263386.09244613, 8.6161307990551e-06, 272, 20480]"
"['push', 1034, 1263386.124438134, 1263386.124446741, 8.696923032402992e-06, 272, 20480]"
"['push', 1128, 1263386.156423085, 1263386.156432323, 9.3081034719944e-06, 272, 20480]"
"['push', 1222, 1263386.177099485, 1263386.177108301, 8.89715738594532e-06, 272, 20480]"
"['push', 1316, 1263386.192542423, 1263386.19255153, 9.187031537294388e-06, 272, 20480]"
"['push', 1410, 1263386.224420894, 1263386.22442956, 8.746981620788574e-06, 272, 20480]"
"['push', 1, 1263386.256421575, 1263386.256434749, 1.326482743024826e-05, 272, 20480]"
"['push', 95, 1263386.277135925, 1263386.277144551, 8.71601514518261e-06, 272, 20480]"
"['push', 189, 1263386.292422038, 1263386.292430945, 8.99704173207283e-06, 272, 20480]"
"['push', 283, 1263386.324418411, 1263386.324426947, 8.6161307990551e-06, 272, 20480]"
"['push', 377, 1263386.356409283, 1263386.35641812, 8.92719253897667e-06, 272, 20480]"
"['push', 471, 1263386.377199335, 1263386.377208082, 8.837087079882622e-06, 272, 20480]"
"['push', 565, 1263386.392418203, 1263386.392426618, 8.485978469252586e-06, 272, 20480]"
"['push', 659, 1263386.424415176, 1263386.424423903, 8.78702849149704e-06, 272, 20480]"
"['push', 753, 1263386.456415827, 1263386.456424403, 8.666189387440681e-06, 272, 20480]"
"['push', 847, 1263386.477248038, 1263386.477256594, 8.627073839306831e-06, 272, 20480]"
"['push', 941, 1263386.492425528, 1263386.492434395, 8.956994861364365e-06, 272, 20480]"
"['push', 1035, 1263386.524419155, 1263386.524427842, 8.75699333846569e-06, 272, 20480]"
"['push', 1129, 1263386.556410679, 1263386.556419585, 8.986098691821098e-06, 272, 20480]"
"['push', 1223, 1263386.577307342, 1263386.577315968, 8.706003427505493e-06, 272, 20480]"
"['push', 1317, 1263386.592421162, 1263386.592430028, 8.977018296718597e-06, 272, 20480]"
"['push', 1411, 1263386.624411443, 1263386.624420139, 8.786097168922424e-06, 272, 20480]"
"['push', 2, 1263386.656409989, 1263386.656419818, 9.898794814944267e-06, 272, 20480]"
"['push', 96, 1263386.677352989, 1263386.677362076, 9.167008101940155e-06, 272, 20480]"
"['push', 190, 1263386.69241972, 1263386.692428878, 9.247800335288048e-06, 272, 20480]"
"['push', 284, 1263386.724413678, 1263386.724422315, 8.716946467757225e-06, 272, 20480]"
"['push', 378, 1263386.756413317, 1263386.756422304, 9.056879207491875e-06, 272, 20480]"
"['push', 472, 1263386.777401892, 1263386.777410759, 8.946983143687248e-06, 272, 20480]"
"['push', 566, 1263386.792416326, 1263386.792425052, 8.805887773633003e-06, 272, 20480]"
"['push', 660, 1263386.824406727, 1263386.824415153, 8.485978469252586e-06, 272, 20480]"
"['push', 754, 1263386.856414401, 1263386.856423187, 8.885981515049934e-06, 272, 20480]"
"['push', 848, 1263386.877453822, 1263386.877462238, 8.495990186929703e-06, 272, 20480]"
"['push', 942, 1263386.892408062, 1263386.892420636, 1.2663891538977623e-05, 272, 20480]"
"['push', 1036, 1263386.924427418, 1263386.924436074, 8.736038580536842e-06, 272, 20480]"
"['push', 1130, 1263386.956413471, 1263386.956422197, 8.79610888659954e-06, 272, 20480]"
"['push', 1224, 1263386.977511692, 1263386.977520348, 8.725794032216072e-06, 272, 20480]"
"['push', 1318, 1263386.992407352, 1263386.992416199, 8.906936272978783e-06, 272, 20480]"
"['push', 1412, 1263387.036419786, 1263387.036428502, 8.807051926851273e-06, 272, 20480]"
"['push', 3, 1263387.052409732, 1263387.052418178, 8.526025339961052e-06, 272, 20480]"
"['push', 97, 1263387.077583007, 1263387.077591954, 9.017065167427063e-06, 272, 20480]"
"['push', 191, 1263387.088410797, 1263387.088419102, 8.37491825222969e-06, 272, 20480]"
"['push', 285, 1263387.120408401, 1263387.120416887, 8.57701525092125e-06, 272, 20480]"
"['push', 379, 1263387.152407599, 1263387.152416235, 8.707167580723763e-06, 272, 20480]"
"['push', 473, 1263387.177619467, 1263387.177628104, 8.726958185434341e-06, 272, 20480]"
"['push', 567, 1263387.188410718, 1263387.188419304, 8.675968274474144e-06, 272, 20480]"
"['push', 661, 1263387.22041236, 1263387.220420986, 8.706934750080109e-06, 272, 20480]"
"['push', 755, 1263387.252410045, 1263387.252418641, 8.677132427692413e-06, 272, 20480]"
"['push', 849, 1263387.277673621, 1263387.277682007, 8.455943316221237e-06, 272, 20480]"
"['push', 943, 1263387.288404938, 1263387.288413304, 8.425908163189888e-06, 272, 20480]"
"['push', 1037, 1263387.320406441, 1263387.320414866, 8.495990186929703e-06, 272, 20480]"
"['push', 1131, 1263387.352408263, 1263387.352416659, 8.506001904606819e-06, 272, 20480]"
"['push', 1225, 1263387.377732633, 1263387.37774139, 8.847098797559738e-06, 272, 20480]"
"['push', 1319, 1263387.388412014, 1263387.388421141, 9.236857295036316e-06, 272, 20480]"
"['push', 1413, 1263387.420376987, 1263387.420386034, 9.116949513554573e-06, 272, 20480]","['flush_after', 1413, 1263387.420387768, 1263387.484267791, 0.0638804140035063, 17408, 1310720]"
"['push', 4, 1263424.236523503, 1263424.236540415, 1.706206239759922e-05, 272, 20480]"
"['push', 98, 1263424.244401649, 1263424.244410576, 9.016832336783409e-06, 272, 20480]"
"['push', 192, 1263424.276398221, 1263424.276407168, 9.02707688510418e-06, 272, 20480]"
