type,index,start,stop,duration,metadata_size,data_size
push,0,1258436.104844511,1258436.104911346,6.705592386424541e-05,184,20540
push,94,1258436.704983286,1258436.705017821,3.4694792702794075e-05,184,20548
push,188,1258437.30508432,1258437.305102364,1.820409670472145e-05,184,20548
push,282,1258437.90516706,1258437.905184733,1.7783138900995255e-05,184,20548
push,376,1258438.505248678,1258438.505260891,1.2323027476668358e-05,184,20548
push,470,1258439.105324986,1258439.105339393,1.4567049220204353e-05,184,20548
push,564,1258439.705400613,1258439.705415511,1.5008030459284782e-05,184,20548
push,658,1258440.30548724,1258440.305508359,2.129003405570984e-05,184,20548
push,752,1258440.905573937,1258440.905590238,1.643085852265358e-05,184,20548
push,846,1258441.505653532,1258441.505666436,1.2984033674001694e-05,184,20548
push,940,1258442.105727996,1258442.105741972,1.412699930369854e-05,184,20548
push,1034,1258442.705803162,1258442.705818591,1.5529105439782143e-05,184,20548
push,1128,1258443.305881423,1258443.30589548,1.4147022739052773e-05,184,20548
push,1222,1258443.905958453,1258443.905973511,1.5127938240766525e-05,184,20548
push,1316,1258444.506035742,1258444.506047284,1.1612195521593094e-05,184,20548
push,1410,1258445.106108804,1258445.106124473,1.5729106962680817e-05,184,20548
push,1,1258445.706187256,1258445.706207023,1.9827159121632576e-05,184,20548
push,95,1258446.306270164,1258446.306285102,1.5008030459284782e-05,184,20548
push,189,1258446.906349096,1258446.906361168,1.216190867125988e-05,184,20548
push,283,1258447.506421354,1258447.506434729,1.3445038348436356e-05,184,20548
push,377,1258448.106497801,1258448.106514021,1.6330042853951454e-05,184,20548
push,471,1258448.706578432,1258448.706594151,1.5810132026672363e-05,184,20548
push,565,1258449.306658159,1258449.306677265,1.9175931811332703e-05,184,20548
push,659,1258449.906740911,1258449.906753806,1.2974953278899193e-05,184,20548
push,753,1258450.506816992,1258450.506831038,1.412583515048027e-05,184,20548
push,847,1258451.106893181,1258451.106907869,1.4757970348000526e-05,184,20548
push,941,1258451.706973329,1258451.706990251,1.7001992091536522e-05,184,20548
push,1035,1258452.307052485,1258452.307068234,1.5828991308808327e-05,184,20548
push,1129,1258452.907131801,1258452.907143533,1.1792173609137535e-05,184,20548
push,1223,1258453.507214824,1258453.507230573,1.583993434906006e-05,184,20548
push,1317,1258454.10729416,1258454.107308757,1.4668097719550133e-05,184,20548
push,1411,1258454.707371613,1258454.707387122,1.5568919479846954e-05,184,20548
push,2,1258455.307452111,1258455.307474733,2.270285040140152e-05,184,20548
push,96,1258455.90753846,1258455.907554871,1.6520963981747627e-05,184,20548
push,190,1258456.507617155,1258456.507633396,1.6320962458848953e-05,184,20548
push,284,1258457.107697523,1258457.107718112,2.0649051293730736e-05,184,20548
push,378,1258457.70778218,1258457.707796887,1.4777062460780144e-05,184,20548
push,472,1258458.307859452,1258458.307877465,1.8083956092596054e-05,184,20548
push,566,1258458.907941473,1258458.907954297,1.2884149327874184e-05,184,20548
push,660,1258459.508017473,1258459.508034385,1.6991980373859406e-05,184,20548
push,754,1258460.108098572,1258460.108115123,1.6631092876195908e-05,184,20548
push,848,1258460.708177197,1258460.708195531,1.8415041267871857e-05,184,20548
push,942,1258461.308261222,1258461.308273124,1.1971918866038322e-05,184,20548
push,1036,1258461.908335759,1258461.908348072,1.2453878298401833e-05,184,20548
push,1130,1258462.50840669,1258462.508422169,1.554889604449272e-05,184,20548
push,1224,1258463.108484613,1258463.108502146,1.7622951418161392e-05,184,20548
push,1318,1258463.708564781,1258463.708579138,1.444714143872261e-05,184,20548
push,1412,1258464.308642373,1258464.308655608,1.3295095413923264e-05,184,20548
push,3,1258464.90872209,1258464.908740595,1.866486854851246e-05,184,20548
push,97,1258465.50880338,1258465.508822626,1.934613101184368e-05,184,20548
push,191,1258466.108886894,1258466.108906441,1.9636936485767365e-05,184,20548
push,285,1258466.708972442,1258466.708990415,1.8044142052531242e-05,184,20548
push,379,1258467.309054553,1258467.309072637,1.815403811633587e-05,184,20548
push,473,1258467.909137065,1258467.909152695,1.5789875760674477e-05,184,20548
push,567,1258468.50921548,1258468.509234435,1.903506927192211e-05,184,20548
push,661,1258469.109300577,1258469.109315284,1.477682963013649e-05,184,20548
push,755,1258469.709377629,1258469.709393248,1.5699071809649467e-05,184,20548
push,849,1258470.309457385,1258470.309470991,1.3665994629263878e-05,184,20548
push,943,1258470.9095359,1258470.909552431,1.6591046005487442e-05,184,20548
push,1037,1258471.509615697,1258471.509629683,1.405598595738411e-05,184,20548
push,1131,1258472.109691056,1258472.10970429,1.3323966413736343e-05,184,20548
push,1225,1258472.709765152,1258472.709777485,1.2422911822795868e-05,184,20548
push,1319,1258473.309846692,1258473.309861249,1.4638062566518784e-05,184,20548
