type,size,duration
Push,26214400,0.0243495
Push,26214400,7.614e-06
Push,26214400,8.155e-06
Push,26214400,7.945e-06
Push,26214400,8.656e-06
Push,26214400,7.965e-06
Push,26214400,8.025e-06
Push,26214400,7.864e-06
Push,26214400,8.486e-06
Push,26214400,7.434e-06
Push,26214400,7.494e-06
Push,26214400,7.514e-06
Push,26214400,8.206e-06
Push,26214400,7.534e-06
Push,26214400,7.765e-06
Push,26214400,7.233e-06
Push,26214400,9.157e-06
Push,26214400,7.535e-06
Push,26214400,8.015e-06
Push,26214400,7.655e-06
Push,26214400,7.585e-06
Push,26214400,7.544e-06
Push,26214400,7.935e-06
Push,26214400,6.863e-06
Push,26214400,7.734e-06
Push,26214400,7.234e-06
Push,26214400,7.815e-06
Push,26214400,7.964e-06
Push,26214400,8.456e-06
Push,26214400,7.725e-06
Push,26214400,7.845e-06
Push,26214400,8.286e-06
Push,26214400,9.928e-06
Push,26214400,7.504e-06
Push,26214400,7.734e-06
Push,26214400,7.635e-06
Push,26214400,7.314e-06
Push,26214400,7.534e-06
Push,26214400,7.484e-06
Push,26214400,7.965e-06
Push,26214400,7.915e-06
Push,26214400,7.744e-06
Push,26214400,7.945e-06
Push,26214400,7.524e-06
Push,26214400,8.005e-06
Push,26214400,7.504e-06
Push,26214400,7.785e-06
Push,26214400,7.193e-06
Push,26214400,7.614e-06
Push,26214400,7.504e-06
Push,26214400,7.264e-06
Push,26214400,8.195e-06
Push,26214400,8.035e-06
Push,26214400,7.113e-06
Push,26214400,7.895e-06
Push,26214400,7.935e-06
Push,26214400,7.975e-06
Push,26214400,7.645e-06
Push,26214400,8.355e-06
Push,26214400,7.875e-06
Push,26214400,8.075e-06
Push,26214400,7.494e-06
Push,26214400,8.306e-06
Push,26214400,7.674e-06
Push,26214400,1.063e-05
Push,26214400,8.145e-06
Push,26214400,7.654e-06
Push,26214400,8.977e-06
Push,26214400,7.494e-06
Push,26214400,8.185e-06
Push,26214400,1.627e-05
Push,26214400,7.434e-06
Push,26214400,7.695e-06
Push,26214400,7.975e-06
Push,26214400,8.135e-06
Push,26214400,8.035e-06
Push,26214400,7.795e-06
Push,26214400,8.536e-06
Push,26214400,7.825e-06
Push,26214400,8.225e-06
Push,26214400,7.944e-06
Push,26214400,8.466e-06
Push,26214400,0.0160148
Push,26214400,7.574e-06
Push,26214400,7.884e-06
Push,26214400,7.013e-06
Push,26214400,7.584e-06
Push,26214400,7.374e-06
Push,26214400,7.795e-06
Push,26214400,7.464e-06
Push,26214400,7.845e-06
Push,26214400,7.654e-06
Push,26214400,7.223e-06
Push,26214400,7.654e-06
Flush,2464153600,0.415274
