type,index,start,stop,duration,metadata_size,data_size
push,0,1263429.504520274,1263429.50459689,7.801293395459652e-05,184,20540
push,94,1263430.104672602,1263430.104709967,3.8762111216783524e-05,184,20548
push,188,1263430.704781768,1263430.704800136,1.9764993339776993e-05,184,20548
push,282,1263431.304870819,1263431.304885905,1.6483012586832047e-05,184,20548
push,376,1263431.904954632,1263431.904968461,1.5225959941744804e-05,184,20548
push,470,1263432.505036979,1263432.505050598,1.5015946701169014e-05,184,20548
push,564,1263433.105120932,1263433.105141046,2.151099033653736e-05,184,20548
push,658,1263433.705217386,1263433.705234148,1.8159160390496254e-05,184,20548
push,752,1263434.305302666,1263434.30532306,2.1860934793949127e-05,184,20548
push,846,1263434.905391159,1263434.90540827,1.808907836675644e-05,184,20548
push,940,1263435.505477207,1263435.505494039,1.871795393526554e-05,184,20548
push,1034,1263436.105562278,1263436.105577922,1.7110956832766533e-05,184,20548
push,1128,1263436.705645532,1263436.70565943,1.529487781226635e-05,184,20548
push,1222,1263437.30572746,1263437.305743174,1.7181038856506348e-05,184,20548
push,1316,1263437.905809806,1263437.90582126,1.2851087376475334e-05,184,20548
push,1410,1263438.50588901,1263438.50590668,1.913611777126789e-05,184,20548
push,1,1263439.105975268,1263439.105997547,2.374616451561451e-05,184,20548
push,95,1263439.706064179,1263439.706078567,1.529604196548462e-05,184,20548
push,189,1263440.306145618,1263440.306159866,1.5713972970843315e-05,184,20548
push,283,1263440.906227196,1263440.906241095,1.529487781226635e-05,184,20548
push,377,1263441.506306749,1263441.506320508,1.4737015590071678e-05,184,20548
push,471,1263442.106386651,1263442.106403413,1.81589275598526e-05,184,20548
push,565,1263442.706472769,1263442.706484293,1.2431992217898369e-05,184,20548
push,659,1263443.306559376,1263443.306574881,1.6971956938505173e-05,184,20548
push,753,1263443.906641513,1263443.906657437,1.7390819266438484e-05,184,20548
push,847,1263444.506724,1263444.506742857,2.025393769145012e-05,184,20548
push,941,1263445.106812562,1263445.106829114,1.794891431927681e-05,184,20548
push,1035,1263445.706896864,1263445.70691209,1.6691861674189568e-05,184,20548
push,1129,1263446.306988639,1263446.307002258,1.5015946701169014e-05,184,20548
push,1223,1263446.907067913,1263446.907083767,1.725088804960251e-05,184,20548
push,1317,1263447.507150609,1263447.50716772,1.8576858565211296e-05,184,20548
push,1411,1263448.10723533,1263448.107248739,1.4387071132659912e-05,184,20548
push,2,1263448.707319562,1263448.707338699,2.053380012512207e-05,184,20548
push,96,1263449.307405261,1263449.307421883,1.7529819160699844e-05,184,20548
push,190,1263449.907490122,1263449.907505976,1.7251120880246162e-05,184,20548
push,284,1263450.507574005,1263450.507593142,2.060295082628727e-05,184,20548
push,378,1263451.107662148,1263451.107680098,1.892796717584133e-05,184,20548
push,472,1263451.707747708,1263451.707763003,1.6691861674189568e-05,184,20548
push,566,1263452.307828867,1263452.307847026,1.906696707010269e-05,184,20548
push,660,1263452.90791708,1263452.907930769,1.5086028724908829e-05,184,20548
push,754,1263453.507999776,1263453.50801989,2.151099033653736e-05,184,20548
push,848,1263454.108089735,1263454.108106427,1.81589275598526e-05,184,20548
push,942,1263454.70817285,1263454.708186609,1.515587791800499e-05,184,20548
push,1036,1263455.30825841,1263455.308272937,1.5922822058200836e-05,184,20548
push,1130,1263455.908339499,1263455.908357029,1.8996885046362877e-05,184,20548
push,1224,1263456.508425547,1263456.508439027,1.4876015484333038e-05,184,20548
push,1318,1263457.108506357,1263457.108524376,1.9485829398036003e-05,184,20548
push,1412,1263457.708591497,1263457.708605815,1.571490429341793e-05,184,20548
push,3,1263458.308676568,1263458.308691793,1.6691861674189568e-05,184,20548
push,97,1263458.908757727,1263458.908773721,1.7391052097082138e-05,184,20548
push,191,1263459.508841959,1263459.508862004,2.1441839635372162e-05,184,20548
push,285,1263460.108929963,1263460.108948331,1.9834842532873154e-05,184,20548
push,379,1263460.709015941,1263460.709032215,1.7669983208179474e-05,184,20548
push,473,1263461.309098986,1263461.309116726,1.871795393526554e-05,184,20548
push,567,1263461.909184336,1263461.9092004,1.7461134120821953e-05,184,20548
push,661,1263462.509268848,1263462.509283794,1.634308136999607e-05,184,20548
push,755,1263463.109353779,1263463.109373753,2.0952196791768074e-05,184,20548
push,849,1263463.709442551,1263463.709456728,1.5154946595430374e-05,184,20548
push,943,1263464.30952811,1263464.309542986,1.6272999346256256e-05,184,20548
push,1037,1263464.909611434,1263464.90963106,2.060295082628727e-05,184,20548
push,1131,1263465.509699578,1263465.509714314,1.613306812942028e-05,184,20548
push,1225,1263466.109781575,1263466.109799804,1.9205966964364052e-05,184,20548
push,1319,1263466.709867344,1263466.709880125,1.4246907085180283e-05,184,20548
push,1413,1263467.309948154,1263467.309964497,1.774006523191929e-05,184,20548
flush_after,1413,1263467.309970573,1263467.356263748,0.04629415203817189,11776,1315072
push,4,1263467.956338761,1263467.956360691,2.339715138077736e-05,184,20548
push,98,1263468.556429419,1263468.556446041,1.8018996343016624e-05,184,20548
push,192,1263469.156516025,1263469.156533276,1.8647871911525726e-05,184,20548
push,286,1263469.756601236,1263469.756620861,2.060295082628727e-05,184,20548
push,380,1263470.356709354,1263470.356726046,1.8157996237277985e-05,184,20548
push,474,1263470.956793865,1263470.956808183,1.578405499458313e-05,184,20548
push,568,1263471.556876282,1263471.556890529,1.5225028619170189e-05,184,20548
push,662,1263472.156957581,1263472.156976228,2.0114006474614143e-05,184,20548
push,756,1263472.757045654,1263472.75706521,2.102181315422058e-05,184,20548
push,850,1263473.357133029,1263473.357146788,1.515587791800499e-05,184,20548
push,944,1263473.957223897,1263473.957240659,1.864694058895111e-05,184,20548
push,1038,1263474.557310504,1263474.557323913,1.4876015484333038e-05,184,20548
push,1132,1263475.157394945,1263475.157413872,2.0324019715189934e-05,184,20548
push,1226,1263475.757481203,1263475.75749133,1.1105090379714966e-05,184,20548
push,1320,1263476.357556496,1263476.357572559,1.7459969967603683e-05,184,20548
push,1414,1263476.957641566,1263476.957655115,1.4946097508072853e-05,184,20548
push,5,1263477.55772503,1263477.557741094,1.7530051991343498e-05,184,20548
push,99,1263478.157808983,1263478.157824208,1.6622012481093407e-05,184,20548
push,193,1263478.757894542,1263478.757906345,1.3269949704408646e-05,184,20548
push,287,1263479.357972489,1263479.357987644,1.6551930457353592e-05,184,20548
push,381,1263479.958055394,1263479.958072575,1.8578022718429565e-05,184,20548
push,475,1263480.558140325,1263480.558156319,1.6902107745409012e-05,184,20548
push,569,1263481.15822337,1263481.158243484,2.151099033653736e-05,184,20548
push,663,1263481.758313888,1263481.758330091,1.7181038856506348e-05,184,20548
push,757,1263482.3583984,1263482.358414044,1.7110956832766533e-05,184,20548
push,851,1263482.958482562,1263482.958498905,1.7739832401275635e-05,184,20548
push,945,1263483.558566934,1263483.558585442,1.9415980204939842e-05,184,20548
push,1039,1263484.158654938,1263484.158674423,2.095196396112442e-05,184,20548
push,1133,1263484.758746015,1263484.758762288,1.7739133909344673e-05,184,20548
