push,projection_id,start,stop,duration,metadata_size,data_size
"['push', 0, 1263477.619341236, 1263477.619376291, 3.530597314238548e-05, 272, 20480]"
"['push', 94, 1263477.651143178, 1263477.651153367, 1.0318821296095848e-05, 272, 20480]"
"['push', 188, 1263477.683136158, 1263477.683146557, 1.0549090802669525e-05, 272, 20480]"
"['push', 282, 1263477.715142913, 1263477.715152832, 1.0038958862423897e-05, 272, 20480]"
"['push', 376, 1263477.751125068, 1263477.751135358, 1.0430114343762398e-05, 272, 20480]"
"['push', 470, 1263477.783130452, 1263477.783139579, 9.20705497264862e-06, 272, 20480]"
"['push', 564, 1263477.815126979, 1263477.815135875, 8.985865861177444e-06, 272, 20480]"
"['push', 658, 1263477.851133589, 1263477.851142787, 9.258044883608818e-06, 272, 20480]"
"['push', 752, 1263477.863126472, 1263477.86313614, 9.787967428565025e-06, 272, 20480]"
"['push', 846, 1263477.883135316, 1263477.883145615, 1.0399147868156433e-05, 272, 20480]"
"['push', 940, 1263477.899101313, 1263477.89911018, 8.936971426010132e-06, 272, 20480]"
"['push', 1034, 1263477.919704611, 1263477.919713508, 8.956994861364365e-06, 272, 20480]"
"['push', 1128, 1263477.935096483, 1263477.9351054, 8.99704173207283e-06, 272, 20480]"
"['push', 1222, 1263477.967096246, 1263477.967104802, 8.645933121442795e-06, 272, 20480]"
"['push', 1316, 1263478.011108278, 1263478.011117164, 8.965842425823212e-06, 272, 20480]"
"['push', 1410, 1263478.019751113, 1263478.01975987, 8.847098797559738e-06, 272, 20480]"
"['push', 1, 1263478.051102822, 1263478.051112189, 9.467126801609993e-06, 272, 20480]"
"['push', 95, 1263478.083097845, 1263478.083106471, 8.716946467757225e-06, 272, 20480]"
"['push', 189, 1263478.115105323, 1263478.115113939, 8.695991709828377e-06, 272, 20480]"
"['push', 283, 1263478.151113016, 1263478.151121652, 8.695991709828377e-06, 272, 20480]"
"['push', 377, 1263478.159199649, 1263478.159208405, 8.835922926664352e-06, 272, 20480]"
"['push', 471, 1263478.191095767, 1263478.191105746, 1.0068994015455246e-05, 272, 20480]"
"['push', 565, 1263478.219852774, 1263478.21986162, 8.916016668081284e-06, 272, 20480]"
"['push', 659, 1263478.251080179, 1263478.251088965, 8.856179192662239e-06, 272, 20480]"
"['push', 753, 1263478.283093517, 1263478.283102013, 8.576083928346634e-06, 272, 20480]"
"['push', 847, 1263478.315087489, 1263478.315095875, 8.545815944671631e-06, 272, 20480]"
"['push', 941, 1263478.351085464, 1263478.35109425, 8.866889402270317e-06, 272, 20480]"
"['push', 1035, 1263478.35908843, 1263478.359096906, 8.58609564602375e-06, 272, 20480]"
"['push', 1129, 1263478.391077984, 1263478.39108647, 8.546048775315285e-06, 272, 20480]"
"['push', 1223, 1263478.41996302, 1263478.419971967, 9.037088602781296e-06, 272, 20480]"
"['push', 1317, 1263478.451087382, 1263478.451096088, 8.817063644528389e-06, 272, 20480]"
"['push', 1411, 1263478.483078188, 1263478.483087786, 9.68901440501213e-06, 272, 20480]"
"['push', 2, 1263478.515078252, 1263478.51508802, 9.898096323013306e-06, 272, 20480]"
"['push', 96, 1263478.583089634, 1263478.583098882, 9.327894076704979e-06, 272, 20480]"
"['push', 190, 1263478.591087582, 1263478.591096699, 9.177019819617271e-06, 272, 20480]"
"['push', 284, 1263478.620060633, 1263478.620069409, 8.856179192662239e-06, 272, 20480]"
"['push', 378, 1263478.651080389, 1263478.651088875, 8.57585109770298e-06, 272, 20480]"
"['push', 472, 1263478.683086323, 1263478.68309498, 8.736969903111458e-06, 272, 20480]"
"['push', 566, 1263478.715091306, 1263478.715100333, 9.09692607820034e-06, 272, 20480]"
"['push', 660, 1263478.751079142, 1263478.751088249, 9.186798706650734e-06, 272, 20480]"
"['push', 754, 1263478.759076717, 1263478.759085664, 9.036855772137642e-06, 272, 20480]"
"['push', 848, 1263478.791078915, 1263478.791087591, 8.767005056142807e-06, 272, 20480]"
"['push', 942, 1263478.82016602, 1263478.820174576, 8.626142516732216e-06, 272, 20480]"
"['push', 1036, 1263478.851093703, 1263478.85110278, 9.146984666585922e-06, 272, 20480]"
"['push', 1130, 1263478.883093156, 1263478.883102443, 9.378185495734215e-06, 272, 20480]"
"['push', 1224, 1263478.91508287, 1263478.915091756, 8.99704173207283e-06, 272, 20480]"
"['push', 1318, 1263478.951086635, 1263478.951095572, 9.057112038135529e-06, 272, 20480]"
"['push', 1412, 1263478.959081757, 1263478.959090403, 8.746981620788574e-06, 272, 20480]"
"['push', 3, 1263478.991077863, 1263478.99108675, 8.977018296718597e-06, 272, 20480]"
"['push', 97, 1263479.035086238, 1263479.035095234, 9.066890925168991e-06, 272, 20480]"
"['push', 191, 1263479.051080279, 1263479.051089185, 8.995877578854561e-06, 272, 20480]"
"['push', 285, 1263479.083080362, 1263479.083089329, 9.046867489814758e-06, 272, 20480]"
"['push', 379, 1263479.151080443, 1263479.15108916, 8.797040209174156e-06, 272, 20480]"
"['push', 473, 1263479.183080497, 1263479.183089313, 8.89599323272705e-06, 272, 20480]"
"['push', 567, 1263479.215081232, 1263479.215089818, 8.695991709828377e-06, 272, 20480]"
"['push', 661, 1263479.251080429, 1263479.251089355, 9.006122127175331e-06, 272, 20480]"
"['push', 755, 1263479.26307822, 1263479.263087127, 8.987030014395714e-06, 272, 20480]"
"['push', 849, 1263479.295085417, 1263479.295094243, 8.916947990655899e-06, 272, 20480]"
"['push', 943, 1263479.320439797, 1263479.320448494, 8.78702849149704e-06, 272, 20480]"
"['push', 1037, 1263479.331075797, 1263479.331084594, 8.896924555301666e-06, 272, 20480]"
"['push', 1131, 1263479.363077775, 1263479.363086431, 8.735805749893188e-06, 272, 20480]"
"['push', 1225, 1263479.395075053, 1263479.395083989, 9.037088602781296e-06, 272, 20480]"
"['push', 1319, 1263479.420494725, 1263479.420503551, 8.916947990655899e-06, 272, 20480]"
"['push', 1413, 1263479.431049894, 1263479.43105821, 8.395873010158539e-06, 272, 20480]","['flush_after', 1413, 1263479.431060263, 1263479.478937268, 0.04787741508334875, 17408, 1310720]"
"['push', 4, 1263516.071189881, 1263516.071207114, 1.739291474223137e-05, 272, 20480]"
"['push', 98, 1263516.098890287, 1263516.098899554, 9.356997907161713e-06, 272, 20480]"
"['push', 192, 1263516.127072135, 1263516.127081332, 9.318115189671516e-06, 272, 20480]"
"['push', 286, 1263516.159066026, 1263516.159074943, 9.016832336783409e-06, 272, 20480]"
"['push', 380, 1263516.191062301, 1263516.191071428, 9.228009730577469e-06, 272, 20480]"
"['push', 474, 1263516.22706248, 1263516.227071216, 8.81589949131012e-06, 272, 20480]"
"['push', 568, 1263516.259065808, 1263516.259074995, 9.288080036640167e-06, 272, 20480]"
"['push', 662, 1263516.29106569, 1263516.291074376, 8.77678394317627e-06, 272, 20480]"
"['push', 756, 1263516.327062311, 1263516.327071358, 9.13720577955246e-06, 272, 20480]"
"['push', 850, 1263516.339064351, 1263516.339072857, 8.595874533057213e-06, 272, 20480]"
"['push', 944, 1263516.371063101, 1263516.371071657, 8.645933121442795e-06, 272, 20480]"
"['push', 1038, 1263516.399046617, 1263516.399055224, 8.666887879371643e-06, 272, 20480]"
"['push', 1132, 1263516.43106257, 1263516.431071025, 8.536037057638168e-06, 272, 20480]"
"['push', 1226, 1263516.463063935, 1263516.463072591, 8.726026862859726e-06, 272, 20480]"
"['push', 1320, 1263516.495063486, 1263516.495072593, 9.177019819617271e-06, 272, 20480]"
"['push', 1414, 1263516.571072974, 1263516.571081771, 8.88691283762455e-06, 272, 20480]"
"['push', 5, 1263516.599127724, 1263516.599137452, 9.818002581596375e-06, 272, 20480]"
"['push', 99, 1263516.631068846, 1263516.631077853, 9.106937795877457e-06, 272, 20480]"
"['push', 193, 1263516.663062878, 1263516.663071634, 8.845934644341469e-06, 272, 20480]"
"['push', 287, 1263516.695066397, 1263516.695075093, 8.775852620601654e-06, 272, 20480]"
