type,index,start,stop,duration,metadata_size,data_size
push,0,1228365.028320826,1228365.028386299,6.5614003688097e-05,184,20540
push,94,1228365.62845815,1228365.628486784,2.8813956305384636e-05,184,20548
flush_after,94,1228365.628491122,1228365.675325502,0.046834781067445874,368,41096
push,188,1228366.275393636,1228366.275414505,2.1029962226748466e-05,184,20548
push,282,1228366.875479373,1228366.875497777,1.856498420238495e-05,184,20548
flush_after,282,1228366.875501124,1228366.923324871,0.047824017936363816,368,41096
push,376,1228367.523393145,1228367.523414084,2.110004425048828e-05,184,20548
push,470,1228368.123480424,1228368.123498228,1.794402487576008e-05,184,20548
flush_after,470,1228368.123501474,1228368.1713247,0.047823506873100996,368,41096
push,564,1228368.771390239,1228368.771407622,1.750304363667965e-05,184,20548
push,658,1228369.37147813,1228369.371496304,1.8313992768526077e-05,184,20548
flush_after,658,1228369.371500412,1228369.419326503,0.04782649199478328,368,41096
push,752,1228370.019394777,1228370.019416348,2.170098014175892e-05,184,20548
push,846,1228370.619480624,1228370.619493959,1.3415003195405006e-05,184,20548
flush_after,846,1228370.619496484,1228370.667327545,0.04783135186880827,368,41096
push,940,1228371.267392592,1228371.267411267,1.8745893612504005e-05,184,20548
push,1034,1228371.86747335,1228371.867487567,1.433701254427433e-05,184,20548
flush_after,1034,1228371.867490121,1228371.915324839,0.04783497913740575,368,41096
push,1128,1228372.515388825,1228372.51540757,1.8866034224629402e-05,184,20548
push,1222,1228373.115471937,1228373.115490903,1.9066035747528076e-05,184,20548
flush_after,1222,1228373.115494119,1228373.163324078,0.04783025896176696,368,41096
push,1316,1228373.763388565,1228373.763406178,1.768302172422409e-05,184,20548
push,1410,1228374.36346801,1228374.363483348,1.5418045222759247e-05,184,20548
flush_after,1410,1228374.363486204,1228374.411324438,0.04783849394880235,368,41096
push,1,1228375.011389456,1228375.011410004,2.0657898858189583e-05,184,20548
push,95,1228375.611471976,1228375.611486774,1.4868099242448807e-05,184,20548
flush_after,95,1228375.61148972,1228375.659326291,0.04783687205053866,368,41096
push,189,1228376.25939216,1228376.25941343,2.1421117708086967e-05,184,20548
push,283,1228376.859478609,1228376.859494769,1.6249949112534523e-05,184,20548
flush_after,283,1228376.859497744,1228376.907325149,0.047827625181525946,368,41096
push,377,1228377.507391298,1228377.507413309,2.2112159058451653e-05,184,20548
push,471,1228378.107484138,1228378.10750086,1.6781967133283615e-05,184,20548
