Type,Size,Duration
Push,26214400,0.0159762
Push,26214400,2.7657e-05
Flush,52428800,0.079984
Push,26214400,8.032e-06
Push,26214400,1.0476e-05
Flush,52428800,0.0960235
Push,26214400,1.1734e-05
Push,26214400,9.498e-06
Flush,52428800,0.0640435
Push,26214400,1.3409e-05
Push,26214400,7.962e-06
Flush,52428800,0.120036
Push,26214400,1.1873e-05
Push,26214400,9.988e-06
Flush,52428800,0.0827967
Push,26214400,1.1523e-05
Push,26214400,9.987e-06
Flush,52428800,0.0845381
Push,26214400,1.2362e-05
Push,26214400,7.123e-06
Flush,52428800,0.0684217
Push,26214400,1.1942e-05
Push,26214400,9.917e-06
Flush,52428800,0.15637
Push,26214400,1.1314e-05
Push,26214400,9.988e-06
Flush,52428800,0.0802374
Push,26214400,8.73e-06
Push,26214400,1.0127e-05
Flush,52428800,0.0643831
Push,26214400,1.2082e-05
Push,26214400,9.01e-06
Flush,52428800,0.0812615
Push,26214400,1.1105e-05
Push,26214400,1.0546e-05
Flush,52428800,0.0878507
Push,26214400,7.962e-06
Push,26214400,1.0546e-05
Flush,52428800,0.100165
Push,26214400,1.1873e-05
Push,26214400,1.0476e-05
Flush,52428800,0.0744589
Push,26214400,1.313e-05
Push,26214400,7.124e-06
Flush,52428800,0.0665366
Push,26214400,1.2223e-05
Push,26214400,1.0127e-05
Flush,52428800,0.230532
Push,26214400,1.1943e-05
Push,26214400,1.0127e-05
Flush,52428800,0.0893919
Push,26214400,1.1803e-05
Push,26214400,7.263e-06
Flush,52428800,0.0672969
Push,26214400,1.2502e-05
Push,26214400,1.0057e-05
Flush,52428800,0.0663661
Push,26214400,1.2501e-05
Push,26214400,1.0407e-05
Flush,52428800,0.10245
Push,26214400,1.1942e-05
Push,26214400,2.0743e-05
Flush,52428800,0.0679932
Push,26214400,1.1594e-05
Push,26214400,1.0057e-05
Flush,52428800,0.0943121
Push,26214400,1.2012e-05
Push,26214400,9.568e-06
Flush,52428800,0.0919769
Push,26214400,1.334e-05
Push,26214400,7.752e-06
Flush,52428800,0.0876999
Push,26214400,1.2711e-05
Push,26214400,9.987e-06
Flush,52428800,0.0919468
Push,26214400,1.1943e-05
Push,26214400,9.428e-06
Flush,52428800,0.0800447
Push,26214400,8.94e-06
Push,26214400,1.0057e-05
Flush,52428800,0.0800323
Push,26214400,1.1105e-05
Push,26214400,1.0616e-05
Flush,52428800,0.0840234
Push,26214400,1.4457e-05
Push,26214400,8.172e-06
Flush,52428800,0.0758355
Push,26214400,1.1245e-05
Push,26214400,9.918e-06
Flush,52428800,0.0878456
Push,26214400,1.2292e-05
Push,26214400,2.2698e-05
Flush,52428800,0.115992
Push,26214400,9.568e-06
Push,26214400,1.0476e-05
Flush,52428800,0.425605
Push,26214400,1.1454e-05
Push,26214400,1.0407e-05
Flush,52428800,0.0799694
Push,26214400,1.2712e-05
Push,26214400,2.1022e-05
Flush,52428800,0.0719915
Push,26214400,1.2851e-05
Push,26214400,1.0406e-05
Flush,52428800,0.0679974
Push,26214400,1.1943e-05
Push,26214400,1.0895e-05
Flush,52428800,0.108309
Push,26214400,1.2851e-05
Push,26214400,9.498e-06
Flush,52428800,0.0817366
Push,26214400,9.08e-06
Push,26214400,1.0057e-05
Flush,52428800,0.075938
Push,26214400,1.2013e-05
Push,26214400,2.3467e-05
Flush,52428800,0.0839917
Push,26214400,1.2502e-05
Push,26214400,8.59e-06
Flush,52428800,0.0640692
Push,26214400,1.1733e-05
Push,26214400,9.429e-06
Flush,52428800,0.0699293
Push,26214400,1.1593e-05
Push,26214400,1.0965e-05
Flush,52428800,0.067998
Push,26214400,9.01e-06
Push,26214400,1.0476e-05
Flush,52428800,0.0640268
Push,26214400,1.2641e-05
Push,26214400,1.0057e-05
Flush,52428800,0.0600325
Push,26214400,1.1315e-05
Push,26214400,1.0337e-05
Flush,52428800,0.084026
Push,26214400,1.2292e-05
Push,26214400,1.1105e-05
Flush,52428800,0.0799692
Push,26214400,1.2572e-05
Push,26214400,1.0127e-05
Flush,52428800,0.0599755
Flush,0,4.819e-06
