type,projection_id,start,stop,duration,metadata_size,data_size
push,0,1228360.416654244,1228360.416680022,2.5928020477294922e-05,272,10240
push,94,1228360.448435449,1228360.448445097,9.777955710887909e-06,272,10240
push,188,1228361.664537083,1228361.664549456,1.2463191524147987e-05,272,10240
push,282,1228361.708432215,1228361.708441984,9.868992492556572e-06,272,10240
push,376,1228362.912490585,1228362.912502176,1.1661089956760406e-05,272,10240
push,470,1228362.937020105,1228362.937029131,9.106937795877457e-06,272,10240
push,564,1228364.160484041,1228364.160497166,1.3184966519474983e-05,272,10240
push,658,1228364.192420687,1228364.192429864,9.258044883608818e-06,272,10240
push,752,1228365.401070662,1228365.401083105,1.2523960322141647e-05,272,10240
push,846,1228365.41241523,1228365.412424467,9.326962754130363e-06,272,10240
push,940,1228366.656464393,1228366.656477527,1.3224082067608833e-05,272,10240
push,1034,1228366.688405867,1228366.688415195,9.417999535799026e-06,272,10240
push,1128,1228367.904481083,1228367.904493576,1.258309930562973e-05,272,10240
push,1222,1228367.933001784,1228367.933011181,9.468058124184608e-06,272,10240
push,1316,1228369.152463949,1228369.152477224,1.337495632469654e-05,272,10240
push,1410,1228369.184406487,1228369.184415554,9.146984666585922e-06,272,10240
push,1,1228370.39306617,1228370.393078533,1.2523028999567032e-05,272,10240
push,95,1228370.404412189,1228370.404421848,9.758863598108292e-06,272,10240
push,189,1228371.648476611,1228371.648489244,1.2694159522652626e-05,272,10240
push,283,1228371.680406314,1228371.68041526,9.036855772137642e-06,272,10240
push,377,1228372.889058753,1228372.889070455,1.1792173609137535e-05,272,10240
push,471,1228372.900406196,1228372.900415033,8.906936272978783e-06,272,10240
push,565,1228374.144464566,1228374.144477691,1.3185199350118637e-05,272,10240
push,659,1228374.176409648,1228374.176418855,9.326962754130363e-06,272,10240
push,753,1228375.38505838,1228375.385070774,1.254398375749588e-05,272,10240
push,847,1228375.396409049,1228375.396418156,9.177019819617271e-06,272,10240
push,941,1228376.640479602,1228376.640492786,1.3315118849277496e-05,272,10240
push,1035,1228376.672405618,1228376.672414585,9.056879207491875e-06,272,10240
push,1129,1228377.881060873,1228377.881072675,1.1892057955265045e-05,272,10240
push,1223,1228377.892409638,1228377.892418965,9.417999535799026e-06,272,10240
push,1317,1228379.136468629,1228379.136481022,1.2494157999753952e-05,272,10240
push,1411,1228379.168406978,1228379.168416035,9.156996384263039e-06,272,10240
push,2,1228380.377062413,1228380.377075398,1.3085082173347473e-05,272,10240
push,96,1228380.388407662,1228380.388416729,9.146984666585922e-06,272,10240
push,190,1228381.632457015,1228381.63247004,1.316494308412075e-05,272,10240
push,284,1228381.664401807,1228381.664410884,9.156996384263039e-06,272,10240
push,378,1228382.873061593,1228382.873074126,1.2624077498912811e-05,272,10240
push,472,1228382.884412109,1228382.884421146,9.127194061875343e-06,272,10240
push,566,1228384.128465654,1228384.128478458,1.2944918125867844e-05,272,10240
push,660,1228384.160410698,1228384.160419685,9.066890925168991e-06,272,10240
push,754,1228385.369059725,1228385.36907286,1.3204989954829216e-05,272,10240
push,848,1228385.38040451,1228385.380413647,9.246869012713432e-06,272,10240
push,942,1228386.624465189,1228386.624478003,1.2984033674001694e-05,272,10240
push,1036,1228386.656427464,1228386.656436882,9.498093277215958e-06,272,10240
push,1130,1228387.904470147,1228387.904484364,1.4306977391242981e-05,272,10240
push,1224,1228387.936406134,1228387.936415301,9.227078408002853e-06,272,10240
push,1318,1228389.18445614,1228389.184468323,1.226295717060566e-05,272,10240
push,1412,1228389.228405583,1228389.22841473,9.257113561034203e-06,272,10240
