t_wait,t_metadata,metadata_size,t_data,data_size
4.5388005673885345e-06,6.822403520345688e-06,74,1.312699168920517e-06,20540
3.0458904802799225e-06,1.0919757187366486e-06,75,7.008202373981476e-07,20548
2.2649765014648438e-06,7.408671081066132e-07,76,5.508773028850555e-07,20548
2.2137537598609924e-06,7.809139788150787e-07,76,4.7124922275543213e-07,20548
1.964159309864044e-06,8.218921720981598e-07,76,5.308538675308228e-07,20548
5.620997399091721e-06,9.10833477973938e-07,76,6.011687219142914e-07,20548
2.154149115085602e-06,8.116476237773895e-07,76,5.611218512058258e-07,20548
2.3241154849529266e-06,8.819624781608582e-07,76,5.806796252727509e-07,20548
2.4046748876571655e-06,8.912757039070129e-07,76,4.908069968223572e-07,20548
2.3748725652694702e-06,7.511116564273834e-07,76,4.3120235204696655e-07,20548
2.0139850676059723e-06,7.720664143562317e-07,76,4.400499165058136e-07,20548
2.20397487282753e-06,7.711350917816162e-07,77,4.908069968223572e-07,20548
0.00636778399348259,1.1119991540908813e-06,77,6.309710443019867e-07,20548
0.03187156142666936,1.1418014764785767e-06,77,5.508773028850555e-07,20548
0.03186618071049452,1.1022202670574188e-06,77,5.41098415851593e-07,20548
0.02828878164291382,1.0724179446697235e-06,77,6.509944796562195e-07,20548
0.03146406775340438,1.0319054126739502e-06,74,5.41098415851593e-07,20548
0.03186168288812041,1.0221265256404877e-06,75,6.710179150104523e-07,20548
0.03586327563971281,1.18231400847435e-06,76,6.207264959812164e-07,20548
0.00033111032098531723,1.051928848028183e-06,76,5.811452865600586e-07,20548
0.007414304185658693,1.1217780411243439e-06,76,5.811452865600586e-07,20548
0.03187347482889891,1.082196831703186e-06,76,6.109476089477539e-07,20548
0.0318771917372942,1.1119991540908813e-06,76,6.011687219142914e-07,20548
0.028394799679517746,1.0421499609947205e-06,76,5.709007382392883e-07,20548
0.03135908115655184,1.0118819773197174e-06,76,6.011687219142914e-07,20548
0.03187244292348623,1.101754605770111e-06,76,5.713663995265961e-07,20548
0.031870289240032434,1.0617077350616455e-06,76,5.112960934638977e-07,20548
0.04387230286374688,1.1529773473739624e-06,77,5.909241735935211e-07,20548
0.03186849504709244,1.0523945093154907e-06,77,5.508773028850555e-07,20548
0.05986695410683751,9.918585419654846e-07,77,5.508773028850555e-07,20548
0.0318769202567637,9.718351066112518e-07,77,5.811452865600586e-07,20548
0.03187548788264394,1.0123476386070251e-06,77,5.508773028850555e-07,20548
0.03588059823960066,1.1418014764785767e-06,74,5.611218512058258e-07,20548
0.007871980778872967,1.1119991540908813e-06,75,6.710179150104523e-07,20548
0.031871932093054056,1.1418014764785767e-06,76,6.309710443019867e-07,20548
0.028608450666069984,1.1022202670574188e-06,76,5.709007382392883e-07,20548
0.031129823066294193,1.0407529771327972e-06,76,5.522742867469788e-07,20548
0.03187544783577323,1.0724179446697235e-06,76,5.615875124931335e-07,20548
0.031870429404079914,1.1618249118328094e-06,76,5.611218512058258e-07,20548
0.03586762398481369,1.082196831703186e-06,76,5.210749804973602e-07,20548
0.00787342432886362,1.0617077350616455e-06,76,5.308538675308228e-07,20548
0.03191013261675835,1.1222437024116516e-06,76,6.011687219142914e-07,20548
0.028717324137687683,1.0919757187366486e-06,76,5.709007382392883e-07,20548
0.031032930593937635,1.0123476386070251e-06,77,6.109476089477539e-07,20548
0.03185091307386756,1.1618249118328094e-06,77,5.909241735935211e-07,20548
0.03184660477563739,1.1422671377658844e-06,77,6.207264959812164e-07,20548
0.03586757415905595,1.1022202670574188e-06,77,5.909241735935211e-07,20548
0.007866499945521355,1.082196831703186e-06,77,6.207264959812164e-07,20548
0.031877763103693724,1.1022202670574188e-06,74,5.606561899185181e-07,20548
0.02882308280095458,1.1119991540908813e-06,75,1.1119991540908813e-06,20548
0.030925079248845577,1.051928848028183e-06,76,5.611218512058258e-07,20548
0.03187400475144386,1.082196831703186e-06,76,5.606561899185181e-07,20548
0.0279113557189703,1.1022202670574188e-06,76,5.709007382392883e-07,20548
0.007835733238607645,1.051928848028183e-06,76,5.811452865600586e-07,20548
0.04387264372780919,1.0421499609947205e-06,76,6.60773366689682e-07,20548
0.015877069905400276,1.1022202670574188e-06,76,5.210749804973602e-07,20548
0.0318696079775691,1.1418014764785767e-06,76,5.313195288181305e-07,20548
0.019923939369618893,1.0817311704158783e-06,76,5.41098415851593e-07,20548
0.015824022237211466,1.051928848028183e-06,76,5.206093192100525e-07,20548
0.031870509032160044,1.082196831703186e-06,77,5.709007382392883e-07,20548
0.0318734347820282,1.1320225894451141e-06,77,6.211921572685242e-07,20548
0.01998434215784073,1.0719522833824158e-06,77,5.41098415851593e-07,20548
0.015784145798534155,1.0831281542778015e-06,77,5.508773028850555e-07,20548
0.03185636317357421,1.051928848028183e-06,77,6.007030606269836e-07,20548
0.03186303470283747,1.2633390724658966e-06,74,6.007030606269836e-07,20548
0.020030046813189983,1.0621733963489532e-06,75,6.007030606269836e-07,20548
0.015713264234364033,1.1320225894451141e-06,76,6.319023668766022e-07,20548
0.03186322608962655,1.1818483471870422e-06,76,5.713663995265961e-07,20548
0.031867723912000656,1.0617077350616455e-06,76,6.309710443019867e-07,20548
0.020098445005714893,1.0621733963489532e-06,76,5.909241735935211e-07,20548
0.015653300564736128,1.032371073961258e-06,76,5.806796252727509e-07,20548
0.03186848619952798,1.0817311704158783e-06,76,5.41098415851593e-07,20548
0.03188435500487685,1.0621733963489532e-06,76,5.811452865600586e-07,20548
0.02025087084621191,1.0221265256404877e-06,76,5.709007382392883e-07,20548
