type,projection_id,start,stop,duration,metadata_size,data_size
push,0,2554730.408086284,2554730.408112303,2.615898847579956e-05,272,10240
push,0,2554730.408116521,2554730.408128924,1.2553296983242035e-05,272,10240
push,94,2554730.408293573,2554730.408302279,8.81589949131012e-06,272,10240
push,94,2554730.408304112,2554730.408308521,4.498753696680069e-06,272,10240
push,188,2554730.408443604,2554730.408451479,7.974915206432343e-06,272,10240
push,188,2554730.408455296,2554730.408459974,4.828907549381256e-06,272,10240
push,282,2554730.408599556,2554730.40860688,7.404014468193054e-06,272,10240
push,282,2554730.408608232,2554730.408612029,3.876630216836929e-06,272,10240
push,376,2554730.408743496,2554730.408751,7.603783160448074e-06,272,10240
push,376,2554730.408752282,2554730.40875643,4.26778569817543e-06,272,10240
push,470,2554730.40887923,2554730.408886183,7.043126970529556e-06,272,10240
push,470,2554730.408887475,2554730.408891353,3.958120942115784e-06,272,10240
push,564,2554730.409018932,2554730.409025905,7.052905857563019e-06,272,10240
push,564,2554730.409027107,2554730.409030754,3.7369318306446075e-06,272,10240
push,658,2554730.409164975,2554730.409172259,7.363967597484589e-06,272,10240
push,658,2554730.409173511,2554730.409177278,3.848224878311157e-06,272,10240
push,752,2554730.409294839,2554730.409302223,7.513910531997681e-06,272,10240
push,752,2554730.409303505,2554730.409307462,4.038214683532715e-06,272,10240
push,846,2554730.409423019,2554730.409429972,7.0533715188503265e-06,272,10240
push,846,2554730.409431204,2554730.409434811,3.676861524581909e-06,272,10240
push,940,2554730.40954636,2554730.409553303,7.013324648141861e-06,272,10240
push,940,2554730.409556469,2554730.409560206,3.807246685028076e-06,272,10240
push,1034,2554730.409673769,2554730.409680551,6.853137165307999e-06,272,10240
push,1034,2554730.409681664,2554730.409689208,7.614027708768845e-06,272,10240
push,1128,2554730.420198979,2554730.420208267,9.377952665090561e-06,272,10240
push,1128,2554730.420209499,2554730.420213787,4.3781474232673645e-06,272,10240
push,1222,2554730.452205708,2554730.452214665,9.047333151102066e-06,272,10240
push,1222,2554730.452216098,2554730.452220125,4.1369348764419556e-06,272,10240
push,1316,2554730.484201837,2554730.484210704,8.936971426010132e-06,272,10240
push,1316,2554730.484211996,2554730.484215924,4.037749022245407e-06,272,10240
push,1410,2554730.508767625,2554730.508776181,8.62637534737587e-06,272,10240
push,1410,2554730.508777413,2554730.508782443,5.1497481763362885e-06,272,10240
push,1,2554730.520072907,2554730.520082535,9.71788540482521e-06,272,10240
push,1,2554730.520083807,2554730.520088646,4.9299560487270355e-06,272,10240
push,95,2554730.552079365,2554730.552088052,8.78702849149704e-06,272,10240
push,95,2554730.552089404,2554730.552093292,3.968365490436554e-06,272,10240
push,189,2554730.584070976,2554730.584079702,8.837319910526276e-06,272,10240
push,189,2554730.584081015,2554730.584084902,3.966968506574631e-06,272,10240
push,283,2554730.608631534,2554730.60864009,8.645933121442795e-06,272,10240
push,283,2554730.608641312,2554730.608645179,3.957189619541168e-06,272,10240
push,377,2554730.620085034,2554730.62009362,8.67573544383049e-06,272,10240
push,377,2554730.620095032,2554730.62009904,4.118308424949646e-06,272,10240
push,471,2554730.652093436,2554730.652103835,1.049879938364029e-05,272,10240
push,471,2554730.652105248,2554730.652109756,4.588160663843155e-06,272,10240
push,565,2554730.68407653,2554730.68408675,1.0299962013959885e-05,272,10240
push,565,2554730.684088112,2554730.684092671,4.678964614868164e-06,272,10240
push,659,2554730.708759958,2554730.708768855,8.967239409685135e-06,272,10240
push,659,2554730.708770187,2554730.708774155,4.047993570566177e-06,272,10240
push,753,2554730.72019899,2554730.720207587,8.66735354065895e-06,272,10240
push,753,2554730.720210612,2554730.72021462,4.088040441274643e-06,272,10240
push,847,2554730.752190341,2554730.752199078,8.79727303981781e-06,272,10240
push,847,2554730.75220026,2554730.752204357,4.168134182691574e-06,272,10240
push,941,2554730.784207149,2554730.784215825,8.746050298213959e-06,272,10240
push,941,2554730.784217007,2554730.784221125,4.188157618045807e-06,272,10240
push,1035,2554730.808868475,2554730.808877182,8.777249604463577e-06,272,10240
push,1035,2554730.808878394,2554730.808882532,4.237983375787735e-06,272,10240
push,1129,2554730.820194115,2554730.820202832,8.817296475172043e-06,272,10240
push,1129,2554730.820204094,2554730.820208121,4.0978193283081055e-06,272,10240
push,1223,2554730.85219819,2554730.852206636,8.545815944671631e-06,272,10240
push,1223,2554730.852207918,2554730.852211595,3.7569552659988403e-06,272,10240
push,1317,2554730.884198326,2554730.884207123,8.8568776845932e-06,272,10240
push,1317,2554730.884208435,2554730.884212483,4.137866199016571e-06,272,10240
push,1411,2554730.908983695,2554730.908992952,9.338371455669403e-06,272,10240
push,1411,2554730.908994355,2554730.908998974,4.699453711509705e-06,272,10240
push,2,2554730.920212554,2554730.920222452,9.958166629076004e-06,272,10240
push,2,2554730.920223815,2554730.920229045,5.289912223815918e-06,272,10240
push,96,2554730.952209334,2554730.952218171,8.916947990655899e-06,272,10240
push,96,2554730.952219463,2554730.95222345,4.058238118886948e-06,272,10240
push,190,2554730.984209221,2554730.984217707,8.566305041313171e-06,272,10240
push,190,2554730.984218969,2554730.984222966,4.088040441274643e-06,272,10240
push,284,2554731.004260289,2554731.004269226,9.017065167427063e-06,272,10240
push,284,2554731.004270498,2554731.004274886,4.457775503396988e-06,272,10240
push,378,2554731.009009918,2554731.009018735,8.886680006980896e-06,272,10240
push,378,2554731.009019937,2554731.009023954,4.108063876628876e-06,272,10240
push,472,2554731.020241532,2554731.020250238,8.766073733568192e-06,272,10240
push,472,2554731.020251531,2554731.020255819,4.367902874946594e-06,272,10240
push,566,2554731.052206072,2554731.052214748,8.755829185247421e-06,272,10240
push,566,2554731.05221594,2554731.052219878,4.007946699857712e-06,272,10240
push,660,2554731.08419657,2554731.084205287,8.79727303981781e-06,272,10240
push,660,2554731.084206579,2554731.084210376,3.877095878124237e-06,272,10240
push,754,2554731.10907295,2554731.109081837,8.977018296718597e-06,272,10240
push,754,2554731.109083049,2554731.109086876,3.917142748832703e-06,272,10240
push,848,2554731.120196872,2554731.120205488,8.676201105117798e-06,272,10240
push,848,2554731.120206721,2554731.120210979,4.3478794395923615e-06,272,10240
push,942,2554731.152211175,2554731.152219912,8.79727303981781e-06,272,10240
push,942,2554731.152221204,2554731.152225312,4.188157618045807e-06,272,10240
push,1036,2554731.184220098,2554731.184229596,9.578187018632889e-06,272,10240
push,1036,2554731.184230939,2554731.18423725,6.41215592622757e-06,272,10240
push,1130,2554731.20910306,2554731.209111756,8.775852620601654e-06,272,10240
push,1130,2554731.209113059,2554731.209117046,4.067085683345795e-06,272,10240
push,1224,2554731.220229467,2554731.220239506,1.015886664390564e-05,272,10240
push,1224,2554731.220241079,2554731.220245838,4.848930984735489e-06,272,10240
push,1318,2554731.252199818,2554731.252209296,9.567942470312119e-06,272,10240
push,1318,2554731.252210548,2554731.252214686,4.227738827466965e-06,272,10240
push,1412,2554731.284206898,2554731.284215654,8.82614403963089e-06,272,10240
push,1412,2554731.284216976,2554731.284220944,4.058238118886948e-06,272,10240
push,3,2554731.309152276,2554731.309160832,8.636154234409332e-06,272,10240
push,3,2554731.309162034,2554731.309166142,4.197936505079269e-06,272,10240
push,97,2554731.320204695,2554731.320213511,8.89599323272705e-06,272,10240
push,97,2554731.320214854,2554731.320218721,3.9567239582538605e-06,272,10240
push,191,2554731.352213247,2554731.352222474,9.316951036453247e-06,272,10240
push,191,2554731.352223867,2554731.352227664,3.8868747651577e-06,272,10240
push,285,2554731.384199367,2554731.384207943,8.65710899233818e-06,272,10240
push,285,2554731.384209226,2554731.384213223,4.077330231666565e-06,272,10240
push,379,2554731.409209417,2554731.409218204,8.8568776845932e-06,272,10240
push,379,2554731.409219466,2554731.409223433,4.047993570566177e-06,272,10240
push,473,2554731.420213074,2554731.420221881,8.887145668268204e-06,272,10240
push,473,2554731.420223163,2554731.420227722,4.6389177441596985e-06,272,10240
push,567,2554731.452214513,2554731.45222344,8.99704173207283e-06,272,10240
push,567,2554731.452224672,2554731.45222887,4.2780302464962006e-06,272,10240
push,661,2554731.484206855,2554731.484215642,8.877366781234741e-06,272,10240
push,661,2554731.484216964,2554731.484220932,4.047993570566177e-06,272,10240
push,755,2554731.509261519,2554731.509270606,9.187031537294388e-06,272,10240
push,755,2554731.509271818,2554731.509275715,3.9567239582538605e-06,272,10240
push,849,2554731.520206536,2554731.520215322,8.855946362018585e-06,272,10240
push,849,2554731.520216515,2554731.520220512,4.067085683345795e-06,272,10240
push,943,2554731.584206008,2554731.584214594,8.676201105117798e-06,272,10240
push,943,2554731.584215876,2554731.584219713,3.906898200511932e-06,272,10240
push,1037,2554731.609314592,2554731.609323078,8.565839380025864e-06,272,10240
push,1037,2554731.60932433,2554731.609328087,3.826804459095001e-06,272,10240
push,1131,2554731.620199937,2554731.620208433,8.566305041313171e-06,272,10240
push,1131,2554731.620209806,2554731.620215767,6.030779331922531e-06,272,10240
push,1225,2554731.652214982,2554731.652223688,8.775852620601654e-06,272,10240
push,1225,2554731.652224981,2554731.652228948,4.056841135025024e-06,272,10240
push,1319,2554731.684208997,2554731.684217693,8.775852620601654e-06,272,10240
push,1319,2554731.684219116,2554731.684223093,4.07826155424118e-06,272,10240
push,1413,2554731.70937564,2554731.709384326,8.777249604463577e-06,272,10240
push,1413,2554731.709385669,2554731.709389496,3.926921635866165e-06,272,10240
push,4,2554731.720212414,2554731.720223154,1.0860152542591095e-05,272,10240
push,4,2554731.720224497,2554731.720233684,9.267125278711319e-06,272,10240
push,98,2554731.75220667,2554731.752215326,8.746981620788574e-06,272,10240
push,98,2554731.752216629,2554731.752220737,4.177913069725037e-06,272,10240
push,192,2554731.784212487,2554731.784221334,8.936971426010132e-06,272,10240
push,192,2554731.784222687,2554731.784226884,4.26778569817543e-06,272,10240
push,286,2554731.809423904,2554731.809432611,8.807051926851273e-06,272,10240
push,286,2554731.809435696,2554731.809440085,4.468951374292374e-06,272,10240
