type,index,start,stop,duration,metadata_size,data_size
push,0,2553590.898323306,2553590.89846931,0.00014620507135987282,184,20540
push,94,2553591.498538606,2553591.498592387,5.404232069849968e-05,184,20548
push,188,2553592.098658077,2553592.098671933,1.3995915651321411e-05,184,20548
push,282,2553592.698734405,2553592.698746218,1.1942815035581589e-05,184,20548
push,376,2553593.298808721,2553593.298826354,1.7772894352674484e-05,184,20548
push,470,2553593.89889063,2553593.898902382,1.1882279068231583e-05,184,20548
push,564,2553594.498964765,2553594.498978792,1.4137011021375656e-05,184,20548
push,658,2553595.099048167,2553595.099063847,1.5830155462026596e-05,184,20548
push,752,2553595.699127522,2553595.69914201,1.4577992260456085e-05,184,20548
push,846,2553596.299205584,2553596.299218058,1.2573786079883575e-05,184,20548
push,940,2553596.89927997,2553596.899291121,1.1240597814321518e-05,184,20548
push,1034,2553597.499353163,2553597.499369534,1.6470905393362045e-05,184,20548
push,1128,2553598.099431737,2553598.099445372,1.3775192201137543e-05,184,20548
push,1222,2553598.699509087,2553598.699522993,1.3975892215967178e-05,184,20548
push,1316,2553599.299579245,2553599.2995927,1.3565178960561752e-05,184,20548
push,1410,2553599.899655684,2553599.89966935,1.3765878975391388e-05,184,20548
push,1,2553600.499732384,2553600.49975151,1.922622323036194e-05,184,20548
push,95,2553601.099816297,2553601.09982839,1.2302771210670471e-05,184,20548
push,189,2553601.699892085,2553601.699906192,1.4306977391242981e-05,184,20548
push,283,2553602.299972071,2553602.299985125,1.3165175914764404e-05,184,20548
push,377,2553602.900046947,2553602.900056245,9.377952665090561e-06,184,20548
push,471,2553603.500116173,2553603.50013055,1.4456920325756073e-05,184,20548
push,565,2553604.100193744,2553604.100209183,1.5540048480033875e-05,184,20548
push,659,2553604.700272849,2553604.700286053,1.330394297838211e-05,184,20548
push,753,2553605.300350631,2553605.30036653,1.605972647666931e-05,184,20548
push,847,2553605.900430205,2553605.90044321,1.3085082173347473e-05,184,20548
push,941,2553606.500506505,2553606.500518136,1.1702068150043488e-05,184,20548
push,1035,2553607.100579257,2553607.100594045,1.4868099242448807e-05,184,20548
push,1129,2553607.70065783,2553607.700670183,1.2443866580724716e-05,184,20548
push,1223,2553608.300731214,2553608.300745591,1.4546792954206467e-05,184,20548
push,1317,2553608.900809837,2553608.900822381,1.2633856385946274e-05,184,20548
push,1411,2553609.500884934,2553609.500902637,1.7773360013961792e-05,184,20548
