push,projection_id,start,stop,duration,metadata_size,data_size
"['push', 0, 1258442.631733277, 1258442.63176141, 2.8243986889719963e-05, 272, 20480]"
"['push', 94, 1258442.695536519, 1258442.695546708, 1.0319054126739502e-05, 272, 20480]"
"['push', 188, 1258442.727537977, 1258442.727547645, 9.828945621848106e-06, 272, 20480]"
"['push', 282, 1258442.763529136, 1258442.763537932, 8.906936272978783e-06, 272, 20480]"
"['push', 376, 1258442.795518742, 1258442.795528431, 9.819166734814644e-06, 272, 20480]"
"['push', 470, 1258442.827522395, 1258442.827531372, 9.058043360710144e-06, 272, 20480]"
"['push', 564, 1258442.863513103, 1258442.86352198, 8.967006579041481e-06, 272, 20480]"
"['push', 658, 1258442.875457898, 1258442.875466314, 8.485978469252586e-06, 272, 20480]","['flush_after', 658, 1258442.875467897, 1258442.935332063, 0.059864536160603166, 2176, 163840]"
"['push', 752, 1258447.511555254, 1258447.511571285, 1.6140984371304512e-05, 272, 20480]"
"['push', 846, 1258447.537987286, 1258447.537996142, 8.926959708333015e-06, 272, 20480]"
"['push', 940, 1258447.547478505, 1258447.547487382, 8.967006579041481e-06, 272, 20480]"
"['push', 1034, 1258447.579463233, 1258447.579471619, 8.465955033898354e-06, 272, 20480]"
"['push', 1128, 1258447.611476864, 1258447.611486352, 9.577954187989235e-06, 272, 20480]"
"['push', 1222, 1258447.638031206, 1258447.638040002, 8.896924555301666e-06, 272, 20480]"
"['push', 1316, 1258447.647491637, 1258447.647500254, 8.697155863046646e-06, 272, 20480]"
"['push', 1410, 1258447.679439656, 1258447.679447701, 8.155126124620438e-06, 272, 20480]","['flush_after', 1410, 1258447.679449173, 1258447.743331473, 0.06388263101689517, 2176, 163840]"
"['push', 1, 1258452.359563657, 1258452.359579326, 1.5739817172288895e-05, 272, 20480]"
"['push', 95, 1258452.391484324, 1258452.391493351, 9.087147191166878e-06, 272, 20480]"
"['push', 189, 1258452.423473078, 1258452.423482356, 9.347917512059212e-06, 272, 20480]"
"['push', 283, 1258452.446037159, 1258452.446045705, 8.625909686088562e-06, 272, 20480]"
"['push', 377, 1258452.459474898, 1258452.459484035, 9.20705497264862e-06, 272, 20480]"
"['push', 471, 1258452.491457731, 1258452.491466167, 8.516013622283936e-06, 272, 20480]"
"['push', 565, 1258452.519476523, 1258452.519485129, 8.666189387440681e-06, 272, 20480]"
"['push', 659, 1258452.546051463, 1258452.546059648, 8.254777640104294e-06, 272, 20480]","['flush_after', 659, 1258452.546060981, 1258452.571345519, 0.025284849107265472, 2176, 163840]"
"['push', 753, 1258457.207568393, 1258457.207584243, 1.5999889001250267e-05, 272, 20480]"
"['push', 847, 1258457.239464723, 1258457.23947356, 8.896924555301666e-06, 272, 20480]"
"['push', 941, 1258457.271483024, 1258457.271492371, 9.428011253476143e-06, 272, 20480]"
"['push', 1035, 1258457.315481646, 1258457.315490382, 8.81589949131012e-06, 272, 20480]"
"['push', 1129, 1258457.331468729, 1258457.331477977, 9.317882359027863e-06, 272, 20480]"
"['push', 1223, 1258457.363467583, 1258457.363476189, 8.695991709828377e-06, 272, 20480]"
"['push', 1317, 1258457.383516262, 1258457.383524758, 8.57585109770298e-06, 272, 20480]"
"['push', 1411, 1258457.399437492, 1258457.399446158, 8.746050298213959e-06, 272, 20480]","['flush_after', 1411, 1258457.399447571, 1258457.463331273, 0.06388389295898378, 2176, 163840]"
"['push', 2, 1258462.055552349, 1258462.055568821, 1.661200076341629e-05, 272, 20480]"
"['push', 96, 1258462.091470079, 1258462.091479076, 9.076902642846107e-06, 272, 20480]"
"['push', 190, 1258462.123462972, 1258462.123471368, 8.485978469252586e-06, 272, 20480]"
"['push', 284, 1258462.155459762, 1258462.155468449, 8.777016773819923e-06, 272, 20480]"
"['push', 378, 1258462.179462674, 1258462.179471962, 9.367940947413445e-06, 272, 20480]"
"['push', 472, 1258462.211473591, 1258462.211482588, 9.077135473489761e-06, 272, 20480]"
"['push', 566, 1258462.24345908, 1258462.243467486, 8.485978469252586e-06, 272, 20480]"
"['push', 660, 1258462.266054038, 1258462.266062234, 8.295988664031029e-06, 272, 20480]","['flush_after', 660, 1258462.266063686, 1258462.291343776, 0.02528040111064911, 2176, 163840]"
"['push', 754, 1258466.907547326, 1258466.907563176, 1.5999889001250267e-05, 272, 20480]"
"['push', 848, 1258466.939467993, 1258466.93947723, 9.356997907161713e-06, 272, 20480]"
"['push', 942, 1258466.971459572, 1258466.971468439, 8.936971426010132e-06, 272, 20480]"
"['push', 1036, 1258466.994054271, 1258466.994063318, 9.127194061875343e-06, 272, 20480]"
"['push', 1130, 1258467.003492611, 1258467.003504774, 1.2252945452928543e-05, 272, 20480]"
"['push', 1224, 1258467.035459464, 1258467.035468391, 8.99704173207283e-06, 272, 20480]"
