Type,Size,Duration
Push,26214400,0.0365055
Push,26214400,5.991e-06
Push,26214400,8.416e-06
Push,26214400,7.444e-06
Push,26214400,9.418e-06
Push,26214400,7.684e-06
Push,26214400,7.724e-06
Push,26214400,8.195e-06
Push,26214400,9.137e-06
Push,26214400,8.465e-06
Push,26214400,7.755e-06
Push,26214400,7.063e-06
Push,26214400,8.526e-06
Push,26214400,7.814e-06
Push,26214400,8.176e-06
Push,26214400,9.037e-06
Push,26214400,9.197e-06
Push,26214400,7.514e-06
Push,26214400,8.666e-06
Push,26214400,8.466e-06
Push,26214400,8.305e-06
Push,26214400,8.045e-06
Push,26214400,8.646e-06
Push,26214400,7.674e-06
Push,26214400,8.306e-06
Push,26214400,7.815e-06
Push,26214400,8.196e-06
Push,26214400,5.631e-06
Push,26214400,8.145e-06
Push,26214400,8.276e-06
Push,26214400,7.975e-06
Push,26214400,8.306e-06
Push,26214400,9.728e-06
Push,26214400,7.945e-06
Push,26214400,9.047e-06
Push,26214400,7.544e-06
Push,26214400,7.975e-06
Push,26214400,7.734e-06
Push,26214400,7.784e-06
Push,26214400,7.204e-06
Push,26214400,7.684e-06
Push,26214400,7.514e-06
Push,26214400,8.075e-06
Push,26214400,8.176e-06
Push,26214400,7.374e-06
Push,26214400,8.165e-06
Push,26214400,8.135e-06
Push,26214400,8.516e-06
Push,26214400,8.195e-06
Push,26214400,8.326e-06
Push,26214400,8.025e-06
Push,26214400,7.234e-06
Push,26214400,1.7452e-05
Push,26214400,7.514e-06
Push,26214400,7.915e-06
Push,26214400,8.256e-06
Push,26214400,7.844e-06
Push,26214400,7.915e-06
Push,26214400,1.626e-05
Push,26214400,8.596e-06
Push,26214400,7.735e-06
Push,26214400,7.404e-06
Push,26214400,7.705e-06
Push,26214400,7.595e-06
Push,26214400,1.078e-05
Push,26214400,8.386e-06
Push,26214400,8.025e-06
Push,26214400,8.426e-06
Push,26214400,8.215e-06
Push,26214400,7.334e-06
Push,26214400,1.5328e-05
Push,26214400,8.295e-06
Push,26214400,7.875e-06
Push,26214400,8.105e-06
Push,26214400,6.933e-06
Push,26214400,8.596e-06
Push,26214400,8.525e-06
Push,26214400,8.656e-06
Push,26214400,8.586e-06
Push,26214400,8.155e-06
Push,26214400,7.724e-06
Push,26214400,8.115e-06
Push,26214400,8.616e-06
Push,26214400,7.644e-06
Push,26214400,7.904e-06
Push,26214400,8.055e-06
Push,26214400,8.035e-06
Push,26214400,7.173e-06
Push,26214400,7.534e-06
Push,26214400,7.645e-06
Push,26214400,8.305e-06
Push,26214400,8.586e-06
Push,26214400,8.035e-06
Push,26214400,8.576e-06
Flush,-1830813696,0.686066
