Type,Size,Duration
wait_t,1,627.005
wait_t,1,0.0317334
wait_t,1,0.0269125
wait_t,1,0.0289993
mata_t,133,4e-08
data_t,10240,1.373e-06
mata_t,132,1.81e-07
data_t,10240,1.41e-07
mata_t,133,7e-08
data_t,10240,8.1e-08
mata_t,132,7e-08
data_t,10240,6e-08
wait_t,1,3.266e-06
wait_t,1,2.375e-06
wait_t,1,6.32e-07
wait_t,1,5.21e-07
mata_t,132,1e-07
data_t,10240,2.2e-07
mata_t,132,9e-08
data_t,10240,1.2e-07
mata_t,131,8e-08
data_t,10240,1.2e-07
mata_t,132,8e-08
data_t,10240,1.3e-07
wait_t,1,4.728e-06
wait_t,1,5.91e-07
wait_t,1,4.01e-07
wait_t,1,6.91e-07
mata_t,133,8e-08
data_t,10240,5.21e-07
mata_t,132,9e-08
data_t,10240,5.1e-08
mata_t,133,8e-08
data_t,10240,4e-08
mata_t,133,7e-08
data_t,10240,3.1e-08
wait_t,1,4.157e-06
wait_t,1,5.21e-07
wait_t,1,4.61e-07
wait_t,1,5.91e-07
mata_t,133,7e-08
data_t,10240,3.51e-07
mata_t,134,8.1e-08
data_t,10240,1.01e-07
mata_t,134,1.51e-07
data_t,10240,4e-08
mata_t,134,7e-08
data_t,10240,3e-08
wait_t,1,3.877e-06
wait_t,1,8.82e-07
wait_t,1,8.22e-07
wait_t,1,1.002e-06
mata_t,133,7e-08
data_t,10240,2.41e-07
mata_t,133,8.1e-08
data_t,10240,2e-07
mata_t,134,7e-08
data_t,10240,1.2e-07
mata_t,133,7e-08
data_t,10240,4e-08
wait_t,1,3.096e-06
wait_t,1,4.7e-07
wait_t,1,4.51e-07
wait_t,1,6.91e-07
mata_t,133,8e-08
data_t,10240,1.3e-07
mata_t,133,1e-07
data_t,10240,6e-08
mata_t,133,7e-08
data_t,10240,4e-08
mata_t,133,7e-08
data_t,10240,3e-08
wait_t,1,4.549e-06
wait_t,1,8.02e-07
wait_t,1,2.8e-07
wait_t,1,4.01e-07
mata_t,133,7e-08
data_t,10240,2.3e-07
mata_t,133,8e-08
data_t,10240,2.1e-07
mata_t,133,8e-08
data_t,10240,1.21e-07
mata_t,134,6e-08
data_t,10240,1.11e-07
wait_t,1,5.591e-06
wait_t,1,7.92e-07
wait_t,1,3.81e-07
wait_t,1,4.81e-07
mata_t,133,8e-08
data_t,10240,4.61e-07
mata_t,133,9e-08
data_t,10240,5e-08
mata_t,134,6e-08
data_t,10240,4.1e-08
mata_t,134,7e-08
data_t,10240,4e-08
wait_t,1,5.66e-06
wait_t,1,3.81e-07
wait_t,1,4.11e-07
wait_t,1,6.02e-07
mata_t,133,7e-08
data_t,10240,4.21e-07
mata_t,133,1.1e-07
data_t,10240,1.5e-07
mata_t,133,8e-08
data_t,10240,5.1e-08
mata_t,133,8.1e-08
data_t,10240,4e-08
wait_t,1,4.147e-06
wait_t,1,9.01e-07
wait_t,1,4.31e-07
wait_t,1,4.5e-07
mata_t,132,8e-08
data_t,10240,1.8e-07
mata_t,133,8e-08
data_t,10240,4e-08
mata_t,132,7.1e-08
data_t,10240,4.1e-08
mata_t,133,9.1e-08
data_t,10240,4e-08
wait_t,1,5.961e-06
wait_t,1,6.71e-07
wait_t,1,5.41e-07
wait_t,1,4.01e-07
mata_t,132,6.1e-08
data_t,10240,3.61e-07
mata_t,133,9e-08
data_t,10240,5e-08
mata_t,133,9e-08
data_t,10240,4e-08
mata_t,134,7e-08
data_t,10240,5e-08
wait_t,1,6.211e-06
wait_t,1,8.32e-07
wait_t,1,3.11e-07
wait_t,1,8.32e-07
mata_t,133,7e-08
data_t,10240,4.81e-07
mata_t,132,9.1e-08
data_t,10240,3e-08
mata_t,133,8e-08
data_t,10240,3e-08
mata_t,134,7e-08
data_t,10240,3e-08
wait_t,1,6.342e-06
wait_t,1,4.21e-07
wait_t,1,5.71e-07
wait_t,1,2.81e-07
mata_t,133,8e-08
data_t,10240,2.9e-07
mata_t,133,8.1e-08
data_t,10240,5.1e-08
mata_t,134,7.1e-08
data_t,10240,4e-08
mata_t,133,7.1e-08
data_t,10240,3e-08
wait_t,1,3.456e-06
wait_t,1,1.072e-06
wait_t,1,3.61e-07
wait_t,1,4.61e-07
mata_t,133,8e-08
data_t,10240,1.81e-07
mata_t,133,9e-08
data_t,10240,4e-08
mata_t,133,8.1e-08
data_t,10240,3e-08
mata_t,133,8e-08
data_t,10240,3e-08
wait_t,1,5.921e-06
wait_t,1,5.21e-07
wait_t,1,3.91e-07
wait_t,1,9.22e-07
mata_t,133,7e-08
data_t,10240,5.11e-07
mata_t,133,9.1e-08
data_t,10240,4e-08
mata_t,133,7e-08
data_t,10240,4e-08
mata_t,134,8e-08
data_t,10240,3.1e-08
wait_t,1,5.941e-06
wait_t,1,4.41e-07
wait_t,1,4e-07
wait_t,1,5.41e-07
mata_t,134,7e-08
data_t,10240,6.22e-07
mata_t,133,8e-08
data_t,10240,5e-08
mata_t,133,9e-08
data_t,10240,5e-08
mata_t,133,8e-08
data_t,10240,1.01e-07
wait_t,1,5.58e-06
wait_t,1,7.42e-07
wait_t,1,5.21e-07
wait_t,1,4.21e-07
mata_t,133,7e-08
data_t,10240,4.81e-07
mata_t,131,7e-08
data_t,10240,6e-08
mata_t,134,8e-08
data_t,10240,4e-08
mata_t,133,7e-08
data_t,10240,3e-08
wait_t,1,3.787e-06
wait_t,1,6.31e-07
wait_t,1,3.6e-07
wait_t,1,9.62e-07
mata_t,133,8.1e-08
data_t,10240,2.4e-07
mata_t,133,1.1e-07
data_t,10240,4e-08
mata_t,133,7e-08
data_t,10240,4e-08
mata_t,133,7e-08
data_t,10240,4e-08
wait_t,1,6.813e-06
wait_t,1,7.11e-07
wait_t,1,4.91e-07
wait_t,1,5.01e-07
mata_t,130,7e-08
data_t,10240,6.11e-07
mata_t,133,9e-08
data_t,10240,4e-08
mata_t,133,7.1e-08
data_t,10240,4e-08
mata_t,134,8e-08
data_t,10240,4e-08
wait_t,1,6.592e-06
wait_t,1,1.132e-06
wait_t,1,5.01e-07
wait_t,1,4.91e-07
mata_t,134,7.1e-08
data_t,10240,4.31e-07
mata_t,134,9e-08
data_t,10240,4e-08
mata_t,133,7e-08
data_t,10240,4e-08
mata_t,133,7e-08
data_t,10240,3e-08
wait_t,1,6.101e-06
wait_t,1,5.11e-07
wait_t,1,2.41e-07
wait_t,1,7.81e-07
mata_t,133,7e-08
data_t,10240,4.01e-07
mata_t,133,9e-08
data_t,10240,4e-08
mata_t,134,6e-08
data_t,10240,4e-08
mata_t,132,8e-08
data_t,10240,4e-08
wait_t,1,3.677e-06
wait_t,1,7.41e-07
wait_t,1,4.31e-07
wait_t,1,3.01e-07
mata_t,132,8.1e-08
data_t,10240,2e-07
mata_t,133,9e-08
data_t,10240,3e-08
mata_t,133,9e-08
data_t,10240,3.1e-08
mata_t,133,7.1e-08
data_t,10240,3e-08
wait_t,1,6.151e-06
wait_t,1,9.51e-07
wait_t,1,8.92e-07
wait_t,1,5.11e-07
mata_t,132,9e-08
data_t,10240,4.51e-07
mata_t,133,7e-08
data_t,10240,3e-08
mata_t,133,9e-08
data_t,10240,3.1e-08
mata_t,133,7e-08
data_t,10240,4e-08
wait_t,1,6.241e-06
wait_t,1,6.21e-07
wait_t,1,2.9e-07
wait_t,1,8.81e-07
mata_t,133,8e-08
data_t,10240,8.51e-07
mata_t,134,9e-08
data_t,10240,5e-08
mata_t,134,9.1e-08
data_t,10240,5e-08
mata_t,133,8e-08
data_t,10240,4e-08
wait_t,1,5.951e-06
wait_t,1,6.91e-07
wait_t,1,4.81e-07
wait_t,1,4.51e-07
mata_t,133,7e-08
data_t,10240,3.71e-07
mata_t,134,1.21e-07
data_t,10240,4e-08
mata_t,134,8e-08
data_t,10240,3e-08
mata_t,134,7e-08
data_t,10240,3e-08
wait_t,1,4.288e-06
wait_t,1,9.82e-07
wait_t,1,7.52e-07
wait_t,1,3.91e-07
mata_t,134,7e-08
data_t,10240,1.91e-07
mata_t,134,1e-07
data_t,10240,4e-08
mata_t,134,8e-08
data_t,10240,3e-08
mata_t,134,5e-08
data_t,10240,3e-08
wait_t,1,5.641e-06
wait_t,1,6.81e-07
wait_t,1,1.91e-07
wait_t,1,8.21e-07
mata_t,134,8e-08
data_t,10240,3.91e-07
mata_t,134,9.1e-08
data_t,10240,5e-08
mata_t,134,8e-08
data_t,10240,4e-08
mata_t,134,1.4e-07
data_t,10240,4e-08
wait_t,1,6.252e-06
wait_t,1,6.21e-07
wait_t,1,7.31e-07
wait_t,1,3.11e-07
mata_t,134,8e-08
data_t,10240,5.11e-07
mata_t,135,9e-08
data_t,10240,4e-08
mata_t,135,8e-08
data_t,10240,3e-08
mata_t,135,8e-08
data_t,10240,5e-08
wait_t,1,6.081e-06
wait_t,1,7.31e-07
wait_t,1,5.21e-07
wait_t,1,4.7e-07
mata_t,134,7e-08
data_t,10240,4.51e-07
mata_t,135,7e-08
data_t,10240,5e-08
mata_t,134,8e-08
data_t,10240,4e-08
mata_t,134,7e-08
data_t,10240,3e-08
wait_t,1,4.068e-06
wait_t,1,7.31e-07
wait_t,1,3.71e-07
wait_t,1,8.82e-07
mata_t,134,7.1e-08
data_t,10240,3.21e-07
mata_t,134,9e-08
data_t,10240,4e-08
mata_t,134,7e-08
data_t,10240,4e-08
mata_t,134,7e-08
data_t,10240,2e-08
wait_t,1,5.74e-06
wait_t,1,4.01e-07
wait_t,1,2.5e-07
wait_t,1,4.31e-07
mata_t,134,8e-08
data_t,10240,6.21e-07
mata_t,134,8e-08
data_t,10240,3e-08
mata_t,134,9e-08
data_t,10240,4e-08
mata_t,134,7e-08
data_t,10240,5e-08
wait_t,1,5.981e-06
wait_t,1,8.21e-07
wait_t,1,5.01e-07
wait_t,1,4.01e-07
mata_t,134,7e-08
data_t,10240,7.82e-07
mata_t,134,9e-08
data_t,10240,1.21e-07
mata_t,135,8e-08
data_t,10240,4e-08
mata_t,135,2.2e-07
data_t,10240,5e-08
wait_t,1,5.67e-06
wait_t,1,6.31e-07
wait_t,1,4.8e-07
wait_t,1,9.32e-07
mata_t,134,7e-08
data_t,10240,4.91e-07
mata_t,134,9e-08
data_t,10240,5e-08
mata_t,135,8e-08
data_t,10240,4e-08
mata_t,133,7e-08
data_t,10240,4.1e-08
wait_t,1,3.747e-06
wait_t,1,4.81e-07
wait_t,1,2.3e-07
wait_t,1,3.31e-07
mata_t,134,7e-08
data_t,10240,3.2e-07
mata_t,134,9e-08
data_t,10240,3e-08
mata_t,133,8e-08
data_t,10240,4e-08
mata_t,134,7.1e-08
data_t,10240,3e-08
wait_t,1,6.272e-06
wait_t,1,1.132e-06
wait_t,1,6.71e-07
wait_t,1,4.51e-07
mata_t,133,8e-08
data_t,10240,5.81e-07
mata_t,134,8e-08
data_t,10240,4.1e-08
mata_t,134,8e-08
data_t,10240,3e-08
mata_t,135,7e-08
data_t,10240,4e-08
wait_t,1,5.821e-06
wait_t,1,4.01e-07
wait_t,1,3.3e-07
wait_t,1,7.81e-07
mata_t,135,6.1e-08
