type,index,start,stop,duration,metadata_size,data_size
push,0,2553859.884292004,2553859.884433148,0.0001413249410688877,184,20540
push,94,2553860.484503175,2553860.484554592,5.1676761358976364e-05,184,20548
push,188,2553861.084618738,2553861.084632744,1.4145858585834503e-05,184,20548
push,282,2553861.684694195,2553861.684704774,1.0740011930465698e-05,184,20548
push,376,2553862.284765564,2553862.284778268,1.282431185245514e-05,184,20548
push,470,2553862.884840581,2553862.884855448,1.5007797628641129e-05,184,20548
push,564,2553863.484922089,2553863.484938119,1.6209669411182404e-05,184,20548
push,658,2553864.085009569,2553864.085022984,1.3594981282949448e-05,184,20548
push,752,2553864.685086498,2553864.685101096,1.4727935194969177e-05,184,20548
push,846,2553865.285163017,2553865.28517523,1.2333039194345474e-05,184,20548
push,940,2553865.88523616,2553865.885250858,1.4808028936386108e-05,184,20548
push,1034,2553866.485313351,2553866.485324892,1.1641066521406174e-05,184,20548
push,1128,2553867.08538484,2553867.085398596,1.3825949281454086e-05,184,20548
push,1222,2553867.685460538,2553867.685473101,1.2622680515050888e-05,184,20548
push,1316,2553868.285536415,2553868.285548208,1.1903233826160431e-05,184,20548
push,1410,2553868.8856107,2553868.88562664,1.604994758963585e-05,184,20548
push,1,2553869.485689393,2553869.485704852,1.5550293028354645e-05,184,20548
push,95,2553870.085766133,2553870.085779798,1.3756100088357925e-05,184,20548
push,189,2553870.6858415,2553870.685851148,9.738374501466751e-06,184,20548
push,283,2553871.285911747,2553871.285927026,1.5389174222946167e-05,184,20548
push,377,2553871.885989138,2553871.886002483,1.340499147772789e-05,184,20548
push,471,2553872.486063032,2553872.486075606,1.2644100934267044e-05,184,20548
push,565,2553873.086137006,2553873.086152305,1.5358906239271164e-05,184,20548
push,659,2553873.6862157,2553873.68622674,1.1110678315162659e-05,184,20548
push,753,2553874.28628763,2553874.286305995,1.843506470322609e-05,184,20548
push,847,2553874.886368107,2553874.886378967,1.0919757187366486e-05,184,20548
push,941,2553875.486440157,2553875.48645251,1.2414064258337021e-05,184,20548
push,1035,2553876.086514983,2553876.086527326,1.2403354048728943e-05,184,20548
push,1129,2553876.68659033,2553876.686603324,1.3063661754131317e-05,184,20548
push,1223,2553877.286664925,2553877.286682098,1.7242971807718277e-05,184,20548
push,1317,2553877.886746824,2553877.886759158,1.2404285371303558e-05,184,20548
push,1411,2553878.486822252,2553878.486838692,1.650070771574974e-05,184,20548
flush_after,1411,2553878.48684263,2553878.535671187,0.04882925795391202,5888,657536
push,2,2553879.135740953,2553879.135761852,2.0998995751142502e-05,184,20548
push,96,2553879.735823984,2553879.735836858,1.299520954489708e-05,184,20548
push,190,2553880.335900433,2553880.335915952,1.5669967979192734e-05,184,20548
push,284,2553880.935979828,2553880.935993653,1.3896264135837555e-05,184,20548
push,378,2553881.536055134,2553881.536071876,1.6801990568637848e-05,184,20548
push,472,2553882.13613499,2553882.136150378,1.546880230307579e-05,184,20548
push,566,2553882.73621203,2553882.736226116,1.4145858585834503e-05,184,20548
push,660,2553883.336289331,2553883.336304319,1.5048310160636902e-05,184,20548
push,754,2553883.936370929,2553883.936384314,1.3455282896757126e-05,184,20548
push,848,2553884.536445775,2553884.536464811,1.909583806991577e-05,184,20548
push,942,2553885.136527554,2553885.136539937,1.24429352581501e-05,184,20548
push,1036,2553885.736611347,2553885.736623159,1.1881813406944275e-05,184,20548
push,1130,2553886.336686553,2553886.336705679,1.92360021173954e-05,184,20548
push,1224,2553886.936770747,2553886.936786997,1.634005457162857e-05,184,20548
push,1318,2553887.536850321,2553887.536864238,1.3987068086862564e-05,184,20548
push,1412,2553888.13692653,2553888.136940266,1.3805925846099854e-05,184,20548
push,3,2553888.737003981,2553888.73701982,1.590978354215622e-05,184,20548
push,97,2553889.33708585,2553889.337099575,1.3815704733133316e-05,184,20548
push,191,2553889.937162229,2553889.937176866,1.4706980437040329e-05,184,20548
push,285,2553890.537240611,2553890.537257403,1.6862060874700546e-05,184,20548
push,379,2553891.137318774,2553891.137331517,1.2803822755813599e-05,184,20548
push,473,2553891.737391636,2553891.737405171,1.3595446944236755e-05,184,20548
push,567,2553892.337467924,2553892.337480187,1.23525969684124e-05,184,20548
push,661,2553892.937543211,2553892.937559341,1.6219913959503174e-05,184,20548
push,755,2553893.537622736,2553893.537644456,2.1799933165311813e-05,184,20548
push,849,2553894.137707861,2553894.13772314,1.532863825559616e-05,184,20548
push,943,2553894.737789019,2553894.737801632,1.2693926692008972e-05,184,20548
push,1037,2553895.337864025,2553895.337875517,1.158192753791809e-05,184,20548
push,1131,2553895.937937528,2553895.937955442,1.7974060028791428e-05,184,20548
push,1225,2553896.538016873,2553896.538032342,1.553911715745926e-05,184,20548
push,1319,2553897.138095526,2553897.138110945,1.5488825738430023e-05,184,20548
push,1413,2553897.738177455,2553897.738191952,1.4586839824914932e-05,184,20548
flush_after,1413,2553897.73819608,2553897.783669204,0.045473523903638124,5888,657536
push,4,2553898.383737297,2553898.383756984,1.9787345081567764e-05,184,20548
push,98,2553898.983820649,2553898.983836538,1.5960074961185455e-05,184,20548
push,192,2553899.583899652,2553899.583912426,1.292489469051361e-05,184,20548
push,286,2553900.183975421,2553900.183993675,1.8324237316846848e-05,184,20548
push,380,2553900.784066817,2553900.784080673,1.3926997780799866e-05,184,20548
push,474,2553901.384141603,2553901.384151722,1.0189134627580643e-05,184,20548
push,568,2553901.984213353,2553901.984228281,1.4998018741607666e-05,184,20548
push,662,2553902.584298599,2553902.584312845,1.4315824955701828e-05,184,20548
push,756,2553903.184375218,2553903.184391999,1.6842037439346313e-05,184,20548
push,850,2553903.784453951,2553903.784470061,1.6211066395044327e-05,184,20548
push,944,2553904.384532935,2553904.384545929,1.3053882867097855e-05,184,20548
push,1038,2553904.984610576,2553904.984627548,1.7041806131601334e-05,184,20548
push,1132,2553905.584691593,2553905.584705199,1.3676006346940994e-05,184,20548
push,1226,2553906.18476703,2553906.184783682,1.674192026257515e-05,184,20548
push,1320,2553906.784845834,2553906.784859369,1.3594981282949448e-05,184,20548
push,1414,2553907.38492089,2553907.384933373,1.255422830581665e-05,184,20548
