type,projection_id,start,stop,duration,metadata_size,data_size
push,0,138509.156077155,138509.156105308,2.8273003408685327e-05,272,10240
push,0,138509.156109776,138509.156123342,1.3715995009988546e-05,272,10240
push,94,138509.187842438,138509.187852697,1.0368996299803257e-05,272,10240
push,94,138509.187854951,138509.187860281,5.461013643071055e-06,272,10240
flush_after,94,138509.187862215,138509.29568844,0.10782669598120265,1088,40960
push,188,138510.396537264,138510.396551981,1.4827994164079428e-05,272,10240
push,188,138510.396556139,138510.396562922,6.943009793758392e-06,272,10240
push,282,138510.407838402,138510.40784816,9.839015547186136e-06,272,10240
push,282,138510.407849874,138510.407854913,5.148991476744413e-06,272,10240
flush_after,282,138510.407856205,138510.511688978,0.10383317398373038,1088,40960
push,376,138511.65187942,138511.651891472,1.2142991181463003e-05,272,10240
push,376,138511.651893576,138511.651899758,6.292015314102173e-06,272,10240
push,470,138511.683822798,138511.683832165,9.437004337087274e-06,272,10240
push,470,138511.683833658,138511.683838397,4.819012247025967e-06,272,10240
flush_after,470,138511.683839529,138511.791688469,0.10784925101324916,1088,40960
push,564,138512.892493896,138512.892507362,1.3565993867814541e-05,272,10240
push,564,138512.892508844,138512.892514605,5.8810110203921795e-06,272,10240
push,658,138512.899826818,138512.899835835,9.10699600353837e-06,272,10240
push,658,138512.899837268,138512.899842037,4.878995241597295e-06,272,10240
flush_after,658,138512.899843139,138513.019688573,0.11984581500291824,1088,40960
push,752,138514.14787162,138514.147883743,1.2293021427467465e-05,272,10240
push,752,138514.147885476,138514.147891046,5.651003448292613e-06,272,10240
push,846,138514.179806672,138514.179815679,9.096984285861254e-06,272,10240
push,846,138514.179817042,138514.17982166,4.697998519986868e-06,272,10240
flush_after,846,138514.179822572,138514.287687672,0.10786540998378769,1088,40960
push,940,138515.3884614,138515.388474705,1.3384997146204114e-05,272,10240
push,940,138515.388476218,138515.388482089,5.98098267801106e-06,272,10240
push,1034,138515.399811401,138515.399820518,9.206996764987707e-06,272,10240
push,1034,138515.399821981,138515.3998268,4.889006959274411e-06,272,10240
flush_after,1034,138515.399827862,138515.503688767,0.1038613059790805,1088,40960
push,1128,138516.643878337,138516.643891151,1.2934004189446568e-05,272,10240
push,1128,138516.643892593,138516.643898054,5.54099096916616e-06,272,10240
push,1222,138516.675810073,138516.6758189,8.917006198316813e-06,272,10240
push,1222,138516.675820202,138516.675825071,4.958972567692399e-06,272,10240
flush_after,1222,138516.675826033,138516.783687466,0.10786171301151626,1088,40960
push,1316,138517.884476122,138517.884489447,1.3415992725640535e-05,272,10240
push,1316,138517.88449109,138517.884497242,6.212008884176612e-06,272,10240
push,1410,138517.891806139,138517.891815065,9.006995242089033e-06,272,10240
push,1410,138517.891816488,138517.891821317,4.948989953845739e-06,272,10240
flush_after,1410,138517.891822489,138518.01168757,0.11986541099031456,1088,40960
push,1,138519.139886857,138519.13989912,1.233298098668456e-05,272,10240
push,1,138519.139900643,138519.139906564,6.010988727211952e-06,272,10240
push,95,138519.171806962,138519.171815939,9.076989954337478e-06,272,10240
push,95,138519.171817402,138519.171822301,4.978996003046632e-06,272,10240
flush_after,95,138519.171823333,138519.279687441,0.10786440799711272,1088,40960
push,189,138520.380464946,138520.380477359,1.2493983376771212e-05,272,10240
push,189,138520.380479143,138520.380484483,5.440000677481294e-06,272,10240
push,283,138520.391809016,138520.391818012,9.076989954337478e-06,272,10240
push,283,138520.391819365,138520.391824224,4.948989953845739e-06,272,10240
flush_after,283,138520.391825276,138520.495688215,0.10386319900862873,1088,40960
push,377,138521.63585939,138521.635871884,1.2594013242051005e-05,272,10240
push,377,138521.635873457,138521.635878897,5.559995770454407e-06,272,10240
push,471,138521.66780897,138521.667817927,9.037001291289926e-06,272,10240
push,471,138521.667819269,138521.667824018,4.848989192396402e-06,272,10240
flush_after,471,138521.66782515,138521.775689098,0.10786438899231143,1088,40960
push,565,138522.876465903,138522.876477554,1.173198688775301e-05,272,10240
push,565,138522.876479087,138522.876484788,5.7810102589428425e-06,272,10240
push,659,138522.887808188,138522.887817806,9.697978384792805e-06,272,10240
push,659,138522.887819149,138522.887823938,4.859000910073519e-06,272,10240
flush_after,659,138522.88782501,138522.991687198,0.10386247799033299,1088,40960
push,753,138524.131865046,138524.131877599,1.2623000657185912e-05,272,10240
push,753,138524.131879212,138524.131884532,5.4000120144337416e-06,272,10240
push,847,138524.163819103,138524.163828571,9.548006346449256e-06,272,10240
push,847,138524.163829984,138524.163834643,4.739005817100406e-06,272,10240
flush_after,847,138524.163835755,138524.27168752,0.10785220601246692,1088,40960
push,941,138525.372472459,138525.372484321,1.195198274217546e-05,272,10240
push,941,138525.372485854,138525.372491895,6.162008503451943e-06,272,10240
push,1035,138525.383807962,138525.383816919,9.046983905136585e-06,272,10240
push,1035,138525.383818151,138525.38382296,4.930014256387949e-06,272,10240
flush_after,1035,138525.383824002,138525.487687323,0.10386362101417035,1088,40960
push,1129,138526.627864339,138526.627877634,1.3384997146204114e-05,272,10240
push,1129,138526.627878956,138526.627884106,5.259993486106396e-06,272,10240
push,1223,138526.659806174,138526.65981488,8.795992471277714e-06,272,10240
push,1223,138526.659816343,138526.659821132,4.889006959274411e-06,272,10240
flush_after,1223,138526.659822144,138526.767687734,0.10786592101794668,1088,40960
push,1317,138527.899859297,138527.899871339,1.2103002518415451e-05,272,10240
push,1317,138527.899873053,138527.899878974,6.051006494089961e-06,272,10240
push,1411,138527.907808946,138527.907818023,9.19698504731059e-06,272,10240
push,1411,138527.907819556,138527.907824385,4.958972567692399e-06,272,10240
flush_after,1411,138527.907825557,138528.00768846,0.09986316302092746,1088,40960
push,2,138529.12390545,138529.123919376,1.4026009012013674e-05,272,10240
push,2,138529.123921079,138529.1239267,5.8010045904666185e-06,272,10240
push,96,138529.155815135,138529.155824683,9.628012776374817e-06,272,10240
push,96,138529.155826026,138529.155830665,4.728994099423289e-06,272,10240
flush_after,96,138529.155831737,138529.263687318,0.10785595199558884,1088,40960
push,190,138530.364461107,138530.364472408,1.1380994692444801e-05,272,10240
push,190,138530.364473831,138530.364479321,5.609996151179075e-06,272,10240
push,284,138530.375805657,138530.375814644,9.056995622813702e-06,272,10240
push,284,138530.375816007,138530.375820796,4.869012627750635e-06,272,10240
flush_after,284,138530.375821878,138530.5116893,0.13586779200704768,1088,40960
push,378,138531.61246451,138531.612477915,1.3506010873243213e-05,272,10240
push,378,138531.612479328,138531.612484939,5.720998160541058e-06,272,10240
push,472,138531.623807758,138531.623816935,9.267998393625021e-06,272,10240
push,472,138531.623818408,138531.623823177,4.869012627750635e-06,272,10240
flush_after,472,138531.623824249,138531.727690114,0.10386613602167927,1088,40960
push,566,138532.899863197,138532.899875029,1.1903000995516777e-05,272,10240
push,566,138532.899876562,138532.899882744,6.27199187874794e-06,272,10240
push,660,138532.928470434,138532.928479842,9.507988579571247e-06,272,10240
push,660,138532.928481194,138532.928485973,4.869012627750635e-06,272,10240
flush_after,660,138532.928487035,138532.999688439,0.07120169498375617,1088,40960
push,754,138534.179863519,138534.179875481,1.2062984751537442e-05,272,10240
push,754,138534.179876944,138534.179882394,5.561014404520392e-06,272,10240
push,848,138534.20045864,138534.200467557,9.006995242089033e-06,272,10240
push,848,138534.200468869,138534.200473708,4.918983904644847e-06,272,10240
flush_after,848,138534.20047471,138534.327688301,0.12721387200872414,1088,40960
push,942,138535.427869648,138535.427882342,1.2784003047272563e-05,272,10240
push,942,138535.427883765,138535.427889345,5.6800199672579765e-06,272,10240
push,1036,138535.471830259,138535.471839797,9.638024494051933e-06,272,10240
push,1036,138535.47184125,138535.471846099,4.93900733999908e-06,272,10240
flush_after,1036,138535.471847161,138535.599688029,0.12784116898546927,1088,40960
push,1130,138536.675864426,138536.675877149,1.2803997378796339e-05,272,10240
push,1130,138536.675878622,138536.675885174,6.643007509410381e-06,272,10240
push,1224,138536.700413557,138536.700422544,9.076989954337478e-06,272,10240
push,1224,138536.700423846,138536.700428455,4.678993718698621e-06,272,10240
flush_after,1224,138536.700429457,138536.775688575,0.0752594189834781,1088,40960
push,1318,138537.923860145,138537.923872288,1.2222997611388564e-05,272,10240
push,1318,138537.923873721,138537.923879181,5.569978384301066e-06,272,10240
push,1412,138537.955803503,138537.955812229,8.827017154544592e-06,272,10240
push,1412,138537.955814083,138537.955818872,4.869012627750635e-06,272,10240
flush_after,1412,138537.955819884,138538.091687416,0.13586777201271616,1088,40960
push,3,138539.171860503,138539.171872666,1.2333010090515018e-05,272,10240
push,3,138539.171874249,138539.171879899,5.759997293353081e-06,272,10240
push,97,138539.192409898,138539.192418624,8.846982382237911e-06,272,10240
push,97,138539.192420057,138539.192424816,4.839006578549743e-06,272,10240
flush_after,97,138539.192425848,138539.319687069,0.1272616109927185,1088,40960
push,191,138540.419863405,138540.419876199,1.2914999388158321e-05,272,10240
push,191,138540.419877742,138540.419883553,5.890993634238839e-06,272,10240
push,285,138540.463805872,138540.463815159,9.358016541227698e-06,272,10240
push,285,138540.463816502,138540.463821531,5.120004061609507e-06,272,10240
flush_after,285,138540.463822443,138540.543696953,0.07987483098986559,1088,40960
push,379,138541.675871131,138541.675882793,1.173198688775301e-05,272,10240
push,379,138541.675884356,138541.675890538,6.251997547224164e-06,272,10240
push,473,138541.687812932,138541.687822079,9.24698542803526e-06,272,10240
push,473,138541.687823421,138541.68782795,4.608999006450176e-06,272,10240
flush_after,473,138541.687828952,138541.795689514,0.10786086198640987,1088,40960
push,567,138542.911856811,138542.911869444,1.2814009096473455e-05,272,10240
push,567,138542.911871208,138542.911876688,5.570007488131523e-06,272,10240
push,661,138542.943814966,138542.943824214,9.347975719720125e-06,272,10240
push,661,138542.943825666,138542.943833701,8.125993190333247e-06,272,10240
flush_after,661,138542.943834934,138543.091687148,0.1478524839913007,1088,40960
push,755,138544.16385445,138544.163866252,1.1902011465281248e-05,272,10240
push,755,138544.163868206,138544.163873897,5.8010045904666185e-06,272,10240
push,849,138544.19240952,138544.192418787,9.356997907161713e-06,272,10240
push,849,138544.19242017,138544.192425349,5.270005203783512e-06,272,10240
flush_after,849,138544.192426401,138544.263688178,0.07126206700922921,1088,40960
push,943,138545.411863304,138545.41187694,1.3735989341512322e-05,272,10240
push,943,138545.411878563,138545.411883883,5.390000296756625e-06,272,10240
push,1037,138545.44380552,138545.443814747,9.328010492026806e-06,272,10240
push,1037,138545.44381622,138545.443820829,4.708999767899513e-06,272,10240
flush_after,1037,138545.443821861,138545.551687091,0.10786559100961313,1088,40960
push,1131,138546.652461871,138546.652473954,1.215300289914012e-05,272,10240
push,1131,138546.652475647,138546.652481458,5.911017069593072e-06,272,10240
push,1225,138546.695811265,138546.695820692,9.53799462877214e-06,272,10240
push,1225,138546.695821995,138546.695827135,5.229987436905503e-06,272,10240
flush_after,1225,138546.695828176,138546.803687987,0.10786010100855492,1088,40960
push,1319,138547.90446949,138547.904482985,1.3584998669102788e-05,272,10240
push,1319,138547.904484628,138547.904490329,5.820998921990395e-06,272,10240
push,1413,138547.93581192,138547.935821087,9.2370028141886e-06,272,10240
push,1413,138547.93582245,138547.935827269,4.928995622321963e-06,272,10240
flush_after,1413,138547.935828311,138548.007689151,0.07186121100676246,1088,40960
push,4,138549.155866031,138549.155878424,1.246397732757032e-05,272,10240
push,4,138549.155880098,138549.155885798,5.790003342553973e-06,272,10240
push,98,138549.187816302,138549.187825449,9.2370028141886e-06,272,10240
push,98,138549.187826782,138549.187831761,5.069014150649309e-06,272,10240
flush_after,98,138549.187832813,138549.295687233,0.10785472099087201,1088,40960
push,192,138550.396471721,138550.396484575,1.2923992471769452e-05,272,10240
push,192,138550.396486108,138550.396491649,5.6610151659697294e-06,272,10240
push,286,138550.407806754,138550.407815771,9.126990335062146e-06,272,10240
push,286,138550.407817093,138550.407821602,4.619010724127293e-06,272,10240
flush_after,286,138550.407822634,138550.511689701,0.1038674580049701,1088,40960
push,380,138551.651863872,138551.651876305,1.2513017281889915e-05,272,10240
push,380,138551.651877868,138551.651883639,5.870999302715063e-06,272,10240
push,474,138551.683809774,138551.683818912,9.217998012900352e-06,272,10240
push,474,138551.683820304,138551.683833008,1.279401476494968e-05,272,10240
flush_after,474,138551.68383412,138551.791687678,0.10785382901667617,1088,40960
push,568,138552.892465154,138552.892477908,1.2823991710320115e-05,272,10240
push,568,138552.89247946,138552.892485251,5.8810110203921795e-06,272,10240
push,662,138552.903805476,138552.903817429,1.202299608848989e-05,272,10240
push,662,138552.903818781,138552.90382351,4.80900052934885e-06,272,10240
flush_after,662,138552.903824542,138553.01968671,0.11586243798956275,1088,40960
push,756,138554.147874656,138554.14788744,1.2894015526399016e-05,272,10240
push,756,138554.147889063,138554.147894934,5.9610174503177404e-06,272,10240
push,850,138554.179807094,138554.179816081,9.076989954337478e-06,272,10240
push,850,138554.179817413,138554.179830097,1.276397961191833e-05,272,10240
flush_after,850,138554.179831259,138554.287687232,0.10785625397693366,1088,40960
push,944,138555.388459077,138555.38847155,1.2573000276461244e-05,272,10240
push,944,138555.388473133,138555.388478844,5.7810102589428425e-06,272,10240
push,1038,138555.399806102,138555.399815099,9.087001672014594e-06,272,10240
push,1038,138555.399816441,138555.39982102,4.689005436375737e-06,272,10240
flush_after,1038,138555.399822112,138555.503689078,0.10386731699691154,1088,40960
push,1132,138556.643877025,138556.643890641,1.368601806461811e-05,272,10240
push,1132,138556.643892104,138556.643897874,5.880981916561723e-06,272,10240
push,1226,138556.675808621,138556.675817618,9.09701338969171e-06,272,10240
push,1226,138556.67581902,138556.67582394,5.030015017837286e-06,272,10240
flush_after,1226,138556.675824972,138556.783687577,0.10786293601267971,1088,40960
push,1320,138557.884471094,138557.884483077,1.2083008186891675e-05,272,10240
push,1320,138557.88448468,138557.884490621,6.021000444889069e-06,272,10240
push,1414,138557.895806507,138557.895815474,9.056995622813702e-06,272,10240
push,1414,138557.895816756,138557.895821315,4.658999387174845e-06,272,10240
flush_after,1414,138557.895822336,138557.991687296,0.09586523001780733,1088,40960
push,5,138559.139870778,138559.139884364,1.3656012015417218e-05,272,10240
push,5,138559.139885917,138559.139891527,5.690002581104636e-06,272,10240
push,99,138559.171807243,138559.171816019,8.87701753526926e-06,272,10240
push,99,138559.171817362,138559.17182183,4.549016011878848e-06,272,10240
flush_after,99,138559.171822812,138559.279687442,0.1078649300034158,1088,40960
push,193,138560.380468173,138560.380480245,1.2181990314275026e-05,272,10240
push,193,138560.380482119,138560.380488,5.98098267801106e-06,272,10240
push,287,138560.391805199,138560.391813875,8.786009857431054e-06,272,10240
push,287,138560.391815338,138560.391820438,5.1800161600112915e-06,272,10240
flush_after,287,138560.391821439,138560.495688707,0.10386753900093026,1088,40960
push,381,138561.63586905,138561.635882234,1.3264012522995472e-05,272,10240
push,381,138561.635888857,138561.635894608,5.830981535837054e-06,272,10240
push,475,138561.66780329,138561.667812417,9.227980626747012e-06,272,10240
