type,index,start,stop,duration,metadata_size,data_size
push,0,1442469.262173765,1442469.262238295,6.470084190368652e-05,184,20540
push,94,1442469.862308043,1442469.862343931,3.6147888749837875e-05,184,20548
flush_after,94,1442469.862347938,1442469.907589618,0.04524206020869315,368,41096
push,188,1442470.507659105,1442470.507679774,2.087908796966076e-05,184,20548
push,282,1442471.107747428,1442471.107763558,1.6291160136461258e-05,184,20548
flush_after,282,1442471.107767496,1442471.155592115,0.04782507987692952,368,41096
push,376,1442471.755660521,1442471.755679416,1.9044848158955574e-05,184,20548
push,470,1442472.355745297,1442472.355763811,1.8665101379156113e-05,184,20548
flush_after,470,1442472.355767158,1442472.403590174,0.047823295928537846,368,41096
push,564,1442473.003656596,1442473.00367436,1.7893966287374496e-05,184,20548
push,658,1442473.603743537,1442473.603760158,1.6780802980065346e-05,184,20548
flush_after,658,1442473.603764907,1442473.651590508,0.04782589105889201,368,41096
push,752,1442474.251656368,1442474.251676727,2.050912007689476e-05,184,20548
push,846,1442474.851737668,1442474.851751344,1.378590241074562e-05,184,20548
flush_after,846,1442474.851754089,1442474.899589218,0.04783536912873387,368,41096
push,940,1442475.499653686,1442475.49967186,1.8283957615494728e-05,184,20548
push,1034,1442476.099734465,1442476.099747008,1.2623146176338196e-05,184,20548
flush_after,1034,1442476.099749603,1442476.147588419,0.047839086037129164,368,41096
push,1128,1442476.747651905,1442476.747669368,1.7562881112098694e-05,184,20548
push,1222,1442477.347733746,1442477.34775208,1.843390055000782e-05,184,20548
flush_after,1222,1442477.347755116,1442477.395588501,0.04783358611166477,368,41096
push,1316,1442477.995654262,1442477.995671645,1.7523067072033882e-05,184,20548
push,1410,1442478.595733678,1442478.595747484,1.3936078175902367e-05,184,20548
flush_after,1410,1442478.5957505,1442478.643590027,0.0478397780098021,368,41096
push,1,1442479.243655273,1442479.24367482,1.9666971638798714e-05,184,20548
push,95,1442479.843739741,1442479.843757173,1.7622951418161392e-05,184,20548
flush_after,95,1442479.843760359,1442479.891588562,0.047828452894464135,368,41096
push,189,1442480.491654624,1442480.491675223,2.0679086446762085e-05,184,20548
push,283,1442481.091738501,1442481.091756475,1.806393265724182e-05,184,20548
flush_after,283,1442481.091759941,1442481.139588544,0.04782890295609832,368,41096
push,377,1442481.739658104,1442481.739676278,1.8283957615494728e-05,184,20548
push,471,1442482.339738243,1442482.339755505,1.734192483127117e-05,184,20548
flush_after,471,1442482.339758611,1442482.387588406,0.047830045921728015,368,41096
push,565,1442482.987654309,1442482.987672493,1.8263934180140495e-05,184,20548
push,659,1442483.587734308,1442483.587749256,1.5038996934890747e-05,184,20548
flush_after,659,1442483.587752593,1442483.635588148,0.047835794975981116,368,41096
