type,projection_id,start,stop,duration,metadata_size,data_size
push,0,898032.416289549,898032.416323342,3.3923075534403324e-05,272,20480
push,94,898032.448091306,898032.448101425,1.023896038532257e-05,272,20480
push,188,898032.480089852,898032.480100142,1.042999792844057e-05,272,20480
push,282,898032.512087527,898032.512097045,9.6180010586977e-06,272,20480
push,376,898032.552082742,898032.55209262,9.997980669140816e-06,272,20480
push,470,898032.564080875,898032.564090083,9.297975338995457e-06,272,20480
push,564,898032.596071096,898032.596080313,9.31799877434969e-06,272,20480
push,658,898032.616616309,898032.616625626,9.397976100444794e-06,272,20480
push,752,898032.632071167,898032.632080565,9.507988579571247e-06,272,20480
push,846,898032.664157518,898032.664166275,8.856994099915028e-06,272,20480
push,940,898032.696039376,898032.696048183,8.887029252946377e-06,272,20480
push,1034,898032.716637608,898032.716646285,8.746981620788574e-06,272,20480
push,1128,898032.732026744,898032.73203538,8.706003427505493e-06,272,20480
push,1222,898032.764048643,898032.764058772,1.0219053365290165e-05,272,20480
push,1316,898032.796036509,898032.796045636,9.207986295223236e-06,272,20480
push,1410,898032.816687691,898032.816696538,8.926959708333015e-06,272,20480
push,1,898032.832031171,898032.832040438,9.356997907161713e-06,272,20480
push,95,898032.864031971,898032.864040798,8.917064405977726e-06,272,20480
push,189,898032.896043342,898032.896052118,8.856062777340412e-06,272,20480
push,283,898032.916744146,898032.916752401,8.345930837094784e-06,272,20480
push,377,898032.932026932,898032.932035548,8.695991709828377e-06,272,20480
push,471,898032.964038713,898032.964047389,8.75699333846569e-06,272,20480
push,565,898032.988071599,898032.988080425,8.925911970436573e-06,272,20480
push,659,898033.000031501,898033.000040328,8.946983143687248e-06,272,20480
push,753,898033.032038373,898033.03204746,9.186915121972561e-06,272,20480
push,847,898033.064037389,898033.064046006,8.69703944772482e-06,272,20480
push,941,898033.096032149,898033.096040444,8.37491825222969e-06,272,20480
push,1035,898033.116851796,898033.116860362,8.675968274474144e-06,272,20480
push,1129,898033.132030166,898033.132039073,8.977018296718597e-06,272,20480
push,1223,898033.16403261,898033.164041356,8.826027624309063e-06,272,20480
push,1317,898033.196031537,898033.196040043,8.59599094837904e-06,272,20480
push,1411,898033.216896008,898033.216904644,8.706003427505493e-06,272,20480
push,2,898033.232031939,898033.232041878,9.999028407037258e-06,272,20480
push,96,898033.264027099,898033.264036106,9.077019058167934e-06,272,20480
push,190,898033.296043128,898033.296052345,9.30693931877613e-06,272,20480
push,284,898033.316955599,898033.316964115,8.575967513024807e-06,272,20480
push,378,898033.332020317,898033.332029093,8.846051059663296e-06,272,20480
push,472,898033.364031055,898033.364040182,9.206938557326794e-06,272,20480
