type,projection_id,start,stop,duration,metadata_size,data_size
push,0,2554585.812452121,2554585.812476026,2.407468855381012e-05,272,20480
push,94,2554585.812625245,2554585.812633991,8.8568776845932e-06,272,20480
push,188,2554585.812753094,2554585.812760488,7.493887096643448e-06,272,20480
push,282,2554585.812878139,2554585.812885382,7.363036274909973e-06,272,20480
push,376,2554585.812999165,2554585.8130069,7.865019142627716e-06,272,20480
push,470,2554585.813121524,2554585.813128598,7.173977792263031e-06,272,20480
push,564,2554585.813242551,2554585.813249434,6.963033229112625e-06,272,20480
push,658,2554585.813372214,2554585.813379207,7.083173841238022e-06,272,20480
push,752,2554585.813493831,2554585.813501426,7.704831659793854e-06,272,20480
push,846,2554585.813603317,2554585.813609889,6.651971489191055e-06,272,20480
push,940,2554585.813708283,2554585.813714645,6.452202796936035e-06,272,20480
push,1034,2554585.813812568,2554585.81381895,6.472226232290268e-06,272,20480
push,1128,2554585.820312069,2554585.820321006,8.99704173207283e-06,272,20480
push,1222,2554585.852318663,2554585.85232776,9.156763553619385e-06,272,20480
push,1316,2554585.884311361,2554585.884319887,8.636154234409332e-06,272,20480
push,1410,2554585.912725638,2554585.912734344,8.81589949131012e-06,272,20480
push,1,2554585.944314269,2554585.944323667,9.488314390182495e-06,272,20480
push,95,2554585.976318008,2554585.976326654,8.726026862859726e-06,272,20480
push,189,2554586.012310266,2554586.012318781,8.6161307990551e-06,272,20480
push,283,2554586.012769636,2554586.012778062,8.515547960996628e-06,272,20480
push,377,2554586.020307681,2554586.020315776,8.195172995328903e-06,272,20480
push,471,2554586.052304898,2554586.052313293,8.495990186929703e-06,272,20480
push,565,2554586.084304799,2554586.084313045,8.316244930028915e-06,272,20480
push,659,2554586.11282279,2554586.112831126,8.425675332546234e-06,272,20480
push,753,2554586.144310923,2554586.14431961,8.767005056142807e-06,272,20480
push,847,2554586.176312027,2554586.176320543,8.596107363700867e-06,272,20480
push,941,2554586.20831251,2554586.208320976,8.556060492992401e-06,272,20480
push,1035,2554586.252315167,2554586.252324144,9.047333151102066e-06,272,20480
push,1129,2554586.284312344,2554586.28432111,8.865725249052048e-06,272,20480
push,1223,2554586.344304062,2554586.344312698,8.706003427505493e-06,272,20480
push,1317,2554586.376303892,2554586.376312408,8.596107363700867e-06,272,20480
push,1411,2554586.40830163,2554586.408310126,8.576083928346634e-06,272,20480
push,2,2554586.444308164,2554586.444317882,9.797979146242142e-06,272,20480
push,96,2554586.452309818,2554586.452318364,8.60588625073433e-06,272,20480
push,190,2554586.484313556,2554586.484322223,8.737202733755112e-06,272,20480
push,284,2554586.513052311,2554586.513061388,9.146984666585922e-06,272,20480
push,378,2554586.54430844,2554586.544316906,8.546281605958939e-06,272,20480
push,472,2554586.576309344,2554586.576317789,8.536037057638168e-06,272,20480
push,566,2554586.608314524,2554586.60832313,8.686911314725876e-06,272,20480
push,660,2554586.644304999,2554586.644313414,8.495058864355087e-06,272,20480
push,754,2554586.652303937,2554586.652312052,8.17514955997467e-06,272,20480
push,848,2554586.684339505,2554586.684347811,8.375849574804306e-06,272,20480
push,942,2554586.713181183,2554586.713189739,8.645933121442795e-06,272,20480
push,1036,2554586.744373522,2554586.74438293,9.488314390182495e-06,272,20480
push,1130,2554586.776362153,2554586.7763715,9.417068213224411e-06,272,20480
push,1224,2554586.808345333,2554586.80835444,9.18656587600708e-06,272,20480
push,1318,2554586.844345264,2554586.844354281,9.076669812202454e-06,272,20480
push,1412,2554586.852336378,2554586.852344804,8.48621129989624e-06,272,20480
push,3,2554586.884340558,2554586.884349074,8.595641702413559e-06,272,20480
push,97,2554586.913289947,2554586.913298242,8.375849574804306e-06,272,20480
push,191,2554586.944339008,2554586.944347233,8.306000381708145e-06,272,20480
push,285,2554586.976339901,2554586.976348257,8.446164429187775e-06,272,20480
push,379,2554587.004378646,2554587.004387282,8.726026862859726e-06,272,20480
push,473,2554587.012338972,2554587.012347277,8.394941687583923e-06,272,20480
push,567,2554587.056339916,2554587.056348612,8.776318281888962e-06,272,20480
push,661,2554587.072340808,2554587.072349344,8.6161307990551e-06,272,20480
push,755,2554587.10434108,2554587.104349867,8.867122232913971e-06,272,20480
push,849,2554587.124389722,2554587.124398018,8.366070687770844e-06,272,20480
push,943,2554587.140341062,2554587.140349348,8.355826139450073e-06,272,20480
push,1037,2554587.172336696,2554587.172345171,8.555594831705093e-06,272,20480
push,1131,2554587.204335956,2554587.204344482,8.586328476667404e-06,272,20480
push,1225,2554587.224445673,2554587.224454279,8.695758879184723e-06,272,20480
