Type,Size,Duration
Push,26214400,0.0120759
Push,26214400,8.937e-06
Push,26214400,8.787e-06
Push,26214400,8.416e-06
Flush,104857600,0.0758657
Push,26214400,1.0469e-05
Push,26214400,9.497e-06
Push,26214400,8.386e-06
Push,26214400,8.546e-06
Flush,104857600,0.112397
Push,26214400,1.1963e-05
Push,26214400,8.916e-06
Push,26214400,7.113e-06
Push,26214400,7.935e-06
Flush,104857600,0.126591
Push,26214400,1.1722e-05
Push,26214400,9.197e-06
Push,26214400,9.477e-06
Push,26214400,9.197e-06
Flush,104857600,0.175731
Push,26214400,1.1883e-05
Push,26214400,8.626e-06
Push,26214400,9.378e-06
Push,26214400,8.166e-06
Flush,104857600,0.0951093
Push,26214400,1.0249e-05
Push,26214400,9.618e-06
Push,26214400,9.288e-06
Push,26214400,7.834e-06
Flush,104857600,0.074378
Push,26214400,1.1852e-05
Push,26214400,9.848e-06
Push,26214400,9.267e-06
Push,26214400,9.849e-06
Flush,104857600,0.0741239
Push,26214400,1.1742e-05
Push,26214400,9.157e-06
Push,26214400,9.598e-06
Push,26214400,8.085e-06
Flush,104857600,0.242898
Push,26214400,1.1862e-05
Push,26214400,8.746e-06
Push,26214400,9.789e-06
Push,26214400,7.945e-06
Flush,104857600,0.0861571
Push,26214400,1.108e-05
Push,26214400,9.908e-06
Push,26214400,9.056e-06
Push,26214400,8.476e-06
Flush,104857600,0.0904661
Push,26214400,8.847e-06
Push,26214400,9.578e-06
Push,26214400,9.708e-06
Push,26214400,7.604e-06
Flush,104857600,0.0899207
Push,26214400,1.2053e-05
Push,26214400,9.758e-06
Push,26214400,8.947e-06
Push,26214400,8.045e-06
Flush,104857600,0.090663
Push,26214400,1.1982e-05
Push,26214400,9.017e-06
Push,26214400,9.337e-06
Push,26214400,5.851e-06
Flush,104857600,0.0825451
Push,26214400,1.2233e-05
Push,26214400,9.017e-06
Push,26214400,1.2344e-05
Push,26214400,8.416e-06
Flush,104857600,0.114364
Push,26214400,1.2003e-05
Push,26214400,1.0931e-05
Push,26214400,9.187e-06
Push,26214400,7.765e-06
Flush,104857600,0.0783562
Push,26214400,1.078e-05
Push,26214400,9.247e-06
Push,26214400,9.087e-06
Push,26214400,8.967e-06
Flush,104857600,0.425907
Push,26214400,1.1301e-05
Push,26214400,9.438e-06
Push,26214400,8.626e-06
Push,26214400,8.887e-06
Flush,104857600,0.0743368
Push,26214400,1.2583e-05
Push,26214400,9.467e-06
Push,26214400,9.047e-06
Push,26214400,8.125e-06
Flush,104857600,0.0745733
Push,26214400,1.1902e-05
Push,26214400,9.347e-06
Push,26214400,8.656e-06
Push,26214400,8.646e-06
Flush,104857600,0.0661705
Push,26214400,1.2233e-05
Push,26214400,1.0129e-05
Push,26214400,9.778e-06
Push,26214400,8.677e-06
Flush,104857600,0.0823482
Push,26214400,1.2343e-05
Push,26214400,1.064e-05
Push,26214400,1.1181e-05
Push,26214400,8.837e-06
Flush,104857600,0.0945241
Push,26214400,1.1812e-05
Push,26214400,9.357e-06
Push,26214400,9.818e-06
Push,26214400,8.906e-06
Flush,104857600,0.0898356
Push,26214400,1.1812e-05
Push,26214400,9.518e-06
Push,26214400,9.768e-06
Push,26214400,8.926e-06
Flush,104857600,0.0663249
Push,26214400,1.3054e-05
Push,26214400,9.668e-06
Flush,52428800,0.0572801
