type,projection_id,start,stop,duration,metadata_size,data_size
push,0,1443391.460376081,1443391.460405977,3.000604920089245e-05,272,20480
push,94,1443391.492283167,1443391.492293196,1.0148854926228523e-05,272,20480
push,188,1443391.524159816,1443391.524169514,9.797979146242142e-06,272,20480
push,282,1443391.556152573,1443391.556162241,9.787967428565025e-06,272,20480
push,376,1443391.592150459,1443391.592161289,1.0940013453364372e-05,272,20480
push,470,1443391.624147745,1443391.624156701,9.045936167240143e-06,272,20480
push,564,1443391.656140582,1443391.656149338,8.836155757308006e-06,272,20480
push,658,1443391.692152514,1443391.692161361,8.907169103622437e-06,272,20480
push,752,1443391.704135623,1443391.70414472,9.187031537294388e-06,272,20480
push,846,1443391.736113311,1443391.736122088,8.866889402270317e-06,272,20480
push,940,1443391.760723337,1443391.760731973,8.71601514518261e-06,272,20480
push,1034,1443391.772122659,1443391.772130915,8.336035534739494e-06,272,20480
push,1128,1443391.804107311,1443391.804115577,8.336035534739494e-06,272,20480
push,1222,1443391.836120997,1443391.836129563,8.656876161694527e-06,272,20480
push,1316,1443391.860779694,1443391.860788431,8.826842531561852e-06,272,20480
push,1410,1443391.872118784,1443391.87212741,8.725794032216072e-06,272,20480
push,1,1443391.904122832,1443391.904132099,9.356997907161713e-06,272,20480
push,95,1443391.93611655,1443391.936125517,9.067123755812645e-06,272,20480
push,189,1443391.960830892,1443391.960839247,8.455943316221237e-06,272,20480
push,283,1443391.972120969,1443391.972129405,8.526025339961052e-06,272,20480
push,377,1443391.996151347,1443391.996159963,8.706003427505493e-06,272,20480
push,471,1443392.008121931,1443392.008130517,8.696923032402992e-06,272,20480
push,565,1443392.040118556,1443392.040127002,8.536037057638168e-06,272,20480
push,659,1443392.060878443,1443392.060886999,8.635921403765678e-06,272,20480
push,753,1443392.076119908,1443392.076128404,8.567003533244133e-06,272,20480
push,847,1443392.108116172,1443392.108124488,8.405884727835655e-06,272,20480
push,941,1443392.140124959,1443392.140133425,8.556060492992401e-06,272,20480
push,1035,1443392.160945139,1443392.160953585,8.546048775315285e-06,272,20480
push,1129,1443392.176110112,1443392.176118598,8.565839380025864e-06,272,20480
push,1223,1443392.208115372,1443392.208123647,8.37491825222969e-06,272,20480
push,1317,1443392.240121103,1443392.240129399,8.396105840802193e-06,272,20480
push,1411,1443392.260949759,1443392.260958175,8.506001904606819e-06,272,20480
flush_after,1411,1443392.260960008,1443392.339965983,0.07900633593089879,8704,655360
push,2,1443410.708225568,1443410.708243211,1.7742859199643135e-05,272,20480
push,96,1443410.740110532,1443410.74011997,9.508104994893074e-06,272,20480
push,190,1443410.780105954,1443410.780115282,9.397976100444794e-06,272,20480
push,284,1443410.792097789,1443410.792106676,8.946983143687248e-06,272,20480
push,378,1443410.812129709,1443410.812138696,9.047100320458412e-06,272,20480
push,472,1443410.828095546,1443410.828104502,9.037088602781296e-06,272,20480
push,566,1443410.850115418,1443410.850123874,8.526025339961052e-06,272,20480
push,660,1443410.864094263,1443410.86410283,8.647097274661064e-06,272,20480
push,754,1443410.89609727,1443410.896106016,8.81589949131012e-06,272,20480
push,848,1443410.928092491,1443410.928100446,8.034985512495041e-06,272,20480
push,942,1443410.950167928,1443410.950176243,8.396105840802193e-06,272,20480
push,1036,1443410.96411305,1443410.964121837,8.89715738594532e-06,272,20480
push,1130,1443410.996098152,1443410.996106498,8.456176146864891e-06,272,20480
push,1224,1443411.036100167,1443411.036108602,8.506001904606819e-06,272,20480
push,1318,1443411.04809622,1443411.048104465,8.325092494487762e-06,272,20480
push,1412,1443411.09210128,1443411.092109726,8.525792509317398e-06,272,20480
push,3,1443411.108109776,1443411.108119063,9.346986189484596e-06,272,20480
push,97,1443411.140096041,1443411.140104416,8.456176146864891e-06,272,20480
push,191,1443411.160161354,1443411.160169739,8.454779163002968e-06,272,20480
push,285,1443411.176094578,1443411.176102774,8.26595351099968e-06,272,20480
push,379,1443411.208093557,1443411.208101893,8.425908163189888e-06,272,20480
push,473,1443411.240097786,1443411.240106181,8.47596675157547e-06,272,20480
push,567,1443411.260208414,1443411.260216829,8.495058864355087e-06,272,20480
push,661,1443411.27609472,1443411.276102815,8.196104317903519e-06,272,20480
push,755,1443411.30811044,1443411.308118896,8.536037057638168e-06,272,20480
push,849,1443411.340092697,1443411.340101113,8.495990186929703e-06,272,20480
push,943,1443411.360261835,1443411.36027,8.234987035393715e-06,272,20480
push,1037,1443411.376100082,1443411.376108367,8.366070687770844e-06,272,20480
push,1131,1443411.408096124,1443411.40810423,8.196104317903519e-06,272,20480
push,1225,1443411.44011493,1443411.440123707,8.866889402270317e-06,272,20480
push,1319,1443411.460348459,1443411.460358628,1.0258983820676804e-05,272,20480
push,1413,1443411.508070859,1443411.508078874,8.09505581855774e-06,272,20480
flush_after,1413,1443411.508080437,1443411.571966043,0.06388583593070507,8704,655360
push,4,1443429.956201056,1443429.956217787,1.681107096374035e-05,272,20480
push,98,1443429.98012606,1443429.980135087,9.116949513554573e-06,272,20480
push,192,1443429.982066613,1443429.982075119,8.58609564602375e-06,272,20480
push,286,1443429.992098225,1443429.992106411,8.285976946353912e-06,272,20480
push,380,1443430.024100082,1443430.02410937,9.367940947413445e-06,272,20480
push,474,1443430.056100026,1443430.056108772,8.825911208987236e-06,272,20480
push,568,1443430.082120984,1443430.082129941,9.026844054460526e-06,272,20480
push,662,1443430.09209611,1443430.092104626,8.596805855631828e-06,272,20480
push,756,1443430.124094101,1443430.124103158,9.13720577955246e-06,272,20480
push,850,1443430.156093884,1443430.156102089,8.285045623779297e-06,272,20480
push,944,1443430.182173002,1443430.182181397,8.47596675157547e-06,272,20480
push,1038,1443430.192093696,1443430.192101761,8.135102689266205e-06,272,20480
push,1132,1443430.224093429,1443430.224101594,8.255010470747948e-06,272,20480
push,1226,1443430.256094865,1443430.25610284,8.044997230172157e-06,272,20480
push,1320,1443430.282228726,1443430.282237242,8.58609564602375e-06,272,20480
push,1414,1443430.292093775,1443430.292102011,8.306000381708145e-06,272,20480
push,5,1443430.32409459,1443430.324103888,9.377952665090561e-06,272,20480
push,99,1443430.356093442,1443430.356101567,8.19494016468525e-06,272,20480
push,193,1443430.382284841,1443430.382293156,8.405884727835655e-06,272,20480
push,287,1443430.392095829,1443430.392103884,8.145114406943321e-06,272,20480
push,381,1443430.424097806,1443430.424105981,8.245930075645447e-06,272,20480
push,475,1443430.45609786,1443430.456106606,8.816132321953773e-06,272,20480
push,569,1443430.482355914,1443430.4823645,8.655944839119911e-06,272,20480
push,663,1443430.492103914,1443430.492113642,9.818002581596375e-06,272,20480
push,757,1443430.524101122,1443430.524109508,8.485978469252586e-06,272,20480
push,851,1443430.556097719,1443430.556106025,8.396105840802193e-06,272,20480
push,945,1443430.582395578,1443430.582404114,8.625909686088562e-06,272,20480
push,1039,1443430.592122548,1443430.592131054,8.576083928346634e-06,272,20480
push,1133,1443430.62409493,1443430.624103406,8.536037057638168e-06,272,20480
push,1227,1443430.656097378,1443430.656105624,8.325790986418724e-06,272,20480
push,1321,1443430.682462663,1443430.682471019,8.456176146864891e-06,272,20480
push,1415,1443430.692078685,1443430.69208666,8.055008947849274e-06,272,20480
flush_after,1415,1443430.692088113,1443430.771963803,0.07987596117891371,8704,655360
push,6,1443449.212208486,1443449.212224757,1.6340985894203186e-05,272,20480
push,100,1443449.220103568,1443449.220112675,9.197043254971504e-06,272,20480
push,194,1443449.252097199,1443449.252105835,8.706003427505493e-06,272,20480
push,288,1443449.28211412,1443449.282122606,8.566072210669518e-06,272,20480
push,382,1443449.312096406,1443449.312105352,9.02707688510418e-06,272,20480
push,476,1443449.344096138,1443449.344104905,8.837087079882622e-06,272,20480
push,570,1443449.376096322,1443449.376104357,8.105067536234856e-06,272,20480
push,664,1443449.41209916,1443449.412107436,8.366070687770844e-06,272,20480
push,758,1443449.444097371,1443449.444106918,9.638024494051933e-06,272,20480
push,852,1443449.476102343,1443449.476110919,8.686911314725876e-06,272,20480
push,946,1443449.512099931,1443449.512108327,8.47596675157547e-06,272,20480
push,1040,1443449.524093457,1443449.524101822,8.434988558292389e-06,272,20480
push,1134,1443449.556096195,1443449.556104691,8.576083928346634e-06,272,20480
push,1228,1443449.582279169,1443449.582287394,8.30506905913353e-06,272,20480
push,1322,1443449.592106618,1443449.592115074,8.556060492992401e-06,272,20480
push,1416,1443449.624096592,1443449.624105108,8.6161307990551e-06,272,20480
push,7,1443449.682332919,1443449.682342346,9.51811671257019e-06,272,20480
push,101,1443449.692093723,1443449.692101928,8.285045623779297e-06,272,20480
push,195,1443449.724102122,1443449.724110558,8.516013622283936e-06,272,20480
push,289,1443449.756099882,1443449.756109379,9.597977623343468e-06,272,20480
push,383,1443449.782386329,1443449.782394544,8.295057341456413e-06,272,20480
push,477,1443449.792092821,1443449.792100826,8.094822987914085e-06,272,20480
push,571,1443449.856093569,1443449.856101764,8.295057341456413e-06,272,20480
push,665,1443449.882441512,1443449.882449537,8.114846423268318e-06,272,20480
push,759,1443449.892094353,1443449.892102639,8.37608240544796e-06,272,20480
push,853,1443449.924095308,1443449.924103824,8.58609564602375e-06,272,20480
push,947,1443449.956091434,1443449.956113175,2.1830899640917778e-05,272,20480
push,1041,1443449.980146072,1443449.980154818,8.816830813884735e-06,272,20480
push,1135,1443449.982507345,1443449.982515961,8.695991709828377e-06,272,20480
push,1229,1443449.992096717,1443449.992105424,8.78702849149704e-06,272,20480
push,1323,1443450.024094527,1443450.024102792,8.335104212164879e-06,272,20480
push,1417,1443450.056080193,1443450.056088328,8.214963600039482e-06,272,20480
flush_after,1417,1443450.056089721,1443450.119963992,0.06387460115365684,8704,655360
push,8,1443468.468200538,1443468.46821751,1.7042038962244987e-05,272,20480
push,102,1443468.480120295,1443468.480129582,9.397044777870178e-06,272,20480
push,196,1443468.512101813,1443468.51211057,8.847098797559738e-06,272,20480
push,290,1443468.552105322,1443468.552113959,8.746981620788574e-06,272,20480
push,384,1443468.564095181,1443468.564103977,8.875969797372818e-06,272,20480
push,478,1443468.596097158,1443468.596105443,8.364906534552574e-06,272,20480
push,572,1443468.62810182,1443468.628110677,8.92719253897667e-06,272,20480
push,666,1443468.668110257,1443468.668119204,9.047100320458412e-06,272,20480
push,760,1443468.680093003,1443468.68010212,9.197043254971504e-06,272,20480
push,854,1443468.712096513,1443468.712104708,8.295988664031029e-06,272,20480
push,948,1443468.736261678,1443468.736269974,8.366070687770844e-06,272,20480
push,1042,1443468.74809318,1443468.748101155,8.075032383203506e-06,272,20480
push,1136,1443468.78009154,1443468.780099555,8.09505581855774e-06,272,20480
push,1230,1443468.812098276,1443468.812106742,8.565839380025864e-06,272,20480
push,1324,1443468.836314567,1443468.836322782,8.27619805932045e-06,272,20480
push,1418,1443468.848096125,1443468.84810409,8.06502066552639e-06,272,20480
push,9,1443468.880093654,1443468.880102801,9.227078408002853e-06,272,20480
push,103,1443468.912094959,1443468.912103576,8.706934750080109e-06,272,20480
push,197,1443468.936372285,1443468.936380551,8.34604725241661e-06,272,20480
push,291,1443468.980094765,1443468.980103251,8.555827662348747e-06,272,20480
push,385,1443469.020097162,1443469.020105567,8.485978469252586e-06,272,20480
push,479,1443469.032094424,1443469.032102629,8.30506905913353e-06,272,20480
push,573,1443469.068092944,1443469.06810146,8.635921403765678e-06,272,20480
push,667,1443469.100105561,1443469.100114027,8.555827662348747e-06,272,20480
push,761,1443469.132094073,1443469.132102318,8.334871381521225e-06,272,20480
push,855,1443469.168095518,1443469.168103753,8.315080776810646e-06,272,20480
push,949,1443469.180104212,1443469.180112798,8.656177669763565e-06,272,20480
push,1043,1443469.212102512,1443469.212110577,8.145114406943321e-06,272,20480
push,1137,1443469.236532915,1443469.236541491,8.656177669763565e-06,272,20480
push,1231,1443469.248093217,1443469.248101132,7.996102795004845e-06,272,20480
push,1325,1443469.280096207,1443469.280104452,8.344883099198341e-06,272,20480
push,1419,1443469.312073828,1443469.312081853,8.115079253911972e-06,272,20480
flush_after,1419,1443469.312083426,1443469.375963848,0.06388071295805275,8704,655360
push,10,1443487.716207482,1443487.716225205,1.7813174054026604e-05,272,20480
push,104,1443487.760102968,1443487.760112646,9.739072993397713e-06,272,20480
push,198,1443487.786065752,1443487.786074749,9.067123755812645e-06,272,20480
push,292,1443487.796117114,1443487.79612586,8.82614403963089e-06,272,20480
push,386,1443487.828095109,1443487.828103936,8.906936272978783e-06,272,20480
push,480,1443487.860093914,1443487.86010233,8.47596675157547e-06,272,20480
push,574,1443487.886118053,1443487.886126759,8.786097168922424e-06,272,20480
push,668,1443487.896094914,1443487.89610299,8.13603401184082e-06,272,20480
push,762,1443487.928096134,1443487.928105291,9.227078408002853e-06,272,20480
push,856,1443487.960093916,1443487.960102242,8.406117558479309e-06,272,20480
push,950,1443487.986167758,1443487.986176164,8.495990186929703e-06,272,20480
push,1044,1443487.996127158,1443487.996135583,8.526025339961052e-06,272,20480
push,1138,1443488.028114841,1443488.028123918,9.16793942451477e-06,272,20480
push,1232,1443488.06009455,1443488.060106292,1.1831987649202347e-05,272,20480
push,1326,1443488.0862206,1443488.086229066,8.556060492992401e-06,272,20480
push,1420,1443488.096092515,1443488.09610069,8.265022188425064e-06,272,20480
push,11,1443488.128093864,1443488.128103172,9.377952665090561e-06,272,20480
push,105,1443488.160096817,1443488.160105463,8.736038580536842e-06,272,20480
push,199,1443488.186277359,1443488.186285895,8.615897968411446e-06,272,20480
push,293,1443488.196096355,1443488.19610467,8.385861292481422e-06,272,20480
push,387,1443488.228094007,1443488.228102432,8.516013622283936e-06,272,20480
push,481,1443488.260093332,1443488.260102179,8.916947990655899e-06,272,20480
push,575,1443488.286328236,1443488.286336342,8.185859769582748e-06,272,20480
push,669,1443488.296097369,1443488.296106065,8.79610888659954e-06,272,20480
push,763,1443488.328109819,1443488.328118505,8.777016773819923e-06,272,20480
push,857,1443488.360100539,1443488.360109014,8.556060492992401e-06,272,20480
push,951,1443488.386386569,1443488.386394994,8.506001904606819e-06,272,20480
push,1045,1443488.396096449,1443488.396104564,8.215894922614098e-06,272,20480
