t_wait,t_metadata,metadata_size,t_data,data_size
1.719314604997635e-05,6.30086287856102e-06,272,7.844064384698868e-06,26214400
6.651971489191055e-06,8.917413651943207e-07,272,1.934356987476349e-06,26214400
3.555789589881897e-06,6.719492375850677e-07,272,1.1119991540908813e-06,26214400
2.6552006602287292e-06,5.611218512058258e-07,272,1.0007061064243317e-06,26214400
0.005783689208328724,1.9436702132225037e-06,272,4.629138857126236e-06,26214400
0.03573802299797535,1.6028061509132385e-06,272,4.498753696680069e-06,26214400
0.015960238873958588,1.7331913113594055e-06,272,3.817025572061539e-06,26214400
0.03594346810132265,2.1238811314105988e-06,272,3.206077963113785e-06,26214400
0.01602818677201867,1.9040890038013458e-06,272,2.505257725715637e-06,26214400
0.035970889031887054,2.054031938314438e-06,272,2.6547349989414215e-06,26214400
0.004456031136214733,1.3317912817001343e-06,272,2.054031938314438e-06,26214400
0.015442539006471634,1.8738210201263428e-06,272,2.333894371986389e-06,26214400
0.035952465143054724,2.003740519285202e-06,272,2.3636966943740845e-06,26214400
0.01595346722751856,1.6731210052967072e-06,272,2.1238811314105988e-06,26214400
0.03600620571523905,1.6433186829090118e-06,272,2.4153850972652435e-06,26214400
0.015929402317851782,1.4826655387878418e-06,272,2.544838935136795e-06,26214400
0.036071577575057745,1.9040890038013458e-06,272,2.7650967240333557e-06,26214400
0.015867576003074646,1.4631077647209167e-06,272,2.1136365830898285e-06,26214400
0.035986599046736956,1.912936568260193e-06,272,2.084299921989441e-06,26214400
0.0160199417732656,1.593027263879776e-06,272,2.2142194211483e-06,26214400
0.03590709017589688,1.443084329366684e-06,272,2.1238811314105988e-06,26214400
0.011985641904175282,1.843087375164032e-06,272,2.595130354166031e-06,26214400
0.011990660801529884,4.447996616363525e-06,272,2.194661647081375e-06,26214400
0.035987048875540495,1.4826655387878418e-06,272,2.505257725715637e-06,26214400
0.015979566145688295,1.4728866517543793e-06,272,2.7460046112537384e-06,26214400
0.03593571297824383,1.4328397810459137e-06,272,2.544838935136795e-06,26214400
0.01602691411972046,1.783948391675949e-06,272,2.064276486635208e-06,26214400
0.035961240995675325,1.642853021621704e-06,272,2.0139850676059723e-06,26214400
0.015981969889253378,1.6028061509132385e-06,272,2.825167030096054e-06,26214400
0.0360513711348176,1.5427358448505402e-06,272,2.20397487282753e-06,26214400
0.015921676997095346,1.5129335224628448e-06,272,2.244953066110611e-06,26214400
0.03597229206934571,1.4426186680793762e-06,272,2.425163984298706e-06,26214400
0.011956326197832823,1.443084329366684e-06,272,2.154149115085602e-06,26214400
0.011970593128353357,1.543201506137848e-06,272,2.0139850676059723e-06,26214400
0.011956285685300827,1.473352313041687e-06,272,2.0936131477355957e-06,26214400
0.03590519679710269,1.6433186829090118e-06,272,2.0740553736686707e-06,26214400
0.01599564589560032,1.5329569578170776e-06,272,2.3138709366321564e-06,26214400
0.039959894958883524,1.5632249414920807e-06,272,2.5639310479164124e-06,26214400
0.03596555022522807,1.3718381524085999e-06,272,1.9436702132225037e-06,26214400
0.015985647216439247,1.6028061509132385e-06,272,2.2742897272109985e-06,26214400
0.03596948832273483,1.4319084584712982e-06,272,2.3739412426948547e-06,26214400
0.015999012161046267,1.7937272787094116e-06,272,3.877095878124237e-06,26214400
0.03597342502325773,1.9329600036144257e-06,272,2.3352913558483124e-06,26214400
0.01591430278494954,1.4030374586582184e-06,272,5.249865353107452e-06,26214400
0.03603702364489436,1.8333084881305695e-06,272,2.2337771952152252e-06,26214400
0.011976234149187803,1.4221295714378357e-06,272,2.084299921989441e-06,26214400
0.03593649482354522,4.168134182691574e-06,272,2.295244485139847e-06,26214400
0.01594009203836322,1.4132820069789886e-06,272,2.2542662918567657e-06,26214400
0.03606104804202914,1.4533288776874542e-06,272,2.0228326320648193e-06,26214400
0.015881712082773447,1.3522803783416748e-06,272,2.353917807340622e-06,26214400
0.03602628409862518,1.4030374586582184e-06,272,1.9543804228305817e-06,26214400
0.016055698040872812,1.6028061509132385e-06,272,1.964159309864044e-06,26214400
0.035961882676929235,1.593027263879776e-06,272,1.7327256500720978e-06,26214400
0.015964297112077475,1.543201506137848e-06,272,1.9040890038013458e-06,26214400
0.03594201477244496,1.734122633934021e-06,272,2.3851171135902405e-06,26214400
0.011991852894425392,1.451931893825531e-06,272,2.234242856502533e-06,26214400
0.011968859005719423,1.4728866517543793e-06,272,2.034008502960205e-06,26214400
0.0359747470356524,1.6731210052967072e-06,272,2.7748756110668182e-06,26214400
0.016041541937738657,1.812819391489029e-06,272,2.445187419652939e-06,26214400
0.03589053964242339,1.8132850527763367e-06,272,1.9939616322517395e-06,26214400
0.012830253224819899,1.412816345691681e-06,272,1.7532147467136383e-06,26214400
0.03255591867491603,1.2330710887908936e-06,272,1.5632249414920807e-06,26214400
0.03138436423614621,1.293141394853592e-06,272,1.8440186977386475e-06,26214400
0.03259191708639264,1.3830140233039856e-06,272,1.6526319086551666e-06,26214400
0.03536048578098416,1.4333054423332214e-06,272,1.6828998923301697e-06,26214400
0.03264923393726349,1.3932585716247559e-06,272,1.742970198392868e-06,26214400
0.03529995307326317,1.301988959312439e-06,272,1.5529803931713104e-06,26214400
0.03259936114773154,3.6568380892276764e-06,272,1.8230639398097992e-06,26214400
0.035379230976104736,1.3629905879497528e-06,272,4.429370164871216e-06,26214400
0.032581096049398184,1.2121163308620453e-06,272,1.7327256500720978e-06,26214400
0.03541336581110954,1.5120021998882294e-06,272,1.8631108105182648e-06,26214400
0.03255780320614576,1.5231780707836151e-06,272,1.69314444065094e-06,26214400
0.03140496276319027,1.3629905879497528e-06,272,1.642853021621704e-06,26214400
0.032562010921537876,1.4319084584712982e-06,272,1.7229467630386353e-06,26214400
0.03538358863443136,1.3220123946666718e-06,272,2.034008502960205e-06,26214400
0.03256402537226677,1.2917444109916687e-06,272,1.8742866814136505e-06,26214400
0.035372378770262,1.3923272490501404e-06,272,1.6032718122005463e-06,26214400
0.03259422117844224,1.5129335224628448e-06,272,1.923646777868271e-06,26214400
0.03538097394630313,1.34296715259552e-06,272,1.6828998923301697e-06,26214400
0.032577140256762505,1.201871782541275e-06,272,1.8640421330928802e-06,26214400
0.035389270167797804,1.3420358300209045e-06,272,1.6726553440093994e-06,26214400
0.032594811636954546,1.3331882655620575e-06,272,1.9441358745098114e-06,26214400
0.03535908367484808,1.301988959312439e-06,272,1.7331913113594055e-06,26214400
0.03259811922907829,1.3117678463459015e-06,272,1.7541460692882538e-06,26214400
0.03537674667313695,1.3420358300209045e-06,272,1.5427358448505402e-06,26214400
0.03267322899773717,1.6540288925170898e-06,272,1.623295247554779e-06,26214400
0.03533991705626249,1.5329569578170776e-06,272,2.0638108253479004e-06,26214400
0.03254967788234353,1.2433156371116638e-06,272,1.7527490854263306e-06,26214400
0.04737475095316768,3.6973506212234497e-06,272,1.912936568260193e-06,26214400
0.01663424214348197,1.2028031051158905e-06,272,1.5129335224628448e-06,26214400
0.03537152614444494,1.2330710887908936e-06,272,1.742970198392868e-06,26214400
0.032611943781375885,1.3830140233039856e-06,272,2.303626388311386e-06,26214400
0.03536477405577898,1.332256942987442e-06,272,1.6433186829090118e-06,26214400
0.03254059096798301,1.3830140233039856e-06,272,1.6330741345882416e-06,26214400
0.03535632789134979,1.301988959312439e-06,272,1.6433186829090118e-06,26214400
0.03259727684780955,1.1222437024116516e-06,272,1.8440186977386475e-06,26214400
0.035396273247897625,1.412816345691681e-06,272,1.6433186829090118e-06,26214400
0.032577750738710165,1.3820827007293701e-06,272,1.6330741345882416e-06,26214400
0.03536246903240681,1.3727694749832153e-06,272,2.0139850676059723e-06,26214400
0.032592367846518755,1.3029202818870544e-06,272,4.328321665525436e-06,26214400
0.035506089217960835,1.712702214717865e-06,272,2.1141022443771362e-06,26214400
0.03653608914464712,1.4728866517543793e-06,272,1.85379758477211e-06,26214400
0.03938517812639475,1.8030405044555664e-06,272,2.3138709366321564e-06,26214400
0.012555258814245462,1.301988959312439e-06,272,1.7737038433551788e-06,26214400
0.03539350815117359,1.6028061509132385e-06,272,1.9939616322517395e-06,26214400
0.03260773792862892,1.4719553291797638e-06,272,1.7327256500720978e-06,26214400
0.0353390546515584,1.2633390724658966e-06,272,1.773238182067871e-06,26214400
0.03257884318009019,1.4025717973709106e-06,272,1.723412424325943e-06,26214400
0.03538927901536226,1.3629905879497528e-06,272,1.6228295862674713e-06,26214400
0.032584423664957285,1.3620592653751373e-06,272,1.8440186977386475e-06,26214400
0.035391304176300764,4.258006811141968e-06,272,1.6530975699424744e-06,26214400
0.03262077225372195,1.4118850231170654e-06,272,2.2640451788902283e-06,26214400
0.03537318902090192,1.4230608940124512e-06,272,1.5129335224628448e-06,26214400
0.03259137598797679,1.3131648302078247e-06,272,1.8239952623844147e-06,26214400
0.03537865914404392,1.3029202818870544e-06,272,1.8142163753509521e-06,26214400
0.03253996139392257,1.3918615877628326e-06,272,1.7830170691013336e-06,26214400
0.03538188524544239,1.2130476534366608e-06,272,1.964159309864044e-06,26214400
0.03258539643138647,1.271720975637436e-06,272,1.933891326189041e-06,26214400
0.03537647519260645,1.3927929103374481e-06,272,1.5427358448505402e-06,26214400
0.032586096320301294,1.3727694749832153e-06,272,4.579313099384308e-06,26214400
0.035364664159715176,1.5129335224628448e-06,272,1.5622936189174652e-06,26214400
0.03259776812046766,1.3918615877628326e-06,272,1.6828998923301697e-06,26214400
0.03537093522027135,1.412816345691681e-06,272,1.7941929399967194e-06,26214400
