Type,Size,Duration
Push,26214400,0.045839
Push,26214400,8.977e-06
Push,26214400,8.756e-06
Push,26214400,8.105e-06
Push,26214400,9.828e-06
Push,26214400,7.985e-06
Push,26214400,8.596e-06
Push,26214400,7.764e-06
Push,26214400,8.976e-06
Push,26214400,7.995e-06
Push,26214400,7.414e-06
Push,26214400,8.376e-06
Push,26214400,8.005e-06
Push,26214400,1.1531e-05
Push,26214400,8.737e-06
Push,26214400,7.684e-06
Push,26214400,1.0099e-05
Push,26214400,9.278e-06
Push,26214400,9.829e-06
Push,26214400,8.246e-06
Push,26214400,8.606e-06
Push,26214400,8.306e-06
Push,26214400,9.308e-06
Push,26214400,7.865e-06
Push,26214400,8.656e-06
Push,26214400,8.225e-06
Push,26214400,8.957e-06
Push,26214400,8.566e-06
Push,26214400,8.065e-06
Push,26214400,7.995e-06
Push,26214400,8.786e-06
Push,26214400,7.945e-06
Push,26214400,1.103e-05
Push,26214400,8.706e-06
Push,26214400,9.307e-06
Push,26214400,8.196e-06
Push,26214400,8.627e-06
Push,26214400,7.865e-06
Push,26214400,8.616e-06
Push,26214400,8.056e-06
Push,26214400,8.907e-06
Push,26214400,8.155e-06
Push,26214400,8.877e-06
Push,26214400,8.927e-06
Push,26214400,9.177e-06
Push,26214400,8.947e-06
Push,26214400,9.187e-06
Push,26214400,8.105e-06
Push,26214400,8.977e-06
Push,26214400,8.335e-06
Push,26214400,8.496e-06
Push,26214400,8.606e-06
Push,26214400,9.027e-06
Push,26214400,8.676e-06
Push,26214400,7.975e-06
Push,26214400,6.512e-06
Push,26214400,8.917e-06
Push,26214400,8.706e-06
Push,26214400,8.877e-06
Push,26214400,8.256e-06
Push,26214400,9.137e-06
Push,26214400,8.226e-06
Push,26214400,7.724e-06
Push,26214400,8.456e-06
Push,26214400,1.2563e-05
Push,26214400,8.366e-06
Push,26214400,9.027e-06
Push,26214400,8.236e-06
Push,26214400,8.296e-06
Push,26214400,7.915e-06
Push,26214400,8.536e-06
Push,26214400,8.305e-06
Push,26214400,8.426e-06
Push,26214400,8.406e-06
Push,26214400,8.005e-06
Push,26214400,7.965e-06
Push,26214400,8.376e-06
Push,26214400,8.626e-06
Push,26214400,8.496e-06
Push,26214400,8.616e-06
Push,26214400,8.917e-06
Push,26214400,8.586e-06
Push,26214400,8.977e-06
Push,26214400,8.106e-06
Push,26214400,8.436e-06
Push,26214400,7.705e-06
Push,26214400,7.925e-06
Push,26214400,7.855e-06
Push,26214400,8.946e-06
Push,26214400,8.536e-06
Push,26214400,8.316e-06
Push,26214400,8.686e-06
Push,26214400,8.707e-06
Push,26214400,8.205e-06
Flush,-1830813696,0.430122
