type,projection_id,start,stop,duration,metadata_size,data_size
push,0,1229911.135436741,1229911.135467749,3.118906170129776e-05,272,10240
push,94,1229911.167248002,1229911.167258361,1.0529067367315292e-05,272,10240
push,188,1229911.199235974,1229911.199245532,9.74792055785656e-06,272,10240
push,282,1229911.231235848,1229911.231245476,9.748851880431175e-06,272,10240
push,376,1229911.267212908,1229911.267222446,9.638024494051933e-06,272,10240
push,470,1229911.33121445,1229911.331223177,8.826842531561852e-06,272,10240
push,564,1229911.367213512,1229911.367222559,9.146984666585922e-06,272,10240
push,658,1229911.379216331,1229911.379225078,8.826842531561852e-06,272,10240
push,752,1229911.411188213,1229911.411197761,9.679002687335014e-06,272,10240
push,846,1229911.435827682,1229911.435836829,9.227078408002853e-06,272,10240
push,940,1229911.447196171,1229911.447204908,8.847098797559738e-06,272,10240
push,1034,1229911.511197022,1229911.51120614,9.228009730577469e-06,272,10240
push,1128,1229911.535880424,1229911.53588936,9.076902642846107e-06,272,10240
push,1222,1229911.547196224,1229911.54720491,8.775852620601654e-06,272,10240
push,1316,1229911.579191319,1229911.579199966,8.726958185434341e-06,272,10240
push,1410,1229911.611200682,1229911.611209719,9.117182344198227e-06,272,10240
push,1,1229911.635923447,1229911.635932874,9.517883881926537e-06,272,10240
push,95,1229911.647196827,1229911.647205614,8.906936272978783e-06,272,10240
push,189,1229911.679205929,1229911.679214706,8.887145668268204e-06,272,10240
push,283,1229911.711185566,1229911.711194372,8.89599323272705e-06,272,10240
push,377,1229911.735974545,1229911.735983262,8.797040209174156e-06,272,10240
push,471,1229911.747193083,1229911.74720239,9.387033060193062e-06,272,10240
push,565,1229911.779191224,1229911.779200081,8.92719253897667e-06,272,10240
push,659,1229911.811181601,1229911.811190137,8.6161307990551e-06,272,10240
push,753,1229911.836061161,1229911.83607135,1.029903069138527e-05,272,10240
push,847,1229911.847189729,1229911.847198155,8.535804226994514e-06,272,10240
push,941,1229911.879203289,1229911.879212266,9.066890925168991e-06,272,10240
push,1035,1229911.911194127,1229911.911202723,8.68597999215126e-06,272,10240
push,1129,1229911.936083886,1229911.936092562,8.775852620601654e-06,272,10240
push,1223,1229911.947193929,1229911.947202766,8.926959708333015e-06,272,10240
push,1317,1229911.979190548,1229911.979199304,8.875969797372818e-06,272,10240
push,1411,1229912.011187266,1229912.011196123,8.98679718375206e-06,272,10240
push,2,1229912.036146766,1229912.036156695,1.002894714474678e-05,272,10240
push,96,1229912.047191136,1229912.047203209,1.2153061106801033e-05,272,10240
push,190,1229912.079188828,1229912.079197554,8.816132321953773e-06,272,10240
push,284,1229912.111179996,1229912.111188832,8.926959708333015e-06,272,10240
push,378,1229912.136197214,1229912.13620613,8.995877578854561e-06,272,10240
push,472,1229912.147184818,1229912.147193494,8.756062015891075e-06,272,10240
push,566,1229912.179291873,1229912.17930082,9.037088602781296e-06,272,10240
push,660,1229912.211166092,1229912.211174538,8.546048775315285e-06,272,10240
push,754,1229912.236230338,1229912.236238684,8.425908163189888e-06,272,10240
push,848,1229912.247165113,1229912.247173559,8.516013622283936e-06,272,10240
push,942,1229912.279162002,1229912.279170849,8.926959708333015e-06,272,10240
push,1036,1229912.311183778,1229912.311192644,8.946983143687248e-06,272,10240
push,1130,1229912.336293179,1229912.336302015,8.9260283857584e-06,272,10240
push,1224,1229912.347164404,1229912.34717279,8.485978469252586e-06,272,10240
push,1318,1229912.37916485,1229912.379173316,8.555827662348747e-06,272,10240
push,1412,1229912.411170335,1229912.411178811,8.576083928346634e-06,272,10240
push,3,1229912.436343616,1229912.436352152,8.615897968411446e-06,272,10240
push,97,1229912.447161491,1229912.447169627,8.23591835796833e-06,272,10240
push,191,1229912.479262466,1229912.479271663,9.296927601099014e-06,272,10240
push,285,1229912.511169356,1229912.511178002,8.755829185247421e-06,272,10240
push,379,1229912.551168806,1229912.551177702,9.017065167427063e-06,272,10240
push,473,1229912.583171165,1229912.583179741,8.71601514518261e-06,272,10240
push,567,1229912.615168444,1229912.6151769,8.576782420277596e-06,272,10240
push,661,1229912.636453237,1229912.636461763,8.646165952086449e-06,272,10240
push,755,1229912.651167596,1229912.651176242,8.756062015891075e-06,272,10240
push,849,1229912.683171307,1229912.683179613,8.406117558479309e-06,272,10240
push,943,1229912.715172294,1229912.71518098,8.777016773819923e-06,272,10240
push,1037,1229912.736513362,1229912.736522119,8.8568776845932e-06,272,10240
push,1131,1229912.751171586,1229912.751180282,8.775852620601654e-06,272,10240
push,1225,1229912.783164667,1229912.783173324,8.746981620788574e-06,272,10240
push,1319,1229912.815169541,1229912.815178398,8.936971426010132e-06,272,10240
push,1413,1229912.836566094,1229912.8365747,8.706003427505493e-06,272,10240
push,4,1229912.851169695,1229912.851180795,1.120101660490036e-05,272,10240
push,98,1229912.88317528,1229912.883184207,9.017065167427063e-06,272,10240
push,192,1229912.915170846,1229912.915179883,9.146984666585922e-06,272,10240
push,286,1229912.936613515,1229912.936622041,8.615897968411446e-06,272,10240
push,380,1229912.951170939,1229912.951179706,8.876901119947433e-06,272,10240
push,474,1229912.983170193,1229912.9831789,8.807051926851273e-06,272,10240
push,568,1229913.019171698,1229913.019180275,8.67689959704876e-06,272,10240
push,662,1229913.051166103,1229913.05117479,8.777016773819923e-06,272,10240
push,756,1229913.083159586,1229913.083167962,8.47596675157547e-06,272,10240
push,850,1229913.115162536,1229913.115170972,8.516013622283936e-06,272,10240
push,944,1229913.151173349,1229913.151182106,8.857110515236855e-06,272,10240
push,1038,1229913.183167163,1229913.183175498,8.424976840615273e-06,272,10240
push,1132,1229913.215173649,1229913.215182366,8.837087079882622e-06,272,10240
push,1226,1229913.236777791,1229913.236786207,8.546048775315285e-06,272,10240
push,1320,1229913.251172861,1229913.251181497,8.735805749893188e-06,272,10240
