type,index,start,stop,duration,metadata_size,data_size
push,0,1263440.041863563,1263440.041936757,7.417099550366402e-05,184,20540
push,94,1263440.642012696,1263440.642052785,4.1485996916890144e-05,184,20548
push,188,1263441.242122508,1263441.242138641,1.7600134015083313e-05,184,20548
push,282,1263441.842206898,1263441.842221355,1.5854137018322945e-05,184,20548
push,376,1263442.442289612,1263442.442306234,1.759990118443966e-05,184,20548
push,470,1263443.042377424,1263443.042397888,2.1860934793949127e-05,184,20548
push,564,1263443.642470265,1263443.642489262,2.0393868908286095e-05,184,20548
push,658,1263444.242563385,1263444.242580915,1.8927035853266716e-05,184,20548
push,752,1263444.842648683,1263444.842664956,1.7669983208179474e-05,184,20548
push,846,1263445.442733213,1263445.4427476,1.5364959836006165e-05,184,20548
push,940,1263446.042816625,1263446.042832758,1.7530051991343498e-05,184,20548
push,1034,1263446.642904368,1263446.642920082,1.7110956832766533e-05,184,20548
push,1128,1263447.242986872,1263447.243003773,1.829792745411396e-05,184,20548
push,1222,1263447.84307224,1263447.843088233,1.738988794386387e-05,184,20548
push,1316,1263448.443157188,1263448.443177512,2.172100357711315e-05,184,20548
push,1410,1263449.043248143,1263449.043264766,1.8018996343016624e-05,184,20548
push,1,1263449.643331486,1263449.643349086,1.8578022718429565e-05,184,20548
push,95,1263450.243415736,1263450.24343145,1.7111189663410187e-05,184,20548
push,189,1263450.843499218,1263450.843515072,1.725088804960251e-05,184,20548
push,283,1263451.443581932,1263451.443596529,1.606391742825508e-05,184,20548
push,377,1263452.043674982,1263452.043693001,1.9486062228679657e-05,184,20548
push,471,1263452.643761607,1263452.64377823,1.801922917366028e-05,184,20548
push,565,1263453.243847394,1263453.243864645,1.8229009583592415e-05,184,20548
push,659,1263453.843933391,1263453.843950152,1.82280782610178e-05,184,20548
push,753,1263454.444023368,1263454.444039571,1.7669983208179474e-05,184,20548
push,847,1263455.044107967,1263455.044122145,1.564505510032177e-05,184,20548
push,941,1263455.644189494,1263455.644206256,1.8229009583592415e-05,184,20548
push,1035,1263456.24427584,1263456.244291135,1.6761012375354767e-05,184,20548
push,1129,1263456.844331385,1263456.844347449,1.7529819160699844e-05,184,20548
push,1223,1263457.444414099,1263457.444430861,1.81589275598526e-05,184,20548
push,1317,1263458.044498559,1263458.044514832,1.725088804960251e-05,184,20548
push,1411,1263458.64458225,1263458.644596358,1.5086028724908829e-05,184,20548
push,2,1263459.244667548,1263459.24468899,2.2350111976265907e-05,184,20548
push,96,1263459.844758197,1263459.844773144,1.634308136999607e-05,184,20548
push,190,1263460.444838758,1263460.444857126,1.9764993339776993e-05,184,20548
push,284,1263461.044927769,1263461.044948023,2.1650921553373337e-05,184,20548
push,378,1263461.645017409,1263461.645038501,2.2489111870527267e-05,184,20548
push,472,1263462.245108794,1263462.245126115,1.8229009583592415e-05,184,20548
push,566,1263462.845194174,1263462.845206885,1.4107907190918922e-05,184,20548
push,660,1263463.445277388,1263463.44529401,1.8018996343016624e-05,184,20548
push,754,1263464.045363675,1263464.045382812,2.053380012512207e-05,184,20548
push,848,1263464.645448985,1263464.645461277,1.3758894056081772e-05,184,20548
push,942,1263465.245527869,1263465.245542676,1.6272999346256256e-05,184,20548
push,1036,1263465.845611433,1263465.845626728,1.6761943697929382e-05,184,20548
push,1130,1263466.44569332,1263466.445707568,1.5644123777747154e-05,184,20548
push,1224,1263467.045773182,1263467.045786661,1.4876015484333038e-05,184,20548
push,1318,1263467.645852765,1263467.645869317,1.7529819160699844e-05,184,20548
push,1412,1263468.245937655,1263468.245955255,1.906696707010269e-05,184,20548
push,3,1263468.846027574,1263468.846046641,2.046395093202591e-05,184,20548
push,97,1263469.446117982,1263469.446135792,1.871795393526554e-05,184,20548
push,191,1263470.046202314,1263470.046217958,1.7110956832766533e-05,184,20548
push,285,1263470.646286506,1263470.646301242,1.613306812942028e-05,184,20548
push,379,1263471.246370419,1263471.246390114,2.116197720170021e-05,184,20548
push,473,1263471.846456706,1263471.8464727,1.6901874914765358e-05,184,20548
push,567,1263472.446539781,1263472.446554447,1.6062986105680466e-05,184,20548
push,661,1263473.046622576,1263473.046637871,1.6761943697929382e-05,184,20548
push,755,1263473.646706628,1263473.646721574,1.5923986211419106e-05,184,20548
push,849,1263474.246787189,1263474.246802065,1.6342848539352417e-05,184,20548
push,943,1263474.846877667,1263474.846897292,2.109212800860405e-05,184,20548
push,1037,1263475.446966957,1263475.44698316,1.759990118443966e-05,184,20548
push,1131,1263476.047051219,1263476.047066863,1.7040874809026718e-05,184,20548
push,1225,1263476.647133456,1263476.647151614,1.9624829292297363e-05,184,20548
push,1319,1263477.247217997,1263477.247232244,1.5644123777747154e-05,184,20548
push,1413,1263477.847300303,1263477.847316576,1.7669983208179474e-05,184,20548
flush_after,1413,1263477.847323141,1263477.896338157,0.04901599301956594,11776,1315072
push,4,1263478.496414806,1263478.496438273,2.4863053113222122e-05,184,20548
push,98,1263479.096506262,1263479.096521627,1.6761012375354767e-05,184,20548
push,192,1263479.696591501,1263479.69660959,1.9067199900746346e-05,184,20548
push,286,1263480.29667723,1263480.296694271,1.843809150159359e-05,184,20548
push,380,1263480.896785936,1263480.896803676,1.9136816263198853e-05,184,20548
push,474,1263481.496871665,1263481.496887798,1.7530051991343498e-05,184,20548
push,568,1263482.096957283,1263482.096974813,1.8926803022623062e-05,184,20548
push,662,1263482.69704282,1263482.697062934,2.151099033653736e-05,184,20548
push,756,1263483.297141556,1263483.297162508,2.1860003471374512e-05,184,20548
push,850,1263483.897229467,1263483.897246857,1.8786871805787086e-05,184,20548
push,944,1263484.497315213,1263484.497330298,1.6481848433613777e-05,184,20548
push,1038,1263485.097408781,1263485.097428965,2.1650921553373337e-05,184,20548
push,1132,1263485.697499625,1263485.697515828,1.808907836675644e-05,184,20548
push,1226,1263486.297584254,1263486.297600108,1.7249956727027893e-05,184,20548
push,1320,1263486.897667136,1263486.897684177,1.850794069468975e-05,184,20548
push,1414,1263487.497751695,1263487.497767409,1.7110956832766533e-05,184,20548
push,5,1263488.097841841,1263488.097861885,2.095196396112442e-05,184,20548
push,99,1263488.697931218,1263488.697948469,1.864810474216938e-05,184,20548
push,193,1263489.298015497,1263489.298031631,1.7600134015083313e-05,184,20548
push,287,1263489.898100196,1263489.898118704,1.9903993234038353e-05,184,20548
push,381,1263490.498188805,1263490.498205986,1.8578022718429565e-05,184,20548
push,475,1263491.098275878,1263491.098295014,2.060295082628727e-05,184,20548
push,569,1263491.698363859,1263491.698382018,1.913611777126789e-05,184,20548
push,663,1263492.298452398,1263492.298469998,1.8996885046362877e-05,184,20548
push,757,1263492.898537236,1263492.898557211,2.1371990442276e-05,184,20548
push,851,1263493.498625217,1263493.498642049,1.8229009583592415e-05,184,20548
push,945,1263494.098711312,1263494.098729261,1.8927035853266716e-05,184,20548
push,1039,1263494.698797547,1263494.698810677,1.4527002349495888e-05,184,20548
push,1133,1263495.298878823,1263495.298894607,1.7181038856506348e-05,184,20548
push,1227,1263495.898962474,1263495.898979445,1.7949147149920464e-05,184,20548
push,1321,1263496.499051293,1263496.499067985,1.7600134015083313e-05,184,20548
push,1415,1263497.09913662,1263497.099159039,2.339598722755909e-05,184,20548
push,6,1263497.699231235,1263497.699248975,1.9206898286938667e-05,184,20548
push,100,1263498.299315095,1263498.299335629,2.1442072466015816e-05,184,20548
push,194,1263498.899403356,1263498.899420397,1.8018996343016624e-05,184,20548
push,288,1263499.499497552,1263499.499513616,1.7530051991343498e-05,184,20548
push,382,1263500.099584067,1263500.099601666,1.9066035747528076e-05,184,20548
push,476,1263500.699670581,1263500.699687831,1.8647173419594765e-05,184,20548
push,570,1263501.299756187,1263501.299775393,2.060295082628727e-05,184,20548
push,664,1263501.899844517,1263501.899860161,1.7110956832766533e-05,184,20548
push,758,1263502.499942555,1263502.499963018,2.1929852664470673e-05,184,20548
push,852,1263503.10003298,1263503.100049044,1.7040874809026718e-05,184,20548
push,946,1263503.700116631,1263503.70012997,1.4805933460593224e-05,184,20548
push,1040,1263504.30019672,1263504.300214599,1.88569538295269e-05,184,20548
push,1134,1263504.900286446,1263504.900301951,1.6901874914765358e-05,184,20548
push,1228,1263505.500332942,1263505.500352008,2.004392445087433e-05,184,20548
push,1322,1263506.100422948,1263506.100444319,2.2349180653691292e-05,184,20548
push,1416,1263506.700514351,1263506.700529856,1.6971025615930557e-05,184,20548
push,7,1263507.300597443,1263507.300615113,1.8578022718429565e-05,184,20548
push,101,1263507.900681582,1263507.900699322,1.9206898286938667e-05,184,20548
push,195,1263508.500768935,1263508.500787512,1.9554980099201202e-05,184,20548
push,289,1263509.100857893,1263509.100875912,1.8996885046362877e-05,184,20548
push,383,1263509.700945385,1263509.700963474,1.9555911421775818e-05,184,20548
push,477,1263510.301030921,1263510.301048661,1.9137049093842506e-05,184,20548
push,571,1263510.901116388,1263510.90112875,1.32701825350523e-05,184,20548
push,665,1263511.501194801,1263511.501212889,1.9554980099201202e-05,184,20548
push,759,1263512.101281385,1263512.101295353,1.5364959836006165e-05,184,20548
push,853,1263512.701365175,1263512.701383683,1.9975006580352783e-05,184,20548
push,947,1263513.30145148,1263513.301468032,1.8018996343016624e-05,184,20548
push,1041,1263513.901536527,1263513.901554756,1.9624829292297363e-05,184,20548
push,1135,1263514.5016236,1263514.50164134,1.9205966964364052e-05,184,20548
push,1229,1263515.101710743,1263515.101726387,1.7040874809026718e-05,184,20548
