type,size,duration
Push,26214400,0.0242192
Push,26214400,8.225e-06
Push,26214400,7.985e-06
Push,26214400,7.193e-06
Push,26214400,7.565e-06
Push,26214400,7.504e-06
Push,26214400,7.644e-06
Push,26214400,7.474e-06
Push,26214400,8.276e-06
Push,26214400,7.384e-06
Push,26214400,6.983e-06
Push,26214400,6.953e-06
Push,26214400,6.492e-06
Push,26214400,7.494e-06
Push,26214400,7.755e-06
Push,26214400,7.985e-06
Push,26214400,8.636e-06
Push,26214400,7.433e-06
Push,26214400,7.033e-06
Push,26214400,6.993e-06
Push,26214400,7.494e-06
Push,26214400,7.213e-06
Push,26214400,7.304e-06
Push,26214400,7.454e-06
Push,26214400,7.564e-06
Push,26214400,7.164e-06
Push,26214400,7.324e-06
Push,26214400,6.733e-06
Push,26214400,8.185e-06
Push,26214400,7.253e-06
Push,26214400,7.514e-06
Push,26214400,7.534e-06
Push,26214400,1.3134e-05
Push,26214400,7.754e-06
Push,26214400,7.805e-06
Push,26214400,7.264e-06
Push,26214400,7.364e-06
Push,26214400,7.684e-06
Push,26214400,7.494e-06
Push,26214400,6.832e-06
Push,26214400,7.374e-06
Push,26214400,7.153e-06
Push,26214400,7.614e-06
Push,26214400,7.103e-06
Push,26214400,7.634e-06
Push,26214400,7.134e-06
Push,26214400,7.694e-06
Push,26214400,7.263e-06
Push,26214400,7.774e-06
Push,26214400,6.843e-06
Push,26214400,7.124e-06
Push,26214400,7.514e-06
Push,26214400,7.534e-06
Push,26214400,6.953e-06
Push,26214400,7.163e-06
Push,26214400,7.414e-06
Push,26214400,7.765e-06
Push,26214400,7.234e-06
Push,26214400,7.504e-06
Push,26214400,7.825e-06
Push,26214400,7.324e-06
Push,26214400,6.543e-06
Push,26214400,7.143e-06
Push,26214400,6.762e-06
Push,26214400,1.0199e-05
Push,26214400,7.363e-06
Push,26214400,7.063e-06
Push,26214400,7.434e-06
Push,26214400,7.313e-06
Push,26214400,7.625e-06
Push,26214400,7.213e-06
Push,26214400,6.312e-06
Push,26214400,7.224e-06
Push,26214400,7.284e-06
Push,26214400,6.573e-06
Push,26214400,7.264e-06
Push,26214400,7.194e-06
Push,26214400,7.053e-06
Push,26214400,6.762e-06
Push,26214400,7.394e-06
Push,26214400,7.123e-06
Push,26214400,7.483e-06
Push,26214400,7.554e-06
Push,26214400,7.775e-06
Push,26214400,6.843e-06
Push,26214400,7.083e-06
Push,26214400,7.093e-06
Push,26214400,7.353e-06
Push,26214400,7.454e-06
Push,26214400,7.104e-06
Push,26214400,7.343e-06
Push,26214400,7.454e-06
Push,26214400,7.705e-06
Push,26214400,7.133e-06
Flush,2464153600,0.688326
