push,projection_id,start,stop,duration,metadata_size,data_size
"['push', 0, 1258627.595870654, 1258627.595902103, 3.16097866743803e-05, 272, 20480]"
"['push', 94, 1258627.627659393, 1258627.627669572, 1.0309042409062386e-05, 272, 20480]"
"['push', 188, 1258627.65966651, 1258627.659676329, 9.94885340332985e-06, 272, 20480]"
"['push', 282, 1258627.691667066, 1258627.691676283, 9.316951036453247e-06, 272, 20480]"
"['push', 376, 1258627.727651299, 1258627.727661848, 1.0669929906725883e-05, 272, 20480]"
"['push', 470, 1258627.759646153, 1258627.75965486, 8.78702849149704e-06, 272, 20480]"
"['push', 564, 1258627.791646979, 1258627.791656176, 9.256880730390549e-06, 272, 20480]"
"['push', 658, 1258627.827654214, 1258627.827663131, 9.006820619106293e-06, 272, 20480]"
"['push', 752, 1258627.839636516, 1258627.839645883, 9.467825293540955e-06, 272, 20480]"
"['push', 846, 1258627.871627062, 1258627.871636139, 9.157927706837654e-06, 272, 20480]"
"['push', 940, 1258627.896230632, 1258627.896239408, 8.855946362018585e-06, 272, 20480]"
"['push', 1034, 1258627.907626394, 1258627.90763525, 8.9260283857584e-06, 272, 20480]"
"['push', 1128, 1258627.939617121, 1258627.939625556, 8.526025339961052e-06, 272, 20480]"
"['push', 1222, 1258627.97162517, 1258627.971633485, 8.37608240544796e-06, 272, 20480]"
"['push', 1316, 1258627.995664592, 1258627.995673148, 8.626142516732216e-06, 272, 20480]"
"['push', 1410, 1258627.996275447, 1258627.996284083, 8.736038580536842e-06, 272, 20480]"
"['push', 1, 1258628.007624822, 1258628.007634209, 9.498093277215958e-06, 272, 20480]"
"['push', 95, 1258628.039624916, 1258628.039633863, 9.017065167427063e-06, 272, 20480]"
"['push', 189, 1258628.071626634, 1258628.07163541, 8.855946362018585e-06, 272, 20480]"
"['push', 283, 1258628.096333106, 1258628.096341622, 8.585862815380096e-06, 272, 20480]"
"['push', 377, 1258628.10761851, 1258628.107627187, 8.726958185434341e-06, 272, 20480]"
"['push', 471, 1258628.13962688, 1258628.139635446, 8.65710899233818e-06, 272, 20480]"
"['push', 565, 1258628.171627456, 1258628.171636153, 8.767005056142807e-06, 272, 20480]"
"['push', 659, 1258628.19638269, 1258628.196391526, 8.916947990655899e-06, 272, 20480]"
"['push', 753, 1258628.20762306, 1258628.207631626, 8.645933121442795e-06, 272, 20480]"
"['push', 847, 1258628.239628665, 1258628.239638102, 9.497161954641342e-06, 272, 20480]"
"['push', 941, 1258628.271621205, 1258628.271629731, 8.636154234409332e-06, 272, 20480]"
"['push', 1035, 1258628.296442994, 1258628.296451811, 8.907169103622437e-06, 272, 20480]"
"['push', 1129, 1258628.339609269, 1258628.339617585, 8.385861292481422e-06, 272, 20480]"
"['push', 1223, 1258628.371624763, 1258628.371633188, 8.48621129989624e-06, 272, 20480]"
"['push', 1317, 1258628.396497267, 1258628.396505983, 8.795876055955887e-06, 272, 20480]"
"['push', 1411, 1258628.407614155, 1258628.407622321, 8.245930075645447e-06, 272, 20480]"
"['push', 2, 1258628.439618618, 1258628.439628376, 9.838026016950607e-06, 272, 20480]"
"['push', 96, 1258628.47162272, 1258628.471632408, 9.768176823854446e-06, 272, 20480]"
"['push', 190, 1258628.496558262, 1258628.496567249, 9.056879207491875e-06, 272, 20480]"
"['push', 284, 1258628.507618595, 1258628.507627141, 8.6161307990551e-06, 272, 20480]"
"['push', 378, 1258628.55161724, 1258628.551626197, 9.036855772137642e-06, 272, 20480]"
"['push', 472, 1258628.567615629, 1258628.567624286, 8.746981620788574e-06, 272, 20480]"
"['push', 566, 1258628.59659395, 1258628.596602265, 8.37608240544796e-06, 272, 20480]"
"['push', 660, 1258628.627612485, 1258628.6276208, 8.384929969906807e-06, 272, 20480]"
"['push', 754, 1258628.659626385, 1258628.659635071, 8.786097168922424e-06, 272, 20480]"
"['push', 848, 1258628.691615348, 1258628.691624145, 8.896924555301666e-06, 272, 20480]"
"['push', 942, 1258628.727626993, 1258628.727635469, 8.555827662348747e-06, 272, 20480]"
"['push', 1036, 1258628.735637949, 1258628.735646976, 9.106937795877457e-06, 272, 20480]"
"['push', 1130, 1258628.767612075, 1258628.767620511, 8.516013622283936e-06, 272, 20480]"
"['push', 1224, 1258628.796711612, 1258628.796720118, 8.625909686088562e-06, 272, 20480]"
"['push', 1318, 1258628.827609962, 1258628.827618348, 8.485978469252586e-06, 272, 20480]"
"['push', 1412, 1258628.859612701, 1258628.859621227, 8.615897968411446e-06, 272, 20480]"
"['push', 3, 1258628.891617064, 1258628.89162573, 8.736038580536842e-06, 272, 20480]"
