type,size,duration
Push,26214400,1.8755e-05
Push,26214400,7.945e-06
Push,26214400,7.715e-06
Push,26214400,7.905e-06
Push,26214400,7.625e-06
Push,26214400,6.993e-06
Push,26214400,7.555e-06
Push,26214400,7.093e-06
Push,26214400,8.345e-06
Push,26214400,7.615e-06
Push,26214400,7.735e-06
Push,26214400,6.883e-06
Push,26214400,7.183e-06
Push,26214400,7.303e-06
Push,26214400,6.803e-06
Push,26214400,7.234e-06
Push,26214400,7.905e-06
Push,26214400,7.173e-06
Push,26214400,7.263e-06
Push,26214400,7.444e-06
Push,26214400,7.183e-06
Push,26214400,7.384e-06
Push,26214400,7.554e-06
Push,26214400,7.304e-06
Push,26214400,7.243e-06
Push,26214400,7.194e-06
Push,26214400,6.963e-06
Push,26214400,7.564e-06
Push,26214400,6.933e-06
Push,26214400,7.755e-06
Push,26214400,6.843e-06
Push,26214400,8.035e-06
Push,26214400,1.2644e-05
Push,26214400,7.123e-06
Push,26214400,6.943e-06
Push,26214400,7.153e-06
Push,26214400,7.323e-06
Push,26214400,7.073e-06
Push,26214400,7.093e-06
Push,26214400,7.304e-06
Push,26214400,7.264e-06
Push,26214400,6.773e-06
Push,26214400,7.313e-06
Push,26214400,7.394e-06
Push,26214400,7.274e-06
Push,26214400,7.584e-06
Push,26214400,7.384e-06
Push,26214400,7.855e-06
Push,26214400,6.492e-06
Push,26214400,7.634e-06
Push,26214400,7.765e-06
Push,26214400,7.164e-06
Push,26214400,7.764e-06
Push,26214400,7.975e-06
Push,26214400,7.143e-06
Push,26214400,7.594e-06
Push,26214400,7.023e-06
Push,26214400,7.734e-06
Push,26214400,7.945e-06
Push,26214400,7.584e-06
Push,26214400,7.644e-06
Push,26214400,7.364e-06
Push,26214400,7.113e-06
Push,26214400,7.133e-06
Push,26214400,1.04e-05
Push,26214400,6.923e-06
Push,26214400,7.774e-06
Push,26214400,7.024e-06
Push,26214400,7.394e-06
Push,26214400,7.665e-06
Push,26214400,7.544e-06
Push,26214400,8.326e-06
Push,26214400,7.464e-06
Push,26214400,7.284e-06
Push,26214400,7.444e-06
Push,26214400,7.864e-06
Push,26214400,7.043e-06
Push,26214400,7.063e-06
Push,26214400,7.083e-06
Push,26214400,7.684e-06
Push,26214400,7.414e-06
Push,26214400,8.105e-06
Push,26214400,6.843e-06
Push,26214400,7.113e-06
Push,26214400,6.882e-06
Push,26214400,7.343e-06
Push,26214400,7.113e-06
Push,26214400,7.414e-06
Push,26214400,7.304e-06
Push,26214400,7.373e-06
Push,26214400,7.064e-06
Push,26214400,6.873e-06
Push,26214400,6.822e-06
Push,26214400,7.674e-06
Flush,2464153600,0.696061
