type,index,start,stop,duration,metadata_size,data_size
push,0,1263350.074292966,1263350.074359982,6.717606447637081e-05,184,20540
push,94,1263350.67442856,1263350.674459117,3.077695146203041e-05,184,20548
push,188,1263351.274523637,1263351.274538655,1.5259021893143654e-05,184,20548
push,282,1263351.874603085,1263351.874616981,1.4035962522029877e-05,184,20548
push,376,1263352.474682713,1263352.474700657,1.8084188923239708e-05,184,20548
push,470,1263353.074763083,1263353.074780115,1.71721912920475e-05,184,20548
push,564,1263353.674844945,1263353.674859102,1.4296965673565865e-05,184,20548
push,658,1263354.274929573,1263354.274944591,1.5177996829152107e-05,184,20548
push,752,1263354.875009612,1263354.875029409,1.991703175008297e-05,184,20548
push,846,1263355.475092155,1263355.475108125,1.6089994460344315e-05,184,20548
push,940,1263356.075170151,1263356.075183135,1.3064127415418625e-05,184,20548
push,1034,1263356.675245411,1263356.675259728,1.4427118003368378e-05,184,20548
push,1128,1263357.275322434,1263357.27533607,1.3726064935326576e-05,184,20548
push,1222,1263357.875396572,1263357.875410679,1.4206860214471817e-05,184,20548
push,1316,1263358.475474417,1263358.475490246,1.595006324350834e-05,184,20548
push,1410,1263359.075516725,1263359.075531203,1.4588003978133202e-05,184,20548
push,1,1263359.675595642,1263359.675617042,2.1519837900996208e-05,184,20548
push,95,1263360.275682604,1263360.275697983,1.5499070286750793e-05,184,20548
push,189,1263360.875763525,1263360.875781379,1.7954036593437195e-05,184,20548
push,283,1263361.475843393,1263361.47585738,1.4076940715312958e-05,184,20548
push,377,1263362.075920447,1263362.075936668,1.6310950741171837e-05,184,20548
push,471,1263362.676000706,1263362.676012007,1.1392170563340187e-05,184,20548
push,565,1263363.276076377,1263363.276089993,1.3706041499972343e-05,184,20548
push,659,1263363.876151463,1263363.876165509,1.4165882021188736e-05,184,20548
push,753,1263364.476228118,1263364.476244298,1.6279984265565872e-05,184,20548
push,847,1263365.076307186,1263365.076322074,1.4977995306253433e-05,184,20548
push,941,1263365.676386676,1263365.676400833,1.4246907085180283e-05,184,20548
push,1035,1263366.276471206,1263366.276487977,1.6860896721482277e-05,184,20548
push,1129,1263366.876550405,1263366.876561125,1.0829884558916092e-05,184,20548
push,1223,1263367.476621669,1263367.476634283,1.2703938409686089e-05,184,20548
push,1317,1263368.076697613,1263368.076709675,1.2151896953582764e-05,184,20548
push,1411,1263368.676771752,1263368.67678676,1.508789137005806e-05,184,20548
push,2,1263369.276849819,1263369.276866551,1.684180460870266e-05,184,20548
push,96,1263369.876927906,1263369.876941412,1.3615936040878296e-05,184,20548
push,190,1263370.47700423,1263370.477018517,1.4397082850337029e-05,184,20548
push,284,1263371.077084291,1263371.077101734,1.754285767674446e-05,184,20548
push,378,1263371.677164182,1263371.677178038,1.3935845345258713e-05,184,20548
push,472,1263372.277239855,1263372.277257448,1.768302172422409e-05,184,20548
push,566,1263372.877320416,1263372.877332138,1.1811964213848114e-05,184,20548
push,660,1263373.477395488,1263373.477414253,1.888512633740902e-05,184,20548
push,754,1263374.077489264,1263374.077507238,1.806393265724182e-05,184,20548
push,848,1263374.677568444,1263374.677584213,1.5859026461839676e-05,184,20548
push,942,1263375.277646321,1263375.277660507,1.4276010915637016e-05,184,20548
push,1036,1263375.877724207,1263375.877737763,1.3655982911586761e-05,184,20548
push,1130,1263376.477801002,1263376.477813816,1.288391649723053e-05,184,20548
push,1224,1263377.077873909,1263377.077888837,1.5018973499536514e-05,184,20548
push,1318,1263377.677950834,1263377.677964941,1.4187069609761238e-05,184,20548
push,1412,1263378.278029122,1263378.278045834,1.6801990568637848e-05,184,20548
push,3,1263378.878113912,1263378.87812916,1.5337951481342316e-05,184,20548
push,97,1263379.47819241,1263379.478210384,1.812400296330452e-05,184,20548
push,191,1263380.078273202,1263380.078288751,1.570885069668293e-05,184,20548
push,285,1263380.67835167,1263380.678367149,1.5558907762169838e-05,184,20548
push,379,1263381.278432272,1263381.278445176,1.299404539167881e-05,184,20548
push,473,1263381.878508626,1263381.878523644,1.5097903087735176e-05,184,20548
push,567,1263382.478586022,1263382.478601481,1.5538884326815605e-05,184,20548
push,661,1263383.078663137,1263383.078676832,1.3795914128422737e-05,184,20548
push,755,1263383.678740483,1263383.678755801,1.542898826301098e-05,184,20548
push,849,1263384.278820213,1263384.278833889,1.3766111806035042e-05,184,20548
push,943,1263384.878899522,1263384.878916023,1.6602221876382828e-05,184,20548
push,1037,1263385.478978672,1263385.478996575,1.8003862351179123e-05,184,20548
push,1131,1263386.079060707,1263386.079075324,1.4696968719363213e-05,184,20548
push,1225,1263386.679136719,1263386.679148361,1.1721858754754066e-05,184,20548
push,1319,1263387.27921113,1263387.279228002,1.6961945220828056e-05,184,20548
push,1413,1263387.879292804,1263387.879308593,1.5898840501904488e-05,184,20548
flush_after,1413,1263387.87931234,1263387.927519898,0.04820809909142554,11776,1315072
push,4,1263388.52758962,1263388.527612903,2.340390346944332e-05,184,20548
push,98,1263389.127677835,1263389.12769635,1.866486854851246e-05,184,20548
push,192,1263389.727763026,1263389.72778113,1.8213875591754913e-05,184,20548
push,286,1263390.327845241,1263390.327861091,1.5980098396539688e-05,184,20548
push,380,1263390.927939609,1263390.92795618,1.6671139746904373e-05,184,20548
push,474,1263391.528019179,1263391.52803576,1.668115146458149e-05,184,20548
push,568,1263392.12809972,1263392.128116762,1.7163110896945e-05,184,20548
push,662,1263392.728182106,1263392.728201572,1.9556842744350433e-05,184,20548
push,756,1263393.328264782,1263393.328283106,1.8404098227620125e-05,184,20548
push,850,1263393.928345043,1263393.928359039,1.4086021110415459e-05,184,20548
push,944,1263394.528422329,1263394.528434782,1.2552831321954727e-05,184,20548
push,1038,1263395.12849761,1263395.128515484,1.7973827198147774e-05,184,20548
push,1132,1263395.728579896,1263395.728593621,1.3804994523525238e-05,184,20548
push,1226,1263396.328655158,1263396.328670256,1.5188008546829224e-05,184,20548
push,1320,1263396.928742642,1263396.928760466,1.7924001440405846e-05,184,20548
push,1414,1263397.528826299,1263397.528840285,1.4086021110415459e-05,184,20548
push,5,1263398.128905508,1263398.128920636,1.5218975022435188e-05,184,20548
push,99,1263398.728983074,1263398.72899686,1.3906043022871017e-05,184,20548
push,193,1263399.329063346,1263399.329077272,1.4045974239706993e-05,184,20548
push,287,1263399.92914021,1263399.929151011,1.0911142453551292e-05,184,20548
push,381,1263400.529212296,1263400.52922501,1.2794043868780136e-05,184,20548
push,475,1263401.129286316,1263401.129302016,1.579010859131813e-05,184,20548
push,569,1263401.729363692,1263401.729375504,1.1912081390619278e-05,184,20548
push,663,1263402.329437842,1263402.329453351,1.5599187463521957e-05,184,20548
push,757,1263402.929517973,1263402.929531448,1.3574957847595215e-05,184,20548
push,851,1263403.529593055,1263403.529607882,1.4918157830834389e-05,184,20548
push,945,1263404.129671102,1263404.129687252,1.625996083021164e-05,184,20548
push,1039,1263404.72974986,1263404.729766191,1.644110307097435e-05,184,20548
push,1133,1263405.329831685,1263405.329848677,1.712213270366192e-05,184,20548
push,1227,1263405.929912898,1263405.929925672,1.2863893061876297e-05,184,20548
push,1321,1263406.529990654,1263406.530007656,1.7112120985984802e-05,184,20548
push,1415,1263407.130070695,1263407.130087878,1.7283018678426743e-05,184,20548
push,6,1263407.730150536,1263407.730164923,1.4506978914141655e-05,184,20548
push,100,1263408.330226118,1263408.330239624,1.3615936040878296e-05,184,20548
push,194,1263408.930301961,1263408.930319344,1.7493031919002533e-05,184,20548
push,288,1263409.530389236,1263409.530408773,1.9636936485767365e-05,184,20548
push,382,1263410.130472914,1263410.130489495,1.6790814697742462e-05,184,20548
push,476,1263410.730552924,1263410.730567101,1.4266930520534515e-05,184,20548
push,570,1263411.330634358,1263411.330650819,1.656077802181244e-05,184,20548
push,664,1263411.930711794,1263411.930724768,1.3074139133095741e-05,184,20548
push,758,1263412.530785684,1263412.530802004,1.643993891775608e-05,184,20548
push,852,1263413.130864623,1263413.130877787,1.3253884389996529e-05,184,20548
push,946,1263413.730941197,1263413.730957928,1.686112955212593e-05,184,20548
push,1040,1263414.331022721,1263414.331035835,1.32040586322546e-05,184,20548
push,1134,1263414.931099806,1263414.931114173,1.446693204343319e-05,184,20548
push,1228,1263415.531176,1263415.531189725,1.3855984434485435e-05,184,20548
push,1322,1263416.131252263,1263416.131267291,1.5129102393984795e-05,184,20548
push,1416,1263416.731333116,1263416.731350729,1.773284748196602e-05,184,20548
push,7,1263417.331413448,1263417.331428486,1.5127938240766525e-05,184,20548
push,101,1263417.93148914,1263417.931502445,1.3394979760050774e-05,184,20548
push,195,1263418.531574942,1263418.53158966,1.485808752477169e-05,184,20548
push,289,1263419.1316537,1263419.131668608,1.5028053894639015e-05,184,20548
push,383,1263419.731730355,1263419.731747497,1.724204048514366e-05,184,20548
push,477,1263420.331808752,1263420.331824983,1.636100932955742e-05,184,20548
push,571,1263420.931888082,1263420.93190264,1.4647841453552246e-05,184,20548
push,665,1263421.531967242,1263421.531983362,1.622992567718029e-05,184,20548
push,759,1263422.132047443,1263422.13206216,1.4808028936386108e-05,184,20548
push,853,1263422.73212569,1263422.732143544,1.796404831111431e-05,184,20548
push,947,1263423.33220525,1263423.332219307,1.4157034456729889e-05,184,20548
push,1041,1263423.932281634,1263423.932298025,1.6490928828716278e-05,184,20548
push,1135,1263424.532363268,1263424.532378627,1.5508849173784256e-05,184,20548
push,1229,1263425.132442177,1263425.13245952,1.7452985048294067e-05,184,20548
push,1323,1263425.732522419,1263425.732537126,1.4807097613811493e-05,184,20548
push,1417,1263426.332599263,1263426.332615083,1.5930039808154106e-05,184,20548
flush_after,1417,1263426.332621685,1263426.379518724,0.04689742997288704,11776,1315072
push,8,1263426.979596681,1263426.979614946,1.8395017832517624e-05,184,20548
push,102,1263427.579677814,1263427.579694365,1.6862060874700546e-05,184,20548
push,196,1263428.179757454,1263428.179772503,1.5129102393984795e-05,184,20548
push,290,1263428.779834079,1263428.779848827,1.4827819541096687e-05,184,20548
push,384,1263429.379911986,1263429.379927675,1.5769153833389282e-05,184,20548
push,478,1263429.979992538,1263429.980005292,1.2854114174842834e-05,184,20548
push,572,1263430.580067379,1263430.580081535,1.4216173440217972e-05,184,20548
push,666,1263431.180143282,1263431.180159112,1.592002809047699e-05,184,20548
push,760,1263431.78022174,1263431.78023773,1.6069971024990082e-05,184,20548
push,854,1263432.380300258,1263432.380315406,1.5249010175466537e-05,184,20548
push,948,1263432.98038052,1263432.980399094,1.8665101379156113e-05,184,20548
push,1042,1263433.580461722,1263433.580475438,1.3795914128422737e-05,184,20548
push,1136,1263434.180536604,1263434.180554167,1.7642974853515625e-05,184,20548
push,1230,1263434.780617757,1263434.78063012,1.24429352581501e-05,184,20548
push,1324,1263435.38069362,1263435.380716132,2.2592023015022278e-05,184,20548
push,1418,1263435.980781355,1263435.980796964,1.5699071809649467e-05,184,20548
push,9,1263436.580858721,1263436.580879059,2.0458130165934563e-05,184,20548
push,103,1263437.1809428,1263437.180958199,1.5499070286750793e-05,184,20548
push,197,1263437.781021057,1263437.781034102,1.3165175914764404e-05,184,20548
push,291,1263438.381098183,1263438.381113371,1.52678694576025e-05,184,20548
push,385,1263438.981174717,1263438.981189034,1.4397082850337029e-05,184,20548
push,479,1263439.581249538,1263439.581265518,1.6059959307312965e-05,184,20548
push,573,1263440.181331883,1263440.181348885,1.709209755063057e-05,184,20548
push,667,1263440.781413958,1263440.781431711,1.78429763764143e-05,184,20548
push,761,1263441.381495873,1263441.381513546,1.7763115465641022e-05,184,20548
push,855,1263441.981575382,1263441.981590811,1.5530036762356758e-05,184,20548
push,949,1263442.58165367,1263442.581666153,1.2564007192850113e-05,184,20548
push,1043,1263443.181728571,1263443.181741375,1.28941610455513e-05,184,20548
push,1137,1263443.781802982,1263443.781820805,1.7892802134156227e-05,184,20548
push,1231,1263444.381884656,1263444.381902589,1.8014106899499893e-05,184,20548
push,1325,1263444.981964686,1263444.981978101,1.350603997707367e-05,184,20548
push,1419,1263445.58204063,1263445.58205697,1.643085852265358e-05,184,20548
push,10,1263446.182121833,1263446.182139907,1.8153805285692215e-05,184,20548
push,104,1263446.782202385,1263446.782220248,1.805415377020836e-05,184,20548
push,198,1263447.382282846,1263447.382297193,1.4498131349682808e-05,184,20548
push,292,1263447.98235874,1263447.982372536,1.3876007869839668e-05,184,20548
push,386,1263448.582435818,1263448.582451077,1.5359139069914818e-05,184,20548
push,480,1263449.18251511,1263449.182530629,1.5599187463521957e-05,184,20548
push,574,1263449.782594281,1263449.782612274,1.809396781027317e-05,184,20548
push,668,1263450.382675025,1263450.382690364,1.5438999980688095e-05,184,20548
push,762,1263450.982753996,1263450.982768564,1.4657853171229362e-05,184,20548
push,856,1263451.582832507,1263451.582847244,1.4816876500844955e-05,184,20548
push,950,1263452.182913321,1263452.182931795,1.8554972484707832e-05,184,20548
push,1044,1263452.7829966,1263452.783014343,1.7833895981311798e-05,184,20548
push,1138,1263453.383078687,1263453.383093785,1.5179160982370377e-05,184,20548
push,1232,1263453.983155955,1263453.983169791,1.3925833627581596e-05,184,20548
push,1326,1263454.583232892,1263454.583248521,1.5709083527326584e-05,184,20548
push,1420,1263455.183312314,1263455.183327883,1.5658792108297348e-05,184,20548
push,11,1263455.783393619,1263455.783409149,1.5619909390807152e-05,184,20548
push,105,1263456.383470457,1263456.38348309,1.2764008715748787e-05,184,20548
push,199,1263456.983516325,1263456.983533467,1.726299524307251e-05,184,20548
push,293,1263457.583597571,1263457.583611366,1.3886019587516785e-05,184,20548
push,387,1263458.18367559,1263458.183695187,1.967698335647583e-05,184,20548
push,481,1263458.783759921,1263458.783774759,1.4927936717867851e-05,184,20548
push,575,1263459.383836507,1263459.383849261,1.2874836102128029e-05,184,20548
push,669,1263459.983910559,1263459.983924415,1.3967044651508331e-05,184,20548
push,763,1263460.583988549,1263460.584000321,1.1872034519910812e-05,184,20548
push,857,1263461.18406252,1263461.184075365,1.292489469051361e-05,184,20548
push,951,1263461.784136171,1263461.784148915,1.2844102457165718e-05,184,20548
push,1045,1263462.384210282,1263462.38422548,1.5277881175279617e-05,184,20548
push,1139,1263462.984288465,1263462.984300027,1.1621974408626556e-05,184,20548
push,1233,1263463.584362421,1263463.58437776,1.5459023416042328e-05,184,20548
push,1327,1263464.184440936,1263464.184455212,1.4377059414982796e-05,184,20548
push,1421,1263464.784516735,1263464.784531513,1.4878110960125923e-05,184,20548
flush_after,1421,1263464.784534338,1263464.831518541,0.046984583139419556,11776,1315072
push,12,1263465.431584411,1263465.431606232,2.1911924704909325e-05,184,20548
push,106,1263466.031672213,1263466.031688123,1.6009900718927383e-05,184,20548
push,200,1263466.63175223,1263466.631768892,1.6842037439346313e-05,184,20548
push,294,1263467.231832929,1263467.231849841,1.7022015526890755e-05,184,20548
push,388,1263467.831913317,1263467.831926972,1.3755867257714272e-05,184,20548
push,482,1263468.431990098,1263468.432006589,1.6591046005487442e-05,184,20548
push,576,1263469.032090113,1263469.032105091,1.5077879652380943e-05,184,20548
push,670,1263469.632168257,1263469.632182784,1.4627119526267052e-05,184,20548
push,764,1263470.232244717,1263470.232263703,1.9076047465205193e-05,184,20548
push,858,1263470.832326678,1263470.832341666,1.5088822692632675e-05,184,20548
push,952,1263471.432404291,1263471.43241991,1.5729106962680817e-05,184,20548
push,1046,1263472.032483166,1263472.032500398,1.7331913113594055e-05,184,20548
push,1140,1263472.632564355,1263472.632582119,1.78641639649868e-05,184,20548
push,1234,1263473.232644673,1263473.232660533,1.595006324350834e-05,184,20548
push,1328,1263473.832723228,1263473.832738707,1.557893119752407e-05,184,20548
push,1422,1263474.432803035,1263474.432816991,1.405598595738411e-05,184,20548
push,13,1263475.032878734,1263475.032901466,2.2833002731204033e-05,184,20548
push,107,1263475.63296341,1263475.632976434,1.312396489083767e-05,184,20548
push,201,1263476.233037245,1263476.233051221,1.4086952432990074e-05,184,20548
push,295,1263476.833114167,1263476.833130046,1.5980098396539688e-05,184,20548
push,389,1263477.433195146,1263477.433210955,1.5910016372799873e-05,184,20548
push,483,1263478.033272929,1263478.033288759,1.5930039808154106e-05,184,20548
push,577,1263478.63334975,1263478.633363516,1.3855984434485435e-05,184,20548
push,671,1263479.233426171,1263479.233438574,1.2503005564212799e-05,184,20548
push,765,1263479.833500818,1263479.833517379,1.665111631155014e-05,184,20548
push,859,1263480.433578962,1263480.433593409,1.4537014067173004e-05,184,20548
push,953,1263481.033655172,1263481.033671502,1.6429927200078964e-05,184,20548
push,1047,1263481.633735369,1263481.63375162,1.6350997611880302e-05,184,20548
push,1141,1263482.23381686,1263482.233831076,1.4316057786345482e-05,184,20548
push,1235,1263482.833895464,1263482.833911975,1.6611069440841675e-05,184,20548
push,1329,1263483.433974319,1263483.433988486,1.426716335117817e-05,184,20548
push,1423,1263484.034050189,1263484.034066719,1.662108115851879e-05,184,20548
push,14,1263484.63413237,1263484.634152688,2.0458130165934563e-05,184,20548
push,108,1263485.234218338,1263485.234235621,1.739291474223137e-05,184,20548
push,202,1263485.834298646,1263485.834313363,1.4867866411805153e-05,184,20548
push,296,1263486.434374145,1263486.434389343,1.529790461063385e-05,184,20548
push,390,1263487.034451056,1263487.034465603,1.4657853171229362e-05,184,20548
push,484,1263487.634528859,1263487.634541613,1.2843869626522064e-05,184,20548
push,578,1263488.234607454,1263488.234622512,1.5157973393797874e-05,184,20548
push,672,1263488.834685337,1263488.834702068,1.6830861568450928e-05,184,20548
push,766,1263489.434764583,1263489.434778869,1.4387071132659912e-05,184,20548
push,860,1263490.034841374,1263490.034854398,1.3133976608514786e-05,184,20548
push,954,1263490.634917343,1263490.634928134,1.0940944775938988e-05,184,20548
push,1048,1263491.234989657,1263491.235004445,1.487787812948227e-05,184,20548
push,1142,1263491.8350653,1263491.835078835,1.363479532301426e-05,184,20548
push,1236,1263492.435141028,1263492.435152961,1.2023141607642174e-05,184,20548
push,1330,1263493.035214293,1263493.035230022,1.5828991308808327e-05,184,20548
push,1424,1263493.635293398,1263493.635306603,1.337495632469654e-05,184,20548
push,15,1263494.235368986,1263494.235384926,1.6050180420279503e-05,184,20548
push,109,1263494.835448312,1263494.835462889,1.4686957001686096e-05,184,20548
push,203,1263495.435515204,1263495.435529982,1.4878110960125923e-05,184,20548
push,297,1263496.035593979,1263496.035609347,1.5459023416042328e-05,184,20548
push,391,1263496.635672282,1263496.635691198,1.902598887681961e-05,184,20548
push,485,1263497.235753842,1263497.235770413,1.6671139746904373e-05,184,20548
push,579,1263497.835832045,1263497.835844839,1.2884149327874184e-05,184,20548
push,673,1263498.435908184,1263498.435924325,1.6251113265752792e-05,184,20548
push,767,1263499.035989113,1263499.036003851,1.4828052371740341e-05,184,20548
push,861,1263499.636064671,1263499.636077285,1.2703938409686089e-05,184,20548
push,955,1263500.236139198,1263500.236152273,1.3174954801797867e-05,184,20548
push,1049,1263500.836215328,1263500.836230556,1.53279397636652e-05,184,20548
push,1143,1263501.436296356,1263501.43631413,1.7874175682663918e-05,184,20548
push,1237,1263502.036378086,1263502.036392594,1.4608027413487434e-05,184,20548
push,1331,1263502.636455789,1263502.63647236,1.6680918633937836e-05,184,20548
push,1425,1263503.23653793,1263503.236555613,1.7792917788028717e-05,184,20548
flush_after,1425,1263503.236558528,1263503.283518218,0.04696017107926309,11776,1315072
push,16,1263503.883589148,1263503.883610217,2.118898555636406e-05,184,20548
push,110,1263504.483672751,1263504.483688391,1.5819910913705826e-05,184,20548
push,204,1263505.083749352,1263505.083766073,1.6821082681417465e-05,184,20548
push,298,1263505.683828497,1263505.683842112,1.3715820387005806e-05,184,20548
push,392,1263506.283906199,1263506.283921699,1.559988595545292e-05,184,20548
push,486,1263506.883985695,1263506.884002587,1.698196865618229e-05,184,20548
push,580,1263507.484064229,1263507.48408047,1.638103276491165e-05,184,20548
push,674,1263508.084143755,1263508.084159074,1.5408964827656746e-05,184,20548
push,768,1263508.68422246,1263508.684241696,1.9345898181200027e-05,184,20548
push,862,1263509.284329748,1263509.284343433,1.3795914128422737e-05,184,20548
push,956,1263509.884405246,1263509.884422138,1.7001992091536522e-05,184,20548
push,1050,1263510.484484321,1263510.484500482,1.6251113265752792e-05,184,20548
push,1144,1263511.084560922,1263511.084575619,1.4786841347813606e-05,184,20548
push,1238,1263511.684639195,1263511.684653813,1.4727935194969177e-05,184,20548
push,1332,1263512.284717028,1263512.284734551,1.7622951418161392e-05,184,20548
push,1426,1263512.884801193,1263512.884821761,2.0668143406510353e-05,184,20548
push,17,1263513.484885427,1263513.484905725,2.0419014617800713e-05,184,20548
push,111,1263514.084969622,1263514.084984209,1.4697900041937828e-05,184,20548
push,205,1263514.685046743,1263514.685062273,1.5970086678862572e-05,184,20548
push,299,1263515.285125247,1263515.285141748,1.6601989045739174e-05,184,20548
push,393,1263515.885204813,1263515.885220713,1.6029924154281616e-05,184,20548
push,487,1263516.485283608,1263516.485299548,1.604994758963585e-05,184,20548
push,581,1263517.085362713,1263517.085379865,1.726183108985424e-05,184,20548
push,675,1263517.685444783,1263517.68545882,1.4137011021375656e-05,184,20548
push,769,1263518.285521033,1263518.285539548,1.861504279077053e-05,184,20548
push,863,1263518.88560072,1263518.885617631,1.701083965599537e-05,184,20548
push,957,1263519.485681037,1263519.485693901,1.2953998520970345e-05,184,20548
push,1051,1263520.085756135,1263520.085774729,1.8695136532187462e-05,184,20548
push,1145,1263520.685839117,1263520.685853704,1.4687888324260712e-05,184,20548
push,1239,1263521.285914686,1263521.28592751,1.2923963367938995e-05,184,20548
push,1333,1263521.885989513,1263521.88600399,1.4567049220204353e-05,184,20548
push,1427,1263522.486065352,1263522.486075611,1.0348856449127197e-05,184,20548
push,18,1263523.086138526,1263523.086155367,1.6940990462899208e-05,184,20548
push,112,1263523.686216048,1263523.686226678,1.0800082236528397e-05,184,20548
push,206,1263524.286288971,1263524.286302547,1.370580866932869e-05,184,20548
push,300,1263524.886365782,1263524.886380861,1.5178928151726723e-05,184,20548
push,394,1263525.486445809,1263525.48646227,1.6561010852456093e-05,184,20548
push,488,1263526.086525545,1263526.086540754,1.5309080481529236e-05,184,20548
push,582,1263526.686603207,1263526.686619919,1.6842037439346313e-05,184,20548
push,676,1263527.286683425,1263527.286700276,1.6951002180576324e-05,184,20548
push,770,1263527.886766632,1263527.886784084,1.7582904547452927e-05,184,20548
push,864,1263528.486847956,1263528.486864688,1.6832025721669197e-05,184,20548
push,958,1263529.086927208,1263529.086943619,1.650117337703705e-05,184,20548
push,1052,1263529.687005608,1263529.687018832,1.3314886018633842e-05,184,20548
push,1146,1263530.287081282,1263530.287095779,1.4587072655558586e-05,184,20548
push,1240,1263530.88715889,1263530.887172365,1.357588917016983e-05,184,20548
